session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North West,Jigawa,Kaugawa,Askandu,"Sarki Isah Primary School, Sarki Isah",Female,Disabled,NABTEB,Polytechnic,4,10,11,1,0,0,1.7,1,0,6,1
2022/2023,North West,Jigawa,Kaugawa,Askandu,"Yelleman Hausawa Primary School, Yelleman Hausawa",Female,Disabled,NECO,Polytechnic,7,18,19,1,0,0,1.6,3,0,11,1
2022/2023,North West,Jigawa,Kaugawa,Askandu,Zad Al  Amin Academy,Female,Disabled,WAEC,Polytechnic,9,23,23,1,0,0,1.6,4,0,14,1
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,Chinguliskin Arewa Primary School Chinguliskin Arewa,Male,ALL,NABTEB,Polytechnic,50,128,135,7,6,0,1.7,20,0,82,1
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,"Dabuwaran Primary School, Dabuwaran",Male,ALL,NECO,Polytechnic,104,267,290,15,14,0,1.6,41,0,175,1
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,"Dawai-Dawai Nomaidc Primary School, Dawai Dawai",Male,ALL,WAEC,Polytechnic,135,347,347,18,17,0,1.6,53,0,210,1
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,"Faras Primary School, Faras",Male,Disabled,NABTEB,Polytechnic,3,8,9,0,0,0,1.7,1,0,6,0
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,Garin Galadima Umara Primary School,Male,Disabled,NECO,Polytechnic,7,18,19,1,0,0,1.6,2,0,11,1
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,"Gwalerima Primary School, Gwalirima",Male,Disabled,WAEC,Polytechnic,9,21,22,0,0,0,1.6,4,0,14,0
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,Jss Ubba,Female,ALL,NABTEB,College of Education,29,75,86,8,7,0,1.8,11,0,49,1
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,"Junior Secondary School, Dabuwaran",Female,ALL,NECO,College of Education,52,133,154,10,8,0,1.8,21,0,92,1
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,"Kuikar Primary School, Kuikar",Female,ALL,WAEC,College of Education,71,183,204,15,14,0,1.8,27,0,120,1
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,"Manda Maitaya Isl. Primary School, Manda",Female,Disabled,NABTEB,College of Education,3,8,8,1,0,0,1.8,1,0,4,1
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,"Sarkin Ruwa Islamiya Primary School, Sarkin Ruwa",Female,Disabled,NECO,College of Education,5,13,16,1,0,0,1.8,1,0,9,1
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,Tafizul Quranic School,Female,Disabled,WAEC,College of Education,6,16,20,1,0,0,1.8,2,0,12,1
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,"Yelleman Islamiyya Primary School, Yelleman Tijjani",Male,ALL,NABTEB,College of Education,30,77,84,6,4,0,1.8,12,0,50,1
2022/2023,North West,Jigawa,Kaugawa,Dabuwaran,Zanariya Nursery And Primary School,Male,ALL,NECO,College of Education,53,136,159,11,10,0,1.8,21,0,94,1
2022/2023,North West,Jigawa,Kaugawa,Dakaiyawa,"Dakaiyawa Central Primary School, Dakaiyawa",Male,ALL,WAEC,College of Education,67,174,204,12,11,0,1.8,26,0,122,1
2022/2023,North West,Jigawa,Kaugawa,Dakaiyawa,Dakaiyawa Primary School,Male,Disabled,NABTEB,College of Education,3,8,9,1,0,0,1.8,1,0,5,1
2022/2023,North West,Jigawa,Kaugawa,Dakaiyawa,Garin Shafi Nomadic P.S,Male,Disabled,NECO,College of Education,5,13,16,1,0,0,1.8,2,0,9,1
2022/2023,North West,Jigawa,Kaugawa,Dakaiyawa,"Government Day Junior Arabic Secondary School , Dakaiyawa",Male,Disabled,WAEC,College of Education,7,18,22,1,0,0,1.8,2,0,13,1
2022/2023,North West,Jigawa,Kaugawa,Dakaiyawa,"Gyangga Nomadic Primary School, Gyanga",Female,ALL,NABTEB,University,38,98,100,21,17,0,1.6,15,0,49,3
2022/2023,North West,Jigawa,Kaugawa,Dakaiyawa,Ishshadul Ummah Islamiyya,Female,ALL,NECO,University,74,190,201,54,53,0,1.5,29,0,90,1
2022/2023,North West,Jigawa,Kaugawa,Dakaiyawa,"Junior Arabic Secondary School, Yelleman Tijjani",Female,ALL,WAEC,University,103,265,296,89,83,0,1.5,40,0,126,4
2022/2023,North West,Jigawa,Kaugawa,Dakaiyawa,"Junior Secondary School, Dakaiyawa",Female,Disabled,NABTEB,University,3,8,8,0,0,0,1.6,1,0,5,0
2022/2023,North West,Jigawa,Kaugawa,Dakaiyawa,"Kuka Kwance Primary School, Kukakwance",Female,Disabled,NECO,University,5,13,16,6,4,0,1.5,1,0,6,1
2022/2023,North West,Jigawa,Kaugawa,Dakaiyawa,Madarasatul      Tahafizul Quran,Female,Disabled,WAEC,University,6,16,17,4,3,0,1.5,2,0,8,1
2022/2023,North West,Jigawa,Kaugawa,Dakaiyawa,"Manda Primary School, Manda",Male,ALL,NABTEB,University,42,108,118,21,17,0,1.6,16,0,61,3
2022/2023,North West,Jigawa,Kaugawa,Dakaiyawa,"Sharkawa Primary School, Sharkawa",Male,ALL,NECO,University,89,231,265,60,58,0,1.5,35,0,127,1
2022/2023,North West,Jigawa,Kaugawa,Dakaiyawa,"Yelleman Tijjani Primary School, Yelleman Tijjani",Male,ALL,WAEC,University,104,269,283,72,64,0,1.5,41,0,130,6
2022/2023,North West,Jigawa,Kaugawa,Hadin,Alkali Umar Islamic Primary School,Male,Disabled,NABTEB,University,3,8,9,0,0,0,1.6,1,0,6,0
2022/2023,North West,Jigawa,Kaugawa,Hadin,"Chinguliskin Kuduprimary School, Chinguliskin Kudu",Male,Disabled,NECO,University,5,13,16,6,4,0,1.5,2,0,6,1
2022/2023,North West,Jigawa,Kaugawa,Hadin,"Dingare Community Primary School, Dingare",Male,Disabled,WAEC,University,3,7,8,1,0,0,1.5,1,0,4,1
2022/2023,North West,Jigawa,Kaugawa,Hadin,"Gadodo Nomadic Primary School, Gadodo",Female,ALL,NABTEB,College of Education,23,59,62,4,3,0,1.8,9,0,37,1
2022/2023,North West,Jigawa,Kaugawa,Hadin,Gidan Kwari Nomaic Primary School,Female,ALL,NECO,College of Education,39,98,107,8,7,0,1.8,16,0,63,1
2022/2023,North West,Jigawa,Kaugawa,Hadin,"Hadin Primary School, Hadin",Female,ALL,WAEC,College of Education,51,131,148,12,11,0,1.8,20,0,86,1
2022/2023,North West,Jigawa,Kaugawa,Hadin,"Jalomi Primary School, Jamilo",Female,Disabled,NABTEB,College of Education,3,8,8,1,0,0,1.8,1,0,4,1
2022/2023,North West,Jigawa,Kaugawa,Hadin,Junior Secondary School Bultuwa,Female,Disabled,NECO,College of Education,3,8,8,1,0,0,1.8,1,0,4,1
2022/2023,North West,Jigawa,Kaugawa,Hadin,"Junior Secondary School, Hadin",Female,Disabled,WAEC,College of Education,3,8,9,1,0,0,1.8,1,0,5,1
2022/2023,North West,Jigawa,Kaugawa,Hadin,Kulle Gaja Nomadic Primary School Kulle Gaja,Male,ALL,NABTEB,College of Education,27,70,84,6,4,0,1.8,11,0,50,1
2022/2023,North West,Jigawa,Kaugawa,Hadin,"Masama Primary School, Masama",Male,ALL,NECO,College of Education,49,126,140,8,7,0,1.8,20,0,84,1
2022/2023,North West,Jigawa,Kaugawa,Hadin,"Siminti Nomadic Primary School, Rigar Hardo Bello",Male,ALL,WAEC,College of Education,66,170,195,12,11,0,1.8,26,0,116,1
2022/2023,North West,Jigawa,Kaugawa,Hadin,Yola Nomadic Primary School Yola,Male,Disabled,NABTEB,College of Education,3,8,9,1,0,0,1.8,1,0,5,1
2022/2023,North West,Jigawa,Kaugawa,Ja'E,"Adimingaso Primary School, Adiminsago",Male,Disabled,NECO,College of Education,4,8,11,1,0,0,1.8,2,0,6,1
2022/2023,North West,Jigawa,Kaugawa,Ja'E,"Bayin Kwarin Primary School, Bayin Kwari",Male,Disabled,WAEC,College of Education,4,11,11,1,0,0,1.8,1,0,6,1
2022/2023,North West,Jigawa,Kaugawa,Ja'E,"Chiromawa Islamiyyaprimary School, Chiromawa",Female,ALL,NABTEB,Polytechnic,30,77,79,4,3,0,1.7,12,0,48,1
2022/2023,North West,Jigawa,Kaugawa,Ja'E,"Dodorin M. Abu Primary School, Dodorin M Abdu",Female,ALL,NECO,Polytechnic,62,159,159,11,10,0,1.6,25,0,94,1
2022/2023,North West,Jigawa,Kaugawa,Ja'E,"Gakori Primary School, Gakori",Female,ALL,WAEC,Polytechnic,72,185,187,12,11,0,1.6,28,0,111,1
2022/2023,North West,Jigawa,Kaugawa,Ja'E,Gofelnomadic Primary School,Female,Disabled,NABTEB,Polytechnic,1,2,2,0,0,0,1.7,0,0,1,0
2022/2023,North West,Jigawa,Kaugawa,Ja'E,Junior Secondary School Kuka-Kwance,Female,Disabled,NECO,Polytechnic,6,15,16,1,0,0,1.6,2,0,9,1
2022/2023,North West,Jigawa,Kaugawa,Ja'E,"Kanoke Primary School, Kanoke",Female,Disabled,WAEC,Polytechnic,7,18,20,1,0,0,1.6,3,0,12,1
2022/2023,North West,Jigawa,Kaugawa,Ja'E,"Kwandiga Cummunity Primary School, Kwandiga",Male,ALL,NABTEB,Polytechnic,39,98,107,6,4,0,1.7,16,0,65,1
2022/2023,North West,Jigawa,Kaugawa,Ja'E,"Musaran Kanawa Primary School, Musaran Kanawa",Male,ALL,NECO,Polytechnic,79,203,204,10,8,0,1.6,31,0,124,1
2022/2023,North West,Jigawa,Kaugawa,Ja'E,Nuru Islamic Islamiya School,Male,ALL,WAEC,Polytechnic,91,234,251,14,12,0,1.6,36,0,151,1
2022/2023,North West,Jigawa,Kaugawa,Ja'E,"Taura Community Primary School, Taura",Male,Disabled,NABTEB,Polytechnic,3,8,9,0,0,0,1.7,1,0,6,0
2022/2023,North West,Jigawa,Kaugawa,Ja'E,"Zaburan Primary School, Zaburan",Male,Disabled,NECO,Polytechnic,7,18,16,0,0,0,1.6,2,1,10,0
2022/2023,North West,Jigawa,Kaugawa,Jarkasa,"Adimiya Islamiya Primary School, Adimiya",Male,Disabled,WAEC,Polytechnic,10,25,25,1,0,0,1.6,4,0,15,1
2022/2023,North West,Jigawa,Kaugawa,Jarkasa,"Bingamama Nomadic Primary School, Bingamama",Female,ALL,NABTEB,University,20,51,58,21,19,0,1.6,8,0,22,1
2022/2023,North West,Jigawa,Kaugawa,Jarkasa,"Chunguluski Nomadic Primary School, Rigar Chinguliski",Female,ALL,NECO,University,38,97,117,36,33,0,1.5,15,0,49,2
2022/2023,North West,Jigawa,Kaugawa,Jarkasa,"Dudurin Girbobo Primary School, Dudurin Girbobo",Female,ALL,WAEC,University,44,115,126,42,39,0,1.5,17,0,51,2
2022/2023,North West,Jigawa,Kaugawa,Jarkasa,"Gangara Primary School, Gangara",Female,Disabled,NABTEB,University,3,8,8,6,4,0,1.6,1,0,1,1
2022/2023,North West,Jigawa,Kaugawa,Jarkasa,Hutawo Namadic Primary School,Female,Disabled,NECO,University,3,8,11,6,4,0,1.5,1,0,3,1
2022/2023,North West,Jigawa,Kaugawa,Jarkasa,"Junior Secondary School, Girbobo",Female,Disabled,WAEC,University,4,10,9,6,4,0,1.5,2,0,2,1
2022/2023,North West,Jigawa,Kaugawa,Jarkasa,"Kantamari Primary School, Kantamari",Male,ALL,NABTEB,University,22,57,61,21,19,0,1.6,8,0,24,1
2022/2023,North West,Jigawa,Kaugawa,Jarkasa,Limawa Karata Nomadic Primary School Limawa Karata,Male,ALL,NECO,University,40,103,114,30,26,0,1.5,16,0,51,3
2022/2023,North West,Jigawa,Kaugawa,Jarkasa,Mauad Sheik Muhammed Liman Tafizul Quranic Primary School,Male,ALL,WAEC,University,51,131,134,42,39,0,1.5,20,0,56,2
2022/2023,North West,Jigawa,Kaugawa,Jarkasa,Musaran Nomadic Primary School Musaran Fulani,Male,Disabled,NABTEB,University,3,8,9,6,4,0,1.6,1,0,2,1
2022/2023,North West,Jigawa,Kaugawa,Jarkasa,"Tsangayar Malam Abubakarprimary School, Yalleman",Male,Disabled,NECO,University,4,8,8,4,3,0,1.5,2,0,2,1
2022/2023,North West,Jigawa,Kaugawa,Jarkasa,"Zingaran Primary School, Zingaran",Male,Disabled,WAEC,University,4,11,11,6,4,0,1.5,1,0,3,1
2022/2023,North West,Jigawa,Kaugawa,Kaugama,"Bagana Islamiya Primary School, Bagana Kaugama",Female,ALL,NABTEB,College of Education,35,90,100,6,4,0,1.8,13,0,60,1
2022/2023,North West,Jigawa,Kaugawa,Kaugama,Galadeema Academy,Female,ALL,NECO,College of Education,71,182,201,12,11,0,1.8,28,0,120,1
2022/2023,North West,Jigawa,Kaugawa,Kaugama,Government Girls Arabic Secondary School Junior Kaugama,Female,ALL,WAEC,College of Education,88,228,255,18,17,0,1.8,35,0,151,1
2022/2023,North West,Jigawa,Kaugawa,Kaugama,"Junior Arabic Secondary School, Kaugama",Female,Disabled,NABTEB,College of Education,3,8,8,1,0,0,1.8,1,0,4,1
2022/2023,North West,Jigawa,Kaugawa,Kaugama,"Junior Secondary School, Kaugama",Female,Disabled,NECO,College of Education,5,13,16,1,0,0,1.8,1,0,9,1
2022/2023,North West,Jigawa,Kaugawa,Kaugama,"Junior Secondary School, Turmi Kaugama",Female,Disabled,WAEC,College of Education,6,16,20,1,0,0,1.8,2,0,12,1
2022/2023,North West,Jigawa,Kaugawa,Kaugama,"Kaugama Model Primary School, Kaugama",Male,ALL,NABTEB,College of Education,44,113,131,6,4,0,1.8,18,0,80,1
2022/2023,North West,Jigawa,Kaugawa,Kaugama,"Kaugama Special Primary School, Kaugama",Male,ALL,NECO,College of Education,84,218,240,12,11,0,1.8,33,0,145,1
2022/2023,North West,Jigawa,Kaugawa,Kaugama,"Kaugama Yamma Primary School, Kaugama",Male,ALL,WAEC,College of Education,113,291,321,21,19,0,1.8,45,0,191,1
2022/2023,North West,Jigawa,Kaugawa,Kaugama,"Model Quran Islamiya Primary School, Kaugama",Male,Disabled,NABTEB,College of Education,3,8,9,0,0,0,1.8,1,0,6,0
2022/2023,North West,Jigawa,Kaugawa,Kaugama,"Nurulhuda Islamiya Primary School, Nurul Huda Kaugama",Male,Disabled,NECO,College of Education,5,13,16,1,0,0,1.8,2,0,9,1
2022/2023,North West,Jigawa,Kaugawa,Kaugama,"Tsangayar Malam Abdurrazakprimary School, Kaugama",Male,Disabled,WAEC,College of Education,7,18,19,1,0,0,1.8,2,0,11,1
2022/2023,North West,Jigawa,Kaugawa,Kaugama,"Tsangayar Malam Sani Primary School, Kaugama",Female,ALL,NABTEB,University,22,56,58,14,12,0,1.6,9,0,27,1
2022/2023,North West,Jigawa,Kaugawa,Kaugama,Ummu Aiman Nursery And Primary  School Kaugama,Female,ALL,NECO,University,38,97,107,30,26,0,1.5,15,0,47,3
2022/2023,North West,Jigawa,Kaugawa,Marke,Barbawa Nomadic Primary School,Female,ALL,WAEC,University,53,138,140,47,44,0,1.5,20,0,56,2
2022/2023,North West,Jigawa,Kaugawa,Marke,Idan Zakara Primary School,Female,Disabled,NABTEB,University,3,8,8,0,0,0,1.6,1,0,5,0
2022/2023,North West,Jigawa,Kaugawa,Marke,Ihyaus Sunnah Islamiyya Primary School,Female,Disabled,NECO,University,3,8,11,6,4,0,1.5,1,0,3,1
2022/2023,North West,Jigawa,Kaugawa,Marke,Junior Secondary School Marke Gabas,Female,Disabled,WAEC,University,4,10,11,4,3,0,1.5,2,0,4,1
2022/2023,North West,Jigawa,Kaugawa,Marke,"Junior Secondary School, Gwalerima",Male,ALL,NABTEB,University,27,70,73,14,12,0,1.6,11,0,37,1
2022/2023,North West,Jigawa,Kaugawa,Marke,"Junior Secondary School, Marke",Male,ALL,NECO,University,52,134,145,30,26,0,1.5,20,0,71,3
2022/2023,North West,Jigawa,Kaugawa,Marke,Madaraltul Ayatul Batil Primary School,Male,ALL,WAEC,University,74,192,204,47,44,0,1.5,29,0,97,2
2022/2023,North West,Jigawa,Kaugawa,Marke,"Madaratul Ihya Us-Sunnah , Abdullahi In Abbas School",Male,Disabled,NABTEB,University,3,8,9,0,0,0,1.6,1,0,6,0
2022/2023,North West,Jigawa,Kaugawa,Marke,Manak Nomadic Primary School,Male,Disabled,NECO,University,4,8,8,0,0,0,1.5,2,0,5,0
2022/2023,North West,Jigawa,Kaugawa,Marke,"Marke Arewa Primary School, Marke",Male,Disabled,WAEC,University,5,13,14,6,4,0,1.5,2,0,5,1
2022/2023,North West,Jigawa,Kaugawa,Marke,"Marke Central Primary School, Marke",Female,ALL,NABTEB,Polytechnic,29,75,79,4,3,0,1.7,11,0,48,1
2022/2023,North West,Jigawa,Kaugawa,Marke,"Marke Yamma Primary School, Marke",Female,ALL,NECO,Polytechnic,62,159,182,14,12,0,1.6,25,0,107,1
2022/2023,North West,Jigawa,Kaugawa,Marke,"Turmi Primary School, Turmi",Female,ALL,WAEC,Polytechnic,77,200,213,18,17,0,1.6,30,0,124,1
2022/2023,North West,Jigawa,Kaugawa,Unguwar Jibrin,Bula Tsohuwa Islamiyya Primary School,Female,Disabled,NABTEB,Polytechnic,3,8,8,0,0,0,1.7,1,0,5,0
2022/2023,North West,Jigawa,Kaugawa,Unguwar Jibrin,"Dalari Primary School, Dalari",Female,Disabled,NECO,Polytechnic,3,8,8,1,0,0,1.6,1,0,4,1
2022/2023,North West,Jigawa,Kaugawa,Unguwar Jibrin,"Dumbari Tarbiyatula Aulad Islamiya Primary School, Dumbari",Female,Disabled,WAEC,Polytechnic,5,13,14,1,0,0,1.6,1,0,8,1
2022/2023,North West,Jigawa,Kaugawa,Unguwar Jibrin,"Ganuwar Wailawo Nomadic Primary School,  Ganuwar Wailawo",Male,ALL,NABTEB,Polytechnic,33,85,95,6,4,0,1.7,12,0,57,1
2022/2023,North West,Jigawa,Kaugawa,Unguwar Jibrin,"Junior Secondary School, Jae",Male,ALL,NECO,Polytechnic,67,174,195,12,11,0,1.6,26,0,116,1
2022/2023,North West,Jigawa,Kaugawa,Unguwar Jibrin,"Junior Secondary School, Unguwar Jibrin",Male,ALL,WAEC,Polytechnic,85,219,232,14,11,0,1.6,33,0,139,2
2022/2023,North West,Jigawa,Kaugawa,Unguwar Jibrin,"Kanwar Gamawa Primary School, Kanwar Gamawa",Male,Disabled,NABTEB,Polytechnic,3,8,9,0,0,0,1.7,1,0,6,0
2022/2023,North West,Jigawa,Kaugawa,Unguwar Jibrin,Kukatankiya Primary School,Male,Disabled,NECO,Polytechnic,4,8,11,1,0,0,1.6,2,0,6,1
2022/2023,North West,Jigawa,Kaugawa,Unguwar Jibrin,"Lulai Nomadic Primary School, Lulai",Male,Disabled,WAEC,Polytechnic,5,13,14,1,0,0,1.6,2,0,8,1
2022/2023,North West,Jigawa,Kaugawa,Unguwar Jibrin,Mallam Isah Primary School,Female,ALL,NABTEB,University,30,77,79,14,12,0,1.6,12,0,41,1
2022/2023,North West,Jigawa,Kaugawa,Unguwar Jibrin,"Rakwata Primary School, Rakwata",Female,ALL,NECO,University,64,165,168,42,40,0,1.5,25,0,78,1
2022/2023,North West,Jigawa,Kaugawa,Unguwar Jibrin,"Unguwar Jibrin Primary School, Unguwar Jibrin",Female,ALL,WAEC,University,85,219,234,72,64,0,1.5,34,0,98,6
2022/2023,North West,Jigawa,Kaugawa,Unguwar Jibrin,"Wailare Nomadic Primary School, Wailare",Female,Disabled,NABTEB,University,3,8,8,0,0,0,1.6,1,0,5,0
2022/2023,North West,Jigawa,Kaugawa,Yalo,Dalarin Lungu Primary School,Female,Disabled,NECO,University,6,15,16,6,4,0,1.5,2,0,6,1
2022/2023,North West,Jigawa,Kaugawa,Yalo,Hayatul Islam Schools,Female,Disabled,WAEC,University,7,18,20,6,4,0,1.5,3,0,9,1
2022/2023,North West,Jigawa,Kaugawa,Yalo,"Junior Secondary School, Sharkawa",Male,ALL,NABTEB,University,44,113,118,21,17,0,1.6,18,0,61,3
2022/2023,North West,Jigawa,Kaugawa,Yalo,"Junior Secondary School, Yalo",Male,ALL,NECO,University,31,80,87,17,15,0,1.5,12,0,44,1
2022/2023,North West,Jigawa,Kaugawa,Yalo,"Kanya Primary School, Kanya-Jae",Male,ALL,WAEC,University,106,273,307,76,71,0,1.5,42,0,142,4
2022/2023,North West,Jigawa,Kaugawa,Yalo,Madarasatul Abu Ayyubal Ansari School,Male,Disabled,NABTEB,University,4,10,9,0,0,0,1.6,2,0,6,0
2022/2023,North West,Jigawa,Kaugawa,Yalo,Madarasatul Nurul Islammiyya School,Male,Disabled,NECO,University,8,20,23,6,4,0,1.5,3,0,11,1
