session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,NECO,College of Education,2,6,6,7,5,0,1.8,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,WAEC,College of Education,2,6,7,7,5,0,1.8,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,NABTEB,University,9,23,24,36,29,0,1.6,3,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,NECO,University,16,40,44,57,54,0,1.5,5,0,0,2
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,WAEC,University,21,54,59,73,72,0,1.5,7,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,Disabled,NABTEB,University,1,4,4,8,7,0,1.6,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,Disabled,NECO,University,1,4,4,7,5,0,1.5,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,Disabled,WAEC,University,1,4,4,7,5,0,1.5,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,NABTEB,University,8,19,20,28,26,0,1.6,3,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,NECO,University,13,33,35,57,54,0,1.5,4,0,0,2
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,WAEC,University,19,50,51,65,64,0,1.5,6,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,Disabled,NABTEB,University,1,2,2,8,7,0,1.6,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,Disabled,NECO,University,1,2,4,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,Disabled,WAEC,University,1,4,4,7,5,0,1.5,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Female,ALL,NABTEB,University,16,40,46,64,55,0,1.6,5,0,0,5
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Female,ALL,NECO,University,29,75,83,114,108,0,1.5,9,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Female,ALL,WAEC,University,41,108,114,145,137,0,1.5,13,0,0,5
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Female,Disabled,NABTEB,University,1,4,4,8,7,0,1.6,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Female,Disabled,NECO,University,2,4,6,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Female,Disabled,WAEC,University,3,8,9,11,10,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Male,ALL,NABTEB,University,16,40,46,64,55,0,1.6,5,0,0,5
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Male,ALL,NECO,University,32,83,92,129,126,0,1.5,11,0,0,2
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Male,ALL,WAEC,University,44,116,128,186,168,22,1.5,14,0,0,11
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Male,Disabled,NABTEB,University,1,2,2,8,7,0,1.6,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Male,Disabled,NECO,University,2,6,6,7,5,0,1.5,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Government Secondary School, Barakin Ladi",Male,Disabled,WAEC,University,3,8,9,11,10,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Female,ALL,NABTEB,University,19,48,48,46,38,0,1.6,6,0,0,5
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Female,ALL,NECO,University,35,91,97,98,91,0,1.5,12,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Female,ALL,WAEC,University,45,118,123,142,129,22,1.5,15,0,0,8
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Female,Disabled,NABTEB,University,2,4,4,8,7,0,1.6,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Female,Disabled,NECO,University,4,10,9,7,5,0,1.5,1,0,1,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Female,Disabled,WAEC,University,4,12,11,11,10,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Male,ALL,NABTEB,University,19,50,50,54,47,0,1.6,6,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Male,ALL,NECO,University,37,96,95,106,99,0,1.5,12,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Male,ALL,WAEC,University,46,120,119,134,121,22,1.5,15,0,0,8
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Male,Disabled,NABTEB,University,2,6,6,8,7,0,1.6,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Male,Disabled,NECO,University,4,10,9,13,11,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Unity College, Barkin Ladi",Male,Disabled,WAEC,University,5,12,13,11,10,0,1.5,2,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Female,ALL,NABTEB,College of Education,9,23,26,36,34,0,1.8,3,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Female,ALL,NECO,College of Education,18,46,51,65,64,0,1.8,6,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Female,ALL,WAEC,College of Education,26,67,77,101,93,0,1.8,8,0,0,5
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Female,Disabled,NABTEB,College of Education,1,4,4,7,5,0,1.8,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Female,Disabled,NECO,College of Education,1,4,4,7,5,0,1.8,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Female,Disabled,WAEC,College of Education,3,8,9,10,8,0,1.8,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Male,ALL,NABTEB,College of Education,8,21,22,36,28,0,1.8,2,0,0,5
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Male,ALL,NECO,College of Education,16,40,48,72,70,0,1.8,6,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Male,ALL,WAEC,College of Education,23,60,66,93,86,0,1.8,8,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Male,Disabled,NABTEB,College of Education,1,2,2,7,5,0,1.8,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Male,Disabled,NECO,College of Education,2,4,4,7,5,0,1.8,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Community Secondary School, Gassa/Sho",Male,Disabled,WAEC,College of Education,2,6,6,7,5,0,1.8,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Female,ALL,NABTEB,University,16,42,42,46,38,0,1.6,5,0,0,5
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Female,ALL,NECO,University,35,91,94,98,91,0,1.5,12,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Female,ALL,WAEC,University,45,116,121,142,129,22,1.5,15,0,0,8
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Female,Disabled,NABTEB,University,1,4,4,8,7,0,1.6,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Female,Disabled,NECO,University,3,8,6,7,5,0,1.5,1,1,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Female,Disabled,WAEC,University,4,10,9,7,5,0,1.5,1,0,1,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,ALL,NABTEB,University,13,33,35,36,29,0,1.6,4,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,ALL,NECO,University,29,73,77,90,82,0,1.5,10,0,0,5
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,ALL,WAEC,University,38,98,105,117,113,0,1.5,13,0,0,3
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,Disabled,NABTEB,University,1,2,2,0,0,0,1.6,1,0,1,0
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,Disabled,NECO,University,2,6,6,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Comprehensive High School, Gassa/Sho",Male,Disabled,WAEC,University,4,10,9,7,5,0,1.5,1,0,1,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,ALL,NABTEB,Polytechnic,17,42,44,21,16,0,1.7,6,0,11,3
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,ALL,NECO,Polytechnic,33,85,92,47,44,0,1.6,11,0,21,2
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,ALL,WAEC,Polytechnic,42,108,110,60,54,0,1.6,14,0,23,4
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,Disabled,NABTEB,Polytechnic,1,4,2,3,2,0,1.7,0,1,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,Disabled,NECO,Polytechnic,2,6,6,3,2,0,1.6,1,0,1,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,Disabled,WAEC,Polytechnic,3,8,9,3,2,0,1.6,1,0,3,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,ALL,NABTEB,Polytechnic,15,39,40,21,16,0,1.7,5,0,9,3
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,ALL,NECO,Polytechnic,25,66,72,41,36,0,1.6,8,0,14,3
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,ALL,WAEC,Polytechnic,33,85,90,54,51,0,1.6,11,0,16,2
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,Disabled,NABTEB,Polytechnic,1,2,2,3,2,0,1.7,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,Disabled,NECO,Polytechnic,2,6,6,3,2,0,1.6,0,0,1,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,Disabled,WAEC,Polytechnic,2,6,6,3,2,0,1.6,1,0,1,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,ALL,NABTEB,University,16,40,46,72,64,0,1.6,6,0,0,5
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,ALL,NECO,University,30,77,88,114,108,0,1.5,10,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,ALL,WAEC,University,41,106,121,163,153,0,1.5,14,0,0,6
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,Disabled,NABTEB,University,1,2,2,8,7,0,1.6,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,Disabled,NECO,University,2,6,7,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,Disabled,WAEC,University,3,8,9,11,10,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,ALL,NABTEB,University,13,31,37,52,47,0,1.6,5,0,0,3
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,ALL,NECO,University,25,64,68,106,99,0,1.5,8,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,ALL,WAEC,University,34,87,97,145,137,0,1.5,11,0,0,5
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,Disabled,NABTEB,University,1,2,2,8,7,0,1.6,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,Disabled,NECO,University,2,4,6,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,Disabled,WAEC,University,2,6,7,11,10,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,ALL,NABTEB,Polytechnic,19,46,51,29,24,0,1.7,7,0,10,3
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,ALL,NECO,Polytechnic,33,85,92,59,57,0,1.6,11,0,14,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,ALL,WAEC,Polytechnic,45,116,119,70,65,0,1.6,15,0,22,3
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,Disabled,NABTEB,Polytechnic,1,4,4,3,2,0,1.7,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,Disabled,NECO,Polytechnic,2,6,6,3,2,0,1.6,1,0,1,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,Disabled,WAEC,Polytechnic,3,8,7,3,2,0,1.6,1,0,2,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,ALL,NABTEB,Polytechnic,18,46,53,33,29,0,1.7,6,0,9,2
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,ALL,NECO,Polytechnic,35,89,101,59,54,0,1.6,12,0,19,3
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,ALL,WAEC,Polytechnic,44,114,128,73,68,0,1.6,14,0,25,3
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,Disabled,NABTEB,Polytechnic,1,4,4,3,2,0,1.7,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,Disabled,NECO,Polytechnic,2,6,6,3,2,0,1.6,0,0,1,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,Disabled,WAEC,Polytechnic,3,8,9,5,3,0,1.6,1,0,2,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,ALL,NABTEB,Polytechnic,9,23,24,16,13,0,1.7,3,0,3,2
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,ALL,NECO,Polytechnic,17,42,46,29,28,0,1.6,6,0,7,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,ALL,WAEC,Polytechnic,25,64,73,44,41,0,1.6,8,0,13,2
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,Disabled,NABTEB,Polytechnic,1,4,2,3,2,0,1.7,0,1,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,Disabled,NECO,Polytechnic,1,4,4,3,2,0,1.6,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,Disabled,WAEC,Polytechnic,1,4,4,3,2,0,1.6,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,ALL,NABTEB,Polytechnic,8,21,26,16,15,0,1.7,3,0,4,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,ALL,NECO,Polytechnic,16,39,44,33,31,0,1.6,6,0,4,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,ALL,WAEC,Polytechnic,21,54,59,44,39,0,1.6,7,0,5,3
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,Disabled,NABTEB,Polytechnic,1,2,2,3,2,0,1.7,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,Disabled,NECO,Polytechnic,1,2,4,3,2,0,1.6,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,Disabled,WAEC,Polytechnic,1,4,4,3,2,0,1.6,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,ALL,NABTEB,University,11,27,29,44,36,0,1.6,4,0,0,5
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,ALL,NECO,University,23,60,70,98,91,0,1.5,8,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,ALL,WAEC,University,27,69,77,104,95,0,1.5,9,0,0,6
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,Disabled,NABTEB,University,1,4,4,8,7,0,1.6,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,Disabled,NECO,University,1,4,4,7,5,0,1.5,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,Disabled,WAEC,University,2,4,6,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,ALL,NABTEB,University,11,29,33,46,38,0,1.6,4,0,0,5
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,ALL,NECO,University,24,62,72,98,91,0,1.5,8,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,ALL,WAEC,University,31,79,90,147,137,0,1.5,10,0,0,6
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,Disabled,NABTEB,University,1,2,2,8,7,0,1.6,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,Disabled,NECO,University,2,4,6,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,Disabled,WAEC,University,2,6,6,7,5,0,1.5,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,ALL,NABTEB,University,17,44,42,44,38,0,1.6,6,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,ALL,NECO,University,34,87,90,98,91,0,1.5,11,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,ALL,WAEC,University,44,116,123,147,129,22,1.5,14,0,0,11
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,Disabled,NABTEB,University,1,4,4,8,7,0,1.6,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,Disabled,NECO,University,2,6,6,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,Disabled,WAEC,University,3,8,7,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,ALL,NABTEB,University,17,44,46,54,47,0,1.6,6,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,ALL,NECO,University,31,81,86,114,108,0,1.5,10,0,0,4
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,ALL,WAEC,University,42,110,114,134,121,22,1.5,14,0,0,8
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,Disabled,NABTEB,University,1,4,4,8,7,0,1.6,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,Disabled,NECO,University,2,6,6,7,5,0,1.5,0,0,0,1
2022/2023,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,Disabled,WAEC,University,2,6,7,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,ALL,NABTEB,College of Education,15,39,42,46,36,0,1.8,5,0,0,6
2022/2023,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,ALL,NECO,College of Education,28,69,73,96,90,0,1.8,10,0,0,4
2022/2023,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,ALL,WAEC,College of Education,38,98,106,130,117,22,1.8,12,0,0,8
2022/2023,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,Disabled,NABTEB,College of Education,1,4,4,7,5,0,1.8,0,0,0,1
2022/2023,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,Disabled,NECO,College of Education,2,6,6,7,5,0,1.8,1,0,0,1
2022/2023,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,Disabled,WAEC,College of Education,3,8,9,7,5,0,1.8,1,0,1,1
2022/2023,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Male,ALL,NABTEB,College of Education,13,31,35,46,36,0,1.8,5,0,0,6
