session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Male,ALL,NECO,Polytechnic,32,84,86,1,0,0,1.6,12,0,51,1
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Male,ALL,WAEC,Polytechnic,43,111,123,1,0,0,1.6,16,0,73,1
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Male,Disabled,NABTEB,Polytechnic,2,5,5,0,0,0,1.7,0,0,3,0
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Male,Disabled,NECO,Polytechnic,3,9,8,0,0,0,1.6,1,0,5,0
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Male,Disabled,WAEC,Polytechnic,4,10,10,0,0,0,1.6,1,0,6,0
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Female,ALL,NABTEB,University,17,44,46,22,18,0,1.6,6,0,13,3
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Female,ALL,NECO,University,37,94,106,37,35,0,1.5,14,0,39,1
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Female,ALL,WAEC,University,43,111,116,46,40,0,1.5,16,0,39,4
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Female,Disabled,NABTEB,University,2,3,3,4,3,0,1.6,1,0,0,1
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Female,Disabled,NECO,University,3,7,8,3,1,0,1.5,1,0,3,1
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Female,Disabled,WAEC,University,3,7,10,3,1,0,1.5,1,0,4,1
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Male,ALL,NABTEB,University,19,49,55,10,9,0,1.6,7,0,26,1
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Male,ALL,NECO,University,36,92,101,32,31,0,1.5,14,0,39,1
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Male,ALL,WAEC,University,46,118,128,41,40,0,1.5,17,0,49,1
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Male,Disabled,NABTEB,University,2,5,5,0,0,0,1.6,0,0,3,0
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Male,Disabled,NECO,University,3,7,10,4,3,0,1.5,1,0,3,1
2022/2023,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Male,Disabled,WAEC,University,3,9,10,3,1,0,1.5,1,0,4,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Female,ALL,NABTEB,College of Education,24,61,71,4,3,0,1.8,9,0,40,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Female,ALL,NECO,College of Education,43,111,121,7,6,0,1.8,16,0,68,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Female,ALL,WAEC,College of Education,66,172,184,12,10,0,1.8,24,0,103,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Female,Disabled,NABTEB,College of Education,2,3,3,0,0,0,1.8,1,0,2,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Female,Disabled,NECO,College of Education,3,9,8,0,0,0,1.8,1,0,5,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Female,Disabled,WAEC,College of Education,4,10,12,0,0,0,1.8,1,0,7,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Male,ALL,NABTEB,College of Education,28,71,84,4,3,0,1.8,10,0,48,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Male,ALL,NECO,College of Education,55,143,159,10,9,0,1.8,20,0,89,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Male,ALL,WAEC,College of Education,74,192,202,12,10,0,1.8,27,0,114,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Male,Disabled,NABTEB,College of Education,2,5,5,0,0,0,1.8,0,0,3,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Male,Disabled,NECO,College of Education,3,9,8,0,0,0,1.8,1,0,5,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Male,Disabled,WAEC,College of Education,5,12,15,0,0,0,1.8,2,0,9,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Female,ALL,NABTEB,College of Education,12,31,35,3,1,0,1.8,4,0,19,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Female,ALL,NECO,College of Education,21,52,63,4,3,0,1.8,8,0,35,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Female,ALL,WAEC,College of Education,31,80,89,7,6,0,1.8,11,0,49,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Female,Disabled,NABTEB,College of Education,2,3,3,0,0,0,1.8,1,0,2,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Female,Disabled,NECO,College of Education,2,5,5,0,0,0,1.8,0,0,3,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Female,Disabled,WAEC,College of Education,3,7,7,0,0,0,1.8,1,0,4,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Male,ALL,NABTEB,College of Education,13,33,35,3,1,0,1.8,5,0,19,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Male,ALL,NECO,College of Education,24,61,68,4,3,0,1.8,9,0,38,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Male,ALL,WAEC,College of Education,28,73,80,4,3,0,1.8,10,0,45,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Male,Disabled,NABTEB,College of Education,2,5,5,0,0,0,1.8,0,0,3,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Male,Disabled,NECO,College of Education,2,5,7,0,0,0,1.8,0,0,4,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Male,Disabled,WAEC,College of Education,2,5,8,0,0,0,1.8,1,0,5,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Female,ALL,NABTEB,University,21,54,56,16,12,0,1.6,7,0,23,3
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Female,ALL,NECO,University,43,110,113,41,40,0,1.5,16,0,40,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Female,ALL,WAEC,University,57,148,164,62,57,0,1.5,21,0,57,3
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Female,Disabled,NABTEB,University,2,3,3,0,0,0,1.6,1,0,2,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Female,Disabled,NECO,University,2,5,5,3,1,0,1.5,1,0,1,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Female,Disabled,WAEC,University,4,9,10,3,1,0,1.5,2,0,4,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Male,ALL,NABTEB,University,23,59,65,16,15,0,1.6,8,0,28,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Male,ALL,NECO,University,43,111,124,37,35,0,1.5,16,0,50,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Male,ALL,WAEC,University,51,132,147,46,40,0,1.5,19,0,58,4
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Male,Disabled,NABTEB,University,2,5,5,0,0,0,1.6,0,0,3,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Male,Disabled,NECO,University,2,5,7,4,3,0,1.5,1,0,1,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Male,Disabled,WAEC,University,3,9,10,3,1,0,1.5,1,0,4,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Female,ALL,NABTEB,University,26,66,71,28,24,0,1.6,10,0,24,3
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Female,ALL,NECO,University,52,134,152,52,46,0,1.5,20,0,57,4
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Female,ALL,WAEC,University,58,150,159,53,49,0,1.5,21,0,60,3
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Female,Disabled,NABTEB,University,2,5,7,4,3,0,1.6,1,0,1,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Female,Disabled,NECO,University,3,9,10,4,3,0,1.5,1,0,3,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Female,Disabled,WAEC,University,4,12,13,3,1,0,1.5,1,0,6,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Male,ALL,NABTEB,University,33,85,88,28,24,0,1.6,12,0,34,3
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Male,ALL,NECO,University,62,158,176,41,35,0,1.5,23,0,78,4
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Male,ALL,WAEC,University,80,207,230,62,57,0,1.5,29,0,97,3
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Male,Disabled,NABTEB,University,3,7,7,4,3,0,1.6,1,0,1,1
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Male,Disabled,NECO,University,4,10,12,0,0,0,1.5,2,0,7,0
2022/2023,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Male,Disabled,WAEC,University,6,17,20,3,1,0,1.5,2,0,10,1
2022/2023,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Female,ALL,NABTEB,University,10,26,31,10,9,0,1.6,4,0,12,1
2022/2023,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Female,ALL,NECO,University,18,45,50,19,16,0,1.5,7,0,17,2
2022/2023,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Female,ALL,WAEC,University,25,66,73,29,27,0,1.5,9,0,24,2
2022/2023,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Female,Disabled,NABTEB,University,2,3,3,0,0,0,1.6,1,0,2,0
2022/2023,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Female,Disabled,NECO,University,2,3,3,3,1,0,1.5,1,0,0,1
2022/2023,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Female,Disabled,WAEC,University,2,5,5,3,1,0,1.5,0,0,1,1
2022/2023,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Male,ALL,NABTEB,University,15,38,41,10,9,0,1.6,6,0,18,1
2022/2023,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Male,ALL,NECO,University,23,59,65,24,21,0,1.5,9,0,23,2
2022/2023,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Male,ALL,WAEC,University,35,91,99,32,31,0,1.5,13,0,38,1
2022/2023,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Male,Disabled,NABTEB,University,2,5,5,0,0,0,1.6,0,0,3,0
2022/2023,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Male,Disabled,NECO,University,2,5,7,3,1,0,1.5,0,0,2,1
2022/2023,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Male,Disabled,WAEC,University,3,7,7,3,1,0,1.5,1,0,2,1
