session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Disabled,NECO,College of Education,6,15,17,1,1,0,1.8,6,0,22,1
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Female,Disabled,WAEC,College of Education,7,18,19,1,0,0,1.8,7,0,25,1
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,ALL,NABTEB,College of Education,35,90,97,3,3,0,1.8,29,0,130,1
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,ALL,NECO,College of Education,61,159,169,8,7,0,1.8,52,0,222,1
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,ALL,WAEC,College of Education,85,219,242,12,11,0,1.8,71,0,317,1
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Disabled,NABTEB,College of Education,3,7,8,0,0,0,1.8,2,0,11,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Disabled,NECO,College of Education,6,14,14,0,0,0,1.8,6,0,19,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Government Secondary School, Digil",Male,Disabled,WAEC,College of Education,7,17,17,1,0,0,1.8,6,0,22,1
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,ALL,NABTEB,University,19,50,56,13,13,0,1.6,16,0,57,1
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,ALL,NECO,University,31,80,87,30,26,0,1.5,27,0,75,6
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,ALL,WAEC,University,40,104,113,37,35,0,1.5,34,0,100,2
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Disabled,NABTEB,University,2,5,5,0,0,0,1.6,2,0,7,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Disabled,NECO,University,3,7,7,0,0,0,1.5,2,0,10,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Female,Disabled,WAEC,University,4,10,11,4,3,0,1.5,3,0,9,1
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,ALL,NABTEB,University,16,42,48,13,13,0,1.6,13,0,45,1
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,ALL,NECO,University,25,65,70,23,19,0,1.5,22,0,61,6
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,ALL,WAEC,University,37,95,106,33,31,0,1.5,31,0,96,3
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Disabled,NABTEB,University,2,5,4,0,0,0,1.6,2,0,6,0
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Disabled,NECO,University,2,6,7,4,4,0,1.5,2,0,3,1
2022/2023,North East,Adamawa,Mubi North,Digil,"Unity College, Mubi North",Male,Disabled,WAEC,University,3,9,10,4,3,0,1.5,2,0,8,1
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,ALL,NABTEB,University,35,91,91,28,23,9,1.6,30,0,83,7
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,ALL,NECO,University,65,168,183,47,46,0,1.5,55,0,180,1
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,ALL,WAEC,University,89,228,235,61,55,9,1.5,75,0,231,9
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Disabled,NABTEB,University,3,8,9,6,5,0,1.6,2,0,4,1
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Disabled,NECO,University,6,15,17,6,5,0,1.5,6,0,15,1
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Female,Disabled,WAEC,University,9,23,24,4,3,0,1.5,8,0,27,1
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,ALL,NABTEB,University,33,84,89,21,15,9,1.6,28,0,91,9
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,ALL,NECO,University,58,149,163,40,39,0,1.5,49,0,163,2
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,ALL,WAEC,University,75,193,203,52,46,9,1.5,64,0,200,9
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Disabled,NABTEB,University,3,7,8,0,0,0,1.6,2,0,11,0
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Disabled,NECO,University,6,14,14,0,0,0,1.5,6,0,19,0
2022/2023,North East,Adamawa,Numan,Bare,"Community Secondary School, Bare",Male,Disabled,WAEC,University,8,20,22,4,3,0,1.5,7,0,24,1
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Female,ALL,NABTEB,College of Education,29,76,80,4,4,0,1.8,25,0,104,1
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Female,ALL,NECO,College of Education,49,126,134,6,6,0,1.8,42,0,176,1
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Female,ALL,WAEC,College of Education,73,189,214,10,9,0,1.8,62,0,280,2
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Female,Disabled,NABTEB,College of Education,2,5,6,0,0,0,1.8,2,0,8,0
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Female,Disabled,NECO,College of Education,3,8,10,1,1,0,1.8,2,0,12,1
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Female,Disabled,WAEC,College of Education,5,12,14,1,0,0,1.8,5,0,18,1
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Male,ALL,NABTEB,College of Education,28,73,79,3,3,0,1.8,24,0,105,1
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Male,ALL,NECO,College of Education,47,122,130,6,5,0,1.8,40,0,171,1
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Male,ALL,WAEC,College of Education,65,168,183,10,8,0,1.8,55,0,239,2
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Male,Disabled,NABTEB,College of Education,2,5,4,0,0,0,1.8,2,0,6,0
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Male,Disabled,NECO,College of Education,3,9,9,0,0,0,1.8,2,0,13,0
2022/2023,North East,Adamawa,Numan,Bare,"Comprehensive High School, Bare",Male,Disabled,WAEC,College of Education,4,11,11,1,0,0,1.8,4,0,14,1
2022/2023,North East,Adamawa,Numan,Bare,"Government Secondary School, Bare",Female,ALL,NABTEB,College of Education,32,82,87,4,4,0,1.8,27,0,114,1
2022/2023,North East,Adamawa,Numan,Bare,"Government Secondary School, Bare",Female,ALL,NECO,College of Education,56,144,160,6,6,0,1.8,48,0,212,1
2022/2023,North East,Adamawa,Numan,Bare,"Government Secondary School, Bare",Female,ALL,WAEC,College of Education,83,215,223,11,10,0,1.8,70,0,292,2
2022/2023,North East,Adamawa,Numan,Bare,"Government Secondary School, Bare",Female,Disabled,NABTEB,College of Education,2,5,5,0,0,0,1.8,2,0,7,0
2022/2023,North East,Adamawa,Numan,Bare,"Government Secondary School, Bare",Female,Disabled,NECO,College of Education,4,10,10,0,0,0,1.8,3,0,14,0
