session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,WAEC,College of Education,66,169,177,23,22,0,1.8,20,0,74,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,NABTEB,College of Education,1,4,4,2,0,0,1.8,0,0,1,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,NECO,College of Education,3,9,8,2,0,0,1.8,1,0,3,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,WAEC,College of Education,4,11,10,2,0,0,1.8,1,0,4,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,NABTEB,College of Education,31,79,87,7,5,0,1.8,9,0,39,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,NECO,College of Education,56,143,144,16,14,0,1.8,17,0,62,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,WAEC,College of Education,80,207,222,27,23,0,1.8,24,0,94,2
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,NABTEB,College of Education,1,4,4,0,0,0,1.8,0,0,2,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,NECO,College of Education,3,9,8,2,0,0,1.8,1,0,3,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,WAEC,College of Education,4,11,12,2,0,0,1.8,1,0,5,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,NABTEB,Polytechnic,16,41,47,16,14,0,1.7,5,0,14,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,NECO,Polytechnic,27,68,79,20,18,0,1.6,8,0,28,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,WAEC,Polytechnic,34,88,96,31,27,0,1.6,11,0,30,2
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Disabled,NABTEB,Polytechnic,1,4,4,2,0,0,1.7,0,0,1,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Disabled,NECO,Polytechnic,2,6,6,2,0,0,1.6,0,0,2,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Disabled,WAEC,Polytechnic,3,6,6,2,0,0,1.6,1,0,2,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,ALL,NABTEB,Polytechnic,16,41,45,13,11,0,1.7,5,0,15,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,ALL,NECO,Polytechnic,26,66,71,18,16,0,1.6,8,0,25,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,ALL,WAEC,Polytechnic,37,96,110,27,25,0,1.6,11,0,39,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,Disabled,NABTEB,Polytechnic,1,4,4,2,0,0,1.7,0,0,1,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,Disabled,NECO,Polytechnic,2,6,6,2,0,0,1.6,0,0,2,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Male,Disabled,WAEC,Polytechnic,3,6,8,2,0,0,1.6,1,0,3,1
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,ALL,NABTEB,Polytechnic,23,58,63,16,14,0,1.7,7,0,22,1
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,ALL,NECO,Polytechnic,37,96,110,25,22,0,1.6,11,0,40,2
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,ALL,WAEC,Polytechnic,51,130,146,43,38,0,1.6,16,0,48,3
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,Disabled,NABTEB,Polytechnic,3,6,6,2,0,0,1.7,1,0,2,1
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,Disabled,NECO,Polytechnic,3,9,10,2,0,0,1.6,1,0,4,1
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Female,Disabled,WAEC,Polytechnic,5,13,14,4,2,0,1.6,1,0,5,1
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,ALL,NABTEB,Polytechnic,29,73,81,20,18,0,1.7,9,0,29,1
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,ALL,NECO,Polytechnic,48,124,138,27,25,0,1.6,15,0,53,1
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,ALL,WAEC,Polytechnic,59,152,171,43,38,0,1.6,18,0,60,3
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,Disabled,NABTEB,Polytechnic,3,6,6,2,0,0,1.7,1,0,2,1
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,Disabled,NECO,Polytechnic,5,13,14,2,0,0,1.6,2,0,6,1
2022/2023,North Central,Niger,Agaie,Boku,"Community Secondary School, Boku",Male,Disabled,WAEC,Polytechnic,6,15,18,4,2,0,1.6,2,0,7,1
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Female,ALL,NABTEB,College of Education,26,66,75,11,9,0,1.8,8,0,31,1
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Female,ALL,NECO,College of Education,44,113,126,18,16,0,1.8,13,0,52,1
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Female,ALL,WAEC,College of Education,72,186,199,31,29,0,1.8,22,0,81,1
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Female,Disabled,NABTEB,College of Education,3,6,6,2,0,0,1.8,1,0,2,1
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Female,Disabled,NECO,College of Education,5,11,14,2,0,0,1.8,2,0,6,1
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Female,Disabled,WAEC,College of Education,7,19,22,2,0,0,1.8,2,0,10,1
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Male,ALL,NABTEB,College of Education,28,73,77,11,9,0,1.8,8,0,32,1
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Male,ALL,NECO,College of Education,52,135,155,20,18,0,1.8,15,0,65,1
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Male,ALL,WAEC,College of Education,83,214,234,36,34,0,1.8,25,0,95,1
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Male,Disabled,NABTEB,College of Education,3,6,6,2,0,0,1.8,1,0,2,1
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Male,Disabled,NECO,College of Education,5,13,14,2,0,0,1.8,2,0,6,1
2022/2023,North Central,Niger,Agaie,Boku,"Comprehensive High School, Boku",Male,Disabled,WAEC,College of Education,8,21,22,2,0,0,1.8,2,0,10,1
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Female,ALL,NABTEB,College of Education,23,60,67,9,7,0,1.8,6,0,28,1
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Female,ALL,NECO,College of Education,48,124,130,18,16,0,1.8,14,0,54,1
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Female,ALL,WAEC,College of Education,57,145,159,25,23,0,1.8,18,0,64,1
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Female,Disabled,NABTEB,College of Education,2,4,6,2,0,0,1.8,1,0,2,1
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Female,Disabled,NECO,College of Education,4,11,12,2,0,0,1.8,1,0,5,1
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Female,Disabled,WAEC,College of Education,5,11,12,2,0,0,1.8,2,0,5,1
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Male,ALL,NABTEB,College of Education,25,64,71,7,5,0,1.8,7,0,31,1
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Male,ALL,NECO,College of Education,50,128,134,14,13,0,1.8,15,0,58,1
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Male,ALL,WAEC,College of Education,54,141,159,20,18,0,1.8,16,0,67,1
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Male,Disabled,NABTEB,College of Education,2,6,6,0,0,0,1.8,0,0,3,0
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Male,Disabled,NECO,College of Education,5,11,12,2,0,0,1.8,2,0,5,1
2022/2023,North Central,Niger,Agaie,Boku,"Government Secondary School, Boku",Male,Disabled,WAEC,College of Education,5,13,14,2,0,0,1.8,1,0,6,1
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Female,ALL,NABTEB,Polytechnic,20,51,53,16,14,0,1.7,6,0,17,1
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Female,ALL,NECO,Polytechnic,46,120,134,31,27,0,1.6,14,0,49,2
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Female,ALL,WAEC,Polytechnic,52,135,150,34,33,0,1.6,15,0,55,1
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Female,Disabled,NABTEB,Polytechnic,2,4,4,2,0,0,1.7,1,0,1,1
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Female,Disabled,NECO,Polytechnic,5,13,14,2,0,0,1.6,1,0,6,1
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Female,Disabled,WAEC,Polytechnic,5,13,14,2,0,0,1.6,2,0,6,1
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Male,ALL,NABTEB,Polytechnic,23,60,61,16,14,0,1.7,7,0,21,1
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Male,ALL,NECO,Polytechnic,42,109,118,20,18,0,1.6,13,0,47,1
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Male,ALL,WAEC,Polytechnic,58,150,161,34,33,0,1.6,17,0,60,1
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Male,Disabled,NABTEB,Polytechnic,3,6,6,2,0,0,1.7,1,0,2,1
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Male,Disabled,NECO,Polytechnic,5,13,14,2,0,0,1.6,2,0,6,1
2022/2023,North Central,Niger,Agaie,Boku,"Unity College, Agaie",Male,Disabled,WAEC,Polytechnic,6,15,16,2,0,0,1.6,2,0,7,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Female,ALL,NABTEB,Polytechnic,16,41,45,9,7,0,1.7,5,0,17,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Female,ALL,NECO,Polytechnic,26,66,69,18,16,0,1.6,8,0,24,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Female,ALL,WAEC,Polytechnic,34,88,96,23,22,0,1.6,11,0,34,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Female,Disabled,NABTEB,Polytechnic,1,4,4,0,0,0,1.7,0,0,2,0
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Female,Disabled,NECO,Polytechnic,1,4,4,2,0,0,1.6,0,0,1,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Female,Disabled,WAEC,Polytechnic,2,4,6,2,0,0,1.6,1,0,2,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Male,ALL,NABTEB,Polytechnic,16,41,47,9,7,0,1.7,5,0,18,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Male,ALL,NECO,Polytechnic,28,71,83,18,16,0,1.6,9,0,31,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Male,ALL,WAEC,Polytechnic,40,105,114,25,22,0,1.6,12,0,42,2
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Male,Disabled,NABTEB,Polytechnic,1,4,4,2,0,0,1.7,0,0,1,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Male,Disabled,NECO,Polytechnic,1,4,6,2,0,0,1.6,0,0,2,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Community Secondary School, Dauaci",Male,Disabled,WAEC,Polytechnic,2,6,6,2,0,0,1.6,0,0,2,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Female,ALL,NABTEB,University,20,51,53,56,43,24,1.6,6,0,0,7
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Female,ALL,NECO,University,34,88,100,83,78,0,1.5,10,0,3,3
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Female,ALL,WAEC,University,52,135,146,177,159,24,1.5,16,0,0,10
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Female,Disabled,NABTEB,University,1,4,4,9,7,0,1.6,0,0,0,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Female,Disabled,NECO,University,3,6,8,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Female,Disabled,WAEC,University,4,11,10,7,5,0,1.5,1,0,1,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Male,ALL,NABTEB,University,21,53,61,56,43,24,1.6,6,0,0,7
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Male,ALL,NECO,University,39,100,104,85,78,0,1.5,12,0,4,4
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Male,ALL,WAEC,University,62,160,181,177,170,0,1.5,19,0,0,4
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Male,Disabled,NABTEB,University,1,4,4,9,7,0,1.6,0,0,0,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Male,Disabled,NECO,University,3,6,8,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Comprehensive High School, Dauaci",Male,Disabled,WAEC,University,4,11,12,7,5,0,1.5,1,0,2,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Female,ALL,NABTEB,Polytechnic,22,56,61,16,14,0,1.7,7,0,21,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Female,ALL,NECO,Polytechnic,40,103,112,27,23,0,1.6,12,0,40,2
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Female,ALL,WAEC,Polytechnic,51,133,144,38,36,0,1.6,15,0,50,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Female,Disabled,NABTEB,Polytechnic,1,4,4,2,0,0,1.7,0,0,1,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Female,Disabled,NECO,Polytechnic,3,9,10,2,0,0,1.6,1,0,4,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Female,Disabled,WAEC,Polytechnic,4,11,12,2,0,0,1.6,1,0,5,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Male,ALL,NABTEB,Polytechnic,22,58,61,9,7,0,1.7,6,0,25,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Male,ALL,NECO,Polytechnic,44,115,116,20,18,0,1.6,13,0,46,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Male,ALL,WAEC,Polytechnic,55,143,146,27,25,0,1.6,16,0,57,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Male,Disabled,NABTEB,Polytechnic,1,4,4,0,0,0,1.7,0,0,2,0
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Male,Disabled,NECO,Polytechnic,3,9,10,2,0,0,1.6,1,0,4,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Government Secondary School, Dauaci",Male,Disabled,WAEC,Polytechnic,5,13,14,2,0,0,1.6,1,0,6,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Female,ALL,NABTEB,Polytechnic,15,38,45,13,11,0,1.7,4,0,15,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Female,ALL,NECO,Polytechnic,25,66,75,18,16,0,1.6,7,0,27,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Female,ALL,WAEC,Polytechnic,41,107,124,34,33,0,1.6,12,0,42,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Female,Disabled,NABTEB,Polytechnic,1,4,4,2,0,0,1.7,0,0,1,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Female,Disabled,NECO,Polytechnic,2,4,6,2,0,0,1.6,1,0,2,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Female,Disabled,WAEC,Polytechnic,3,9,8,2,0,0,1.6,0,0,3,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Male,ALL,NABTEB,Polytechnic,21,51,57,16,14,0,1.7,7,0,19,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Male,ALL,NECO,Polytechnic,31,79,91,20,18,0,1.6,10,0,34,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Male,ALL,WAEC,Polytechnic,52,135,150,38,36,0,1.6,15,0,53,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Male,Disabled,NABTEB,Polytechnic,1,4,4,2,0,0,1.7,0,0,1,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Male,Disabled,NECO,Polytechnic,3,6,8,2,0,0,1.6,1,0,3,1
2022/2023,North Central,Niger,Agaie,Dauaci,"Unity College, Agaie",Male,Disabled,WAEC,Polytechnic,4,11,12,2,0,0,1.6,1,0,5,1
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Female,ALL,NABTEB,College of Education,14,36,41,7,5,0,1.8,4,0,16,1
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Female,ALL,NECO,College of Education,23,58,67,11,9,0,1.8,7,0,27,1
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Female,ALL,WAEC,College of Education,31,79,85,16,14,0,1.8,9,0,33,1
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Female,Disabled,NABTEB,College of Education,1,4,4,2,0,0,1.8,0,0,1,1
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Female,Disabled,NECO,College of Education,2,4,6,2,0,0,1.8,1,0,2,1
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Female,Disabled,WAEC,College of Education,2,4,4,2,0,0,1.8,1,0,1,1
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Male,ALL,NABTEB,College of Education,13,32,39,5,4,0,1.8,4,0,16,1
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Male,ALL,NECO,College of Education,24,62,71,11,9,0,1.8,7,0,29,1
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Male,ALL,WAEC,College of Education,32,81,96,14,13,0,1.8,10,0,39,1
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Male,Disabled,NABTEB,College of Education,1,4,4,2,0,0,1.8,0,0,1,1
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Male,Disabled,NECO,College of Education,1,4,6,2,0,0,1.8,0,0,2,1
2022/2023,North Central,Niger,Bida,Bariki,"Community Secondary School, Bariki",Male,Disabled,WAEC,College of Education,3,6,8,2,0,0,1.8,1,0,3,1
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Female,ALL,NABTEB,University,13,32,39,56,43,24,1.6,4,0,0,7
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Female,ALL,NECO,University,23,60,67,74,67,0,1.5,7,0,0,4
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Female,ALL,WAEC,University,32,81,91,101,99,0,1.5,10,0,0,1
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Female,Disabled,NABTEB,University,1,4,4,9,7,0,1.6,0,0,0,1
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Female,Disabled,NECO,University,1,4,4,7,5,0,1.5,0,0,0,1
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Female,Disabled,WAEC,University,3,6,6,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,ALL,NABTEB,University,16,41,45,27,25,0,1.6,5,0,7,1
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,ALL,NECO,University,26,66,75,63,56,0,1.5,8,0,2,4
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,ALL,WAEC,University,38,98,112,105,103,0,1.5,11,0,0,1
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Disabled,NABTEB,University,1,4,4,0,0,0,1.6,0,0,2,0
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Disabled,NECO,University,2,6,6,7,5,0,1.5,0,0,0,1
2022/2023,North Central,Niger,Bida,Bariki,"Comprehensive High School, Bariki",Male,Disabled,WAEC,University,3,9,8,7,5,0,1.5,1,0,0,1
2022/2023,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,ALL,NABTEB,University,18,45,53,69,58,0,1.6,6,0,0,6
2022/2023,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,ALL,NECO,University,31,81,87,92,90,0,1.5,9,0,0,1
2022/2023,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,ALL,WAEC,University,41,107,120,155,148,0,1.5,12,0,0,4
2022/2023,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Disabled,NABTEB,University,1,4,4,9,7,0,1.6,0,0,0,1
2022/2023,North Central,Niger,Bida,Bariki,"Government Secondary School, Bariki",Female,Disabled,NECO,University,3,9,8,7,5,0,1.5,0,0,0,1
