session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,ALL,NABTEB,College of Education,12,32,33,10,9,0,1.8,9,0,26,2
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,ALL,NECO,College of Education,23,61,63,21,18,0,1.8,17,0,48,4
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,ALL,WAEC,College of Education,33,85,93,27,24,0,1.8,25,0,76,4
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,Disabled,NABTEB,College of Education,1,2,3,1,0,0,1.8,1,0,2,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,Disabled,NECO,College of Education,2,4,4,1,1,0,1.8,1,0,3,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,Disabled,WAEC,College of Education,2,6,7,1,1,0,1.8,2,0,6,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Female,ALL,NABTEB,College of Education,19,49,60,16,16,0,1.8,14,0,50,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Female,ALL,NECO,College of Education,38,99,108,28,26,0,1.8,28,0,91,3
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Female,ALL,WAEC,College of Education,48,123,144,40,38,0,1.8,35,0,118,3
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Female,Disabled,NABTEB,College of Education,2,5,7,1,1,0,1.8,1,0,6,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Female,Disabled,NECO,College of Education,4,10,10,3,2,0,1.8,3,0,8,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Female,Disabled,WAEC,College of Education,5,11,13,2,1,0,1.8,4,0,13,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Male,ALL,NABTEB,College of Education,15,39,45,19,17,0,1.8,11,0,29,2
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Male,ALL,NECO,College of Education,28,73,78,34,33,0,1.8,20,0,48,2
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Male,ALL,WAEC,College of Education,37,96,110,48,45,0,1.8,27,0,67,5
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Male,Disabled,NABTEB,College of Education,2,4,4,1,1,0,1.8,1,0,3,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Male,Disabled,NECO,College of Education,3,7,8,3,2,0,1.8,2,0,6,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Male,Disabled,WAEC,College of Education,4,10,12,4,2,0,1.8,3,0,9,2
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,ALL,NABTEB,College of Education,13,33,38,10,9,0,1.8,10,0,32,2
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,ALL,NECO,College of Education,25,66,71,17,16,0,1.8,18,0,62,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,ALL,WAEC,College of Education,32,82,93,24,24,0,1.8,24,0,79,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,Disabled,NABTEB,College of Education,1,3,3,1,0,0,1.8,1,0,2,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,Disabled,NECO,College of Education,2,6,8,1,1,0,1.8,2,0,7,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,Disabled,WAEC,College of Education,3,8,10,2,1,0,1.8,2,0,9,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,ALL,NABTEB,College of Education,9,23,28,10,9,0,1.8,7,0,19,2
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,ALL,NECO,College of Education,19,49,53,22,20,0,1.8,14,0,33,3
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,ALL,WAEC,College of Education,21,54,63,27,26,0,1.8,16,0,40,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,Disabled,NABTEB,College of Education,1,3,3,1,1,0,1.8,0,0,1,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,Disabled,NECO,College of Education,2,4,5,1,1,0,1.8,1,0,4,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,Disabled,WAEC,College of Education,2,5,7,2,1,0,1.8,1,0,5,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,ALL,NABTEB,College of Education,16,41,43,8,7,0,1.8,11,0,41,2
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,ALL,NECO,College of Education,33,85,84,19,16,0,1.8,25,0,75,4
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,ALL,WAEC,College of Education,38,98,97,20,19,0,1.8,27,0,89,2
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Disabled,NABTEB,College of Education,1,4,4,1,0,0,1.8,1,0,4,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Disabled,NECO,College of Education,3,8,8,1,1,0,1.8,2,0,8,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,Disabled,WAEC,College of Education,4,11,10,2,1,0,1.8,3,0,9,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,ALL,NABTEB,College of Education,11,27,28,10,9,0,1.8,8,0,19,2
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,ALL,NECO,College of Education,22,57,58,19,16,0,1.8,17,0,44,4
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,ALL,WAEC,College of Education,29,75,81,27,24,0,1.8,21,0,61,4
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Disabled,NABTEB,College of Education,1,2,3,1,0,0,1.8,1,0,2,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Disabled,NECO,College of Education,2,5,5,1,1,0,1.8,1,0,4,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,Disabled,WAEC,College of Education,3,7,8,2,1,0,1.8,2,0,6,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,ALL,NABTEB,Polytechnic,21,55,67,56,53,0,1.7,15,0,5,3
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,ALL,NECO,Polytechnic,41,106,123,111,102,10,1.6,30,0,0,12
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,ALL,WAEC,Polytechnic,50,127,149,147,137,10,1.6,37,0,0,13
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Disabled,NABTEB,Polytechnic,1,3,3,3,2,0,1.7,1,0,0,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Disabled,NECO,Polytechnic,3,7,7,4,4,0,1.6,2,0,2,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,Disabled,WAEC,Polytechnic,3,8,9,8,7,0,1.6,2,0,0,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,ALL,NABTEB,Polytechnic,16,42,48,70,59,10,1.7,12,0,0,14
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,ALL,NECO,Polytechnic,30,78,90,129,117,10,1.6,22,0,0,16
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,ALL,WAEC,Polytechnic,38,98,112,139,129,10,1.6,28,0,0,13
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Disabled,NABTEB,Polytechnic,1,3,3,4,4,0,1.7,1,0,0,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Disabled,NECO,Polytechnic,2,5,6,11,9,0,1.6,1,0,0,3
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,Disabled,WAEC,Polytechnic,2,6,8,8,7,0,1.6,2,0,0,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Female,ALL,NABTEB,College of Education,14,37,41,10,9,0,1.8,11,0,35,2
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Female,ALL,NECO,College of Education,29,75,87,22,20,0,1.8,22,0,75,2
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Female,ALL,WAEC,College of Education,36,94,109,32,30,0,1.8,27,0,88,3
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Female,Disabled,NABTEB,College of Education,1,4,3,1,1,0,1.8,1,0,2,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Female,Disabled,NECO,College of Education,2,6,8,1,1,0,1.8,2,0,7,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Female,Disabled,WAEC,College of Education,3,8,9,2,1,0,1.8,2,0,8,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Male,ALL,NABTEB,College of Education,8,22,26,12,11,0,1.8,6,0,15,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Male,ALL,NECO,College of Education,15,39,45,22,20,0,1.8,11,0,25,2
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Male,ALL,WAEC,College of Education,21,54,61,27,27,0,1.8,16,0,36,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Male,Disabled,NABTEB,College of Education,1,2,3,1,1,0,1.8,1,0,1,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Male,Disabled,NECO,College of Education,1,4,3,1,1,0,1.8,0,0,2,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Male,Disabled,WAEC,College of Education,2,4,6,2,1,0,1.8,1,0,4,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,ALL,NABTEB,College of Education,16,42,45,12,11,0,1.8,12,0,38,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,ALL,NECO,College of Education,30,78,88,24,22,0,1.8,22,0,72,3
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,ALL,WAEC,College of Education,39,102,123,31,29,0,1.8,29,0,105,3
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,Disabled,NABTEB,College of Education,1,3,3,1,0,0,1.8,1,0,2,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,Disabled,NECO,College of Education,2,6,8,1,1,0,1.8,2,0,7,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,Disabled,WAEC,College of Education,3,8,9,2,1,0,1.8,2,0,8,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,ALL,NABTEB,College of Education,13,32,39,16,16,0,1.8,9,0,25,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,ALL,NECO,College of Education,23,58,66,29,28,0,1.8,17,0,40,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,ALL,WAEC,College of Education,27,68,77,34,33,0,1.8,20,0,46,2
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,Disabled,NABTEB,College of Education,1,2,3,1,1,0,1.8,1,0,1,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,Disabled,NECO,College of Education,2,4,5,1,1,0,1.8,1,0,4,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,Disabled,WAEC,College of Education,2,5,7,2,1,0,1.8,1,0,5,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,ALL,NABTEB,University,26,66,72,26,25,0,1.6,19,0,51,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,ALL,NECO,University,50,129,135,55,52,0,1.5,37,0,88,4
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,ALL,WAEC,University,59,151,170,65,60,0,1.5,43,0,117,6
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,Disabled,NABTEB,University,1,4,4,2,1,0,1.6,1,0,2,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,Disabled,NECO,University,3,8,8,2,1,0,1.5,2,0,7,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,Disabled,WAEC,University,4,10,11,4,3,0,1.5,3,0,8,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,ALL,NABTEB,University,15,39,40,23,21,0,1.6,11,0,17,3
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,ALL,NECO,University,29,75,78,45,39,10,1.5,21,0,33,9
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,ALL,WAEC,University,35,89,95,47,43,0,1.5,25,0,50,6
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,Disabled,NABTEB,University,1,2,3,2,1,0,1.6,1,0,0,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,Disabled,NECO,University,2,4,4,2,1,0,1.5,1,0,2,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,Disabled,WAEC,University,2,6,6,2,1,0,1.5,1,0,4,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,ALL,NABTEB,College of Education,21,54,65,16,16,0,1.8,15,0,56,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,ALL,NECO,College of Education,34,88,102,29,26,0,1.8,25,0,83,4
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,ALL,WAEC,College of Education,53,137,161,39,36,0,1.8,39,0,141,4
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,Disabled,NABTEB,College of Education,2,4,6,1,1,0,1.8,1,0,5,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,Disabled,NECO,College of Education,3,7,8,1,1,0,1.8,2,0,8,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,Disabled,WAEC,College of Education,4,11,13,2,1,0,1.8,3,0,13,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,ALL,NABTEB,College of Education,13,32,36,16,16,0,1.8,9,0,21,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,ALL,NECO,College of Education,21,54,66,32,30,0,1.8,16,0,36,3
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,ALL,WAEC,College of Education,34,89,100,37,34,0,1.8,25,0,70,4
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,Disabled,NABTEB,College of Education,1,3,3,1,1,0,1.8,1,0,1,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,Disabled,NECO,College of Education,2,5,6,3,2,0,1.8,1,0,3,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,Disabled,WAEC,College of Education,3,8,9,2,1,0,1.8,2,0,8,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Female,ALL,NABTEB,College of Education,8,22,23,7,6,0,1.8,6,0,19,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Female,ALL,NECO,College of Education,15,39,41,9,8,0,1.8,11,0,37,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Female,ALL,WAEC,College of Education,23,59,61,14,13,0,1.8,17,0,54,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Female,Disabled,NABTEB,College of Education,1,3,3,1,1,0,1.8,1,0,1,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Female,Disabled,NECO,College of Education,1,4,5,1,1,0,1.8,1,0,4,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Female,Disabled,WAEC,College of Education,2,4,4,1,1,0,1.8,1,0,3,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Male,ALL,NABTEB,College of Education,6,15,16,7,6,0,1.8,5,0,10,1
2022/2023,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Male,ALL,NECO,College of Education,11,29,30,11,10,0,1.8,9,0,21,1
