session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,Disabled,WAEC,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Government Secondary School, Adadama",Female,ALL,NABTEB,University,0,0,0,154,143,0,1.6,0,0,0,5
2022/2023,South South,Cross River,Abi,Adadama,"Government Secondary School, Adadama",Female,ALL,NECO,University,0,0,0,313,284,30,1.5,0,0,0,13
2022/2023,South South,Cross River,Abi,Adadama,"Government Secondary School, Adadama",Female,ALL,WAEC,University,0,0,0,389,352,30,1.5,0,0,0,17
2022/2023,South South,Cross River,Abi,Adadama,"Government Secondary School, Adadama",Female,Disabled,NABTEB,University,0,0,0,18,16,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Government Secondary School, Adadama",Female,Disabled,NECO,University,0,0,0,18,16,0,1.5,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Government Secondary School, Adadama",Female,Disabled,WAEC,University,0,0,0,18,16,0,1.5,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Government Secondary School, Adadama",Male,ALL,NABTEB,University,0,0,0,195,193,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Government Secondary School, Adadama",Male,ALL,NECO,University,0,0,0,360,334,30,1.5,0,0,0,12
2022/2023,South South,Cross River,Abi,Adadama,"Government Secondary School, Adadama",Male,ALL,WAEC,University,0,0,0,472,446,30,1.5,0,0,0,12
2022/2023,South South,Cross River,Abi,Adadama,"Government Secondary School, Adadama",Male,Disabled,NABTEB,University,0,0,0,18,16,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Government Secondary School, Adadama",Male,Disabled,NECO,University,0,0,0,18,16,0,1.5,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Government Secondary School, Adadama",Male,Disabled,WAEC,University,0,0,0,31,29,0,1.5,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Unity College, Abi",Female,ALL,NABTEB,College of Education,0,0,0,13,11,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Unity College, Abi",Female,ALL,NECO,College of Education,0,0,0,27,25,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Unity College, Abi",Female,ALL,WAEC,College of Education,0,0,0,36,34,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Unity College, Abi",Female,Disabled,NABTEB,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Unity College, Abi",Female,Disabled,NECO,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Unity College, Abi",Female,Disabled,WAEC,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Unity College, Abi",Male,ALL,NABTEB,College of Education,0,0,0,9,7,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Unity College, Abi",Male,ALL,NECO,College of Education,0,0,0,25,22,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Unity College, Abi",Male,ALL,WAEC,College of Education,0,0,0,31,29,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Unity College, Abi",Male,Disabled,NABTEB,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Unity College, Abi",Male,Disabled,NECO,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Adadama,"Unity College, Abi",Male,Disabled,WAEC,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Community Secondary School, Afafanyi/Igonigoni",Female,ALL,NABTEB,College of Education,0,0,0,9,7,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Community Secondary School, Afafanyi/Igonigoni",Female,ALL,NECO,College of Education,0,0,0,20,18,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Community Secondary School, Afafanyi/Igonigoni",Female,ALL,WAEC,College of Education,0,0,0,29,27,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Community Secondary School, Afafanyi/Igonigoni",Female,Disabled,NABTEB,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Community Secondary School, Afafanyi/Igonigoni",Female,Disabled,NECO,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Community Secondary School, Afafanyi/Igonigoni",Female,Disabled,WAEC,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Community Secondary School, Afafanyi/Igonigoni",Male,ALL,NABTEB,College of Education,0,0,0,7,4,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Community Secondary School, Afafanyi/Igonigoni",Male,ALL,NECO,College of Education,0,0,0,18,16,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Community Secondary School, Afafanyi/Igonigoni",Male,ALL,WAEC,College of Education,0,0,0,22,20,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Community Secondary School, Afafanyi/Igonigoni",Male,Disabled,NABTEB,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Community Secondary School, Afafanyi/Igonigoni",Male,Disabled,NECO,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Community Secondary School, Afafanyi/Igonigoni",Male,Disabled,WAEC,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Female,ALL,NABTEB,College of Education,0,0,0,7,4,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Female,ALL,NECO,College of Education,0,0,0,18,16,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Female,ALL,WAEC,College of Education,0,0,0,27,25,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Female,Disabled,NABTEB,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Female,Disabled,NECO,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Female,Disabled,WAEC,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Male,ALL,NABTEB,College of Education,0,0,0,9,7,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Male,ALL,NECO,College of Education,0,0,0,20,18,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Male,ALL,WAEC,College of Education,0,0,0,31,27,0,1.8,0,0,0,2
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Male,Disabled,NABTEB,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Male,Disabled,NECO,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Comprehensive High School, Afafanyi/Igonigoni",Male,Disabled,WAEC,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Female,ALL,NABTEB,Polytechnic,0,0,0,7,4,0,1.7,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Female,ALL,NECO,Polytechnic,0,0,0,16,13,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Female,ALL,WAEC,Polytechnic,0,0,0,20,18,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Female,Disabled,NABTEB,Polytechnic,0,0,0,0,0,0,1.7,0,0,0,0
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Female,Disabled,NECO,Polytechnic,0,0,0,2,0,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Female,Disabled,WAEC,Polytechnic,0,0,0,2,0,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Male,ALL,NABTEB,Polytechnic,0,0,0,9,7,0,1.7,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Male,ALL,NECO,Polytechnic,0,0,0,18,16,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Male,ALL,WAEC,Polytechnic,0,0,0,20,18,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Male,Disabled,NABTEB,Polytechnic,0,0,0,2,0,0,1.7,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Male,Disabled,NECO,Polytechnic,0,0,0,2,0,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Government Secondary School, Afafanyi/Igonigoni",Male,Disabled,WAEC,Polytechnic,0,0,0,2,0,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Female,ALL,NABTEB,College of Education,0,0,0,7,4,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Female,ALL,NECO,College of Education,0,0,0,16,13,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Female,ALL,WAEC,College of Education,0,0,0,22,20,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Female,Disabled,NABTEB,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Female,Disabled,NECO,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Female,Disabled,WAEC,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Male,ALL,NABTEB,College of Education,0,0,0,7,4,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Male,ALL,NECO,College of Education,0,0,0,13,11,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Male,ALL,WAEC,College of Education,0,0,0,20,18,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Male,Disabled,NABTEB,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Male,Disabled,NECO,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Afafanyi/Igonigoni,"Unity College, Abi",Male,Disabled,WAEC,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Female,ALL,NABTEB,Polytechnic,0,0,0,9,7,0,1.7,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Female,ALL,NECO,Polytechnic,0,0,0,22,20,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Female,ALL,WAEC,Polytechnic,0,0,0,31,29,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Female,Disabled,NABTEB,Polytechnic,0,0,0,2,0,0,1.7,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Female,Disabled,NECO,Polytechnic,0,0,0,2,0,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Female,Disabled,WAEC,Polytechnic,0,0,0,2,0,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Male,ALL,NABTEB,Polytechnic,0,0,0,9,7,0,1.7,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Male,ALL,NECO,Polytechnic,0,0,0,25,22,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Male,ALL,WAEC,Polytechnic,0,0,0,31,29,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Male,Disabled,NABTEB,Polytechnic,0,0,0,2,0,0,1.7,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Male,Disabled,NECO,Polytechnic,0,0,0,2,0,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Community Secondary School, Ebom",Male,Disabled,WAEC,Polytechnic,0,0,0,2,0,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Female,ALL,NABTEB,University,0,0,0,105,99,0,1.6,0,0,0,3
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Female,ALL,NECO,University,0,0,0,242,211,30,1.5,0,0,0,14
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Female,ALL,WAEC,University,0,0,0,324,278,60,1.5,0,0,0,21
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Female,Disabled,NABTEB,University,0,0,0,18,16,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Female,Disabled,NECO,University,0,0,0,18,16,0,1.5,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Female,Disabled,WAEC,University,0,0,0,31,29,0,1.5,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Male,ALL,NABTEB,University,0,0,0,130,116,0,1.6,0,0,0,6
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Male,ALL,NECO,University,0,0,0,242,211,30,1.5,0,0,0,14
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Male,ALL,WAEC,University,0,0,0,389,352,30,1.5,0,0,0,17
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Male,Disabled,NABTEB,University,0,0,0,18,16,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Male,Disabled,NECO,University,0,0,0,18,16,0,1.5,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Comprehensive High School, Ebom",Male,Disabled,WAEC,University,0,0,0,31,29,0,1.5,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Female,ALL,NABTEB,College of Education,0,0,0,7,4,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Female,ALL,NECO,College of Education,0,0,0,20,18,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Female,ALL,WAEC,College of Education,0,0,0,22,20,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Female,Disabled,NABTEB,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Female,Disabled,NECO,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Female,Disabled,WAEC,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Male,ALL,NABTEB,College of Education,0,0,0,9,7,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Male,ALL,NECO,College of Education,0,0,0,18,16,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Male,ALL,WAEC,College of Education,0,0,0,31,27,0,1.8,0,0,0,2
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Male,Disabled,NABTEB,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Male,Disabled,NECO,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Government Secondary School, Ebom",Male,Disabled,WAEC,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Female,ALL,NABTEB,College of Education,0,0,0,9,7,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Female,ALL,NECO,College of Education,0,0,0,20,18,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Female,ALL,WAEC,College of Education,0,0,0,27,25,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Female,Disabled,NABTEB,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Female,Disabled,NECO,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Female,Disabled,WAEC,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Male,ALL,NABTEB,College of Education,0,0,0,9,7,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Male,ALL,NECO,College of Education,0,0,0,20,18,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Male,ALL,WAEC,College of Education,0,0,0,27,22,0,1.8,0,0,0,2
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Male,Disabled,NABTEB,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Male,Disabled,NECO,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Abi,Ebom,"Unity College, Abi",Male,Disabled,WAEC,College of Education,0,0,0,2,0,0,1.8,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Female,ALL,NABTEB,Polytechnic,0,0,0,9,7,0,1.7,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Female,ALL,NECO,Polytechnic,0,0,0,22,20,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Female,ALL,WAEC,Polytechnic,0,0,0,25,22,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Female,Disabled,NABTEB,Polytechnic,0,0,0,2,0,0,1.7,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Female,Disabled,NECO,Polytechnic,0,0,0,2,0,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Female,Disabled,WAEC,Polytechnic,0,0,0,2,0,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Male,ALL,NABTEB,Polytechnic,0,0,0,11,9,0,1.7,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Male,ALL,NECO,Polytechnic,0,0,0,25,22,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Male,ALL,WAEC,Polytechnic,0,0,0,31,29,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Male,Disabled,NABTEB,Polytechnic,0,0,0,2,0,0,1.7,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Male,Disabled,NECO,Polytechnic,0,0,0,2,0,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Community Secondary School, Abuochiche",Male,Disabled,WAEC,Polytechnic,0,0,0,2,0,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Female,ALL,NABTEB,University,0,0,0,154,143,0,1.6,0,0,0,5
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Female,ALL,NECO,University,0,0,0,313,284,30,1.5,0,0,0,13
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Female,ALL,WAEC,University,0,0,0,472,421,60,1.5,0,0,0,23
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Female,Disabled,NABTEB,University,0,0,0,18,16,0,1.6,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Female,Disabled,NECO,University,0,0,0,18,16,0,1.5,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Female,Disabled,WAEC,University,0,0,0,31,29,0,1.5,0,0,0,1
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Male,ALL,NABTEB,University,0,0,0,177,168,0,1.6,0,0,0,4
2022/2023,South South,Cross River,Bekwarra,Abuochiche,"Comprehensive High School, Abuochiche",Male,ALL,NECO,University,0,0,0,336,309,30,1.5,0,0,0,12
