session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Male,ALL,NABTEB,College of Education,129,332,378,46,39,0,1.8,59,0,240,6
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Male,ALL,NECO,College of Education,277,713,749,88,80,16,1.8,125,0,478,7
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Male,ALL,WAEC,College of Education,295,760,839,99,95,0,1.8,133,0,535,3
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Male,Disabled,NABTEB,College of Education,9,24,31,7,6,0,1.8,4,0,17,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Male,Disabled,NECO,College of Education,21,53,56,6,5,0,1.8,10,0,36,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Community Secondary School, Bakin Ruwa",Male,Disabled,WAEC,College of Education,24,61,68,5,4,0,1.8,12,0,46,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,ALL,NABTEB,College of Education,99,254,291,37,36,0,1.8,46,0,183,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,ALL,NECO,College of Education,175,450,538,60,54,0,1.8,79,0,346,5
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,ALL,WAEC,College of Education,220,567,670,83,81,0,1.8,100,0,424,2
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Disabled,NABTEB,College of Education,8,21,22,7,6,0,1.8,4,0,10,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Disabled,NECO,College of Education,16,41,52,6,5,0,1.8,7,0,33,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Female,Disabled,WAEC,College of Education,22,54,61,5,4,0,1.8,11,0,41,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,ALL,NABTEB,College of Education,93,239,265,46,39,0,1.8,42,0,157,6
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,ALL,NECO,College of Education,167,430,488,66,64,0,1.8,75,0,304,2
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,ALL,WAEC,College of Education,208,539,601,85,81,0,1.8,93,0,372,3
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Disabled,NABTEB,College of Education,9,24,31,7,6,0,1.8,4,0,17,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Disabled,NECO,College of Education,19,47,56,6,5,0,1.8,9,0,36,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Comprehensive High School, Bakin Ruwa",Male,Disabled,WAEC,College of Education,22,57,68,11,10,0,1.8,10,0,41,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Female,ALL,NABTEB,College of Education,114,294,343,37,36,0,1.8,52,0,221,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Female,ALL,NECO,College of Education,222,572,654,80,71,16,1.8,101,0,415,7
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Female,ALL,WAEC,College of Education,288,743,870,111,101,16,1.8,130,0,548,8
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Female,Disabled,NABTEB,College of Education,8,21,22,7,6,0,1.8,4,0,10,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Female,Disabled,NECO,College of Education,16,41,42,6,5,0,1.8,7,0,26,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Female,Disabled,WAEC,College of Education,19,49,52,5,4,0,1.8,8,0,34,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Male,ALL,NABTEB,College of Education,114,296,351,46,39,0,1.8,51,0,220,6
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Male,ALL,NECO,College of Education,230,593,673,81,71,16,1.8,104,0,428,8
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Male,ALL,WAEC,College of Education,263,679,735,99,87,16,1.8,118,0,459,10
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Male,Disabled,NABTEB,College of Education,7,19,19,0,0,0,1.8,3,0,14,0
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Male,Disabled,NECO,College of Education,16,41,48,6,5,0,1.8,7,0,30,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Government Secondary School, Bakin Ruwa",Male,Disabled,WAEC,College of Education,19,47,53,5,4,0,1.8,9,0,35,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Unity College, Dala",Female,ALL,NABTEB,University,65,169,192,48,47,0,1.6,29,0,101,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Unity College, Dala",Female,ALL,NECO,University,108,277,295,69,58,16,1.5,49,0,160,9
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Unity College, Dala",Female,ALL,WAEC,University,157,403,459,105,104,0,1.5,71,0,251,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Unity College, Dala",Female,Disabled,NABTEB,University,8,21,22,12,11,0,1.6,4,0,6,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Unity College, Dala",Female,Disabled,NECO,University,9,23,22,10,8,0,1.5,4,0,8,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Unity College, Dala",Female,Disabled,WAEC,University,14,36,39,8,7,0,1.5,6,0,22,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Unity College, Dala",Male,ALL,NABTEB,University,59,153,169,51,50,0,1.6,27,0,82,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Unity College, Dala",Male,ALL,NECO,University,89,229,279,69,58,16,1.5,41,0,148,9
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Unity College, Dala",Male,ALL,WAEC,University,122,314,351,85,82,0,1.5,56,0,188,2
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Unity College, Dala",Male,Disabled,NABTEB,University,7,19,19,12,11,0,1.6,3,0,4,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Unity College, Dala",Male,Disabled,NECO,University,8,20,26,10,8,0,1.5,3,0,11,1
2022/2023,North West,Kano,Dala,Bakin Ruwa,"Unity College, Dala",Male,Disabled,WAEC,University,12,31,34,8,7,0,1.5,5,0,18,1
2022/2023,North West,Kano,Dala,Dala,"Community Secondary School, Dala",Female,ALL,NABTEB,Polytechnic,118,304,291,17,16,0,1.7,53,0,200,1
2022/2023,North West,Kano,Dala,Dala,"Community Secondary School, Dala",Female,ALL,NECO,Polytechnic,222,572,610,31,29,0,1.6,101,0,423,2
2022/2023,North West,Kano,Dala,Dala,"Community Secondary School, Dala",Female,ALL,WAEC,Polytechnic,304,785,790,43,40,0,1.6,137,0,545,3
2022/2023,North West,Kano,Dala,Dala,"Community Secondary School, Dala",Female,Disabled,NABTEB,Polytechnic,8,21,22,0,0,0,1.7,4,0,16,0
2022/2023,North West,Kano,Dala,Dala,"Community Secondary School, Dala",Female,Disabled,NECO,Polytechnic,19,49,54,4,2,0,1.6,8,0,37,1
2022/2023,North West,Kano,Dala,Dala,"Community Secondary School, Dala",Female,Disabled,WAEC,Polytechnic,24,61,61,2,1,0,1.6,11,0,43,1
2022/2023,North West,Kano,Dala,Dala,"Community Secondary School, Dala",Male,ALL,NABTEB,Polytechnic,104,267,265,11,10,0,1.7,47,0,186,1
2022/2023,North West,Kano,Dala,Dala,"Community Secondary School, Dala",Male,ALL,NECO,Polytechnic,228,586,601,31,29,0,1.6,103,0,416,2
2022/2023,North West,Kano,Dala,Dala,"Community Secondary School, Dala",Male,ALL,WAEC,Polytechnic,277,715,735,40,35,0,1.6,125,0,508,4
2022/2023,North West,Kano,Dala,Dala,"Community Secondary School, Dala",Male,Disabled,NABTEB,Polytechnic,7,19,19,0,0,0,1.7,3,0,14,0
2022/2023,North West,Kano,Dala,Dala,"Community Secondary School, Dala",Male,Disabled,NECO,Polytechnic,19,47,48,4,2,0,1.6,9,0,32,1
2022/2023,North West,Kano,Dala,Dala,"Community Secondary School, Dala",Male,Disabled,WAEC,Polytechnic,21,53,60,2,1,0,1.6,10,0,42,1
2022/2023,North West,Kano,Dala,Dala,"Comprehensive High School, Dala",Female,ALL,NABTEB,College of Education,79,204,196,18,17,0,1.8,35,0,129,1
2022/2023,North West,Kano,Dala,Dala,"Comprehensive High School, Dala",Female,ALL,NECO,College of Education,130,337,355,37,31,0,1.8,58,0,230,5
2022/2023,North West,Kano,Dala,Dala,"Comprehensive High School, Dala",Female,ALL,WAEC,College of Education,167,430,447,33,29,0,1.8,75,0,302,3
2022/2023,North West,Kano,Dala,Dala,"Comprehensive High School, Dala",Female,Disabled,NABTEB,College of Education,8,21,22,0,0,0,1.8,4,0,16,0
2022/2023,North West,Kano,Dala,Dala,"Comprehensive High School, Dala",Female,Disabled,NECO,College of Education,9,23,22,0,0,0,1.8,4,0,16,0
2022/2023,North West,Kano,Dala,Dala,"Comprehensive High School, Dala",Female,Disabled,WAEC,College of Education,12,30,30,0,0,0,1.8,5,0,22,0
2022/2023,North West,Kano,Dala,Dala,"Comprehensive High School, Dala",Male,ALL,NABTEB,College of Education,74,190,196,18,17,0,1.8,34,0,129,1
2022/2023,North West,Kano,Dala,Dala,"Comprehensive High School, Dala",Male,ALL,NECO,College of Education,155,400,430,37,31,0,1.8,69,0,285,5
2022/2023,North West,Kano,Dala,Dala,"Comprehensive High School, Dala",Male,ALL,WAEC,College of Education,181,465,508,59,58,0,1.8,82,0,325,1
2022/2023,North West,Kano,Dala,Dala,"Comprehensive High School, Dala",Male,Disabled,NABTEB,College of Education,7,19,19,0,0,0,1.8,3,0,14,0
2022/2023,North West,Kano,Dala,Dala,"Comprehensive High School, Dala",Male,Disabled,NECO,College of Education,10,26,26,0,0,0,1.8,4,0,19,0
2022/2023,North West,Kano,Dala,Dala,"Comprehensive High School, Dala",Male,Disabled,WAEC,College of Education,12,31,31,5,4,0,1.8,5,0,19,1
2022/2023,North West,Kano,Dala,Dala,"Government Secondary School, Dala",Female,ALL,NABTEB,University,109,279,291,51,36,16,1.6,50,0,172,12
2022/2023,North West,Kano,Dala,Dala,"Government Secondary School, Dala",Female,ALL,NECO,University,208,536,598,110,104,0,1.5,95,0,349,5
2022/2023,North West,Kano,Dala,Dala,"Government Secondary School, Dala",Female,ALL,WAEC,University,271,699,763,133,121,16,1.5,122,0,451,10
2022/2023,North West,Kano,Dala,Dala,"Government Secondary School, Dala",Female,Disabled,NABTEB,University,8,21,22,0,0,0,1.6,4,0,16,0
2022/2023,North West,Kano,Dala,Dala,"Government Secondary School, Dala",Female,Disabled,NECO,University,19,49,54,10,8,0,1.5,8,0,32,1
2022/2023,North West,Kano,Dala,Dala,"Government Secondary School, Dala",Female,Disabled,WAEC,University,22,54,61,8,7,0,1.5,11,0,38,1
2022/2023,North West,Kano,Dala,Dala,"Government Secondary School, Dala",Male,ALL,NABTEB,University,114,294,309,69,53,16,1.6,50,0,170,13
2022/2023,North West,Kano,Dala,Dala,"Government Secondary School, Dala",Male,ALL,NECO,University,222,572,639,123,104,16,1.5,101,0,368,16
2022/2023,North West,Kano,Dala,Dala,"Government Secondary School, Dala",Male,ALL,WAEC,University,277,715,735,169,162,0,1.5,125,0,401,6
2022/2023,North West,Kano,Dala,Dala,"Government Secondary School, Dala",Male,Disabled,NABTEB,University,11,29,31,12,11,0,1.6,4,0,13,1
2022/2023,North West,Kano,Dala,Dala,"Government Secondary School, Dala",Male,Disabled,NECO,University,19,47,56,10,8,0,1.5,9,0,33,1
2022/2023,North West,Kano,Dala,Dala,"Government Secondary School, Dala",Male,Disabled,WAEC,University,22,57,57,8,7,0,1.5,10,0,35,1
2022/2023,North West,Kano,Dala,Dala,"Unity College, Dala",Female,ALL,NABTEB,University,106,273,328,85,72,16,1.6,48,0,171,10
2022/2023,North West,Kano,Dala,Dala,"Unity College, Dala",Female,ALL,NECO,University,178,459,526,118,117,0,1.5,80,0,289,1
2022/2023,North West,Kano,Dala,Dala,"Unity College, Dala",Female,ALL,WAEC,University,268,689,802,169,162,0,1.5,122,0,450,6
2022/2023,North West,Kano,Dala,Dala,"Unity College, Dala",Female,Disabled,NABTEB,University,8,21,22,12,11,0,1.6,4,0,6,1
2022/2023,North West,Kano,Dala,Dala,"Unity College, Dala",Female,Disabled,NECO,University,16,41,42,10,8,0,1.5,7,0,23,1
2022/2023,North West,Kano,Dala,Dala,"Unity College, Dala",Female,Disabled,WAEC,University,24,61,71,8,7,0,1.5,11,0,45,1
2022/2023,North West,Kano,Dala,Dala,"Unity College, Dala",Male,ALL,NABTEB,University,110,283,351,85,72,16,1.6,49,0,188,10
2022/2023,North West,Kano,Dala,Dala,"Unity College, Dala",Male,ALL,NECO,University,211,545,614,149,133,16,1.5,94,0,329,13
2022/2023,North West,Kano,Dala,Dala,"Unity College, Dala",Male,ALL,WAEC,University,283,730,839,192,176,16,1.5,128,0,458,13
2022/2023,North West,Kano,Dala,Dala,"Unity College, Dala",Male,Disabled,NABTEB,University,9,24,31,12,11,0,1.6,4,0,13,1
2022/2023,North West,Kano,Dala,Dala,"Unity College, Dala",Male,Disabled,NECO,University,21,53,65,10,8,0,1.5,10,0,40,1
2022/2023,North West,Kano,Dala,Dala,"Unity College, Dala",Male,Disabled,WAEC,University,26,67,76,19,17,0,1.5,12,0,40,2
2022/2023,North West,Kano,Fagge,Fagge A,"Community Secondary School, Fagge A",Female,ALL,NABTEB,College of Education,108,277,291,28,19,16,1.8,49,0,191,7
2022/2023,North West,Kano,Fagge,Fagge A,"Community Secondary School, Fagge A",Female,ALL,NECO,College of Education,209,539,555,52,47,0,1.8,95,0,365,4
2022/2023,North West,Kano,Fagge,Fagge A,"Community Secondary School, Fagge A",Female,ALL,WAEC,College of Education,311,803,841,72,65,0,1.8,139,0,559,6
2022/2023,North West,Kano,Fagge,Fagge A,"Community Secondary School, Fagge A",Female,Disabled,NABTEB,College of Education,8,21,22,0,0,0,1.8,4,0,16,0
2022/2023,North West,Kano,Fagge,Fagge A,"Community Secondary School, Fagge A",Female,Disabled,NECO,College of Education,19,49,54,6,5,0,1.8,8,0,35,1
2022/2023,North West,Kano,Fagge,Fagge A,"Community Secondary School, Fagge A",Female,Disabled,WAEC,College of Education,28,71,71,5,4,0,1.8,13,0,48,1
2022/2023,North West,Kano,Fagge,Fagge A,"Community Secondary School, Fagge A",Male,ALL,NABTEB,College of Education,95,244,237,18,17,0,1.8,43,0,159,1
2022/2023,North West,Kano,Fagge,Fagge A,"Community Secondary School, Fagge A",Male,ALL,NECO,College of Education,193,499,549,45,39,0,1.8,87,0,367,5
2022/2023,North West,Kano,Fagge,Fagge A,"Community Secondary School, Fagge A",Male,ALL,WAEC,College of Education,260,670,725,66,65,0,1.8,117,0,478,1
2022/2023,North West,Kano,Fagge,Fagge A,"Community Secondary School, Fagge A",Male,Disabled,NABTEB,College of Education,9,23,19,0,0,0,1.8,4,2,14,0
2022/2023,North West,Kano,Fagge,Fagge A,"Community Secondary School, Fagge A",Male,Disabled,NECO,College of Education,16,41,48,6,5,0,1.8,7,0,30,1
2022/2023,North West,Kano,Fagge,Fagge A,"Community Secondary School, Fagge A",Male,Disabled,WAEC,College of Education,22,57,57,5,4,0,1.8,10,0,38,1
2022/2023,North West,Kano,Fagge,Fagge A,"Comprehensive High School, Fagge A",Female,ALL,NABTEB,Polytechnic,60,156,175,17,16,0,1.7,27,0,115,1
2022/2023,North West,Kano,Fagge,Fagge A,"Comprehensive High School, Fagge A",Female,ALL,NECO,Polytechnic,108,277,311,23,19,0,1.6,49,0,210,3
2022/2023,North West,Kano,Fagge,Fagge A,"Comprehensive High School, Fagge A",Female,ALL,WAEC,Polytechnic,130,334,379,28,27,0,1.6,58,0,256,1
2022/2023,North West,Kano,Fagge,Fagge A,"Comprehensive High School, Fagge A",Female,Disabled,NABTEB,Polytechnic,8,21,22,4,2,0,1.7,4,0,13,1
2022/2023,North West,Kano,Fagge,Fagge A,"Comprehensive High School, Fagge A",Female,Disabled,NECO,Polytechnic,9,23,22,4,2,0,1.6,4,0,13,1
2022/2023,North West,Kano,Fagge,Fagge A,"Comprehensive High School, Fagge A",Female,Disabled,WAEC,Polytechnic,9,23,27,2,1,0,1.6,4,0,18,1
2022/2023,North West,Kano,Fagge,Fagge A,"Comprehensive High School, Fagge A",Male,ALL,NABTEB,Polytechnic,59,152,182,16,14,0,1.7,26,0,121,1
2022/2023,North West,Kano,Fagge,Fagge A,"Comprehensive High School, Fagge A",Male,ALL,NECO,Polytechnic,118,303,367,31,29,0,1.6,53,0,244,2
2022/2023,North West,Kano,Fagge,Fagge A,"Comprehensive High School, Fagge A",Male,ALL,WAEC,Polytechnic,145,376,419,40,35,0,1.6,65,0,275,4
2022/2023,North West,Kano,Fagge,Fagge A,"Comprehensive High School, Fagge A",Male,Disabled,NABTEB,Polytechnic,7,19,19,4,2,0,1.7,3,0,11,1
2022/2023,North West,Kano,Fagge,Fagge A,"Comprehensive High School, Fagge A",Male,Disabled,NECO,Polytechnic,8,20,26,4,2,0,1.6,3,0,16,1
2022/2023,North West,Kano,Fagge,Fagge A,"Comprehensive High School, Fagge A",Male,Disabled,WAEC,Polytechnic,8,20,23,2,1,0,1.6,3,0,15,1
2022/2023,North West,Kano,Fagge,Fagge A,"Government Secondary School, Fagge A",Female,ALL,NABTEB,University,169,437,491,100,89,16,1.6,76,0,278,9
2022/2023,North West,Kano,Fagge,Fagge A,"Government Secondary School, Fagge A",Female,ALL,NECO,University,302,780,897,176,162,16,1.5,136,0,514,12
2022/2023,North West,Kano,Fagge,Fagge A,"Government Secondary School, Fagge A",Female,ALL,WAEC,University,368,949,1041,203,188,16,1.5,165,0,598,12
2022/2023,North West,Kano,Fagge,Fagge A,"Government Secondary School, Fagge A",Female,Disabled,NABTEB,University,15,39,49,12,11,0,1.6,7,0,26,1
2022/2023,North West,Kano,Fagge,Fagge A,"Government Secondary School, Fagge A",Female,Disabled,NECO,University,26,67,76,10,8,0,1.5,12,0,48,1
