session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,ALL,NABTEB,College of Education,8,20,22,10,9,0,1.8,4,0,9,1
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,ALL,NECO,College of Education,13,35,39,20,17,0,1.8,7,0,14,3
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,ALL,WAEC,College of Education,18,45,53,26,25,0,1.8,10,0,20,1
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Disabled,NABTEB,College of Education,1,2,2,2,1,0,1.8,0,0,0,1
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Disabled,NECO,College of Education,1,4,3,2,1,0,1.8,0,0,1,1
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Female,Disabled,WAEC,College of Education,1,4,5,2,1,0,1.8,1,0,2,1
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,ALL,NABTEB,College of Education,9,24,26,10,9,0,1.8,5,0,13,1
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,ALL,NECO,College of Education,16,42,48,19,17,0,1.8,9,0,23,2
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,ALL,WAEC,College of Education,22,55,63,23,20,0,1.8,12,0,32,3
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Disabled,NABTEB,College of Education,1,2,2,2,1,0,1.8,1,0,0,1
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Disabled,NECO,College of Education,1,4,3,2,1,0,1.8,1,0,1,1
2022/2023,North East,Gombe,Balanga,Bangu,"Community Secondary School, Bangu",Male,Disabled,WAEC,College of Education,2,5,7,2,1,0,1.8,1,0,4,1
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,ALL,NABTEB,College of Education,7,19,21,10,9,0,1.8,4,0,8,1
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,ALL,NECO,College of Education,14,36,39,21,20,0,1.8,8,0,13,1
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,ALL,WAEC,College of Education,15,39,39,21,20,0,1.8,8,0,13,1
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Disabled,NABTEB,College of Education,1,2,2,2,1,0,1.8,0,0,0,1
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Disabled,NECO,College of Education,1,2,2,3,2,0,1.8,1,0,0,1
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Female,Disabled,WAEC,College of Education,1,2,3,1,0,0,1.8,1,0,2,1
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,ALL,NABTEB,College of Education,10,25,28,7,6,0,1.8,5,0,17,1
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,ALL,NECO,College of Education,18,46,52,19,17,0,1.8,10,0,26,2
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,ALL,WAEC,College of Education,24,60,63,21,20,0,1.8,13,0,34,1
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Disabled,NABTEB,College of Education,1,2,2,0,0,0,1.8,1,0,2,0
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Disabled,NECO,College of Education,1,4,2,3,2,0,1.8,1,1,0,1
2022/2023,North East,Gombe,Balanga,Bangu,"Comprehensive High School, Bangu",Male,Disabled,WAEC,College of Education,1,4,3,1,0,0,1.8,1,0,2,1
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Female,ALL,NABTEB,University,6,17,17,8,7,0,1.6,3,0,7,1
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Female,ALL,NECO,University,9,23,24,23,17,0,1.5,5,0,0,6
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Female,ALL,WAEC,University,13,34,32,32,29,0,1.5,6,0,0,3
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Female,Disabled,NABTEB,University,1,2,2,0,0,0,1.6,0,0,2,0
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Female,Disabled,NECO,University,1,2,2,0,0,0,1.5,1,0,2,0
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Female,Disabled,WAEC,University,1,2,2,4,3,0,1.5,0,0,0,1
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Male,ALL,NABTEB,University,8,20,22,8,7,0,1.6,5,0,11,1
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Male,ALL,NECO,University,14,35,38,23,17,0,1.5,8,0,10,6
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Male,ALL,WAEC,University,19,48,50,39,35,0,1.5,10,0,6,4
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Male,Disabled,NABTEB,University,1,2,2,0,0,0,1.6,1,0,2,0
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Male,Disabled,NECO,University,1,4,2,0,0,0,1.5,1,1,2,0
2022/2023,North East,Gombe,Balanga,Bangu,"Government Secondary School, Bangu",Male,Disabled,WAEC,University,1,4,3,4,3,0,1.5,1,0,0,1
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Female,ALL,NABTEB,University,17,45,45,43,37,0,1.6,9,0,0,6
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Female,ALL,NECO,University,29,76,79,96,90,0,1.5,15,0,0,6
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Female,ALL,WAEC,University,40,102,114,111,107,0,1.5,21,0,0,4
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Female,Disabled,NABTEB,University,1,4,5,7,6,0,1.6,1,0,0,1
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Female,Disabled,NECO,University,3,8,8,7,6,0,1.5,1,0,0,1
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Female,Disabled,WAEC,University,4,11,11,11,10,0,1.5,2,0,0,1
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Male,ALL,NABTEB,University,18,46,48,25,24,0,1.6,10,0,17,1
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Male,ALL,NECO,University,31,80,86,64,61,0,1.5,16,0,12,3
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Male,ALL,WAEC,University,47,122,123,104,92,14,1.5,25,0,5,12
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Male,Disabled,NABTEB,University,2,5,5,0,0,0,1.6,1,0,4,0
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Male,Disabled,NECO,University,3,8,8,7,6,0,1.5,2,0,0,1
2022/2023,North East,Gombe,Balanga,Bangu,"Unity College, Balanga",Male,Disabled,WAEC,University,5,13,13,11,10,0,1.5,2,0,0,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Female,ALL,NABTEB,College of Education,14,37,40,17,15,0,1.8,7,0,18,2
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Female,ALL,NECO,College of Education,29,75,79,34,33,0,1.8,15,0,36,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Female,ALL,WAEC,College of Education,36,93,102,43,38,0,1.8,20,0,47,5
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Female,Disabled,NABTEB,College of Education,1,2,3,3,2,0,1.8,1,0,0,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Female,Disabled,NECO,College of Education,2,6,6,3,2,0,1.8,1,0,2,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Female,Disabled,WAEC,College of Education,2,6,7,2,1,0,1.8,1,0,4,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Male,ALL,NABTEB,College of Education,19,49,55,14,11,0,1.8,11,0,34,3
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Male,ALL,NECO,College of Education,38,98,101,34,33,0,1.8,20,0,55,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Male,ALL,WAEC,College of Education,45,116,125,40,35,0,1.8,24,0,70,5
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Male,Disabled,NABTEB,College of Education,1,4,3,0,0,0,1.8,1,0,3,0
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Male,Disabled,NECO,College of Education,3,7,7,3,2,0,1.8,1,0,3,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Community Secondary School, Dadiya",Male,Disabled,WAEC,College of Education,3,8,9,2,1,0,1.8,2,0,6,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Female,ALL,NABTEB,College of Education,11,28,32,17,15,0,1.8,6,0,11,2
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Female,ALL,NECO,College of Education,20,52,56,33,30,0,1.8,10,0,17,3
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Female,ALL,WAEC,College of Education,26,68,78,37,35,0,1.8,14,0,32,2
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Female,Disabled,NABTEB,College of Education,1,2,3,3,2,0,1.8,1,0,0,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Female,Disabled,NECO,College of Education,1,4,3,3,2,0,1.8,1,0,0,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Female,Disabled,WAEC,College of Education,1,4,5,2,1,0,1.8,1,0,2,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Male,ALL,NABTEB,College of Education,13,34,39,17,15,0,1.8,7,0,17,2
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Male,ALL,NECO,College of Education,25,64,75,34,30,0,1.8,13,0,32,4
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Male,ALL,WAEC,College of Education,30,77,84,34,32,0,1.8,16,0,40,2
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Male,Disabled,NABTEB,College of Education,1,4,3,3,2,0,1.8,1,0,0,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Male,Disabled,NECO,College of Education,1,4,5,3,2,0,1.8,1,0,1,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Comprehensive High School, Dadiya",Male,Disabled,WAEC,College of Education,2,5,5,2,1,0,1.8,1,0,2,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Female,ALL,NABTEB,Polytechnic,14,36,38,3,2,0,1.7,7,0,30,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Female,ALL,NECO,Polytechnic,27,68,75,6,5,0,1.6,15,0,59,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Female,ALL,WAEC,Polytechnic,36,94,104,8,7,0,1.6,19,0,83,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Female,Disabled,NABTEB,Polytechnic,1,2,3,0,0,0,1.7,1,0,3,0
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Female,Disabled,NECO,Polytechnic,2,6,6,0,0,0,1.6,1,0,5,0
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Female,Disabled,WAEC,Polytechnic,3,8,9,1,0,0,1.6,2,0,7,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Male,ALL,NABTEB,Polytechnic,19,48,53,2,1,0,1.7,10,0,44,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Male,ALL,NECO,Polytechnic,35,90,95,5,4,0,1.6,19,0,78,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Male,ALL,WAEC,Polytechnic,46,118,130,8,7,0,1.6,25,0,105,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Male,Disabled,NABTEB,Polytechnic,1,4,6,0,0,0,1.7,1,0,5,0
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Male,Disabled,NECO,Polytechnic,3,7,7,0,0,0,1.6,1,0,6,0
2022/2023,North East,Gombe,Balanga,Dadiya,"Government Secondary School, Dadiya",Male,Disabled,WAEC,Polytechnic,4,10,10,0,0,0,1.6,2,0,9,0
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Female,ALL,NABTEB,University,15,40,44,43,37,0,1.6,8,0,0,6
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Female,ALL,NECO,University,30,77,86,96,90,0,1.5,15,0,0,6
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Female,ALL,WAEC,University,40,104,112,123,113,14,1.5,21,0,0,10
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Female,Disabled,NABTEB,University,1,4,5,7,6,0,1.6,1,0,0,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Female,Disabled,NECO,University,3,7,7,7,6,0,1.5,1,0,0,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Female,Disabled,WAEC,University,3,8,9,5,4,0,1.5,2,0,3,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Male,ALL,NABTEB,University,16,40,45,25,19,0,1.6,9,0,14,6
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Male,ALL,NECO,University,33,86,93,81,71,14,1.5,18,0,2,9
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Male,ALL,WAEC,University,45,115,120,90,85,0,1.5,24,0,17,5
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Male,Disabled,NABTEB,University,1,4,3,0,0,0,1.6,1,0,3,0
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Male,Disabled,NECO,University,3,8,8,7,6,0,1.5,2,0,0,1
2022/2023,North East,Gombe,Balanga,Dadiya,"Unity College, Balanga",Male,Disabled,WAEC,University,4,11,13,5,4,0,1.5,2,0,6,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Female,ALL,NABTEB,College of Education,16,40,45,21,19,0,1.8,9,0,18,2
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Female,ALL,NECO,College of Education,27,68,73,34,30,0,1.8,15,0,31,4
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Female,ALL,WAEC,College of Education,43,111,124,48,44,0,1.8,24,0,61,4
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,NABTEB,College of Education,1,2,3,3,2,0,1.8,1,0,0,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,NECO,College of Education,1,5,6,3,2,0,1.8,0,0,2,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Female,Disabled,WAEC,College of Education,3,7,8,2,1,0,1.8,2,0,5,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Male,ALL,NABTEB,College of Education,21,54,61,17,15,0,1.8,11,0,36,2
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Male,ALL,NECO,College of Education,39,100,107,34,30,0,1.8,20,0,60,4
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Male,ALL,WAEC,College of Education,56,145,161,56,52,0,1.8,30,0,85,4
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,NABTEB,College of Education,1,4,2,3,2,0,1.8,0,1,0,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,NECO,College of Education,2,6,7,3,2,0,1.8,1,0,3,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Community Secondary School, Ajiya",Male,Disabled,WAEC,College of Education,3,8,10,2,1,0,1.8,2,0,7,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,NABTEB,Polytechnic,17,43,48,2,1,0,1.7,9,0,40,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,NECO,Polytechnic,28,74,79,6,5,0,1.6,15,0,63,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,ALL,WAEC,Polytechnic,40,104,108,8,7,0,1.6,22,0,86,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,NABTEB,Polytechnic,1,2,3,0,0,0,1.7,1,0,3,0
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,NECO,Polytechnic,2,5,6,0,0,0,1.6,1,0,5,0
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Disabled,WAEC,Polytechnic,3,6,8,0,0,0,1.6,2,0,7,0
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,ALL,NABTEB,Polytechnic,22,57,60,2,1,0,1.7,12,0,50,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,ALL,NECO,Polytechnic,42,107,108,6,5,0,1.6,22,0,88,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,ALL,WAEC,Polytechnic,58,151,159,9,8,0,1.6,31,0,130,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Disabled,NABTEB,Polytechnic,1,2,2,0,0,0,1.7,1,0,2,0
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Disabled,NECO,Polytechnic,3,7,7,0,0,0,1.6,1,0,6,0
2022/2023,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Disabled,WAEC,Polytechnic,3,8,8,0,0,0,1.6,1,0,7,0
2022/2023,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,ALL,NABTEB,Polytechnic,10,27,25,1,0,0,1.7,5,0,21,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,ALL,NECO,Polytechnic,21,54,60,5,4,0,1.6,11,0,47,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,ALL,WAEC,Polytechnic,26,66,65,4,3,0,1.6,14,0,53,1
2022/2023,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Disabled,NABTEB,Polytechnic,1,2,2,0,0,0,1.7,0,0,2,0
