session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North West,Kaduna,Jema'a,Asso,"Comprehensive High School, Asso",Female,Disabled,WAEC,Polytechnic,13,35,39,19,17,0,1.6,5,0,12,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Comprehensive High School, Asso",Male,ALL,NABTEB,Polytechnic,58,148,166,76,64,18,1.7,24,0,54,9
2022/2023,North West,Kaduna,Jema'a,Asso,"Comprehensive High School, Asso",Male,ALL,NECO,Polytechnic,133,342,375,139,123,18,1.6,54,0,146,12
2022/2023,North West,Kaduna,Jema'a,Asso,"Comprehensive High School, Asso",Male,ALL,WAEC,Polytechnic,178,459,517,207,188,18,1.6,73,0,190,14
2022/2023,North West,Kaduna,Jema'a,Asso,"Comprehensive High School, Asso",Male,Disabled,NABTEB,Polytechnic,5,13,13,11,9,0,1.7,2,0,1,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Comprehensive High School, Asso",Male,Disabled,NECO,Polytechnic,10,27,30,9,8,0,1.6,4,0,13,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Comprehensive High School, Asso",Male,Disabled,WAEC,Polytechnic,15,39,42,9,8,0,1.6,6,0,21,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,ALL,NABTEB,College of Education,49,126,147,27,25,0,1.8,21,0,78,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,ALL,NECO,College of Education,102,262,297,49,48,0,1.8,42,0,161,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,ALL,WAEC,College of Education,133,342,370,80,71,18,1.8,55,0,187,7
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Disabled,NABTEB,College of Education,5,13,13,5,4,0,1.8,2,0,5,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Disabled,NECO,College of Education,8,21,24,4,3,0,1.8,3,0,13,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Female,Disabled,WAEC,College of Education,10,27,25,4,3,0,1.8,4,0,14,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,ALL,NABTEB,College of Education,54,140,150,32,28,0,1.8,22,0,76,3
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,ALL,NECO,College of Education,117,303,351,55,48,0,1.8,48,0,193,5
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,ALL,WAEC,College of Education,148,383,448,85,81,0,1.8,60,0,235,3
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Disabled,NABTEB,College of Education,5,13,13,5,4,0,1.8,2,0,5,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Disabled,NECO,College of Education,10,27,30,4,3,0,1.8,4,0,17,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Government Secondary School, Asso",Male,Disabled,WAEC,College of Education,13,32,37,4,3,0,1.8,6,0,22,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Female,ALL,NABTEB,University,40,104,112,64,63,0,1.6,16,0,27,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Female,ALL,NECO,University,72,186,216,123,112,18,1.5,30,0,52,8
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Female,ALL,WAEC,University,103,267,315,187,167,18,1.5,42,0,70,15
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Female,Disabled,NABTEB,University,5,13,13,16,13,0,1.6,2,0,0,2
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Female,Disabled,NECO,University,5,13,16,12,11,0,1.5,2,0,2,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Female,Disabled,WAEC,University,6,17,21,12,11,0,1.5,2,0,5,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Male,ALL,NABTEB,University,36,95,109,64,63,0,1.6,14,0,25,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Male,ALL,NECO,University,67,172,207,105,95,18,1.5,28,0,59,8
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Male,ALL,WAEC,University,87,226,252,153,149,0,1.5,35,0,53,3
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Male,Disabled,NABTEB,University,5,13,13,16,13,0,1.6,2,0,0,2
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Male,Disabled,NECO,University,5,13,16,12,11,0,1.5,2,0,2,1
2022/2023,North West,Kaduna,Jema'a,Asso,"Unity College, Kafanchan",Male,Disabled,WAEC,University,5,13,15,12,11,0,1.5,2,0,1,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,ALL,NABTEB,University,77,199,219,125,112,18,1.6,31,0,52,10
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,ALL,NECO,University,148,382,442,225,207,18,1.5,61,0,126,14
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,ALL,WAEC,University,159,410,450,253,241,18,1.5,65,0,110,9
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Disabled,NABTEB,University,6,17,21,16,13,0,1.6,2,0,2,2
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Disabled,NECO,University,10,27,31,12,11,0,1.5,4,0,12,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Female,Disabled,WAEC,University,13,35,39,12,11,0,1.5,5,0,17,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,ALL,NABTEB,University,78,200,225,105,89,18,1.6,32,0,71,12
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,ALL,NECO,University,168,434,466,192,169,18,1.5,69,0,167,17
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,ALL,WAEC,University,206,531,552,304,279,36,1.5,84,0,140,19
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,Disabled,NABTEB,University,6,16,21,16,13,0,1.6,2,0,2,2
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,Disabled,NECO,University,13,33,36,12,11,0,1.5,6,0,15,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Community Secondary School, Atuku",Male,Disabled,WAEC,University,15,39,42,24,23,0,1.5,6,0,10,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,ALL,NABTEB,College of Education,61,158,165,20,15,0,1.8,25,0,95,4
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,ALL,NECO,College of Education,115,296,336,55,53,0,1.8,47,0,183,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,ALL,WAEC,College of Education,161,415,450,69,64,0,1.8,66,0,248,4
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Disabled,NABTEB,College of Education,5,13,13,0,0,0,1.8,2,0,9,0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Disabled,NECO,College of Education,10,27,31,4,3,0,1.8,4,0,18,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Female,Disabled,WAEC,College of Education,15,38,39,4,3,0,1.8,6,0,23,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,ALL,NABTEB,College of Education,61,156,157,20,19,0,1.8,25,0,90,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,ALL,NECO,College of Education,107,274,312,44,41,0,1.8,44,0,175,2
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,ALL,WAEC,College of Education,162,420,463,69,64,0,1.8,66,0,257,4
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Disabled,NABTEB,College of Education,5,13,13,0,0,0,1.8,2,0,9,0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Disabled,NECO,College of Education,10,25,30,4,3,0,1.8,4,0,17,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Comprehensive High School, Atuku",Male,Disabled,WAEC,College of Education,13,32,37,4,3,0,1.8,6,0,22,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Female,ALL,NABTEB,Polytechnic,57,148,157,60,49,18,1.7,23,0,60,8
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Female,ALL,NECO,Polytechnic,107,278,279,88,81,0,1.6,43,0,120,5
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Female,ALL,WAEC,Polytechnic,135,349,394,159,147,18,1.6,54,0,144,9
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Female,Disabled,NABTEB,Polytechnic,5,13,13,12,11,0,1.7,2,0,0,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Female,Disabled,NECO,Polytechnic,6,17,16,8,7,0,1.6,2,0,5,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Female,Disabled,WAEC,Polytechnic,8,21,21,9,8,0,1.6,3,0,7,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Male,ALL,NABTEB,Polytechnic,61,158,166,47,45,0,1.7,25,0,76,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Male,ALL,NECO,Polytechnic,105,270,288,100,95,0,1.6,44,0,117,4
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Male,ALL,WAEC,Polytechnic,139,360,388,135,120,18,1.6,57,0,158,11
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Male,Disabled,NABTEB,Polytechnic,5,13,13,0,0,0,1.7,2,0,9,0
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Male,Disabled,NECO,Polytechnic,6,16,16,8,7,0,1.6,2,0,5,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Government Secondary School, Atuku",Male,Disabled,WAEC,Polytechnic,9,22,21,9,8,0,1.6,4,0,7,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,ALL,NABTEB,University,69,180,192,103,89,18,1.6,28,0,51,10
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,ALL,NECO,University,144,372,409,173,152,18,1.5,59,0,143,16
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,ALL,WAEC,University,146,377,394,220,204,18,1.5,60,0,98,12
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Disabled,NABTEB,University,6,17,21,16,13,0,1.6,2,0,2,2
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Disabled,NECO,University,12,32,31,12,11,0,1.5,5,0,12,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Female,Disabled,WAEC,University,12,30,33,12,11,0,1.5,6,0,13,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,ALL,NABTEB,University,83,213,232,125,112,18,1.6,34,0,61,10
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,ALL,NECO,University,148,383,412,173,152,18,1.5,60,0,145,16
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,ALL,WAEC,University,182,468,484,253,241,18,1.5,74,0,133,9
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,Disabled,NABTEB,University,6,16,13,16,13,0,1.6,2,1,0,2
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,Disabled,NECO,University,12,30,30,12,11,0,1.5,5,0,11,1
2022/2023,North West,Kaduna,Jema'a,Atuku,"Unity College, Kafanchan",Male,Disabled,WAEC,University,15,39,42,12,11,0,1.5,6,0,19,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Community Secondary School, Bedde",Female,ALL,NABTEB,College of Education,92,237,264,40,35,0,1.8,37,0,146,4
2022/2023,North West,Kaduna,Jema'a,Bedde,"Community Secondary School, Bedde",Female,ALL,NECO,College of Education,165,426,450,65,59,0,1.8,67,0,251,5
2022/2023,North West,Kaduna,Jema'a,Bedde,"Community Secondary School, Bedde",Female,ALL,WAEC,College of Education,211,544,580,105,99,0,1.8,86,0,308,5
2022/2023,North West,Kaduna,Jema'a,Bedde,"Community Secondary School, Bedde",Female,Disabled,NABTEB,College of Education,7,19,19,5,4,0,1.8,3,0,9,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Community Secondary School, Bedde",Female,Disabled,NECO,College of Education,15,38,43,4,3,0,1.8,7,0,26,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Community Secondary School, Bedde",Female,Disabled,WAEC,College of Education,19,47,49,8,7,0,1.8,8,0,27,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Community Secondary School, Bedde",Male,ALL,NABTEB,College of Education,97,251,292,52,49,0,1.8,40,0,156,2
2022/2023,North West,Kaduna,Jema'a,Bedde,"Community Secondary School, Bedde",Male,ALL,NECO,College of Education,174,448,487,76,71,0,1.8,71,0,268,4
2022/2023,North West,Kaduna,Jema'a,Bedde,"Community Secondary School, Bedde",Male,ALL,WAEC,College of Education,231,595,669,128,116,18,1.8,95,0,350,9
2022/2023,North West,Kaduna,Jema'a,Bedde,"Community Secondary School, Bedde",Male,Disabled,NABTEB,College of Education,8,22,27,4,3,0,1.8,3,0,15,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Community Secondary School, Bedde",Male,Disabled,NECO,College of Education,16,39,42,4,3,0,1.8,7,0,25,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Community Secondary School, Bedde",Male,Disabled,WAEC,College of Education,19,49,52,8,7,0,1.8,8,0,29,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Comprehensive High School, Bedde",Female,ALL,NABTEB,University,47,120,123,64,63,0,1.6,20,0,34,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Comprehensive High School, Bedde",Female,ALL,NECO,University,72,188,202,105,95,18,1.5,29,0,56,8
2022/2023,North West,Kaduna,Jema'a,Bedde,"Comprehensive High School, Bedde",Female,ALL,WAEC,University,117,301,315,153,129,18,1.5,48,0,95,18
2022/2023,North West,Kaduna,Jema'a,Bedde,"Comprehensive High School, Bedde",Female,Disabled,NABTEB,University,5,13,12,15,12,0,1.6,2,0,0,2
2022/2023,North West,Kaduna,Jema'a,Bedde,"Comprehensive High School, Bedde",Female,Disabled,NECO,University,6,17,16,11,9,0,1.5,2,0,3,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Comprehensive High School, Bedde",Female,Disabled,WAEC,University,8,21,21,12,11,0,1.5,3,0,5,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Comprehensive High School, Bedde",Male,ALL,NABTEB,University,49,128,124,41,40,0,1.6,20,0,52,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Comprehensive High School, Bedde",Male,ALL,NECO,University,91,233,237,105,95,18,1.5,37,0,79,8
2022/2023,North West,Kaduna,Jema'a,Bedde,"Comprehensive High School, Bedde",Male,ALL,WAEC,University,131,337,348,187,167,18,1.5,53,0,92,15
2022/2023,North West,Kaduna,Jema'a,Bedde,"Comprehensive High School, Bedde",Male,Disabled,NABTEB,University,4,11,12,0,0,0,1.6,2,0,8,0
2022/2023,North West,Kaduna,Jema'a,Bedde,"Comprehensive High School, Bedde",Male,Disabled,NECO,University,7,19,24,12,11,0,1.5,3,0,7,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Comprehensive High School, Bedde",Male,Disabled,WAEC,University,10,25,25,12,11,0,1.5,4,0,8,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Government Secondary School, Bedde",Female,ALL,NABTEB,University,68,175,183,103,89,18,1.6,27,0,45,10
2022/2023,North West,Kaduna,Jema'a,Bedde,"Government Secondary School, Bedde",Female,ALL,NECO,University,140,361,408,192,169,18,1.5,58,0,128,17
2022/2023,North West,Kaduna,Jema'a,Bedde,"Government Secondary School, Bedde",Female,ALL,WAEC,University,185,478,538,271,261,18,1.5,76,0,156,7
2022/2023,North West,Kaduna,Jema'a,Bedde,"Government Secondary School, Bedde",Female,Disabled,NABTEB,University,5,13,12,15,12,0,1.6,2,0,0,2
2022/2023,North West,Kaduna,Jema'a,Bedde,"Government Secondary School, Bedde",Female,Disabled,NECO,University,8,21,24,12,11,0,1.5,3,0,7,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Government Secondary School, Bedde",Female,Disabled,WAEC,University,13,35,39,12,11,0,1.5,5,0,17,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Government Secondary School, Bedde",Male,ALL,NABTEB,University,70,183,183,84,69,18,1.6,28,0,59,11
2022/2023,North West,Kaduna,Jema'a,Bedde,"Government Secondary School, Bedde",Male,ALL,NECO,University,152,391,412,192,169,18,1.5,62,0,131,17
2022/2023,North West,Kaduna,Jema'a,Bedde,"Government Secondary School, Bedde",Male,ALL,WAEC,University,211,544,613,357,332,36,1.5,87,0,141,19
2022/2023,North West,Kaduna,Jema'a,Bedde,"Government Secondary School, Bedde",Male,Disabled,NABTEB,University,4,11,12,0,0,0,1.6,2,0,8,0
2022/2023,North West,Kaduna,Jema'a,Bedde,"Government Secondary School, Bedde",Male,Disabled,NECO,University,10,27,30,12,11,0,1.5,4,0,11,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Government Secondary School, Bedde",Male,Disabled,WAEC,University,14,36,37,12,11,0,1.5,6,0,16,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Unity College, Kafanchan",Female,ALL,NABTEB,University,63,162,175,84,65,18,1.6,26,0,54,14
2022/2023,North West,Kaduna,Jema'a,Bedde,"Unity College, Kafanchan",Female,ALL,NECO,University,146,377,370,176,169,0,1.5,60,0,115,5
2022/2023,North West,Kaduna,Jema'a,Bedde,"Unity College, Kafanchan",Female,ALL,WAEC,University,159,410,421,187,167,18,1.5,65,0,141,15
2022/2023,North West,Kaduna,Jema'a,Bedde,"Unity College, Kafanchan",Female,Disabled,NABTEB,University,5,13,12,15,12,0,1.6,2,0,0,2
2022/2023,North West,Kaduna,Jema'a,Bedde,"Unity College, Kafanchan",Female,Disabled,NECO,University,12,32,31,12,11,0,1.5,5,0,12,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Unity College, Kafanchan",Female,Disabled,WAEC,University,15,38,39,12,11,0,1.5,6,0,17,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Unity College, Kafanchan",Male,ALL,NABTEB,University,56,145,142,64,63,0,1.6,23,0,47,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Unity College, Kafanchan",Male,ALL,NECO,University,143,369,367,156,152,0,1.5,59,0,128,3
2022/2023,North West,Kaduna,Jema'a,Bedde,"Unity College, Kafanchan",Male,ALL,WAEC,University,143,369,360,153,129,18,1.5,59,0,125,18
2022/2023,North West,Kaduna,Jema'a,Bedde,"Unity College, Kafanchan",Male,Disabled,NABTEB,University,4,11,12,0,0,0,1.6,2,0,8,0
2022/2023,North West,Kaduna,Jema'a,Bedde,"Unity College, Kafanchan",Male,Disabled,NECO,University,12,30,30,12,11,0,1.5,5,0,11,1
2022/2023,North West,Kaduna,Jema'a,Bedde,"Unity College, Kafanchan",Male,Disabled,WAEC,University,13,32,31,12,11,0,1.5,6,0,12,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Community Secondary School, Badarawa",Female,ALL,NABTEB,University,38,98,103,61,60,0,1.6,15,0,23,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Community Secondary School, Badarawa",Female,ALL,NECO,University,67,173,202,105,95,18,1.5,27,0,56,8
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Community Secondary School, Badarawa",Female,ALL,WAEC,University,89,229,228,136,129,0,1.5,36,0,50,5
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Community Secondary School, Badarawa",Female,Disabled,NABTEB,University,5,13,12,15,12,0,1.6,2,0,0,2
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Community Secondary School, Badarawa",Female,Disabled,NECO,University,5,13,16,12,11,0,1.5,2,0,2,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Community Secondary School, Badarawa",Female,Disabled,WAEC,University,6,17,15,12,11,0,1.5,2,1,1,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Community Secondary School, Badarawa",Male,ALL,NABTEB,University,42,109,106,41,40,0,1.6,17,0,40,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Community Secondary School, Badarawa",Male,ALL,NECO,University,67,172,192,87,75,18,1.5,28,0,63,9
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Community Secondary School, Badarawa",Male,ALL,WAEC,University,96,248,264,136,129,0,1.5,39,0,74,5
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Community Secondary School, Badarawa",Male,Disabled,NABTEB,University,5,13,13,0,0,0,1.6,2,0,9,0
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Community Secondary School, Badarawa",Male,Disabled,NECO,University,5,13,12,12,11,0,1.5,2,0,0,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Community Secondary School, Badarawa",Male,Disabled,WAEC,University,7,19,21,12,11,0,1.5,3,0,5,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Comprehensive High School, Badarawa",Female,ALL,NABTEB,College of Education,45,115,130,13,12,0,1.8,18,0,77,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Comprehensive High School, Badarawa",Female,ALL,NECO,College of Education,90,232,238,33,29,0,1.8,37,0,134,3
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Comprehensive High School, Badarawa",Female,ALL,WAEC,College of Education,117,301,322,53,47,0,1.8,48,0,175,5
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Comprehensive High School, Badarawa",Female,Disabled,NABTEB,College of Education,5,13,13,0,0,0,1.8,2,0,9,0
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Comprehensive High School, Badarawa",Female,Disabled,NECO,College of Education,6,17,16,3,1,0,1.8,2,0,9,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Comprehensive High School, Badarawa",Female,Disabled,WAEC,College of Education,9,24,25,4,3,0,1.8,4,0,14,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Comprehensive High School, Badarawa",Male,ALL,NABTEB,College of Education,38,98,106,13,12,0,1.8,15,0,61,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Comprehensive High School, Badarawa",Male,ALL,NECO,College of Education,83,214,237,33,29,0,1.8,34,0,133,3
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Comprehensive High School, Badarawa",Male,ALL,WAEC,College of Education,110,284,300,48,47,0,1.8,45,0,164,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Comprehensive High School, Badarawa",Male,Disabled,NABTEB,College of Education,5,13,13,0,0,0,1.8,2,0,9,0
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Comprehensive High School, Badarawa",Male,Disabled,NECO,College of Education,6,16,16,3,1,0,1.8,2,0,9,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Comprehensive High School, Badarawa",Male,Disabled,WAEC,College of Education,7,19,21,4,3,0,1.8,3,0,11,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Government Secondary School, Badarawa",Female,ALL,NABTEB,College of Education,49,125,130,13,12,0,1.8,21,0,77,1
2022/2023,North West,Kaduna,Kaduna North,Badarawa,"Government Secondary School, Badarawa",Female,ALL,NECO,College of Education,78,200,223,37,35,0,1.8,33,0,121,2
