session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Comprehensive High School, Agamo/Oke-Oore/Akomowa",Female,ALL,NABTEB,Polytechnic,7,17,20,11,9,0,1.7,3,0,4,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Comprehensive High School, Agamo/Oke-Oore/Akomowa",Female,ALL,NECO,Polytechnic,13,32,37,24,22,0,1.6,4,0,5,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Comprehensive High School, Agamo/Oke-Oore/Akomowa",Female,ALL,WAEC,Polytechnic,20,51,55,33,31,0,1.6,6,0,9,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Comprehensive High School, Agamo/Oke-Oore/Akomowa",Female,Disabled,NABTEB,Polytechnic,1,2,2,4,2,0,1.7,1,0,0,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Comprehensive High School, Agamo/Oke-Oore/Akomowa",Female,Disabled,NECO,Polytechnic,1,2,4,4,2,0,1.6,1,0,0,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Comprehensive High School, Agamo/Oke-Oore/Akomowa",Female,Disabled,WAEC,Polytechnic,1,4,4,2,0,0,1.6,0,0,1,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Comprehensive High School, Agamo/Oke-Oore/Akomowa",Male,ALL,NABTEB,Polytechnic,7,19,20,11,9,0,1.7,2,0,4,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Comprehensive High School, Agamo/Oke-Oore/Akomowa",Male,ALL,NECO,Polytechnic,11,28,33,20,16,0,1.6,4,0,5,2
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Comprehensive High School, Agamo/Oke-Oore/Akomowa",Male,ALL,WAEC,Polytechnic,17,43,49,25,24,0,1.6,5,0,10,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Comprehensive High School, Agamo/Oke-Oore/Akomowa",Male,Disabled,NABTEB,Polytechnic,1,2,2,4,2,0,1.7,1,0,0,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Comprehensive High School, Agamo/Oke-Oore/Akomowa",Male,Disabled,NECO,Polytechnic,1,2,4,4,2,0,1.6,1,0,0,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Comprehensive High School, Agamo/Oke-Oore/Akomowa",Male,Disabled,WAEC,Polytechnic,2,4,6,2,0,0,1.6,1,0,2,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Female,ALL,NABTEB,College of Education,9,24,26,22,16,0,1.8,3,0,1,3
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Female,ALL,NECO,College of Education,18,47,53,49,45,0,1.8,5,0,0,2
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Female,ALL,WAEC,College of Education,25,66,71,54,51,0,1.8,7,0,5,2
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Female,Disabled,NABTEB,College of Education,1,2,4,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Female,Disabled,NECO,College of Education,1,4,4,4,2,0,1.8,0,0,0,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Female,Disabled,WAEC,College of Education,2,6,6,4,2,0,1.8,0,0,1,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Male,ALL,NABTEB,College of Education,9,24,24,22,20,0,1.8,2,0,0,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Male,ALL,NECO,College of Education,18,45,51,47,43,0,1.8,6,0,0,2
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Male,ALL,WAEC,College of Education,25,62,69,56,51,0,1.8,8,0,3,3
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Male,Disabled,NABTEB,College of Education,1,2,2,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Male,Disabled,NECO,College of Education,1,4,4,4,2,0,1.8,0,0,0,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Male,Disabled,WAEC,College of Education,2,4,6,4,2,0,1.8,1,0,1,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Female,ALL,NABTEB,Polytechnic,15,39,43,27,25,0,1.7,5,0,6,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Female,ALL,NECO,Polytechnic,31,79,88,51,45,0,1.6,9,0,15,3
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Female,ALL,WAEC,Polytechnic,38,99,108,67,58,0,1.6,11,0,16,5
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Female,Disabled,NABTEB,Polytechnic,1,2,4,4,2,0,1.7,1,0,0,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Female,Disabled,NECO,Polytechnic,2,4,4,4,2,0,1.6,1,0,0,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Female,Disabled,WAEC,Polytechnic,3,6,8,2,0,0,1.6,1,0,3,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Male,ALL,NABTEB,Polytechnic,19,49,55,33,29,0,1.7,5,0,9,2
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Male,ALL,NECO,Polytechnic,35,92,98,54,51,0,1.6,10,0,18,2
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Male,ALL,WAEC,Polytechnic,51,131,143,82,76,0,1.6,15,0,25,3
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Male,Disabled,NABTEB,Polytechnic,1,2,2,4,2,0,1.7,1,0,0,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Male,Disabled,NECO,Polytechnic,3,6,8,4,2,0,1.6,1,0,2,1
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Male,Disabled,WAEC,Polytechnic,3,9,10,4,2,0,1.6,1,0,3,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Female,ALL,NABTEB,College of Education,13,32,35,25,24,0,1.8,4,0,3,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Female,ALL,NECO,College of Education,23,60,61,54,45,0,1.8,6,0,0,5
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Female,ALL,WAEC,College of Education,31,77,86,67,65,0,1.8,10,0,5,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Female,Disabled,NABTEB,College of Education,1,2,2,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Female,Disabled,NECO,College of Education,2,4,4,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Female,Disabled,WAEC,College of Education,2,6,6,4,2,0,1.8,0,0,1,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Male,ALL,NABTEB,College of Education,15,36,43,31,29,0,1.8,5,0,4,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Male,ALL,NECO,College of Education,27,69,73,63,58,0,1.8,8,0,1,3
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Male,ALL,WAEC,College of Education,35,92,98,78,69,0,1.8,10,0,5,5
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Male,Disabled,NABTEB,College of Education,1,2,2,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Male,Disabled,NECO,College of Education,2,4,4,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Male,Disabled,WAEC,College of Education,3,6,8,4,2,0,1.8,1,0,2,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Female,ALL,NABTEB,College of Education,7,19,20,16,14,0,1.8,2,0,1,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Female,ALL,NECO,College of Education,13,34,39,36,34,0,1.8,4,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Female,ALL,WAEC,College of Education,17,45,49,36,34,0,1.8,5,0,4,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Female,Disabled,NABTEB,College of Education,1,2,2,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Female,Disabled,NECO,College of Education,1,2,4,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Female,Disabled,WAEC,College of Education,1,2,4,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Male,ALL,NABTEB,College of Education,9,21,24,22,20,0,1.8,3,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Male,ALL,NECO,College of Education,16,41,45,31,29,0,1.8,5,0,5,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Male,ALL,WAEC,College of Education,20,51,57,47,42,0,1.8,6,0,2,3
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Male,Disabled,NABTEB,College of Education,1,2,2,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Male,Disabled,NECO,College of Education,1,2,4,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Male,Disabled,WAEC,College of Education,1,4,4,4,2,0,1.8,0,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Female,ALL,NABTEB,College of Education,13,34,37,22,20,0,1.8,4,0,6,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Female,ALL,NECO,College of Education,27,69,73,60,53,0,1.8,8,0,3,4
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Female,ALL,WAEC,College of Education,29,73,75,51,47,0,1.8,9,0,9,2
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Female,Disabled,NABTEB,College of Education,1,2,4,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Female,Disabled,NECO,College of Education,1,2,4,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Female,Disabled,WAEC,College of Education,2,4,4,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Male,ALL,NABTEB,College of Education,14,36,37,25,24,0,1.8,4,0,4,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Male,ALL,NECO,College of Education,27,69,73,54,45,0,1.8,8,0,6,5
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Male,ALL,WAEC,College of Education,31,81,86,69,60,0,1.8,9,0,4,5
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Male,Disabled,NABTEB,College of Education,1,2,2,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Male,Disabled,NECO,College of Education,1,4,4,4,2,0,1.8,0,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Male,Disabled,WAEC,College of Education,2,4,4,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Female,ALL,NABTEB,Polytechnic,19,49,53,31,29,0,1.7,5,0,9,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Female,ALL,NECO,Polytechnic,38,99,114,85,80,0,1.6,11,0,9,3
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Female,ALL,WAEC,Polytechnic,41,107,118,74,71,0,1.6,12,0,17,2
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Female,Disabled,NABTEB,Polytechnic,1,4,4,4,2,0,1.7,0,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Female,Disabled,NECO,Polytechnic,3,6,8,4,2,0,1.6,1,0,2,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Female,Disabled,WAEC,Polytechnic,3,9,10,4,2,0,1.6,1,0,3,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Male,ALL,NABTEB,Polytechnic,18,45,53,36,33,0,1.7,6,0,6,2
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Male,ALL,NECO,Polytechnic,33,84,98,65,58,0,1.6,10,0,12,4
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Male,ALL,WAEC,Polytechnic,43,111,135,91,85,0,1.6,13,0,16,3
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Male,Disabled,NABTEB,Polytechnic,1,4,4,4,2,0,1.7,0,0,0,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Male,Disabled,NECO,Polytechnic,2,6,8,4,2,0,1.6,0,0,2,1
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Male,Disabled,WAEC,Polytechnic,3,9,10,5,4,0,1.6,0,0,2,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Female,ALL,NABTEB,University,11,28,31,114,100,24,1.6,3,0,0,8
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Female,ALL,NECO,University,19,47,55,207,194,24,1.5,6,0,0,7
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Female,ALL,WAEC,University,23,60,69,217,207,0,1.5,7,0,0,6
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Female,Disabled,NABTEB,University,1,2,4,18,16,0,1.6,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Female,Disabled,NECO,University,1,2,4,18,16,0,1.5,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Female,Disabled,WAEC,University,2,4,4,13,11,0,1.5,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Male,ALL,NABTEB,University,10,26,29,92,91,0,1.6,3,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Male,ALL,NECO,University,17,45,51,183,176,0,1.5,5,0,0,4
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Male,ALL,WAEC,University,23,60,67,241,223,24,1.5,6,0,0,10
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Male,Disabled,NABTEB,University,1,2,2,18,16,0,1.6,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Male,Disabled,NECO,University,1,4,4,18,16,0,1.5,0,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Male,Disabled,WAEC,University,2,4,4,13,11,0,1.5,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Female,ALL,NABTEB,College of Education,16,41,43,33,29,0,1.8,5,0,3,2
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Female,ALL,NECO,College of Education,33,86,88,69,63,0,1.8,10,0,5,3
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Female,ALL,WAEC,College of Education,41,105,114,72,65,0,1.8,13,0,16,4
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Female,Disabled,NABTEB,College of Education,1,2,2,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Female,Disabled,NECO,College of Education,3,6,6,4,2,0,1.8,1,0,1,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Female,Disabled,WAEC,College of Education,3,9,8,4,2,0,1.8,1,0,2,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Male,ALL,NABTEB,College of Education,18,47,51,38,34,0,1.8,5,0,4,2
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Male,ALL,NECO,College of Education,32,81,88,63,58,0,1.8,10,0,8,3
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Male,ALL,WAEC,College of Education,43,111,122,94,89,0,1.8,13,0,8,3
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Male,Disabled,NABTEB,College of Education,1,4,4,4,2,0,1.8,0,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Male,Disabled,NECO,College of Education,3,6,8,4,2,0,1.8,1,0,2,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Male,Disabled,WAEC,College of Education,3,9,10,7,5,0,1.8,1,0,1,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Female,ALL,NABTEB,University,17,43,47,167,147,24,1.6,5,0,0,11
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Female,ALL,NECO,University,28,73,84,321,301,24,1.5,8,0,0,11
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Female,ALL,WAEC,University,37,94,104,355,330,24,1.5,11,0,0,14
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Female,Disabled,NABTEB,University,1,4,4,18,16,0,1.6,0,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Female,Disabled,NECO,University,3,6,8,18,16,0,1.5,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Female,Disabled,WAEC,University,3,9,10,31,27,0,1.5,1,0,0,2
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Male,ALL,NABTEB,University,15,39,45,167,147,24,1.6,5,0,0,11
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Male,ALL,NECO,University,27,71,79,299,277,24,1.5,8,0,0,12
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Male,ALL,WAEC,University,31,81,90,299,288,0,1.5,9,0,0,6
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Male,Disabled,NABTEB,University,1,2,4,13,11,0,1.6,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Male,Disabled,NECO,University,3,6,8,18,16,0,1.5,1,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Male,Disabled,WAEC,University,3,9,10,31,27,0,1.5,1,0,0,2
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Female,ALL,NABTEB,Polytechnic,21,54,63,33,29,0,1.7,7,0,13,2
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Female,ALL,NECO,Polytechnic,33,86,90,51,45,0,1.6,10,0,16,3
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Female,ALL,WAEC,Polytechnic,47,120,130,72,69,0,1.6,14,0,24,2
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Female,Disabled,NABTEB,Polytechnic,1,4,4,4,2,0,1.7,0,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Female,Disabled,NECO,Polytechnic,3,6,8,4,2,0,1.6,1,0,2,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Female,Disabled,WAEC,Polytechnic,4,11,12,5,4,0,1.6,1,0,3,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Male,ALL,NABTEB,Polytechnic,23,58,61,36,33,0,1.7,7,0,10,2
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Male,ALL,NECO,Polytechnic,36,92,100,62,58,0,1.6,11,0,15,2
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Male,ALL,WAEC,Polytechnic,55,141,151,80,72,0,1.6,17,0,30,4
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Male,Disabled,NABTEB,Polytechnic,1,4,4,4,2,0,1.7,0,0,0,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Male,Disabled,NECO,Polytechnic,3,9,8,4,2,0,1.6,0,0,2,1
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Male,Disabled,WAEC,Polytechnic,4,11,10,5,4,0,1.6,1,0,2,1
2022/2023,South West,Ondo,Akure South,Aponmu,"Community Secondary School, Aponmu",Female,ALL,NABTEB,College of Education,17,45,51,36,33,0,1.8,5,0,5,2
2022/2023,South West,Ondo,Akure South,Aponmu,"Community Secondary School, Aponmu",Female,ALL,NECO,College of Education,31,79,94,89,85,0,1.8,9,0,0,2
2022/2023,South West,Ondo,Akure South,Aponmu,"Community Secondary School, Aponmu",Female,ALL,WAEC,College of Education,41,105,114,96,89,0,1.8,12,0,3,4
2022/2023,South West,Ondo,Akure South,Aponmu,"Community Secondary School, Aponmu",Female,Disabled,NABTEB,College of Education,1,2,4,4,2,0,1.8,1,0,0,1
2022/2023,South West,Ondo,Akure South,Aponmu,"Community Secondary School, Aponmu",Female,Disabled,NECO,College of Education,3,6,8,4,2,0,1.8,1,0,2,1
