session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Community Secondary School, Ward II Court/ Ada Allison",Male,Disabled,WAEC,College of Education,5,15,16,0,0,0,1.8,1,0,8,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Female,ALL,NABTEB,College of Education,48,121,138,7,5,0,1.8,15,0,64,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Female,ALL,NECO,College of Education,84,217,225,11,9,0,1.8,26,0,105,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Female,ALL,WAEC,College of Education,113,291,305,14,13,0,1.8,34,0,143,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Female,Disabled,NABTEB,College of Education,3,9,8,0,0,0,1.8,1,0,4,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Female,Disabled,NECO,College of Education,5,13,14,0,0,0,1.8,2,0,7,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Female,Disabled,WAEC,College of Education,7,19,18,0,0,0,1.8,2,0,9,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,ALL,NABTEB,College of Education,42,108,109,5,4,0,1.8,13,0,51,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,ALL,NECO,College of Education,88,228,251,16,14,0,1.8,26,0,115,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,ALL,WAEC,College of Education,110,283,291,16,14,0,1.8,33,0,135,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,Disabled,NABTEB,College of Education,3,6,8,0,0,0,1.8,1,0,4,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,Disabled,NECO,College of Education,5,13,12,0,0,0,1.8,1,0,6,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,Disabled,WAEC,College of Education,6,17,18,0,0,0,1.8,1,0,9,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,ALL,NABTEB,College of Education,25,66,65,4,2,0,1.8,7,0,30,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,ALL,NECO,College of Education,44,113,117,7,5,0,1.8,13,0,54,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,ALL,WAEC,College of Education,58,149,164,7,5,0,1.8,18,0,77,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,Disabled,NABTEB,College of Education,3,9,8,0,0,0,1.8,1,0,4,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,Disabled,NECO,College of Education,3,9,12,0,0,0,1.8,1,0,6,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,Disabled,WAEC,College of Education,5,13,14,0,0,0,1.8,1,0,7,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,ALL,NABTEB,College of Education,26,66,75,4,2,0,1.8,8,0,35,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,ALL,NECO,College of Education,42,106,119,7,5,0,1.8,13,0,55,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,ALL,WAEC,College of Education,65,170,178,9,7,0,1.8,19,0,83,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,Disabled,NABTEB,College of Education,3,6,8,0,0,0,1.8,1,0,4,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,Disabled,NECO,College of Education,3,9,10,0,0,0,1.8,1,0,5,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,Disabled,WAEC,College of Education,5,13,12,0,0,0,1.8,1,0,6,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,ALL,NABTEB,College of Education,36,91,97,5,4,0,1.8,11,0,45,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,ALL,NECO,College of Education,73,187,192,13,11,0,1.8,22,0,88,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,ALL,WAEC,College of Education,94,243,253,13,11,0,1.8,28,0,118,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,Disabled,NABTEB,College of Education,3,9,8,0,0,0,1.8,1,0,4,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,Disabled,NECO,College of Education,5,13,10,0,0,0,1.8,1,1,5,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,Disabled,WAEC,College of Education,7,17,18,0,0,0,1.8,2,0,9,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,ALL,NABTEB,College of Education,38,98,107,5,4,0,1.8,12,0,50,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,ALL,NECO,College of Education,73,189,206,13,11,0,1.8,22,0,95,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,ALL,WAEC,College of Education,90,234,257,13,11,0,1.8,27,0,120,1
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,Disabled,NABTEB,College of Education,3,6,8,0,0,0,1.8,1,0,4,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,Disabled,NECO,College of Education,5,13,12,0,0,0,1.8,1,0,6,0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,Disabled,WAEC,College of Education,6,17,18,0,0,0,1.8,1,0,9,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,ALL,NABTEB,Polytechnic,51,134,138,9,7,0,1.7,15,0,63,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,ALL,NECO,Polytechnic,103,266,279,23,22,0,1.6,31,0,125,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,ALL,WAEC,Polytechnic,126,325,328,23,22,0,1.6,38,0,149,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,NABTEB,Polytechnic,3,9,8,2,0,0,1.7,1,0,3,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,NECO,Polytechnic,5,13,14,2,0,0,1.6,2,0,6,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,WAEC,Polytechnic,8,21,20,2,0,0,1.6,2,0,9,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,ALL,NABTEB,Polytechnic,60,155,158,9,7,0,1.7,18,0,73,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,ALL,NECO,Polytechnic,98,253,265,23,22,0,1.6,30,0,118,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,ALL,WAEC,Polytechnic,138,355,372,25,23,0,1.6,42,0,170,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,NABTEB,Polytechnic,3,6,8,0,0,0,1.7,1,0,4,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,NECO,Polytechnic,6,17,16,2,0,0,1.6,1,0,7,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,WAEC,Polytechnic,8,21,22,2,0,0,1.6,2,0,10,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,ALL,NABTEB,College of Education,60,155,176,9,7,0,1.8,18,0,82,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,ALL,NECO,College of Education,113,291,312,20,18,0,1.8,34,0,143,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,ALL,WAEC,College of Education,154,396,425,25,23,0,1.8,47,0,196,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,NABTEB,College of Education,4,11,12,0,0,0,1.8,1,0,6,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,NECO,College of Education,8,21,22,0,0,0,1.8,2,0,11,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,WAEC,College of Education,11,28,30,2,0,0,1.8,3,0,14,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,ALL,NABTEB,College of Education,52,134,146,7,5,0,1.8,16,0,68,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,ALL,NECO,College of Education,107,277,299,22,20,0,1.8,32,0,136,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,ALL,WAEC,College of Education,132,340,390,22,20,0,1.8,40,0,181,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,NABTEB,College of Education,4,11,12,0,0,0,1.8,1,0,6,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,NECO,College of Education,8,21,22,2,0,0,1.8,2,0,10,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,WAEC,College of Education,11,28,30,2,0,0,1.8,3,0,14,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,ALL,NABTEB,College of Education,25,66,71,4,2,0,1.8,7,0,33,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,ALL,NECO,College of Education,50,130,127,7,5,0,1.8,15,0,59,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,ALL,WAEC,College of Education,60,155,176,9,7,0,1.8,18,0,82,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,NABTEB,College of Education,3,9,8,0,0,0,1.8,1,0,4,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,NECO,College of Education,3,9,8,0,0,0,1.8,1,0,4,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,WAEC,College of Education,5,13,14,0,0,0,1.8,1,0,7,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,ALL,NABTEB,College of Education,21,55,57,4,2,0,1.8,6,0,26,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,ALL,NECO,College of Education,40,104,103,7,5,0,1.8,12,0,47,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,ALL,WAEC,College of Education,57,149,150,7,5,0,1.8,17,0,70,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,NABTEB,College of Education,3,6,8,0,0,0,1.8,1,0,4,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,NECO,College of Education,3,6,6,0,0,0,1.8,1,0,3,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,WAEC,College of Education,4,11,10,0,0,0,1.8,1,0,5,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,ALL,NABTEB,College of Education,26,68,79,4,2,0,1.8,8,0,37,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,ALL,NECO,College of Education,50,130,140,11,9,0,1.8,15,0,63,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,ALL,WAEC,College of Education,69,177,194,11,9,0,1.8,21,0,90,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,Disabled,NABTEB,College of Education,3,9,8,0,0,0,1.8,1,0,4,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,Disabled,NECO,College of Education,3,9,12,0,0,0,1.8,1,0,6,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,Disabled,WAEC,College of Education,5,13,14,0,0,0,1.8,2,0,7,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,ALL,NABTEB,College of Education,26,68,75,4,2,0,1.8,8,0,35,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,ALL,NECO,College of Education,46,117,136,9,7,0,1.8,14,0,62,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,ALL,WAEC,College of Education,73,187,208,11,9,0,1.8,22,0,97,1
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,Disabled,NABTEB,College of Education,3,6,8,0,0,0,1.8,1,0,4,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,Disabled,NECO,College of Education,3,9,10,0,0,0,1.8,1,0,5,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,Disabled,WAEC,College of Education,5,13,12,0,0,0,1.8,1,0,6,0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,ALL,NABTEB,Polytechnic,34,87,95,7,5,0,1.7,10,0,43,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,ALL,NECO,Polytechnic,74,191,212,20,18,0,1.6,22,0,94,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,ALL,WAEC,Polytechnic,104,270,297,25,23,0,1.6,31,0,133,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,Disabled,NABTEB,Polytechnic,3,9,8,2,0,0,1.7,1,0,3,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,Disabled,NECO,Polytechnic,7,17,18,2,0,0,1.6,2,0,8,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,Disabled,WAEC,Polytechnic,9,23,24,2,0,0,1.6,3,0,11,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,ALL,NABTEB,Polytechnic,30,79,83,7,5,0,1.7,9,0,37,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,ALL,NECO,Polytechnic,63,164,180,18,16,0,1.6,19,0,79,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,ALL,WAEC,Polytechnic,88,225,263,23,22,0,1.6,27,0,117,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,Disabled,NABTEB,Polytechnic,3,6,8,2,0,0,1.7,1,0,3,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,Disabled,NECO,Polytechnic,6,17,18,2,0,0,1.6,1,0,8,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,Disabled,WAEC,Polytechnic,8,21,24,2,0,0,1.6,2,0,11,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,ALL,NABTEB,University,40,102,121,160,146,24,1.6,12,0,0,8
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,ALL,NECO,University,75,196,235,378,352,24,1.5,22,0,0,14
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,ALL,WAEC,University,100,257,295,446,417,24,1.5,31,0,0,16
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,Disabled,NABTEB,University,3,9,8,18,16,0,1.6,1,0,0,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,Disabled,NECO,University,5,13,12,18,16,0,1.5,1,0,0,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,Disabled,WAEC,University,5,13,14,13,11,0,1.5,2,0,0,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,ALL,NABTEB,University,43,111,123,185,164,24,1.6,13,0,0,12
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,ALL,NECO,University,71,185,219,352,327,24,1.5,21,0,0,14
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,ALL,WAEC,University,98,253,289,446,417,24,1.5,30,0,0,16
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,Disabled,NABTEB,University,3,6,8,18,16,0,1.6,1,0,0,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,Disabled,NECO,University,5,13,12,18,16,0,1.5,1,0,0,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,Disabled,WAEC,University,5,15,16,13,11,0,1.5,1,0,1,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,ALL,NABTEB,Polytechnic,40,104,121,9,7,0,1.7,12,0,55,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,ALL,NECO,Polytechnic,73,187,198,20,18,0,1.6,22,0,87,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,ALL,WAEC,Polytechnic,99,255,273,22,20,0,1.6,30,0,123,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,Disabled,NABTEB,Polytechnic,3,9,8,2,0,0,1.7,1,0,3,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,Disabled,NECO,Polytechnic,5,13,14,2,0,0,1.6,2,0,6,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,Disabled,WAEC,Polytechnic,7,17,18,2,0,0,1.6,2,0,8,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,ALL,NABTEB,Polytechnic,47,121,142,11,9,0,1.7,14,0,64,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,ALL,NECO,Polytechnic,83,213,247,23,22,0,1.6,25,0,109,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,ALL,WAEC,Polytechnic,113,291,316,31,27,0,1.6,34,0,139,2
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,Disabled,NABTEB,Polytechnic,3,6,8,2,0,0,1.7,1,0,3,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,Disabled,NECO,Polytechnic,5,15,16,2,0,0,1.6,1,0,7,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,Disabled,WAEC,Polytechnic,7,17,22,2,0,0,1.6,2,0,10,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,ALL,NABTEB,College of Education,28,72,83,4,2,0,1.8,8,0,39,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,ALL,NECO,College of Education,45,115,127,7,5,0,1.8,14,0,59,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,ALL,WAEC,College of Education,59,153,164,9,7,0,1.8,18,0,76,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,Disabled,NABTEB,College of Education,3,9,8,0,0,0,1.8,1,0,4,0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,Disabled,NECO,College of Education,3,9,12,0,0,0,1.8,1,0,6,0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,Disabled,WAEC,College of Education,3,9,10,0,0,0,1.8,1,0,5,0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,ALL,NABTEB,College of Education,22,57,57,4,2,0,1.8,7,0,26,1
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Male,ALL,NECO,College of Education,46,117,127,9,7,0,1.8,14,0,58,1
