session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,ALL,WAEC,Polytechnic,6,15,17,205,192,0,1.6,2,0,0,5
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Disabled,NABTEB,Polytechnic,0,0,0,8,5,0,1.7,0,0,0,1
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Disabled,NECO,Polytechnic,0,0,0,8,5,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Comprehensive High School, Abogunde/Sagba",Male,Disabled,WAEC,Polytechnic,1,3,3,13,10,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,ALL,NABTEB,College of Education,2,3,3,53,51,0,1.8,1,0,0,1
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,ALL,NECO,College of Education,2,6,6,83,73,0,1.8,0,0,0,4
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,ALL,WAEC,College of Education,3,9,9,114,109,0,1.8,0,0,0,2
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Disabled,NABTEB,College of Education,0,0,0,10,8,0,1.8,0,0,0,1
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Disabled,NECO,College of Education,0,0,0,13,10,0,1.8,0,0,0,1
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Female,Disabled,WAEC,College of Education,0,0,0,13,8,0,1.8,0,0,0,2
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,ALL,NABTEB,College of Education,1,3,3,53,51,0,1.8,0,0,0,1
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,ALL,NECO,College of Education,2,6,6,101,96,0,1.8,0,0,0,2
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,ALL,WAEC,College of Education,3,9,9,114,109,0,1.8,0,0,0,2
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Disabled,NABTEB,College of Education,0,0,0,13,10,0,1.8,0,0,0,1
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Disabled,NECO,College of Education,0,0,0,13,10,0,1.8,0,0,0,1
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Government Secondary School, Abogunde/Sagba",Male,Disabled,WAEC,College of Education,0,0,0,13,8,0,1.8,0,0,0,2
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,ALL,NABTEB,University,3,6,9,313,280,34,1.6,1,0,0,13
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,ALL,NECO,University,5,12,14,657,624,34,1.5,1,0,0,13
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,ALL,WAEC,University,6,18,20,728,667,68,1.5,1,0,0,24
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Disabled,NABTEB,University,0,0,0,33,30,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Disabled,NECO,University,0,0,0,33,28,0,1.5,0,0,0,2
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Female,Disabled,WAEC,University,0,0,0,33,20,0,1.5,0,0,0,5
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,ALL,NABTEB,University,2,6,6,263,230,34,1.6,0,0,0,13
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,ALL,NECO,University,4,9,11,485,447,34,1.5,1,0,0,15
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,ALL,WAEC,University,5,12,14,556,521,34,1.5,1,0,0,14
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Disabled,NABTEB,University,0,0,0,33,30,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Disabled,NECO,University,0,0,0,33,28,0,1.5,0,0,0,2
2022/2023,South West,Osun,Ede North,Abogunde/Sagba,"Unity College, Ede North",Male,Disabled,WAEC,University,0,0,0,33,20,0,1.5,0,0,0,5
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,ALL,NABTEB,University,2,3,3,131,129,0,1.6,1,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,ALL,NECO,University,3,9,9,243,230,0,1.5,0,0,0,5
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,ALL,WAEC,University,5,12,11,414,374,34,1.5,1,0,0,16
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Disabled,NABTEB,University,0,0,0,33,30,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Disabled,NECO,University,0,0,0,33,28,0,1.5,0,0,0,2
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Female,Disabled,WAEC,University,0,0,0,23,20,0,1.5,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,ALL,NABTEB,University,1,3,3,131,129,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,ALL,NECO,University,3,6,6,283,270,0,1.5,1,0,0,5
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,ALL,WAEC,University,4,9,9,313,291,34,1.5,1,0,0,9
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Disabled,NABTEB,University,0,0,0,23,20,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Disabled,NECO,University,0,0,0,33,28,0,1.5,0,0,0,2
2022/2023,South West,Osun,Ede North,Alusekere,"Community Secondary School, Alusekere",Male,Disabled,WAEC,University,0,0,0,23,20,0,1.5,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,ALL,NABTEB,University,2,6,6,182,179,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,ALL,NECO,University,4,9,11,323,313,0,1.5,1,0,0,4
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,ALL,WAEC,University,5,12,14,414,374,34,1.5,1,0,0,16
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Disabled,NABTEB,University,0,0,0,23,20,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Disabled,NECO,University,0,0,0,33,28,0,1.5,0,0,0,2
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Female,Disabled,WAEC,University,0,0,0,23,20,0,1.5,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Male,ALL,NABTEB,University,2,3,6,212,187,34,1.6,1,0,0,10
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Male,ALL,NECO,University,3,6,9,323,313,0,1.5,1,0,0,4
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Male,ALL,WAEC,University,4,9,11,505,480,34,1.5,1,0,0,10
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Male,Disabled,NABTEB,University,0,0,0,23,20,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Male,Disabled,NECO,University,0,0,0,33,28,0,1.5,0,0,0,2
2022/2023,South West,Osun,Ede North,Alusekere,"Comprehensive High School, Alusekere",Male,Disabled,WAEC,University,0,0,0,23,20,0,1.5,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Government Secondary School, Alusekere",Female,ALL,NABTEB,Polytechnic,2,6,6,58,51,0,1.7,0,0,0,3
2022/2023,South West,Osun,Ede North,Alusekere,"Government Secondary School, Alusekere",Female,ALL,NECO,Polytechnic,4,12,11,88,86,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Government Secondary School, Alusekere",Female,ALL,WAEC,Polytechnic,5,12,14,104,91,0,1.6,1,0,0,5
2022/2023,South West,Osun,Ede North,Alusekere,"Government Secondary School, Alusekere",Female,Disabled,NABTEB,Polytechnic,0,0,0,8,5,0,1.7,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Government Secondary School, Alusekere",Female,Disabled,NECO,Polytechnic,0,0,0,8,5,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Government Secondary School, Alusekere",Female,Disabled,WAEC,Polytechnic,0,0,0,5,3,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Government Secondary School, Alusekere",Male,ALL,NABTEB,Polytechnic,2,6,6,61,51,0,1.7,0,0,0,4
2022/2023,South West,Osun,Ede North,Alusekere,"Government Secondary School, Alusekere",Male,ALL,NECO,Polytechnic,4,9,11,101,96,0,1.6,1,0,0,2
2022/2023,South West,Osun,Ede North,Alusekere,"Government Secondary School, Alusekere",Male,ALL,WAEC,Polytechnic,5,12,14,124,111,0,1.6,1,0,0,5
2022/2023,South West,Osun,Ede North,Alusekere,"Government Secondary School, Alusekere",Male,Disabled,NABTEB,Polytechnic,0,0,0,8,5,0,1.7,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Government Secondary School, Alusekere",Male,Disabled,NECO,Polytechnic,0,0,0,8,5,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Government Secondary School, Alusekere",Male,Disabled,WAEC,Polytechnic,0,0,0,5,3,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Female,ALL,NABTEB,University,2,6,6,222,187,34,1.6,0,0,0,14
2022/2023,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Female,ALL,NECO,University,3,9,9,364,344,34,1.5,0,0,0,8
2022/2023,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Female,ALL,WAEC,University,4,9,11,414,374,34,1.5,1,0,0,16
2022/2023,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Female,Disabled,NABTEB,University,0,0,0,33,30,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Female,Disabled,NECO,University,0,0,0,33,28,0,1.5,0,0,0,2
2022/2023,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Female,Disabled,WAEC,University,0,0,0,33,20,0,1.5,0,0,0,5
2022/2023,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,ALL,NABTEB,University,2,3,6,212,177,34,1.6,1,0,0,14
2022/2023,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,ALL,NECO,University,3,6,6,283,270,0,1.5,1,0,0,5
2022/2023,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,ALL,WAEC,University,3,9,9,384,374,0,1.5,0,0,0,4
2022/2023,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,NABTEB,University,0,0,0,33,30,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,NECO,University,0,0,0,33,28,0,1.5,0,0,0,2
2022/2023,South West,Osun,Ede North,Alusekere,"Unity College, Ede North",Male,Disabled,WAEC,University,0,0,0,33,28,0,1.5,0,0,0,2
2022/2023,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,NABTEB,University,2,6,6,253,230,34,1.6,0,0,0,9
2022/2023,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,NECO,University,5,12,14,526,480,34,1.5,1,0,0,18
2022/2023,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,ALL,WAEC,University,6,15,17,627,551,68,1.5,1,0,0,30
2022/2023,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,NABTEB,University,0,0,0,33,30,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,NECO,University,0,0,0,33,30,0,1.5,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Female,Disabled,WAEC,University,0,0,0,33,28,0,1.5,0,0,0,2
2022/2023,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,NABTEB,University,2,6,6,263,230,34,1.6,0,0,0,13
2022/2023,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,NECO,University,5,12,11,536,490,34,1.5,1,0,0,18
2022/2023,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,ALL,WAEC,University,6,12,14,586,551,34,1.5,2,0,0,14
2022/2023,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,NABTEB,University,0,0,0,40,35,0,1.6,0,0,0,2
2022/2023,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,NECO,University,0,0,0,33,28,0,1.5,0,0,0,2
2022/2023,South West,Osun,Ede North,Apaso,"Community Secondary School, Apaso",Male,Disabled,WAEC,University,0,0,0,23,20,0,1.5,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,NABTEB,Polytechnic,3,6,6,71,63,0,1.7,1,0,0,3
2022/2023,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,NECO,Polytechnic,5,12,14,124,121,0,1.6,1,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,ALL,WAEC,Polytechnic,6,18,20,169,149,34,1.6,1,0,0,8
2022/2023,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,NABTEB,Polytechnic,0,0,0,8,5,0,1.7,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,NECO,Polytechnic,0,0,0,8,5,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Female,Disabled,WAEC,Polytechnic,1,0,0,5,3,0,1.6,1,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,NABTEB,Polytechnic,2,6,6,61,51,0,1.7,0,0,0,4
2022/2023,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,NECO,Polytechnic,4,9,11,111,96,0,1.6,1,0,0,6
2022/2023,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,ALL,WAEC,Polytechnic,6,15,17,177,162,0,1.6,1,0,0,6
2022/2023,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,NABTEB,Polytechnic,0,0,0,8,5,0,1.7,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,NECO,Polytechnic,0,0,0,8,5,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Comprehensive High School, Apaso",Male,Disabled,WAEC,Polytechnic,1,0,3,13,10,0,1.6,1,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,NABTEB,Polytechnic,4,9,11,86,76,0,1.7,1,0,0,4
2022/2023,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,NECO,Polytechnic,6,15,17,157,147,0,1.6,2,0,0,4
2022/2023,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,ALL,WAEC,Polytechnic,8,21,23,197,182,0,1.6,2,0,0,6
2022/2023,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,NABTEB,Polytechnic,0,0,0,8,5,0,1.7,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,NECO,Polytechnic,0,0,0,8,5,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Female,Disabled,WAEC,Polytechnic,1,3,3,13,10,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,NABTEB,Polytechnic,3,6,9,71,63,0,1.7,1,0,0,3
2022/2023,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,NECO,Polytechnic,5,12,11,124,111,0,1.6,1,0,0,5
2022/2023,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,ALL,WAEC,Polytechnic,6,15,17,177,162,0,1.6,1,0,0,6
2022/2023,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,NABTEB,Polytechnic,0,0,0,8,5,0,1.7,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,NECO,Polytechnic,0,0,0,8,5,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Government Secondary School, Apaso",Male,Disabled,WAEC,Polytechnic,1,0,3,13,10,0,1.6,1,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,NABTEB,University,2,6,6,212,187,34,1.6,0,0,0,10
2022/2023,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,NECO,University,4,9,11,455,447,0,1.5,1,0,0,3
2022/2023,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,ALL,WAEC,University,6,15,17,586,521,68,1.5,2,0,0,26
2022/2023,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,NABTEB,University,0,0,0,33,30,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,NECO,University,0,0,0,33,28,0,1.5,0,0,0,2
2022/2023,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Female,Disabled,WAEC,University,1,0,0,48,43,0,1.5,1,0,0,2
2022/2023,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,ALL,NABTEB,University,2,3,6,222,187,34,1.6,1,0,0,14
2022/2023,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,ALL,NECO,University,3,9,9,414,354,68,1.5,0,0,0,24
2022/2023,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,ALL,WAEC,University,5,12,14,515,480,34,1.5,1,0,0,14
2022/2023,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,Disabled,NABTEB,University,0,0,0,33,30,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,Disabled,NECO,University,0,0,0,33,28,0,1.5,0,0,0,2
2022/2023,South West,Osun,Ede North,Apaso,"Unity College, Ede North",Male,Disabled,WAEC,University,0,0,0,23,20,0,1.5,0,0,0,1
2022/2023,South West,Osun,Ife Central,Akarabata,"Community Secondary School, Akarabata",Female,ALL,NABTEB,Polytechnic,3,6,9,68,63,0,1.7,1,0,0,2
2022/2023,South West,Osun,Ife Central,Akarabata,"Community Secondary School, Akarabata",Female,ALL,NECO,Polytechnic,5,12,11,124,111,0,1.6,1,0,0,5
2022/2023,South West,Osun,Ife Central,Akarabata,"Community Secondary School, Akarabata",Female,ALL,WAEC,Polytechnic,6,18,17,159,141,34,1.6,1,0,0,7
2022/2023,South West,Osun,Ife Central,Akarabata,"Community Secondary School, Akarabata",Female,Disabled,NABTEB,Polytechnic,0,0,0,8,5,0,1.7,0,0,0,1
2022/2023,South West,Osun,Ife Central,Akarabata,"Community Secondary School, Akarabata",Female,Disabled,NECO,Polytechnic,0,0,0,8,5,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ife Central,Akarabata,"Community Secondary School, Akarabata",Female,Disabled,WAEC,Polytechnic,1,0,0,5,3,0,1.6,1,0,0,1
2022/2023,South West,Osun,Ife Central,Akarabata,"Community Secondary School, Akarabata",Male,ALL,NABTEB,Polytechnic,3,6,6,71,63,0,1.7,1,0,0,3
2022/2023,South West,Osun,Ife Central,Akarabata,"Community Secondary School, Akarabata",Male,ALL,NECO,Polytechnic,5,12,14,134,121,0,1.6,1,0,0,5
2022/2023,South West,Osun,Ife Central,Akarabata,"Community Secondary School, Akarabata",Male,ALL,WAEC,Polytechnic,6,15,17,189,172,34,1.6,1,0,0,7
2022/2023,South West,Osun,Ife Central,Akarabata,"Community Secondary School, Akarabata",Male,Disabled,NABTEB,Polytechnic,0,0,0,10,8,0,1.7,0,0,0,1
2022/2023,South West,Osun,Ife Central,Akarabata,"Community Secondary School, Akarabata",Male,Disabled,NECO,Polytechnic,0,0,0,8,5,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ife Central,Akarabata,"Community Secondary School, Akarabata",Male,Disabled,WAEC,Polytechnic,1,0,3,13,10,0,1.6,1,0,0,1
2022/2023,South West,Osun,Ife Central,Akarabata,"Comprehensive High School, Akarabata",Female,ALL,NABTEB,Polytechnic,3,9,9,86,76,0,1.7,0,0,0,4
2022/2023,South West,Osun,Ife Central,Akarabata,"Comprehensive High School, Akarabata",Female,ALL,NECO,Polytechnic,5,12,14,134,121,0,1.6,1,0,0,5
2022/2023,South West,Osun,Ife Central,Akarabata,"Comprehensive High School, Akarabata",Female,ALL,WAEC,Polytechnic,7,18,23,217,192,34,1.6,2,0,0,10
2022/2023,South West,Osun,Ife Central,Akarabata,"Comprehensive High School, Akarabata",Female,Disabled,NABTEB,Polytechnic,0,0,0,10,8,0,1.7,0,0,0,1
2022/2023,South West,Osun,Ife Central,Akarabata,"Comprehensive High School, Akarabata",Female,Disabled,NECO,Polytechnic,0,0,0,8,5,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ife Central,Akarabata,"Comprehensive High School, Akarabata",Female,Disabled,WAEC,Polytechnic,1,3,3,13,10,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ife Central,Akarabata,"Comprehensive High School, Akarabata",Male,ALL,NABTEB,Polytechnic,2,6,6,71,63,0,1.7,0,0,0,3
2022/2023,South West,Osun,Ife Central,Akarabata,"Comprehensive High School, Akarabata",Male,ALL,NECO,Polytechnic,4,12,11,124,121,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ife Central,Akarabata,"Comprehensive High School, Akarabata",Male,ALL,WAEC,Polytechnic,6,15,14,177,162,0,1.6,1,0,0,6
2022/2023,South West,Osun,Ife Central,Akarabata,"Comprehensive High School, Akarabata",Male,Disabled,NABTEB,Polytechnic,0,0,0,10,8,0,1.7,0,0,0,1
2022/2023,South West,Osun,Ife Central,Akarabata,"Comprehensive High School, Akarabata",Male,Disabled,NECO,Polytechnic,0,0,0,8,5,0,1.6,0,0,0,1
2022/2023,South West,Osun,Ife Central,Akarabata,"Comprehensive High School, Akarabata",Male,Disabled,WAEC,Polytechnic,0,0,0,13,10,0,1.6,0,0,0,1
