session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Female,Disabled,WAEC,University,4,10,11,10,8,0,1.5,1,0,0,1
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,ALL,NABTEB,University,26,67,71,69,54,19,1.6,10,0,0,11
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,ALL,NECO,University,41,105,116,91,86,0,1.5,16,0,9,4
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,ALL,WAEC,University,56,144,158,146,130,19,1.5,22,0,0,12
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Disabled,NABTEB,University,2,5,6,11,10,0,1.6,1,0,0,1
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Disabled,NECO,University,3,8,8,10,8,0,1.5,1,0,0,1
2022/2023,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,Disabled,WAEC,University,4,10,11,10,8,0,1.5,2,0,0,1
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,ALL,NABTEB,University,23,59,67,69,54,19,1.6,9,0,0,11
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,ALL,NECO,University,41,105,113,91,86,0,1.5,16,0,7,4
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,ALL,WAEC,University,50,129,138,121,116,0,1.5,19,0,1,4
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Disabled,NABTEB,University,3,7,6,11,10,0,1.6,1,0,0,1
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Disabled,NECO,University,4,10,11,10,8,0,1.5,2,0,0,1
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,Disabled,WAEC,University,4,11,12,10,8,0,1.5,1,0,1,1
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,ALL,NABTEB,University,19,49,54,65,54,19,1.6,7,0,0,8
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,ALL,NECO,University,37,95,112,101,99,0,1.5,15,0,0,1
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,ALL,WAEC,University,46,119,134,110,102,0,1.5,17,0,6,6
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Disabled,NABTEB,University,2,5,6,11,10,0,1.6,1,0,0,1
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Disabled,NECO,University,3,8,8,10,8,0,1.5,1,0,0,1
2022/2023,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,Disabled,WAEC,University,4,10,11,10,8,0,1.5,2,0,0,1
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,ALL,NABTEB,Polytechnic,41,105,112,7,6,0,1.7,16,0,67,1
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,ALL,NECO,Polytechnic,90,234,259,17,15,0,1.6,35,0,155,1
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,ALL,WAEC,Polytechnic,109,281,292,21,18,0,1.6,44,0,173,2
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,Disabled,NABTEB,Polytechnic,3,7,6,0,0,0,1.7,1,0,4,0
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,Disabled,NECO,Polytechnic,6,15,19,1,0,0,1.6,3,0,11,1
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,Disabled,WAEC,Polytechnic,7,18,19,1,0,0,1.6,3,0,11,1
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,ALL,NABTEB,Polytechnic,35,90,92,6,4,0,1.7,14,0,55,1
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,ALL,NECO,Polytechnic,69,178,203,14,12,0,1.6,28,0,121,1
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,ALL,WAEC,Polytechnic,93,240,256,19,18,0,1.6,37,0,151,1
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,Disabled,NABTEB,Polytechnic,2,5,6,0,0,0,1.7,1,0,4,0
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,Disabled,NECO,Polytechnic,5,11,14,1,0,0,1.6,2,0,8,1
2022/2023,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,Disabled,WAEC,Polytechnic,6,15,16,1,0,0,1.6,2,0,9,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,ALL,NABTEB,College of Education,40,103,121,6,4,0,1.8,16,0,74,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,ALL,NECO,College of Education,70,183,196,7,6,0,1.8,27,0,121,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,ALL,WAEC,College of Education,93,238,270,12,11,0,1.8,37,0,165,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,NABTEB,College of Education,4,10,11,0,0,0,1.8,1,0,7,0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,NECO,College of Education,7,16,19,0,0,0,1.8,3,0,12,0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,Disabled,WAEC,College of Education,10,24,26,1,0,0,1.8,4,0,16,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,ALL,NABTEB,College of Education,39,101,116,6,4,0,1.8,15,0,71,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,ALL,NECO,College of Education,63,163,190,7,6,0,1.8,25,0,117,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,ALL,WAEC,College of Education,87,225,256,11,10,0,1.8,34,0,157,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,NABTEB,College of Education,4,8,9,0,0,0,1.8,2,0,6,0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,NECO,College of Education,7,16,19,0,0,0,1.8,3,0,12,0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,Disabled,WAEC,College of Education,9,23,25,1,0,0,1.8,3,0,15,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,NABTEB,University,28,72,85,86,75,19,1.6,11,0,0,8
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,NECO,University,45,114,134,105,102,0,1.5,18,0,10,2
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,ALL,WAEC,University,60,155,169,146,130,19,1.5,24,0,3,12
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,NABTEB,University,3,7,6,11,10,0,1.6,1,0,0,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,NECO,University,3,7,9,10,8,0,1.5,1,0,0,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,Disabled,WAEC,University,4,10,11,10,8,0,1.5,2,0,0,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,NABTEB,University,28,72,76,69,54,19,1.6,11,0,0,11
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,NECO,University,50,127,148,131,116,19,1.5,20,0,0,11
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,ALL,WAEC,University,72,185,219,184,153,37,1.5,29,0,8,22
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,NABTEB,University,2,5,6,11,10,0,1.6,1,0,0,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,NECO,University,4,8,11,10,8,0,1.5,2,0,0,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,Disabled,WAEC,University,5,11,14,10,8,0,1.5,2,0,2,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,ALL,NABTEB,Polytechnic,27,70,75,3,1,0,1.7,10,0,46,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,ALL,NECO,Polytechnic,58,149,162,8,7,0,1.6,23,0,98,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,ALL,WAEC,Polytechnic,73,189,202,12,10,0,1.6,29,0,121,2
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,Disabled,NABTEB,Polytechnic,3,7,6,0,0,0,1.7,1,0,4,0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,Disabled,NECO,Polytechnic,6,15,19,0,0,0,1.6,3,0,12,0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,Disabled,WAEC,Polytechnic,7,18,19,1,0,0,1.6,3,0,11,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,ALL,NABTEB,Polytechnic,28,73,81,6,4,0,1.7,11,0,48,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,ALL,NECO,Polytechnic,60,155,172,11,10,0,1.6,23,0,103,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,ALL,WAEC,Polytechnic,73,189,199,14,11,0,1.6,29,0,118,2
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,Disabled,NABTEB,Polytechnic,3,7,6,0,0,0,1.7,1,0,4,0
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,Disabled,NECO,Polytechnic,6,15,16,1,0,0,1.6,2,0,9,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,Disabled,WAEC,Polytechnic,7,16,19,1,0,0,1.6,3,0,11,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,ALL,NABTEB,Polytechnic,30,78,90,8,7,0,1.7,12,0,52,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,ALL,NECO,Polytechnic,53,139,162,14,12,0,1.6,20,0,94,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,ALL,WAEC,Polytechnic,81,207,231,22,19,0,1.6,33,0,133,2
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,Disabled,NABTEB,Polytechnic,3,7,6,1,0,0,1.7,1,0,3,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,Disabled,NECO,Polytechnic,5,11,12,1,0,0,1.6,2,0,7,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,Disabled,WAEC,Polytechnic,7,18,20,1,0,0,1.6,3,0,12,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,ALL,NABTEB,Polytechnic,38,96,109,10,8,0,1.7,15,0,63,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,ALL,NECO,Polytechnic,58,149,176,15,14,0,1.6,23,0,102,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,ALL,WAEC,Polytechnic,85,220,249,22,19,0,1.6,33,0,144,2
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,Disabled,NABTEB,Polytechnic,3,8,9,1,0,0,1.7,1,0,5,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,Disabled,NECO,Polytechnic,5,11,14,1,0,0,1.6,2,0,8,1
2022/2023,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,Disabled,WAEC,Polytechnic,8,20,25,1,0,0,1.6,4,0,15,1
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,ALL,NABTEB,University,38,98,116,101,93,0,1.6,15,0,2,6
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,ALL,NECO,University,73,189,224,179,174,0,1.5,29,0,14,4
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,ALL,WAEC,University,100,258,286,244,218,37,1.5,39,0,7,19
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,Disabled,NABTEB,University,4,10,11,11,10,0,1.6,2,0,0,1
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,Disabled,NECO,University,7,18,20,10,8,0,1.5,3,0,6,1
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,Disabled,WAEC,University,9,23,26,17,15,0,1.5,3,0,5,1
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,ALL,NABTEB,University,34,88,104,86,75,19,1.6,13,0,5,8
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,ALL,NECO,University,65,168,183,131,130,0,1.5,26,0,23,1
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,ALL,WAEC,University,91,235,264,232,208,19,1.5,36,0,2,17
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,Disabled,NABTEB,University,4,10,12,11,10,0,1.6,2,0,0,1
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,Disabled,NECO,University,7,16,19,10,8,0,1.5,3,0,5,1
2022/2023,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,Disabled,WAEC,University,9,21,25,17,15,0,1.5,4,0,4,1
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,ALL,NABTEB,College of Education,33,87,81,1,0,0,1.8,13,1,51,1
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,ALL,NECO,College of Education,80,206,208,6,4,0,1.8,32,0,130,1
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,ALL,WAEC,College of Education,103,266,287,10,8,0,1.8,41,0,178,1
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,Disabled,NABTEB,College of Education,3,8,8,0,0,0,1.8,1,0,5,0
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,Disabled,NECO,College of Education,8,20,20,0,0,0,1.8,4,0,13,0
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,Disabled,WAEC,College of Education,9,23,23,0,0,0,1.8,3,0,15,0
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,ALL,NABTEB,College of Education,33,85,87,4,3,0,1.8,14,0,53,1
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,ALL,NECO,College of Education,76,194,200,6,4,0,1.8,30,0,125,1
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,ALL,WAEC,College of Education,98,252,264,10,8,0,1.8,39,0,163,1
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,Disabled,NABTEB,College of Education,3,8,9,0,0,0,1.8,1,0,6,0
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,Disabled,NECO,College of Education,8,20,20,0,0,0,1.8,4,0,13,0
2022/2023,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,Disabled,WAEC,College of Education,9,23,25,0,0,0,1.8,4,0,16,0
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,ALL,NABTEB,College of Education,36,93,103,4,3,0,1.8,14,0,63,1
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,ALL,NECO,College of Education,69,178,188,6,4,0,1.8,27,0,117,1
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,ALL,WAEC,College of Education,98,252,259,10,8,0,1.8,39,0,160,1
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,Disabled,NABTEB,College of Education,3,8,11,0,0,0,1.8,1,0,7,0
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,Disabled,NECO,College of Education,5,13,16,0,0,0,1.8,2,0,10,0
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,Disabled,WAEC,College of Education,8,20,19,0,0,0,1.8,3,0,12,0
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,ALL,NABTEB,College of Education,31,82,84,3,1,0,1.8,12,0,52,1
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,ALL,NECO,College of Education,61,157,165,4,3,0,1.8,24,0,103,1
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,ALL,WAEC,College of Education,84,216,236,10,8,0,1.8,33,0,145,1
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,Disabled,NABTEB,College of Education,2,5,6,0,0,0,1.8,1,0,4,0
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,Disabled,NECO,College of Education,5,11,11,0,0,0,1.8,2,0,7,0
2022/2023,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,Disabled,WAEC,College of Education,6,16,16,0,0,0,1.8,2,0,10,0
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,ALL,NABTEB,Polytechnic,21,54,57,3,1,0,1.7,9,0,35,1
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,ALL,NECO,Polytechnic,36,93,98,7,6,0,1.6,15,0,58,1
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,ALL,WAEC,Polytechnic,45,116,120,8,7,0,1.6,18,0,71,1
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,Disabled,NABTEB,Polytechnic,3,7,6,0,0,0,1.7,1,0,4,0
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,Disabled,NECO,Polytechnic,3,7,6,0,0,0,1.6,1,0,4,0
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,Disabled,WAEC,Polytechnic,3,8,8,1,0,0,1.6,1,0,4,1
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,ALL,NABTEB,Polytechnic,23,60,67,6,4,0,1.7,9,0,39,1
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,ALL,NECO,Polytechnic,39,98,103,7,6,0,1.6,16,0,61,1
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,ALL,WAEC,Polytechnic,48,122,127,11,10,0,1.6,19,0,74,1
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,Disabled,NABTEB,Polytechnic,2,5,6,0,0,0,1.7,1,0,4,0
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,Disabled,NECO,Polytechnic,3,7,6,0,0,0,1.6,1,0,4,0
2022/2023,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,Disabled,WAEC,Polytechnic,3,7,6,1,0,0,1.6,1,0,3,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,ALL,NABTEB,Polytechnic,29,73,85,8,7,0,1.7,12,0,49,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,ALL,NECO,Polytechnic,54,139,165,12,11,0,1.6,21,0,97,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,ALL,WAEC,Polytechnic,77,198,238,19,17,0,1.6,30,0,139,2
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,Disabled,NABTEB,Polytechnic,3,7,6,1,0,0,1.7,1,0,3,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,Disabled,NECO,Polytechnic,4,10,11,1,0,0,1.6,2,0,6,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,Disabled,WAEC,Polytechnic,5,13,16,1,0,0,1.6,1,0,9,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,ALL,NABTEB,Polytechnic,22,59,67,7,6,0,1.7,8,0,38,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,ALL,NECO,Polytechnic,47,121,144,12,11,0,1.6,19,0,84,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,ALL,WAEC,Polytechnic,66,171,205,15,14,0,1.6,26,0,121,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,Disabled,NABTEB,Polytechnic,2,5,6,1,0,0,1.7,1,0,3,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,Disabled,NECO,Polytechnic,4,8,11,1,0,0,1.6,2,0,6,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,Disabled,WAEC,Polytechnic,4,11,14,1,0,0,1.6,1,0,8,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,ALL,NABTEB,University,21,54,57,33,32,0,1.6,8,0,13,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,ALL,NECO,University,36,93,101,65,58,0,1.5,15,0,18,5
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,ALL,WAEC,University,46,119,124,98,88,19,1.5,18,0,9,7
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,Disabled,NABTEB,University,3,7,6,0,0,0,1.6,1,0,4,0
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,Disabled,NECO,University,3,7,6,10,8,0,1.5,1,0,0,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,Disabled,WAEC,University,3,7,6,10,8,0,1.5,1,0,0,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,ALL,NABTEB,University,20,52,59,33,32,0,1.6,8,0,14,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,ALL,NECO,University,33,85,90,65,58,0,1.5,13,0,11,5
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,ALL,WAEC,University,45,116,126,110,102,0,1.5,18,0,1,6
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,Disabled,NABTEB,University,2,5,6,0,0,0,1.6,1,0,4,0
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,Disabled,NECO,University,3,7,6,10,8,0,1.5,1,0,0,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,Disabled,WAEC,University,3,7,6,10,8,0,1.5,1,0,0,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Government Secondary School, Chibok Garu",Female,ALL,NABTEB,University,33,85,90,52,51,0,1.6,14,0,20,1
2022/2023,North East,Borno,Chibok,Chibok Garu,"Government Secondary School, Chibok Garu",Female,ALL,NECO,University,66,171,182,105,102,0,1.5,26,0,41,2
2022/2023,North East,Borno,Chibok,Chibok Garu,"Government Secondary School, Chibok Garu",Female,ALL,WAEC,University,99,256,270,157,144,19,1.5,39,0,60,10
2022/2023,North East,Borno,Chibok,Chibok Garu,"Government Secondary School, Chibok Garu",Female,Disabled,NABTEB,University,3,7,6,0,0,0,1.6,1,0,4,0
