session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South East,Enugu,Isi-Uzo,Ikem Ii,ALL SAINTS METHODIST NURSERY AND PRIMARY SCHOOL EHA-AMUFU,Male,Disabled,NECO,College of Education,3,8,9,2,1,0,1.8,2,0,5,1
2022/2023,South East,Enugu,Isi-Uzo,Ikem Ii,"COMMUNITY UNITY PRIMARY SCHOOL, IHENYI EHA AMUFU",Male,Disabled,WAEC,College of Education,5,12,12,3,2,0,1.8,3,0,7,1
2022/2023,South East,Enugu,Isi-Uzo,Ikem Ii,"EHA-TOWNSHIP SCHOOL, EHA-AMUFU",Female,ALL,NABTEB,University,15,37,41,78,77,0,1.6,8,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Ikem Ii,"ISU COMMUNITY SEC. SCHOOL EHA-AGU, EHA-AMUFU",Female,ALL,NECO,University,27,69,73,125,114,15,1.5,14,0,0,10
2022/2023,South East,Enugu,Isi-Uzo,Ikem Ii,"MIGRANT FARMERS CHILDREN SCHOOL, UKWUEKWU",Female,ALL,WAEC,University,32,83,93,172,163,15,1.5,16,0,0,9
2022/2023,South East,Enugu,Isi-Uzo,Ikem Ii,O.J EDEOGA MEMORIAL SECONDARY SCHOOL,Female,Disabled,NABTEB,University,2,5,5,15,14,0,1.6,1,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Ikem Ii,"OGBETE PRIMARY SCHOOL, OGBETE",Female,Disabled,NECO,University,2,6,6,15,14,0,1.5,1,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Ikem Ii,"PRESBYTERIAN  NURSERY AND PRIMARY SCHOOL, UMUHU",Female,Disabled,WAEC,University,3,8,7,12,11,0,1.5,1,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Ikem Ii,"PRIMARY SCHOOL, APE MGBUJI",Male,ALL,NABTEB,University,12,31,34,57,56,0,1.6,6,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Ikem Ii,"UGWUODUMA PRIMARY SCHOOL, AGUAMEDE",Male,ALL,NECO,University,23,59,63,146,135,15,1.5,11,0,0,10
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,"AGUDENE MBU PRIMARY SCHOOL, AGUDENE MBU",Male,ALL,WAEC,University,25,65,69,135,130,0,1.5,12,0,0,5
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,"AHURU PRIMARY SCHOOL, MBU AKPOTI",Male,Disabled,NABTEB,University,1,4,4,15,14,0,1.6,0,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,"BRUAMANYI PRIMARY SCHOOL, MBU AMON",Male,Disabled,NECO,University,2,5,6,15,14,0,1.5,1,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,"CENTRAL SCHOOL, MBU AMON",Male,Disabled,WAEC,University,2,6,7,12,11,0,1.5,1,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,CENTURY PRIMARY SCHOOL MBU AKPOTI,Female,ALL,NABTEB,Polytechnic,17,44,48,4,3,0,1.7,9,0,35,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,"COMMUNITY PRIMARY SCHOOL, AKPOGA MBU",Female,ALL,NECO,Polytechnic,32,82,94,9,8,0,1.6,16,0,69,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,"COMMUNITY PRIMARY SCHOOL, MBU AKPOTI",Female,ALL,WAEC,Polytechnic,41,106,118,12,11,0,1.6,21,0,86,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,COMMUNITY SECONDARY SCHOOL MBU,Female,Disabled,NABTEB,Polytechnic,2,5,5,1,0,0,1.7,1,0,3,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,FIRST CENTURY GOSPEL COMPREHENSIVE SECONDARY SCHOOL MBU AKPOTI,Female,Disabled,NECO,Polytechnic,1,4,4,0,0,0,1.6,0,0,3,0
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,GINARS NURSERY AND PRIMARY SCHOOL MBU,Female,Disabled,WAEC,Polytechnic,4,9,11,1,0,0,1.6,2,0,8,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,ILLONIA MUSTARD SEED SCHOOL MBU-AMON,Male,ALL,NABTEB,Polytechnic,14,36,40,4,3,0,1.7,7,0,29,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,"ISIEDEM PRIMARY SCHOOL, MBU AMON",Male,ALL,NECO,Polytechnic,24,62,68,9,8,0,1.6,12,0,48,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,"MIGRANT FARMERS CHILDREN SCHOOL, AKANUGU MBU",Male,ALL,WAEC,Polytechnic,31,78,85,9,8,0,1.6,16,0,62,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,"MIGRANT FARMERS CHILDREN SCHOOL, IYIAKWA MBU AMON",Male,Disabled,NABTEB,Polytechnic,1,4,4,1,0,0,1.7,0,0,2,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,MIRACLE ACADEMY MBU-AMON,Male,Disabled,NECO,Polytechnic,2,5,6,1,0,0,1.6,1,0,4,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,"NICHOLAS INTERNATIONAL COLLEGE, MBU-AMON",Male,Disabled,WAEC,Polytechnic,3,8,9,1,0,0,1.6,2,0,6,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,"PRIMARY SCHOOL, UGWUNAMA MBU AMON",Female,ALL,NABTEB,University,28,73,79,120,103,15,1.6,14,0,0,16
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,SEAT OF WISDOM COLLEGE MBU AKPOTI,Female,ALL,NECO,University,60,155,165,271,250,29,1.5,30,0,0,19
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,ST FRANCIS COMPREHENSIVE SECONDARY SCHOOL MBU-AMON,Female,ALL,WAEC,University,75,194,215,375,348,29,1.5,38,0,0,25
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,ST FRANCIS NURSERY AND PRIMARY SCHOOL MBU-AMON,Female,Disabled,NABTEB,University,2,6,7,15,14,0,1.6,1,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu I,"UKPOKA PRIMARY SCHOOL, MBU AKPOTI",Female,Disabled,NECO,University,5,13,12,15,14,0,1.5,2,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu Ii,"AMEDE PRIMARY SCHOOL, EHA-AMUFU",Female,Disabled,WAEC,University,7,17,18,27,25,0,1.5,4,0,0,2
2022/2023,South East,Enugu,Isi-Uzo,Mbu Ii,"COMMUNITY SECONDARY SCHOOL, EHA-OHUALA",Male,ALL,NABTEB,University,26,68,67,99,81,15,1.6,13,0,0,16
2022/2023,South East,Enugu,Isi-Uzo,Mbu Ii,"COMMUNITY UNITY PRIMARY SCHOOL, OKPIRIGWU MGBUJI EHA AMUFU",Male,ALL,NECO,University,52,133,145,308,272,44,1.5,26,0,0,33
2022/2023,South East,Enugu,Isi-Uzo,Mbu Ii,"FUTURE HOPE FOUNDATION MGBUJI, EHA-AMUFU",Male,ALL,WAEC,University,64,165,171,343,310,29,1.5,33,0,0,31
2022/2023,South East,Enugu,Isi-Uzo,Mbu Ii,HOLY CROSS NURSERY AND PRIMARY SCHOOL II ISU EHA AMUFU,Male,Disabled,NABTEB,University,2,5,5,15,14,0,1.6,1,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu Ii,MOUNT ZION PRIMARY SCHOOL,Male,Disabled,NECO,University,5,12,12,15,14,0,1.5,3,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu Ii,"NGENE ? IKPA PRIMARY SCHOOL, AMEDE EHA-AMUFU",Male,Disabled,WAEC,University,6,14,13,27,25,0,1.5,3,0,0,2
2022/2023,South East,Enugu,Isi-Uzo,Mbu Ii,"OGOMUGO PRIMARY SCHOOL, ABOR EHA-AMUFU",Female,ALL,NABTEB,College of Education,22,56,60,9,7,0,1.8,11,0,41,2
2022/2023,South East,Enugu,Isi-Uzo,Mbu Ii,"ST JOHNS NURSERY/PRIMARY SCHOOL, AGUAMEDE,EHA-AMUFU",Female,ALL,NECO,College of Education,44,113,112,20,18,0,1.8,22,0,74,1
2022/2023,South East,Enugu,Isi-Uzo,Mbu Ii,ST PAULS MODEL SECONDARY SCHOOL IKPAKPARA AGUMEDE EHA AMUFU,Female,ALL,WAEC,College of Education,54,141,141,24,22,0,1.8,27,0,94,2
2022/2023,South East,Enugu,Isi-Uzo,Mbu Ii,VICTORY INTERNATIONAL NURSERY AND  PRIMARY SCHOOL,Female,Disabled,NABTEB,College of Education,2,5,5,2,1,0,1.8,1,0,2,1
2022/2023,South East,Enugu,Isi-Uzo,Neke I,"AGUDENE PRIMARY SCHOOL, NEKE",Female,Disabled,NECO,College of Education,3,8,9,2,1,0,1.8,1,0,5,1
2022/2023,South East,Enugu,Isi-Uzo,Neke I,"COMMUNITY SECONDARY SCHOOL, NEKE",Female,Disabled,WAEC,College of Education,4,10,10,1,0,0,1.8,2,0,7,1
2022/2023,South East,Enugu,Isi-Uzo,Neke I,"COMMUNITY UNITY PRIMARY SCHOOL, NEKE",Male,ALL,NABTEB,College of Education,21,54,60,9,7,0,1.8,10,0,41,2
2022/2023,South East,Enugu,Isi-Uzo,Neke I,"COMMUNITY UNITY PRIMARY SCHOOL, ONUEME EMEORA NEKE",Male,ALL,NECO,College of Education,41,106,107,22,20,0,1.8,21,0,68,2
2022/2023,South East,Enugu,Isi-Uzo,Neke I,"COMMUNITY UNITY PRIMARY SCHOOL, UGWUADAKA",Male,ALL,WAEC,College of Education,47,119,124,27,26,0,1.8,24,0,77,1
2022/2023,South East,Enugu,Isi-Uzo,Neke I,"ISIAMA NGENEADUBA PRIMARY SCHOOL, NEKE",Male,Disabled,NABTEB,College of Education,1,4,4,0,0,0,1.8,0,0,3,0
2022/2023,South East,Enugu,Isi-Uzo,Neke I,"IYIOKU PRIMARY SCHOOL, NEKE",Male,Disabled,NECO,College of Education,2,5,6,2,1,0,1.8,1,0,3,1
2022/2023,South East,Enugu,Isi-Uzo,Neke I,NATIVITY ACADEMY PRIMARY SCHOOL NEKE,Male,Disabled,WAEC,College of Education,3,8,9,1,0,0,1.8,2,0,6,1
2022/2023,South East,Enugu,Isi-Uzo,Neke I,NATIVITY COLLEGE NEKE,Female,ALL,NABTEB,University,20,51,51,78,65,15,1.6,10,0,0,12
2022/2023,South East,Enugu,Isi-Uzo,Neke I,"NEKE PUBLIC SCHOOL, NEKE",Female,ALL,NECO,University,45,117,118,208,206,0,1.5,23,0,0,2
2022/2023,South East,Enugu,Isi-Uzo,Neke I,"NGENEFI ECHIKI PRIMARY SCHOOL, NEKE",Female,ALL,WAEC,University,57,147,152,224,200,29,1.5,29,0,0,22
2022/2023,South East,Enugu,Isi-Uzo,Neke I,PRIMARY SCHOOL EMUMA-AMARU ISU EHA-AMUFU,Female,Disabled,NABTEB,University,2,5,5,15,14,0,1.6,1,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Neke I,ROCKLAND SECONDARY SCHOOL NEKE,Female,Disabled,NECO,University,4,10,11,15,14,0,1.5,2,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Neke I,"ROCKLAND STANDARD  SECONDARY SCHOOL, NEKE",Female,Disabled,WAEC,University,5,13,15,27,25,0,1.5,3,0,0,2
2022/2023,South East,Enugu,Isi-Uzo,Neke I,ROYAL KINGDOM KIDS ACADEMY,Male,ALL,NABTEB,University,16,41,45,99,81,15,1.6,8,0,0,16
2022/2023,South East,Enugu,Isi-Uzo,Neke I,ST STEPHENS NURSERY AND PRIMARY SCHOOL NEKE,Male,ALL,NECO,University,32,83,88,187,184,0,1.5,16,0,0,3
2022/2023,South East,Enugu,Isi-Uzo,Neke I,"UGWUAKPARATA PRIMARY SCHOOL, NEKE",Male,ALL,WAEC,University,43,110,118,224,200,29,1.5,21,0,0,22
2022/2023,South East,Enugu,Isi-Uzo,Neke Ii,"AGUAMEDE COMMUNITY SECONDARY SCHOOL, IKPAKPARA, EHA-AMUFU",Male,Disabled,NABTEB,University,1,4,4,15,14,0,1.6,0,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Neke Ii,ALL SAINTS METHODIST PRIMARY SCHOOL,Male,Disabled,NECO,University,3,8,7,15,14,0,1.5,1,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Neke Ii,"COMMUNITY UNITY PRIMARY SCHOOL, ODOBA/UZAM EHA AMUFU",Male,Disabled,WAEC,University,4,10,11,12,11,0,1.5,2,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Neke Ii,"EMMANUEL NURSERY AND PRIMARY SCHOOL IHENYI, EHA-AMUFU",Female,ALL,NABTEB,Polytechnic,20,53,57,5,4,0,1.7,10,0,42,1
2022/2023,South East,Enugu,Isi-Uzo,Neke Ii,FUTURE GLORY ACADEMY NURSERY AND PRIMARY SCHOOL IKPAKPARA AGUAMEDE,Female,ALL,NECO,Polytechnic,38,99,112,12,11,0,1.6,19,0,81,1
2022/2023,South East,Enugu,Isi-Uzo,Neke Ii,"GREAT LEADERS INTERNATIONAL NURSERY AND PRIMARY SCHOOL, EHA-AMUFU",Female,ALL,WAEC,Polytechnic,56,144,165,15,14,0,1.6,28,0,121,1
2022/2023,South East,Enugu,Isi-Uzo,Neke Ii,"MIGRANT FARMERS CHILDREN SCHOOL, USEREKE EHA-AMUFU",Female,Disabled,NABTEB,Polytechnic,2,5,5,1,0,0,1.7,1,0,3,1
2022/2023,South East,Enugu,Isi-Uzo,Neke Ii,MODERN SECONDARY SCHOOL EHA AMUFU,Female,Disabled,NECO,Polytechnic,1,4,4,0,0,0,1.6,0,0,3,0
2022/2023,South East,Enugu,Isi-Uzo,Neke Ii,"OGBUZOR PRIMARY SCHOOL, EHA-AMUFU",Female,Disabled,WAEC,Polytechnic,6,14,17,1,0,0,1.6,4,0,13,1
2022/2023,South East,Enugu,Isi-Uzo,Neke Ii,"PRIMARY SCHOOL, IKPAKPARA EHE AMUFU",Male,ALL,NABTEB,Polytechnic,14,37,43,5,4,0,1.7,7,0,30,1
2022/2023,South East,Enugu,Isi-Uzo,Neke Ii,"UNION CENTRAL SCHOOL, EHA-AMUFU (ST PHILIPS CMS)",Male,ALL,NECO,Polytechnic,29,74,80,10,9,0,1.6,15,0,57,1
2022/2023,South East,Enugu,Isi-Uzo,Umualor,"AMOFIA PRIMARY SCHOOL, EHA-AMUFU",Male,ALL,WAEC,Polytechnic,41,106,123,15,14,0,1.6,21,0,87,1
2022/2023,South East,Enugu,Isi-Uzo,Umualor,"CENTRAL SCHOOL, UMUALOR",Male,Disabled,NABTEB,Polytechnic,1,4,4,1,0,0,1.7,0,0,2,1
2022/2023,South East,Enugu,Isi-Uzo,Umualor,"COMMUNITY SECONDARY SCHOOL, UMUALOR",Male,Disabled,NECO,Polytechnic,3,8,9,1,0,0,1.6,1,0,6,1
2022/2023,South East,Enugu,Isi-Uzo,Umualor,"EZEOGBU COMMUNITY PRIMARY SCHOOL, UMUALOR",Male,Disabled,WAEC,Polytechnic,4,10,11,1,0,0,1.6,3,0,8,1
2022/2023,South East,Enugu,Isi-Uzo,Umualor,"EZUBOKE PRIMARY SCHOOL, UMUALOR",Female,ALL,NABTEB,University,17,44,48,57,43,15,1.6,9,0,0,13
2022/2023,South East,Enugu,Isi-Uzo,Umualor,"MIGRANT FARMERS CHILDREN SCHOOL, AGUDELE ALIYI",Female,ALL,NECO,University,27,69,73,125,114,15,1.5,14,0,0,10
2022/2023,South East,Enugu,Isi-Uzo,Umualor,"MIGRANT FARMERS CHILDREN SCHOOL, AGUDELE EZEOGBU",Female,ALL,WAEC,University,44,114,118,187,163,29,1.5,22,0,0,23
2022/2023,South East,Enugu,Isi-Uzo,Umualor,"MIGRANT FARMERS CHILDREN SCHOOL, ATORI ALIYI",Female,Disabled,NABTEB,University,2,5,5,0,0,0,1.6,1,0,4,0
2022/2023,South East,Enugu,Isi-Uzo,Umualor,"MIGRANT FARMERS CHILDREN SCHOOL, IKEAGWU UMUALOR",Female,Disabled,NECO,University,2,6,6,15,14,0,1.5,1,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Umualor,"MIGRANT FARMERS CHILDREN SCHOOL, OKPARIGBO UMUALOR",Female,Disabled,WAEC,University,4,9,10,12,11,0,1.5,2,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Umualor,"ODOBIDO PRIMARY SCHOOL, UMUALOR",Male,ALL,NABTEB,University,15,40,43,78,77,0,1.6,7,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Umualor,"ONODU PRIMARY SCHOOL, UMUALOR",Male,ALL,NECO,University,27,69,74,167,163,0,1.5,13,0,0,4
2022/2023,South East,Enugu,Isi-Uzo,Umualor,REVIVAL CHILDREN SCHOOL  UMUALOR,Male,ALL,WAEC,University,41,105,111,203,184,15,1.5,20,0,0,17
2022/2023,South East,Enugu,Isi-Uzo,Umualor,REVIVAL COMPREHENSIVE  COLLEGE  UMUALOR,Male,Disabled,NABTEB,University,2,4,5,15,14,0,1.6,1,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Umualor,ST ANTHONY SECONDARY SCHOOL UMUALOR,Male,Disabled,NECO,University,2,6,7,15,14,0,1.5,1,0,0,1
2022/2023,South East,Enugu,Isi-Uzo,Umualor,ST ANTHONY&#39;S PRIMARY SCHOOL UMUALOR,Male,Disabled,WAEC,University,4,10,11,12,11,0,1.5,2,0,0,1
2022/2023,South East,Enugu,Nkanu East,Akpawfu/Isienu/Amangunze,COMMUNITY PRIMARY SCHOOL UMUODE,Female,ALL,NABTEB,University,14,36,38,57,56,0,1.6,7,0,0,1
2022/2023,South East,Enugu,Nkanu East,Akpawfu/Isienu/Amangunze,"COMMUNITY SCHOOL I, AKPAWFU",Female,ALL,NECO,University,28,72,73,104,92,15,1.5,14,0,0,11
2022/2023,South East,Enugu,Nkanu East,Akpawfu/Isienu/Amangunze,"COMMUNITY SCHOOL II, AKPAWFU",Female,ALL,WAEC,University,32,82,88,156,146,15,1.5,16,0,0,9
2022/2023,South East,Enugu,Nkanu East,Akpawfu/Isienu/Amangunze,COMMUNITY SEC SCHOOL AKPAWFU,Female,Disabled,NABTEB,University,2,5,5,15,14,0,1.6,1,0,0,1
2022/2023,South East,Enugu,Nkanu East,Akpawfu/Isienu/Amangunze,"GROUP SCHOOL, AGUDENE AKPAWFU",Female,Disabled,NECO,University,2,5,6,15,14,0,1.5,1,0,0,1
2022/2023,South East,Enugu,Nkanu East,Akpawfu/Isienu/Amangunze,"PRIMARY SCHOOL, AKPAWFU",Female,Disabled,WAEC,University,2,5,6,12,11,0,1.5,1,0,0,1
2022/2023,South East,Enugu,Nkanu East,Akpawfu/Isienu/Amangunze,ST PHILIPS NURSERY AND PRIMARY SCHOOL AKPAWFU,Male,ALL,NABTEB,University,13,35,37,57,56,0,1.6,6,0,0,1
2022/2023,South East,Enugu,Nkanu East,Akpawfu/Isienu/Amangunze,ST PHILIPS SECONDARY SCHOOL AKPAWFU,Male,ALL,NECO,University,23,60,60,125,114,15,1.5,11,0,0,10
2022/2023,South East,Enugu,Nkanu East,Akpawfu/Isienu/Amangunze,SUNRISE EDUCATION CENTRE NURSERY AND PRIMARY SCHOOL AKPAWFU,Male,ALL,WAEC,University,27,69,72,151,146,0,1.5,13,0,0,4
2022/2023,South East,Enugu,Nkanu East,Amagunze,AGAPE NURSERY /PRIMARY ISIENU AMAGUNZE,Male,Disabled,NABTEB,University,1,4,4,15,14,0,1.6,0,0,0,1
2022/2023,South East,Enugu,Nkanu East,Amagunze,"AGUIDUMA PRIMARY SCHOOL, ANIYI AMAGUNZE",Male,Disabled,NECO,University,2,4,2,15,14,0,1.5,1,1,0,1
2022/2023,South East,Enugu,Nkanu East,Amagunze,"AJIMA PRIMARY SCHOOL, UKWOKANI AMAGUNZE",Male,Disabled,WAEC,University,2,4,4,12,11,0,1.5,1,0,0,1
2022/2023,South East,Enugu,Nkanu East,Amagunze,"AMAUZAM PRIMARY SCHOOL, AMAGUNZE",Female,ALL,NABTEB,University,13,35,38,78,77,0,1.6,6,0,0,1
