session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,NABTEB,10,7,5,2,0,0,70.0,40.0,0.0,0.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,NECO,13,8,7,2,3,4,61.5385,28.5714,150.0,133.3333
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Female,disabled,WAEC,15,10,8,3,3,3,66.6667,37.5,100.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,NABTEB,92,62,53,18,15,11,67.3913,33.9623,83.3333,73.3333
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,NECO,175,106,100,33,37,34,60.5714,33.0,112.1212,91.8919
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,all,WAEC,188,124,115,38,36,32,65.9574,33.0435,94.7368,88.8889
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,NABTEB,10,7,5,2,0,0,70.0,40.0,0.0,0.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,NECO,15,9,9,3,4,4,60.0,33.3333,133.3333,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Comprehensive High School, Ado 'A' Idofin",Male,disabled,WAEC,20,13,12,4,3,3,65.0,33.3333,75.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,NABTEB,119,80,63,20,24,22,67.2269,31.746,120.0,91.6667
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,NECO,257,155,141,46,46,41,60.3113,32.6241,100.0,89.1304
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,all,WAEC,321,211,173,57,54,50,65.7321,32.948,94.7368,92.5926
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,NABTEB,12,8,7,2,4,4,66.6667,28.5714,200.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,NECO,27,16,13,4,4,4,59.2593,30.7692,100.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Female,disabled,WAEC,34,22,16,5,6,6,64.7059,31.25,120.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,NABTEB,118,79,71,24,24,22,66.9492,33.8028,100.0,91.6667
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,NECO,221,134,130,43,49,43,60.6335,33.0769,113.9535,87.7551
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,all,WAEC,293,193,166,55,49,43,65.8703,33.1325,89.0909,87.7551
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,disabled,NABTEB,12,8,8,3,0,0,66.6667,37.5,0.0,0.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,disabled,NECO,23,14,11,4,4,4,60.8696,36.3636,100.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Government Secondary School, Ado 'A' Idofin",Male,disabled,WAEC,30,20,17,6,3,4,66.6667,35.2941,50.0,133.3333
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Female,all,NABTEB,107,72,63,20,24,22,67.2897,31.746,120.0,91.6667
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Female,all,NECO,213,129,120,39,45,41,60.5634,32.5,115.3846,91.1111
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Female,all,WAEC,280,185,169,56,65,62,66.0714,33.1361,116.0714,95.3846
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Female,disabled,NABTEB,15,10,7,2,4,4,66.6667,28.5714,200.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Female,disabled,NECO,29,18,16,5,3,4,62.069,31.25,60.0,133.3333
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Female,disabled,WAEC,39,26,20,7,6,6,66.6667,35.0,85.7143,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Male,all,NABTEB,128,85,86,28,34,32,66.4062,32.5581,121.4286,94.1176
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Male,all,NECO,286,173,181,60,77,73,60.4895,33.1492,128.3333,94.8052
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Male,all,WAEC,346,228,209,69,86,78,65.896,33.0144,124.6377,90.6977
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Male,disabled,NABTEB,17,11,10,3,5,5,64.7059,30.0,166.6667,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Male,disabled,NECO,39,24,23,8,8,9,61.5385,34.7826,100.0,112.5
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,"Unity College, Ado Ekiti",Male,disabled,WAEC,43,28,25,8,7,7,65.1163,32.0,87.5,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,all,NABTEB,72,49,42,14,16,13,68.0556,33.3333,114.2857,81.25
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,all,NECO,131,79,71,23,28,26,60.3053,32.3944,121.7391,92.8571
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,all,WAEC,192,126,110,37,37,34,65.625,33.6364,100.0,91.8919
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,disabled,NABTEB,10,7,5,2,4,4,70.0,40.0,200.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,disabled,NECO,19,11,9,3,3,4,57.8947,33.3333,100.0,133.3333
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Female,disabled,WAEC,26,17,14,5,3,3,65.3846,35.7143,60.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,all,NABTEB,76,51,51,17,20,16,67.1053,33.3333,117.6471,80.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,all,NECO,142,86,91,30,37,34,60.5634,32.967,123.3333,91.8919
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,all,WAEC,203,133,133,44,53,50,65.5172,33.0827,120.4545,94.3396
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,disabled,NABTEB,9,6,5,2,0,0,66.6667,40.0,0.0,0.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,disabled,NECO,18,11,9,3,4,4,61.1111,33.3333,133.3333,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Community Secondary School, Ado 'B' Inisa",Male,disabled,WAEC,28,18,17,6,7,7,64.2857,35.2941,116.6667,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,all,NABTEB,87,59,49,17,16,13,67.8161,34.6939,94.1176,81.25
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,all,NECO,192,116,104,34,29,26,60.4167,32.6923,85.2941,89.6552
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,all,WAEC,233,153,126,41,40,34,65.6652,32.5397,97.561,85.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,disabled,NABTEB,10,7,5,2,0,0,70.0,40.0,0.0,0.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,disabled,NECO,27,16,13,4,4,4,59.2593,30.7692,100.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Female,disabled,WAEC,31,20,16,5,3,3,64.5161,31.25,60.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,all,NABTEB,103,69,58,19,15,16,66.9903,32.7586,78.9474,106.6667
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,all,NECO,227,137,133,44,41,38,60.3524,33.0827,93.1818,92.6829
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,all,WAEC,280,184,164,54,52,46,65.7143,32.9268,96.2963,88.4615
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,disabled,NABTEB,12,8,5,2,0,0,66.6667,40.0,0.0,0.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,disabled,NECO,31,19,16,5,4,4,61.2903,31.25,80.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Comprehensive High School, Ado 'B' Inisa",Male,disabled,WAEC,35,23,19,6,3,3,65.7143,31.5789,50.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,all,NABTEB,117,79,73,24,31,30,67.5214,32.8767,129.1667,96.7742
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,all,NECO,216,131,129,43,52,48,60.6481,33.3333,120.9302,92.3077
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,all,WAEC,258,170,153,51,60,53,65.8915,33.3333,117.6471,88.3333
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,disabled,NABTEB,10,7,5,2,4,4,70.0,40.0,200.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,disabled,NECO,16,10,9,3,3,4,62.5,33.3333,100.0,133.3333
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Female,disabled,WAEC,23,15,12,4,3,3,65.2174,33.3333,75.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,all,NABTEB,135,91,81,27,34,32,67.4074,33.3333,125.9259,94.1176
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,all,NECO,240,145,147,49,61,55,60.4167,33.3333,124.4898,90.1639
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,all,WAEC,310,204,199,66,79,71,65.8065,33.1658,119.697,89.8734
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,disabled,NABTEB,12,8,8,3,5,5,66.6667,37.5,166.6667,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,disabled,NECO,23,14,14,5,4,4,60.8696,35.7143,80.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Government Secondary School, Ado 'B' Inisa",Male,disabled,WAEC,30,20,17,6,7,7,66.6667,35.2941,116.6667,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Female,all,NABTEB,79,53,46,16,20,18,67.0886,34.7826,125.0,90.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Female,all,NECO,149,90,86,28,39,33,60.4027,32.5581,139.2857,84.6154
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Female,all,WAEC,202,133,122,41,51,50,65.8416,33.6066,124.3902,98.0392
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Female,disabled,NABTEB,10,7,5,2,4,5,70.0,40.0,200.0,125.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Female,disabled,NECO,16,10,9,3,4,4,62.5,33.3333,133.3333,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Female,disabled,WAEC,23,15,14,5,6,6,65.2174,35.7143,120.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Male,all,NABTEB,77,52,48,16,24,21,67.5325,33.3333,150.0,87.5
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Male,all,NECO,136,82,82,27,32,30,60.2941,32.9268,118.5185,93.75
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Male,all,WAEC,193,127,119,39,46,42,65.8031,32.7731,117.9487,91.3043
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Male,disabled,NABTEB,10,7,5,2,5,5,70.0,40.0,250.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Male,disabled,NECO,15,9,9,3,4,4,60.0,33.3333,133.3333,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,"Unity College, Ado Ekiti",Male,disabled,WAEC,20,13,12,4,3,3,65.0,33.3333,75.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,all,NABTEB,96,64,58,19,28,27,66.6667,32.7586,147.3684,96.4286
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,all,NECO,168,101,95,32,39,33,60.119,33.6842,121.875,84.6154
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,all,WAEC,215,142,122,40,45,43,66.0465,32.7869,112.5,95.5556
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,disabled,NABTEB,12,8,7,2,4,5,66.6667,28.5714,200.0,125.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,disabled,NECO,19,11,11,4,4,4,57.8947,36.3636,100.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Female,disabled,WAEC,21,14,12,4,3,3,66.6667,33.3333,75.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,all,NABTEB,115,77,74,25,34,32,66.9565,33.7838,136.0,94.1176
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,all,NECO,191,116,123,41,49,43,60.733,33.3333,119.5122,87.7551
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,all,WAEC,245,161,163,54,63,57,65.7143,33.1288,116.6667,90.4762
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,disabled,NABTEB,12,8,8,3,5,5,66.6667,37.5,166.6667,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,disabled,NECO,21,13,11,4,4,4,61.9048,36.3636,100.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Community Secondary School, Ado 'C' Idolofin",Male,disabled,WAEC,25,16,14,5,7,7,64.0,35.7143,140.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,all,NABTEB,126,84,70,23,28,26,66.6667,32.8571,121.7391,92.8571
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,all,NECO,248,150,139,46,46,41,60.4839,33.0935,100.0,89.1304
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,all,WAEC,279,183,159,53,51,47,65.5914,33.3333,96.2264,92.1569
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,disabled,NABTEB,12,8,7,2,4,4,66.6667,28.5714,200.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,disabled,NECO,24,15,13,4,4,4,62.5,30.7692,100.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Female,disabled,WAEC,28,18,14,5,3,3,64.2857,35.7143,60.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,all,NABTEB,132,89,74,25,29,27,67.4242,33.7838,116.0,93.1034
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,all,NECO,248,150,151,50,57,51,60.4839,33.1126,114.0,89.4737
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,all,WAEC,295,194,173,57,52,49,65.7627,32.948,91.2281,94.2308
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,disabled,NABTEB,12,8,8,3,5,5,66.6667,37.5,166.6667,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,disabled,NECO,21,13,11,4,4,4,61.9048,36.3636,100.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Comprehensive High School, Ado 'C' Idolofin",Male,disabled,WAEC,25,16,14,5,3,3,64.0,35.7143,60.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,all,NABTEB,107,72,61,20,24,22,67.2897,32.7869,120.0,91.6667
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,all,NECO,211,127,128,42,50,45,60.1896,32.8125,119.0476,90.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,all,WAEC,233,153,132,43,57,53,65.6652,32.5758,132.5581,92.9825
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,disabled,NABTEB,15,10,7,2,4,4,66.6667,28.5714,200.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,disabled,NECO,27,16,13,4,4,4,59.2593,30.7692,100.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Female,disabled,WAEC,31,20,16,5,6,6,64.5161,31.25,120.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,all,NABTEB,117,78,71,24,29,27,66.6667,33.8028,120.8333,93.1034
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,all,NECO,214,130,140,47,61,51,60.7477,33.5714,129.7872,83.6066
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,all,WAEC,255,168,157,52,60,53,65.8824,33.121,115.3846,88.3333
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,disabled,NABTEB,14,9,8,3,5,5,64.2857,37.5,166.6667,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,disabled,NECO,26,16,14,5,4,4,61.5385,35.7143,80.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Government Secondary School, Ado 'C' Idolofin",Male,disabled,WAEC,30,20,19,6,7,7,66.6667,31.5789,116.6667,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Female,all,NABTEB,55,37,27,9,12,13,67.2727,33.3333,133.3333,108.3333
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Female,all,NECO,88,54,51,17,14,11,61.3636,33.3333,82.3529,78.5714
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Female,all,WAEC,108,72,62,20,20,19,66.6667,32.2581,100.0,95.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Female,disabled,NABTEB,10,7,5,2,4,4,70.0,40.0,200.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Female,disabled,NECO,11,7,7,2,0,0,63.6364,28.5714,0.0,0.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Female,disabled,WAEC,10,7,6,2,3,3,70.0,33.3333,150.0,100.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Male,all,NABTEB,60,41,35,12,10,11,68.3333,34.2857,83.3333,110.0
2019/2020,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,"Unity College, Ado Ekiti",Male,all,NECO,100,60,55,19,16,13,60.0,34.5455,84.2105,81.25
