session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,all,WAEC,190,123,116,40,45,37,64.7368,34.4828,112.5,82.2222
2019/2020,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,disabled,NABTEB,11,7,6,2,0,0,63.6364,33.3333,0.0,0.0
2019/2020,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,disabled,NECO,14,8,7,2,0,0,57.1429,28.5714,0.0,0.0
2019/2020,North East,Borno,Biu,Buratai,"Comprehensive High School, Buratai",Male,disabled,WAEC,19,12,11,4,5,5,63.1579,36.3636,125.0,100.0
2019/2020,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,all,NABTEB,73,48,39,13,13,14,65.7534,33.3333,100.0,107.6923
2019/2020,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,all,NECO,114,68,65,22,30,29,59.6491,33.8462,136.3636,96.6667
2019/2020,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,all,WAEC,166,108,98,34,40,38,65.0602,34.6939,117.6471,95.0
2019/2020,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,disabled,NABTEB,11,7,6,2,0,0,63.6364,33.3333,0.0,0.0
2019/2020,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,disabled,NECO,14,8,7,2,4,5,57.1429,28.5714,200.0,125.0
2019/2020,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Female,disabled,WAEC,19,12,11,4,4,4,63.1579,36.3636,100.0,100.0
2019/2020,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,all,NABTEB,66,43,43,15,15,16,65.1515,34.8837,100.0,106.6667
2019/2020,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,all,NECO,105,62,60,20,21,18,59.0476,33.3333,105.0,85.7143
2019/2020,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,all,WAEC,147,95,89,31,41,37,64.6259,34.8315,132.2581,90.2439
2019/2020,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,disabled,NABTEB,11,7,6,2,0,0,63.6364,33.3333,0.0,0.0
2019/2020,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,disabled,NECO,14,8,7,2,5,6,57.1429,28.5714,250.0,120.0
2019/2020,North East,Borno,Biu,Buratai,"Government Secondary School, Buratai",Male,disabled,WAEC,19,12,11,4,5,5,63.1579,36.3636,125.0,100.0
2019/2020,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,all,NABTEB,119,79,64,22,19,14,66.3866,34.375,86.3636,73.6842
2019/2020,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,all,NECO,276,165,157,54,56,53,59.7826,34.3949,103.7037,94.6429
2019/2020,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,all,WAEC,309,201,173,60,56,51,65.0485,34.6821,93.3333,91.0714
2019/2020,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,disabled,NABTEB,11,7,6,2,0,0,63.6364,33.3333,0.0,0.0
2019/2020,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,disabled,NECO,26,16,12,4,4,5,61.5385,33.3333,100.0,125.0
2019/2020,North East,Borno,Biu,Buratai,"Unity College, Biu",Female,disabled,WAEC,31,20,15,5,4,4,64.5161,33.3333,80.0,100.0
2019/2020,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,all,NABTEB,105,69,63,22,23,16,65.7143,34.9206,104.5455,69.5652
2019/2020,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,all,NECO,224,134,135,47,37,35,59.8214,34.8148,78.7234,94.5946
2019/2020,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,all,WAEC,264,172,157,55,49,42,65.1515,35.0318,89.0909,85.7143
2019/2020,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,disabled,NABTEB,11,7,6,2,0,0,63.6364,33.3333,0.0,0.0
2019/2020,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,disabled,NECO,22,13,12,4,0,0,59.0909,33.3333,0.0,0.0
2019/2020,North East,Borno,Biu,Buratai,"Unity College, Biu",Male,disabled,WAEC,27,18,16,6,4,5,66.6667,37.5,66.6667,125.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,all,NABTEB,116,77,69,24,31,29,66.3793,34.7826,129.1667,93.5484
2019/2020,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,all,NECO,259,154,152,53,52,48,59.4595,34.8684,98.1132,92.3077
2019/2020,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,all,WAEC,325,212,178,61,65,56,65.2308,34.2697,106.5574,86.1538
2019/2020,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,disabled,NABTEB,16,11,8,3,6,7,68.75,37.5,200.0,116.6667
2019/2020,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,disabled,NECO,34,20,17,6,4,5,58.8235,35.2941,66.6667,125.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Female,disabled,WAEC,44,29,24,8,8,9,65.9091,33.3333,100.0,112.5
2019/2020,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,all,NABTEB,126,84,76,27,30,24,66.6667,35.5263,111.1111,80.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,all,NECO,274,164,170,59,63,58,59.854,34.7059,106.7797,92.0635
2019/2020,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,all,WAEC,333,216,210,72,85,74,64.8649,34.2857,118.0556,87.0588
2019/2020,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,disabled,NABTEB,16,11,8,3,0,0,68.75,37.5,0.0,0.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,disabled,NECO,33,20,20,7,5,6,60.6061,35.0,71.4286,120.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Community Secondary School, Dadin Kowa",Male,disabled,WAEC,45,29,27,9,9,9,64.4444,33.3333,100.0,100.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,all,NABTEB,76,50,45,16,19,14,65.7895,35.5556,118.75,73.6842
2019/2020,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,all,NECO,139,83,77,26,30,29,59.7122,33.7662,115.3846,96.6667
2019/2020,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,all,WAEC,184,120,107,37,44,38,65.2174,34.5794,118.9189,86.3636
2019/2020,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,disabled,NABTEB,11,7,6,2,0,0,63.6364,33.3333,0.0,0.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,disabled,NECO,11,7,7,2,4,5,63.6364,28.5714,200.0,125.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Female,disabled,WAEC,17,11,9,3,4,4,64.7059,33.3333,133.3333,100.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,all,NABTEB,92,61,57,20,23,16,66.3043,35.0877,115.0,69.5652
2019/2020,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,all,NECO,175,104,100,34,36,35,59.4286,34.0,105.8824,97.2222
2019/2020,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,all,WAEC,198,128,116,40,50,42,64.6465,34.4828,125.0,84.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,disabled,NABTEB,11,7,6,2,0,0,63.6364,33.3333,0.0,0.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,disabled,NECO,14,8,7,2,5,6,57.1429,28.5714,250.0,120.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Comprehensive High School, Dadin Kowa",Male,disabled,WAEC,19,12,11,4,5,5,63.1579,36.3636,125.0,100.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,all,NABTEB,84,55,45,16,13,14,65.4762,35.5556,81.25,107.6923
2019/2020,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,all,NECO,154,92,82,28,22,19,59.7403,34.1463,78.5714,86.3636
2019/2020,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,all,WAEC,242,157,134,46,44,38,64.876,34.3284,95.6522,86.3636
2019/2020,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,disabled,NABTEB,11,7,6,2,0,0,63.6364,33.3333,0.0,0.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,disabled,NECO,23,14,12,4,0,0,60.8696,33.3333,0.0,0.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Female,disabled,WAEC,31,20,15,5,4,4,64.5161,33.3333,80.0,100.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,all,NABTEB,91,61,48,17,15,16,67.033,35.4167,88.2353,106.6667
2019/2020,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,all,NECO,166,99,97,33,31,29,59.6386,34.0206,93.9394,93.5484
2019/2020,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,all,WAEC,238,155,127,44,45,37,65.1261,34.6457,102.2727,82.2222
2019/2020,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,disabled,NABTEB,13,9,6,2,0,0,69.2308,33.3333,0.0,0.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,disabled,NECO,22,13,12,4,5,6,59.0909,33.3333,125.0,120.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Government Secondary School, Dadin Kowa",Male,disabled,WAEC,35,23,18,6,5,5,65.7143,33.3333,83.3333,100.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,all,NABTEB,107,71,61,21,25,21,66.3551,34.4262,119.0476,84.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,all,NECO,188,113,108,37,39,34,60.1064,34.2593,105.4054,87.1795
2019/2020,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,all,WAEC,220,143,119,42,48,42,65.0,35.2941,114.2857,87.5
2019/2020,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,disabled,NABTEB,13,9,8,3,6,7,69.2308,37.5,200.0,116.6667
2019/2020,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,disabled,NECO,23,14,12,4,4,5,60.8696,33.3333,100.0,125.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Female,disabled,WAEC,25,16,13,5,4,4,64.0,38.4615,80.0,100.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,all,NABTEB,131,87,85,30,38,32,66.4122,35.2941,126.6667,84.2105
2019/2020,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,all,NECO,213,127,125,43,47,41,59.6244,34.4,109.3023,87.234
2019/2020,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,all,WAEC,270,176,170,59,76,65,65.1852,34.7059,128.8136,85.5263
2019/2020,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,disabled,NABTEB,16,11,8,3,0,0,68.75,37.5,0.0,0.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,disabled,NECO,25,15,15,5,5,6,60.0,33.3333,100.0,120.0
2019/2020,North East,Borno,Biu,Dadin Kowa,"Unity College, Biu",Male,disabled,WAEC,35,23,20,7,9,9,65.7143,35.0,128.5714,100.0
2019/2020,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,all,NABTEB,116,77,64,22,31,29,66.3793,34.375,140.9091,93.5484
2019/2020,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,all,NECO,267,159,159,56,61,58,59.5506,35.2201,108.9286,95.082
2019/2020,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,all,WAEC,312,203,169,59,73,68,65.0641,34.9112,123.7288,93.1507
2019/2020,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,disabled,NABTEB,16,11,8,3,6,7,68.75,37.5,200.0,116.6667
2019/2020,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,disabled,NECO,37,22,19,7,4,5,59.4595,36.8421,57.1429,125.0
2019/2020,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Female,disabled,WAEC,42,27,22,8,8,9,64.2857,36.3636,100.0,112.5
2019/2020,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,all,NABTEB,130,86,76,27,45,39,66.1538,35.5263,166.6667,86.6667
2019/2020,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,all,NECO,252,151,148,51,52,46,59.9206,34.4595,101.9608,88.4615
2019/2020,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,all,WAEC,293,191,179,62,76,69,65.1877,34.6369,122.5806,90.7895
2019/2020,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,disabled,NABTEB,18,12,11,4,7,8,66.6667,36.3636,175.0,114.2857
2019/2020,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,disabled,NECO,36,22,23,8,5,6,61.1111,34.7826,62.5,120.0
2019/2020,North East,Borno,Biu,Dugja,"Community Secondary School, Dugja",Male,disabled,WAEC,40,26,25,9,9,9,65.0,36.0,100.0,100.0
2019/2020,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,all,NABTEB,116,77,61,21,19,14,66.3793,34.4262,90.4762,73.6842
2019/2020,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,all,NECO,221,132,113,39,30,29,59.7285,34.5133,76.9231,96.6667
2019/2020,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,all,WAEC,317,206,167,58,52,46,64.9842,34.7305,89.6552,88.4615
2019/2020,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,disabled,NABTEB,16,11,8,3,0,0,68.75,37.5,0.0,0.0
2019/2020,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,disabled,NECO,31,19,14,5,4,5,61.2903,35.7143,80.0,125.0
2019/2020,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Female,disabled,WAEC,42,27,22,8,4,4,64.2857,36.3636,50.0,100.0
2019/2020,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,all,NABTEB,113,75,59,21,15,16,66.3717,35.5932,71.4286,106.6667
2019/2020,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,all,NECO,244,146,133,46,42,40,59.8361,34.5865,91.3043,95.2381
2019/2020,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,all,WAEC,330,214,177,62,44,37,64.8485,35.0282,70.9677,84.0909
2019/2020,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,disabled,NABTEB,16,11,8,3,0,0,68.75,37.5,0.0,0.0
2019/2020,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,disabled,NECO,36,22,20,7,5,6,61.1111,35.0,71.4286,120.0
2019/2020,North East,Borno,Biu,Dugja,"Comprehensive High School, Dugja",Male,disabled,WAEC,45,29,25,9,4,5,64.4444,36.0,44.4444,125.0
2019/2020,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,all,NABTEB,108,71,55,19,19,14,65.7407,34.5455,100.0,73.6842
2019/2020,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,all,NECO,202,121,109,37,26,24,59.901,33.945,70.2703,92.3077
2019/2020,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,all,WAEC,256,166,141,49,44,38,64.8438,34.7518,89.7959,86.3636
2019/2020,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,disabled,NABTEB,11,7,5,2,0,0,63.6364,40.0,0.0,0.0
2019/2020,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,disabled,NECO,23,14,10,3,0,0,60.8696,30.0,0.0,0.0
2019/2020,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Female,disabled,WAEC,31,20,15,5,4,4,64.5161,33.3333,80.0,100.0
2019/2020,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,all,NABTEB,94,63,54,19,15,16,67.0213,35.1852,78.9474,106.6667
2019/2020,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,all,NECO,172,103,90,31,31,29,59.8837,34.4444,100.0,93.5484
2019/2020,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,all,WAEC,224,146,130,46,36,32,65.1786,35.3846,78.2609,88.8889
2019/2020,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,disabled,NABTEB,10,7,6,2,0,0,70.0,33.3333,0.0,0.0
2019/2020,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,disabled,NECO,22,13,10,3,5,6,59.0909,30.0,166.6667,120.0
2019/2020,North East,Borno,Biu,Dugja,"Government Secondary School, Dugja",Male,disabled,WAEC,27,18,16,6,0,0,66.6667,37.5,0.0,0.0
2019/2020,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,all,NABTEB,70,46,38,13,13,14,65.7143,34.2105,100.0,107.6923
2019/2020,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,all,NECO,116,70,60,21,18,14,60.3448,35.0,85.7143,77.7778
2019/2020,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,all,WAEC,147,96,75,26,32,29,65.3061,34.6667,123.0769,90.625
2019/2020,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,disabled,NABTEB,11,7,5,2,0,0,63.6364,40.0,0.0,0.0
2019/2020,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,disabled,NECO,11,7,5,2,0,0,63.6364,40.0,0.0,0.0
2019/2020,North East,Borno,Biu,Dugja,"Unity College, Biu",Female,disabled,WAEC,14,9,6,2,4,4,64.2857,33.3333,200.0,100.0
2019/2020,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,all,NABTEB,75,50,46,16,15,16,66.6667,34.7826,93.75,106.6667
2019/2020,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,all,NECO,122,73,70,25,26,23,59.8361,35.7143,104.0,88.4615
2019/2020,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,all,WAEC,160,104,92,31,27,23,65.0,33.6957,87.0968,85.1852
2019/2020,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,disabled,NABTEB,10,7,6,2,0,0,70.0,33.3333,0.0,0.0
2019/2020,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,disabled,NECO,11,7,5,2,0,0,63.6364,40.0,0.0,0.0
2019/2020,North East,Borno,Biu,Dugja,"Unity College, Biu",Male,disabled,WAEC,13,8,7,2,0,0,61.5385,28.5714,0.0,0.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,all,NABTEB,97,64,55,19,25,21,65.9794,34.5455,131.5789,84.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,all,NECO,182,109,111,38,43,39,59.8901,34.2342,113.1579,90.6977
2019/2020,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,all,WAEC,214,139,115,40,52,46,64.9533,34.7826,130.0,88.4615
2019/2020,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,disabled,NABTEB,11,7,5,2,0,0,63.6364,40.0,0.0,0.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,disabled,NECO,17,10,10,3,4,5,58.8235,30.0,133.3333,125.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Female,disabled,WAEC,22,14,11,4,4,4,63.6364,36.3636,100.0,100.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,all,NABTEB,94,63,60,21,23,16,67.0213,35.0,109.5238,69.5652
2019/2020,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,all,NECO,175,104,108,37,47,46,59.4286,34.2593,127.027,97.8723
2019/2020,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,all,WAEC,208,136,118,41,49,42,65.3846,34.7458,119.5122,85.7143
2019/2020,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,disabled,NABTEB,10,7,6,2,0,0,70.0,33.3333,0.0,0.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,disabled,NECO,17,10,10,3,5,6,58.8235,30.0,166.6667,120.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Community Secondary School, Chibok Garu",Male,disabled,WAEC,21,14,11,4,4,5,66.6667,36.3636,100.0,125.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,all,NABTEB,62,41,33,12,12,14,66.129,36.3636,100.0,116.6667
2019/2020,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,all,NECO,116,70,65,23,18,14,60.3448,35.3846,78.2609,77.7778
2019/2020,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,all,WAEC,139,90,80,28,24,21,64.7482,35.0,85.7143,87.5
2019/2020,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,disabled,NABTEB,11,7,5,2,0,0,63.6364,40.0,0.0,0.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,disabled,NECO,11,7,5,2,0,0,63.6364,40.0,0.0,0.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Female,disabled,WAEC,11,7,6,2,0,0,63.6364,33.3333,0.0,0.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,all,NABTEB,63,41,37,13,15,16,65.0794,35.1351,115.3846,106.6667
2019/2020,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,all,NECO,127,76,72,25,31,29,59.8425,34.7222,124.0,93.5484
2019/2020,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,all,WAEC,138,89,76,26,31,28,64.4928,34.2105,119.2308,90.3226
2019/2020,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,disabled,NABTEB,11,7,6,2,0,0,63.6364,33.3333,0.0,0.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,disabled,NECO,11,7,7,2,5,6,63.6364,28.5714,250.0,120.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Comprehensive High School, Chibok Garu",Male,disabled,WAEC,13,8,7,2,4,5,61.5385,28.5714,200.0,125.0
2019/2020,North East,Borno,Chibok,Chibok Garu,"Government Secondary School, Chibok Garu",Female,all,NABTEB,113,75,63,22,19,14,66.3717,34.9206,86.3636,73.6842
2019/2020,North East,Borno,Chibok,Chibok Garu,"Government Secondary School, Chibok Garu",Female,all,NECO,196,117,103,35,30,29,59.6939,33.9806,85.7143,96.6667
2019/2020,North East,Borno,Chibok,Chibok Garu,"Government Secondary School, Chibok Garu",Female,all,WAEC,275,179,143,50,40,34,65.0909,34.965,80.0,85.0
