session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,disabled,NECO,20,12,13,4,7,8,60.0,30.7692,175.0,114.2857
2019/2020,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,disabled,WAEC,27,18,17,6,6,6,66.6667,35.2941,100.0,100.0
2019/2020,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Female,all,NABTEB,72,50,49,16,16,16,69.4444,32.6531,100.0,100.0
2019/2020,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Female,all,NECO,111,68,69,23,18,13,61.2613,33.3333,78.2609,72.2222
2019/2020,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Female,all,WAEC,178,119,114,39,41,40,66.8539,34.2105,105.1282,97.561
2019/2020,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Female,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Female,disabled,NECO,12,7,6,2,0,0,58.3333,33.3333,0.0,0.0
2019/2020,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Female,disabled,WAEC,17,11,11,4,5,6,64.7059,36.3636,125.0,120.0
2019/2020,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Male,all,NABTEB,72,50,51,17,19,19,69.4444,33.3333,111.7647,100.0
2019/2020,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Male,all,NECO,125,77,86,29,21,23,61.6,33.7209,72.4138,109.5238
2019/2020,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Male,all,WAEC,181,122,124,42,41,39,67.4033,33.871,97.619,95.122
2019/2020,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Male,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Male,disabled,NECO,12,7,7,2,0,0,58.3333,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Male,disabled,WAEC,16,11,12,4,0,0,68.75,33.3333,0.0,0.0
2019/2020,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Female,all,NABTEB,71,49,46,15,16,16,69.0141,32.6087,106.6667,100.0
2019/2020,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Female,all,NECO,120,74,79,27,23,19,61.6667,34.1772,85.1852,82.6087
2019/2020,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Female,all,WAEC,139,93,86,29,26,23,66.9065,33.7209,89.6552,88.4615
2019/2020,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Female,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Female,disabled,NECO,12,7,6,2,0,0,58.3333,33.3333,0.0,0.0
2019/2020,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Female,disabled,WAEC,17,11,11,4,0,0,64.7059,36.3636,0.0,0.0
2019/2020,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Male,all,NABTEB,72,50,51,17,19,19,69.4444,33.3333,111.7647,100.0
2019/2020,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Male,all,NECO,121,75,82,27,21,15,61.9835,32.9268,77.7778,71.4286
2019/2020,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Male,all,WAEC,153,103,104,35,36,32,67.3203,33.6538,102.8571,88.8889
2019/2020,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Male,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Male,disabled,NECO,14,9,10,3,0,0,64.2857,30.0,0.0,0.0
2019/2020,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Male,disabled,WAEC,16,11,12,4,6,6,68.75,33.3333,150.0,100.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Female,all,NABTEB,135,93,96,33,31,24,68.8889,34.375,93.9394,77.4194
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Female,all,NECO,230,142,149,50,53,44,61.7391,33.557,106.0,83.0189
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Female,all,WAEC,328,221,210,71,73,69,67.378,33.8095,102.8169,94.5205
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Female,disabled,NABTEB,14,10,11,4,0,0,71.4286,36.3636,0.0,0.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Female,disabled,NECO,24,15,16,5,6,6,62.5,31.25,120.0,100.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Female,disabled,WAEC,31,21,20,7,5,6,67.7419,35.0,71.4286,120.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Male,all,NABTEB,123,84,88,29,28,19,68.2927,32.9545,96.5517,67.8571
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Male,all,NECO,238,147,168,56,49,45,61.7647,33.3333,87.5,91.8367
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Male,all,WAEC,318,214,216,73,65,58,67.2956,33.7963,89.0411,89.2308
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Male,disabled,NABTEB,13,9,7,2,0,0,69.2308,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Male,disabled,NECO,20,12,13,4,0,0,60.0,30.7692,0.0,0.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Male,disabled,WAEC,27,18,17,6,6,6,66.6667,35.2941,100.0,100.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Female,all,NABTEB,47,33,35,11,24,24,70.2128,31.4286,218.1818,100.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Female,all,NECO,90,55,63,21,24,25,61.1111,33.3333,114.2857,104.1667
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Female,all,WAEC,122,82,86,29,36,35,67.2131,33.7209,124.1379,97.2222
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Female,disabled,NABTEB,11,8,7,2,8,8,72.7273,28.5714,400.0,100.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Female,disabled,NECO,12,7,6,2,6,6,58.3333,33.3333,300.0,100.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Female,disabled,WAEC,17,11,11,4,5,6,64.7059,36.3636,125.0,120.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Male,all,NABTEB,56,39,40,13,19,19,69.6429,32.5,146.1538,100.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Male,all,NECO,98,61,73,24,28,23,62.2449,32.8767,116.6667,82.1429
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Male,all,WAEC,137,92,103,35,42,38,67.1533,33.9806,120.0,90.4762
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Male,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Male,disabled,NECO,14,9,10,3,7,8,64.2857,30.0,233.3333,114.2857
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Male,disabled,WAEC,19,13,14,5,6,6,68.4211,35.7143,120.0,100.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Female,all,NABTEB,85,59,60,20,23,16,69.4118,33.3333,115.0,69.5652
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Female,all,NECO,129,79,88,30,30,25,61.2403,34.0909,100.0,83.3333
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Female,all,WAEC,178,119,120,41,52,46,66.8539,34.1667,126.8293,88.4615
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Female,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Female,disabled,NECO,12,7,9,3,6,6,58.3333,33.3333,200.0,100.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Female,disabled,WAEC,14,9,8,3,5,6,64.2857,37.5,166.6667,120.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Male,all,NABTEB,80,55,58,19,19,19,68.75,32.7586,100.0,100.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Male,all,NECO,128,79,92,31,28,23,61.7188,33.6957,90.3226,82.1429
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Male,all,WAEC,176,118,133,45,53,46,67.0455,33.8346,117.7778,86.7925
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Male,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Male,disabled,NECO,12,7,10,3,0,0,58.3333,30.0,0.0,0.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Male,disabled,WAEC,14,9,9,3,6,7,64.2857,33.3333,200.0,116.6667
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Female,all,NABTEB,63,44,39,13,8,8,69.8413,33.3333,61.5385,100.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Female,all,NECO,123,76,79,27,23,19,61.7886,34.1772,85.1852,82.6087
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Female,all,WAEC,150,101,100,34,36,34,67.3333,34.0,105.8824,94.4444
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Female,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Female,disabled,NECO,12,7,6,2,0,0,58.3333,33.3333,0.0,0.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Female,disabled,WAEC,14,9,8,3,5,6,64.2857,37.5,166.6667,120.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Male,all,NABTEB,70,48,51,17,19,19,68.5714,33.3333,111.7647,100.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Male,all,NECO,125,77,83,28,28,23,61.6,33.7349,100.0,82.1429
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Male,all,WAEC,148,99,110,37,30,26,66.8919,33.6364,81.0811,86.6667
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Male,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Male,disabled,NECO,12,7,7,2,0,0,58.3333,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Male,disabled,WAEC,14,9,9,3,0,0,64.2857,33.3333,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Female,all,NABTEB,55,38,35,11,8,8,69.0909,31.4286,72.7273,100.0
2019/2020,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Female,all,NECO,96,59,66,22,30,25,61.4583,33.3333,136.3636,83.3333
2019/2020,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Female,all,WAEC,118,79,81,28,31,29,66.9492,34.5679,110.7143,93.5484
2019/2020,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Female,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Female,disabled,NECO,12,7,6,2,6,6,58.3333,33.3333,300.0,100.0
2019/2020,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Female,disabled,WAEC,11,7,8,3,5,6,63.6364,37.5,166.6667,120.0
2019/2020,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Male,all,NABTEB,54,37,36,12,10,10,68.5185,33.3333,83.3333,100.0
2019/2020,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Male,all,NECO,96,59,66,22,21,15,61.4583,33.3333,95.4545,71.4286
2019/2020,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Male,all,WAEC,126,84,93,31,36,33,66.6667,33.3333,116.129,91.6667
2019/2020,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Male,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Male,disabled,NECO,12,7,7,2,0,0,58.3333,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Male,disabled,WAEC,11,7,9,3,6,7,63.6364,33.3333,200.0,116.6667
2019/2020,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Female,all,NABTEB,74,51,49,16,16,16,68.9189,32.6531,100.0,100.0
2019/2020,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Female,all,NECO,153,94,107,36,35,31,61.4379,33.6449,97.2222,88.5714
2019/2020,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Female,all,WAEC,198,133,131,44,36,34,67.1717,33.5878,81.8182,94.4444
2019/2020,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Female,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Female,disabled,NECO,12,7,6,2,6,6,58.3333,33.3333,300.0,100.0
2019/2020,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Female,disabled,WAEC,17,11,11,4,0,0,64.7059,36.3636,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Male,all,NABTEB,78,54,55,18,19,19,69.2308,32.7273,105.5556,100.0
2019/2020,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Male,all,NECO,148,91,109,36,35,30,61.4865,33.0275,97.2222,85.7143
2019/2020,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Male,all,WAEC,189,127,136,46,47,45,67.1958,33.8235,102.1739,95.7447
2019/2020,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Male,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Male,disabled,NECO,12,7,7,2,0,0,58.3333,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Male,disabled,WAEC,16,11,12,4,6,6,68.75,33.3333,150.0,100.0
2019/2020,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Female,all,NABTEB,77,53,49,16,16,16,68.8312,32.6531,100.0,100.0
2019/2020,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Female,all,NECO,126,77,85,29,24,19,61.1111,34.1176,82.7586,79.1667
2019/2020,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Female,all,WAEC,207,139,131,44,47,40,67.1498,33.5878,106.8182,85.1064
2019/2020,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Female,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Female,disabled,NECO,12,7,6,2,0,0,58.3333,33.3333,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Female,disabled,WAEC,20,13,11,4,5,6,65.0,36.3636,125.0,120.0
2019/2020,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Male,all,NABTEB,83,57,62,20,19,19,68.6747,32.2581,95.0,100.0
2019/2020,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Male,all,NECO,125,77,93,31,28,23,61.6,33.3333,90.3226,82.1429
2019/2020,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Male,all,WAEC,183,123,136,46,42,38,67.2131,33.8235,91.3043,90.4762
2019/2020,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Male,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Male,disabled,NECO,12,7,7,2,0,0,58.3333,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Male,disabled,WAEC,16,11,12,4,6,6,68.75,33.3333,150.0,100.0
2019/2020,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Female,all,NABTEB,85,59,56,18,16,16,69.4118,32.1429,88.8889,100.0
2019/2020,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Female,all,NECO,150,92,104,35,29,25,61.3333,33.6538,82.8571,86.2069
2019/2020,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Female,all,WAEC,192,129,134,45,47,40,67.1875,33.5821,104.4444,85.1064
2019/2020,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Female,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Female,disabled,NECO,12,7,6,2,0,0,58.3333,33.3333,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Female,disabled,WAEC,14,9,8,3,0,0,64.2857,37.5,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Male,all,NABTEB,91,63,69,23,28,29,69.2308,33.3333,121.7391,103.5714
2019/2020,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Male,all,NECO,169,104,122,41,35,30,61.5385,33.6066,85.3659,85.7143
2019/2020,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Male,all,WAEC,203,137,144,48,47,46,67.4877,33.3333,97.9167,97.8723
2019/2020,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Male,disabled,NABTEB,11,8,7,2,0,0,72.7273,28.5714,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Male,disabled,NECO,15,9,10,3,0,0,60.0,30.0,0.0,0.0
2019/2020,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Male,disabled,WAEC,16,11,12,4,6,7,68.75,33.3333,150.0,116.6667
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,all,NABTEB,124,85,82,28,31,24,68.5484,34.1463,110.7143,77.4194
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,all,NECO,224,138,155,52,53,44,61.6071,33.5484,101.9231,83.0189
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,all,WAEC,282,190,195,65,79,74,67.3759,33.3333,121.5385,93.6709
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,disabled,NABTEB,17,12,11,4,8,8,70.5882,36.3636,200.0,100.0
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,disabled,NECO,33,20,22,7,6,6,60.6061,31.8182,85.7143,100.0
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,disabled,WAEC,42,28,28,9,11,11,66.6667,32.1429,122.2222,100.0
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,all,NABTEB,134,92,106,36,38,29,68.6567,33.9623,105.5556,76.3158
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,all,NECO,252,156,198,67,69,61,61.9048,33.8384,102.9851,88.4058
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,all,WAEC,310,209,228,77,83,77,67.4194,33.7719,107.7922,92.7711
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,disabled,NABTEB,16,11,11,4,0,0,68.75,36.3636,0.0,0.0
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,disabled,NECO,29,18,20,7,0,0,62.069,35.0,0.0,0.0
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,disabled,WAEC,41,28,29,10,6,6,68.2927,34.4828,60.0,100.0
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,all,NABTEB,127,88,92,31,31,25,69.2913,33.6957,100.0,80.6452
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,all,NECO,257,159,184,61,53,44,61.8677,33.1522,86.8852,83.0189
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,all,WAEC,294,198,203,68,67,63,67.3469,33.4975,98.5294,94.0299
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,disabled,NABTEB,14,10,11,4,0,0,71.4286,36.3636,0.0,0.0
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,disabled,NECO,27,17,19,6,0,0,62.963,31.5789,0.0,0.0
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,disabled,WAEC,31,21,22,7,5,6,67.7419,31.8182,71.4286,120.0
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,all,NABTEB,150,103,99,34,28,19,68.6667,34.3434,82.3529,67.8571
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,all,NECO,261,161,181,61,49,45,61.6858,33.7017,80.3279,91.8367
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,all,WAEC,329,221,230,78,83,71,67.1733,33.913,106.4103,85.5422
2019/2020,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,disabled,NABTEB,16,11,11,4,0,0,68.75,36.3636,0.0,0.0
