session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,NABTEB,134,90,93,32,31,26,67.1642,34.4086,96.875,83.871
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,NECO,238,144,156,55,46,44,60.5042,35.2564,83.6364,95.6522
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,all,WAEC,286,188,196,69,65,57,65.7343,35.2041,94.2029,87.6923
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,NABTEB,14,9,7,2,5,5,64.2857,28.5714,250.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,NECO,25,15,16,6,5,5,60.0,37.5,83.3333,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Female,disabled,WAEC,32,21,20,7,4,4,65.625,35.0,57.1429,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,NABTEB,117,79,90,32,30,25,67.5214,35.5556,93.75,83.3333
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,NECO,218,132,165,58,54,48,60.5505,35.1515,93.1034,88.8889
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,all,WAEC,248,164,180,63,54,49,66.129,35.0,85.7143,90.7407
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,NABTEB,13,9,10,4,6,6,69.2308,40.0,150.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,NECO,23,14,15,5,5,5,60.8696,33.3333,100.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Government Secondary School, Gassa/Sho",Male,disabled,WAEC,27,18,17,6,4,4,66.6667,35.2941,66.6667,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,NABTEB,120,81,93,32,36,33,67.5,34.4086,112.5,91.6667
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,NECO,222,134,162,57,55,49,60.3604,35.1852,96.4912,89.0909
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,all,WAEC,289,190,215,76,84,77,65.7439,35.3488,110.5263,91.6667
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,NABTEB,12,8,7,2,5,6,66.6667,28.5714,250.0,120.0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,NECO,25,15,16,6,5,5,60.0,37.5,83.3333,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Female,disabled,WAEC,32,21,22,8,8,8,65.625,36.3636,100.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,NABTEB,107,71,76,26,30,25,66.3551,34.2105,115.3846,83.3333
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,NECO,210,127,159,56,63,60,60.4762,35.2201,112.5,95.2381
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,all,WAEC,276,181,216,76,83,72,65.5797,35.1852,109.2105,86.747
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,NABTEB,11,7,7,2,6,6,63.6364,28.5714,300.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,NECO,20,12,12,4,5,6,60.0,33.3333,125.0,120.0
2019/2020,North Central,Plateau,Barkin Ladi,Gassa/Sho,"Unity College, Barkin Ladi",Male,disabled,WAEC,25,16,17,6,4,5,64.0,35.2941,66.6667,125.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,NABTEB,139,93,103,36,36,32,66.9065,34.9515,100.0,88.8889
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,NECO,263,159,178,63,55,49,60.4563,35.3933,87.3016,89.0909
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,all,WAEC,305,201,221,78,76,69,65.9016,35.2941,97.4359,90.7895
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,NABTEB,11,7,7,2,5,5,63.6364,28.5714,250.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,NECO,25,15,16,6,5,5,60.0,37.5,83.3333,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Female,disabled,WAEC,27,18,17,6,4,4,66.6667,35.2941,66.6667,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,NABTEB,135,91,100,36,36,31,67.4074,36.0,100.0,86.1111
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,NECO,294,178,214,75,63,59,60.5442,35.0467,84.0,93.6508
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,all,WAEC,324,214,230,81,71,62,66.0494,35.2174,87.6543,87.3239
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,disabled,NABTEB,13,9,10,4,6,6,69.2308,40.0,150.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,disabled,NECO,28,17,18,6,5,5,60.7143,33.3333,83.3333,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Community Secondary School, Gindin Akwati",Male,disabled,WAEC,33,22,22,8,4,4,66.6667,36.3636,50.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,all,NABTEB,65,43,48,16,15,16,66.1538,33.3333,93.75,106.6667
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,all,NECO,121,73,88,31,31,30,60.3306,35.2273,100.0,96.7742
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,all,WAEC,148,98,103,36,38,37,66.2162,34.9515,105.5556,97.3684
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,disabled,NABTEB,11,7,7,2,5,5,63.6364,28.5714,250.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,disabled,NECO,12,7,9,3,4,5,58.3333,33.3333,133.3333,125.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Female,disabled,WAEC,15,10,11,4,4,4,66.6667,36.3636,100.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,all,NABTEB,69,46,49,17,18,18,66.6667,34.6939,105.8824,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,all,NECO,119,72,89,31,29,27,60.5042,34.8315,93.5484,93.1034
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,all,WAEC,155,102,116,41,50,44,65.8065,35.3448,121.9512,88.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,disabled,NABTEB,11,7,7,2,6,6,63.6364,28.5714,300.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,disabled,NECO,11,7,9,3,5,5,63.6364,33.3333,166.6667,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Comprehensive High School, Gindin Akwati",Male,disabled,WAEC,11,7,8,3,4,4,63.6364,37.5,133.3333,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,all,NABTEB,77,51,55,19,20,16,66.2338,34.5455,105.2632,80.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,all,NECO,160,97,117,41,41,40,60.625,35.0427,100.0,97.561
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,all,WAEC,201,133,137,48,46,41,66.1692,35.0365,95.8333,89.1304
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,disabled,NABTEB,11,7,7,2,5,5,63.6364,28.5714,250.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,disabled,NECO,16,10,9,3,5,5,62.5,33.3333,166.6667,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Female,disabled,WAEC,21,14,14,5,4,4,66.6667,35.7143,80.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,all,NABTEB,85,57,62,21,30,25,67.0588,33.871,142.8571,83.3333
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,all,NECO,195,118,146,51,54,48,60.5128,34.9315,105.8824,88.8889
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,all,WAEC,232,152,180,63,75,67,65.5172,35.0,119.0476,89.3333
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,disabled,NABTEB,11,7,7,2,6,6,63.6364,28.5714,300.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,disabled,NECO,17,10,12,4,5,5,58.8235,33.3333,125.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Government Secondary School, Gindin Akwati",Male,disabled,WAEC,22,14,17,6,4,4,63.6364,35.2941,66.6667,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,all,NABTEB,128,86,82,28,26,21,67.1875,34.1463,92.8571,80.7692
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,all,NECO,235,142,162,58,51,44,60.4255,35.8025,87.931,86.2745
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,all,WAEC,341,225,215,76,69,61,65.9824,35.3488,90.7895,88.4058
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,disabled,NABTEB,11,7,7,2,0,0,63.6364,28.5714,0.0,0.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,disabled,NECO,22,13,13,5,5,5,59.0909,38.4615,100.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Female,disabled,WAEC,30,20,17,6,4,4,66.6667,35.2941,66.6667,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,all,NABTEB,138,93,97,35,36,31,67.3913,36.0825,102.8571,86.1111
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,all,NECO,258,156,186,65,54,48,60.4651,34.9462,83.0769,88.8889
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,all,WAEC,332,219,224,79,63,58,65.9639,35.2679,79.7468,92.0635
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,disabled,NABTEB,13,9,10,4,6,6,69.2308,40.0,150.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,disabled,NECO,23,14,15,5,5,5,60.8696,33.3333,100.0,100.0
2019/2020,North Central,Plateau,Barkin Ladi,Gindin Akwati,"Unity College, Barkin Ladi",Male,disabled,WAEC,30,20,19,7,4,4,66.6667,36.8421,57.1429,100.0
2019/2020,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,all,NABTEB,105,70,75,27,26,21,66.6667,36.0,96.2963,80.7692
2019/2020,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,all,NECO,200,121,133,47,45,44,60.5,35.3383,95.7447,97.7778
2019/2020,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,all,WAEC,248,163,163,57,53,49,65.7258,34.9693,92.9825,92.4528
2019/2020,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,disabled,NABTEB,14,9,10,4,5,5,64.2857,40.0,125.0,100.0
2019/2020,North Central,Plateau,Jos North,Abba Na Shehu,"Community Secondary School, Abba Na Shehu",Female,disabled,NECO,28,17,16,6,4,5,60.7143,37.5,66.6667,125.0
