session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Male,disabled,NECO,29,19,19,7,5,5,65.5172,36.8421,71.4286,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Community Secondary School, Achalla  II",Male,disabled,WAEC,33,23,20,7,4,5,69.697,35.0,57.1429,125.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,all,NABTEB,104,74,69,23,23,19,71.1538,33.3333,100.0,82.6087
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,all,NECO,243,157,164,57,50,43,64.6091,34.7561,87.7193,86.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,all,WAEC,262,185,173,60,61,55,70.6107,34.6821,101.6667,90.1639
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,disabled,NABTEB,16,11,10,3,5,5,68.75,30.0,166.6667,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,disabled,NECO,30,19,19,7,5,5,63.3333,36.8421,71.4286,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Female,disabled,WAEC,35,25,22,8,7,8,71.4286,36.3636,87.5,114.2857
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,all,NABTEB,111,80,82,28,26,22,72.0721,34.1463,92.8571,84.6154
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,all,NECO,230,149,158,55,51,43,64.7826,34.8101,92.7273,84.3137
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,all,WAEC,254,179,173,60,61,58,70.4724,34.6821,101.6667,95.082
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,disabled,NABTEB,15,11,11,4,5,6,73.3333,36.3636,125.0,120.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,disabled,NECO,35,23,22,8,5,5,65.7143,36.3636,62.5,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Comprehensive High School, Achalla  II",Male,disabled,WAEC,33,23,22,8,8,9,69.697,36.3636,100.0,112.5
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,all,NABTEB,135,97,87,29,23,19,71.8519,33.3333,79.3103,82.6087
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,all,NECO,227,147,141,48,41,38,64.7577,34.0426,85.4167,92.6829
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,all,WAEC,307,216,180,61,55,51,70.3583,33.8889,90.1639,92.7273
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,disabled,NABTEB,13,9,7,2,5,5,69.2308,28.5714,250.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,disabled,NECO,20,13,12,4,5,5,65.0,33.3333,125.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Female,disabled,WAEC,29,20,16,5,4,4,68.9655,31.25,80.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,all,NABTEB,145,104,92,31,26,21,71.7241,33.6957,83.871,80.7692
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,all,NECO,281,182,186,63,61,54,64.7687,33.871,96.8254,88.5246
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,all,WAEC,339,239,221,76,57,54,70.5015,34.3891,75.0,94.7368
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,disabled,NABTEB,15,11,7,2,5,5,73.3333,28.5714,250.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,disabled,NECO,26,17,16,5,5,5,65.3846,31.25,100.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Government Secondary School, Achalla  II",Male,disabled,WAEC,33,23,22,8,4,5,69.697,36.3636,50.0,125.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,all,NABTEB,76,54,45,15,14,14,71.0526,33.3333,93.3333,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,all,NECO,163,106,101,35,32,29,65.0307,34.6535,91.4286,90.625
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,all,WAEC,198,139,120,41,40,36,70.202,34.1667,97.561,90.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,disabled,NABTEB,13,9,7,2,5,5,69.2308,28.5714,250.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,disabled,NECO,23,15,15,5,5,5,65.2174,33.3333,100.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Female,disabled,WAEC,29,20,16,5,4,4,68.9655,31.25,80.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Male,all,NABTEB,72,52,46,15,15,17,72.2222,32.6087,100.0,113.3333
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Male,all,NECO,147,95,104,35,36,32,64.6259,33.6538,102.8571,88.8889
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Male,all,WAEC,179,126,126,43,41,41,70.3911,34.127,95.3488,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Male,disabled,NABTEB,12,9,7,2,5,6,75.0,28.5714,250.0,120.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Male,disabled,NECO,19,12,13,4,5,5,63.1579,30.7692,125.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  II,"Unity College, Awka North",Male,disabled,WAEC,27,19,17,6,4,5,70.3704,35.2941,66.6667,125.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Female,all,NABTEB,139,99,90,31,37,34,71.223,34.4444,119.3548,91.8919
2019/2020,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Female,all,NECO,250,162,175,60,73,67,64.8,34.2857,121.6667,91.7808
2019/2020,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Female,all,WAEC,364,256,252,87,101,95,70.3297,34.5238,116.092,94.0594
2019/2020,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Female,disabled,NABTEB,13,9,7,2,5,5,69.2308,28.5714,250.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Female,disabled,NECO,20,13,12,4,5,5,65.0,33.3333,125.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Female,disabled,WAEC,29,20,19,7,7,8,68.9655,36.8421,100.0,114.2857
2019/2020,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Male,all,NABTEB,130,94,96,33,36,33,72.3077,34.375,109.0909,91.6667
2019/2020,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Male,all,NECO,227,147,161,55,67,60,64.7577,34.1615,121.8182,89.5522
2019/2020,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Male,all,WAEC,312,220,219,75,86,81,70.5128,34.2466,114.6667,94.186
2019/2020,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Male,disabled,NABTEB,12,9,7,2,5,6,75.0,28.5714,250.0,120.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Male,disabled,NECO,19,12,13,4,5,5,63.1579,30.7692,125.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Community Secondary School, Achalla  III",Male,disabled,WAEC,27,19,17,6,4,5,70.3704,35.2941,66.6667,125.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Female,all,NABTEB,69,49,42,14,14,14,71.0145,33.3333,100.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Female,all,NECO,123,79,80,27,28,24,64.2276,33.75,103.7037,85.7143
2019/2020,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Female,all,WAEC,160,113,101,35,37,36,70.625,34.6535,105.7143,97.2973
2019/2020,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Female,disabled,NABTEB,13,9,7,2,5,5,69.2308,28.5714,250.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Female,disabled,NECO,13,8,9,3,5,5,61.5385,33.3333,166.6667,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Female,disabled,WAEC,13,9,8,3,4,4,69.2308,37.5,133.3333,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Male,all,NABTEB,66,48,42,14,10,11,72.7273,33.3333,71.4286,110.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Male,all,NECO,109,70,72,25,26,21,64.2202,34.7222,104.0,80.7692
2019/2020,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Male,all,WAEC,133,93,92,32,33,32,69.9248,34.7826,103.125,96.9697
2019/2020,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Male,disabled,NABTEB,12,9,7,2,0,0,75.0,28.5714,0.0,0.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Male,disabled,NECO,13,8,9,3,5,5,61.5385,33.3333,166.6667,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Comprehensive High School, Achalla  III",Male,disabled,WAEC,12,8,8,3,4,5,66.6667,37.5,133.3333,125.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Female,all,NABTEB,151,108,111,38,41,38,71.5232,34.2342,107.8947,92.6829
2019/2020,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Female,all,NECO,247,160,163,56,69,63,64.7773,34.3558,123.2143,91.3043
2019/2020,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Female,all,WAEC,352,248,230,79,95,87,70.4545,34.3478,120.2532,91.5789
2019/2020,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Female,disabled,NABTEB,13,9,7,2,5,5,69.2308,28.5714,250.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Female,disabled,NECO,20,13,12,4,5,5,65.0,33.3333,125.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Female,disabled,WAEC,29,20,16,5,4,4,68.9655,31.25,80.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Male,all,NABTEB,127,92,96,33,36,33,72.4409,34.375,109.0909,91.6667
2019/2020,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Male,all,NECO,255,165,180,61,77,71,64.7059,33.8889,126.2295,92.2078
2019/2020,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Male,all,WAEC,366,258,252,87,99,89,70.4918,34.5238,113.7931,89.899
2019/2020,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Male,disabled,NABTEB,12,9,7,2,5,6,75.0,28.5714,250.0,120.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Male,disabled,NECO,22,14,16,5,5,6,63.6364,31.25,100.0,120.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Government Secondary School, Achalla  III",Male,disabled,WAEC,27,19,17,6,4,4,70.3704,35.2941,66.6667,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Female,all,NABTEB,60,43,38,13,9,9,71.6667,34.2105,69.2308,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Female,all,NECO,116,75,74,25,28,24,64.6552,33.7838,112.0,85.7143
2019/2020,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Female,all,WAEC,134,94,85,29,26,24,70.1493,34.1176,89.6552,92.3077
2019/2020,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Female,disabled,NABTEB,13,9,7,2,0,0,69.2308,28.5714,0.0,0.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Female,disabled,NECO,13,8,6,2,5,5,61.5385,33.3333,250.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Female,disabled,WAEC,19,13,11,4,4,4,68.4211,36.3636,100.0,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Male,all,NABTEB,63,46,42,14,10,11,73.0159,33.3333,71.4286,110.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Male,all,NECO,125,80,85,29,31,27,64.0,34.1176,106.8966,87.0968
2019/2020,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Male,all,WAEC,154,109,104,36,33,31,70.7792,34.6154,91.6667,93.9394
2019/2020,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Male,disabled,NABTEB,12,9,7,2,0,0,75.0,28.5714,0.0,0.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Male,disabled,NECO,16,10,9,3,5,5,62.5,33.3333,166.6667,100.0
2019/2020,South East,Anambra,Awka North,Achalla  III,"Unity College, Awka North",Male,disabled,WAEC,21,15,14,5,4,4,71.4286,35.7143,80.0,100.0
2019/2020,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Female,all,NABTEB,91,65,56,19,19,19,71.4286,33.9286,100.0,100.0
2019/2020,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Female,all,NECO,177,114,111,38,41,39,64.4068,34.2342,107.8947,95.122
2019/2020,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Female,all,WAEC,249,175,156,54,51,48,70.2811,34.6154,94.4444,94.1176
2019/2020,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Female,disabled,NABTEB,13,9,7,2,5,5,69.2308,28.5714,250.0,100.0
2019/2020,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Female,disabled,NECO,17,11,9,3,5,5,64.7059,33.3333,166.6667,100.0
2019/2020,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Female,disabled,WAEC,22,15,14,5,4,4,68.1818,35.7143,80.0,100.0
2019/2020,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Male,all,NABTEB,114,82,75,25,26,22,71.9298,33.3333,104.0,84.6154
2019/2020,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Male,all,NECO,201,130,136,46,46,44,64.6766,33.8235,100.0,95.6522
2019/2020,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Male,all,WAEC,285,201,205,71,70,63,70.5263,34.6341,98.5915,90.0
2019/2020,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Male,disabled,NABTEB,12,9,7,2,5,6,75.0,28.5714,250.0,120.0
2019/2020,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Male,disabled,NECO,19,12,13,4,5,6,63.1579,30.7692,125.0,120.0
2019/2020,South East,Anambra,Awka South,Agu Oka,"Community Secondary School, Agu Oka",Male,disabled,WAEC,24,17,17,6,4,5,70.8333,35.2941,66.6667,125.0
2019/2020,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Female,all,NABTEB,120,86,83,28,27,24,71.6667,33.7349,96.4286,88.8889
2019/2020,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Female,all,NECO,240,155,153,52,55,48,64.5833,33.9869,105.7692,87.2727
2019/2020,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Female,all,WAEC,287,202,181,63,72,67,70.3833,34.8066,114.2857,93.0556
2019/2020,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Female,disabled,NABTEB,13,9,7,2,5,5,69.2308,28.5714,250.0,100.0
2019/2020,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Female,disabled,NECO,27,17,15,5,5,5,62.963,33.3333,100.0,100.0
2019/2020,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Female,disabled,WAEC,35,25,22,8,7,8,71.4286,36.3636,87.5,114.2857
2019/2020,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Male,all,NABTEB,114,82,82,28,31,28,71.9298,34.1463,110.7143,90.3226
2019/2020,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Male,all,NECO,230,149,158,55,56,50,64.7826,34.8101,101.8182,89.2857
2019/2020,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Male,all,WAEC,276,194,199,68,74,68,70.2899,34.1709,108.8235,91.8919
2019/2020,South East,Anambra,Awka South,Agu Oka,"Comprehensive High School, Agu Oka",Male,disabled,NABTEB,12,9,7,2,5,6,75.0,28.5714,250.0,120.0
