session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,all,WAEC,236,155,153,56,65,61,65.678,36.6013,116.0714,93.8462
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,NABTEB,9,6,5,2,4,4,66.6667,40.0,200.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,NECO,17,10,11,4,4,4,58.8235,36.3636,100.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,disabled,WAEC,17,11,10,4,3,3,64.7059,40.0,75.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,NABTEB,125,84,91,33,31,31,67.2,36.2637,93.9394,100.0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,NECO,231,139,158,57,63,57,60.1732,36.0759,110.5263,90.4762
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,all,WAEC,277,182,188,68,83,76,65.704,36.1702,122.0588,91.5663
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,NABTEB,9,6,5,2,4,5,66.6667,40.0,200.0,125.0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,NECO,19,11,12,4,4,4,57.8947,33.3333,100.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,disabled,WAEC,21,14,14,5,7,7,66.6667,35.7143,140.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,all,NABTEB,46,31,27,10,11,12,67.3913,37.037,110.0,109.0909
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,all,NECO,82,49,54,20,18,15,59.7561,37.037,90.0,83.3333
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,all,WAEC,112,74,66,24,21,19,66.0714,36.3636,87.5,90.4762
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,disabled,NABTEB,9,6,5,2,4,4,66.6667,40.0,200.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,disabled,NECO,10,6,7,3,4,4,60.0,42.8571,133.3333,100.0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,disabled,WAEC,12,8,6,2,3,3,66.6667,33.3333,150.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,all,NABTEB,47,31,30,11,12,14,65.9574,36.6667,109.0909,116.6667
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,all,NECO,82,49,58,21,24,23,59.7561,36.2069,114.2857,95.8333
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,all,WAEC,112,73,72,26,26,26,65.1786,36.1111,100.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,disabled,NABTEB,9,6,5,2,4,5,66.6667,40.0,200.0,125.0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,disabled,NECO,10,6,7,3,4,5,60.0,42.8571,133.3333,125.0
2019/2020,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Male,disabled,WAEC,14,9,8,3,3,4,64.2857,37.5,100.0,133.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Female,all,NABTEB,49,33,32,12,14,12,67.3469,37.5,116.6667,85.7143
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Female,all,NECO,89,54,61,22,25,23,60.6742,36.0656,113.6364,92.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Female,all,WAEC,112,73,68,25,30,29,65.1786,36.7647,120.0,96.6667
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Female,disabled,NABTEB,9,6,5,2,4,4,66.6667,40.0,200.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Female,disabled,NECO,10,6,7,3,4,4,60.0,42.8571,133.3333,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Female,disabled,WAEC,14,9,8,3,3,3,64.2857,37.5,100.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Male,all,NABTEB,52,35,33,12,16,17,67.3077,36.3636,133.3333,106.25
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Male,all,NECO,108,65,76,27,32,30,60.1852,35.5263,118.5185,93.75
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Male,all,WAEC,123,80,84,31,33,29,65.0407,36.9048,106.4516,87.8788
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Male,disabled,NABTEB,9,6,5,2,4,4,66.6667,40.0,200.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Male,disabled,NECO,14,8,9,3,4,4,57.1429,33.3333,133.3333,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Community Secondary School, Akwanga East",Male,disabled,WAEC,16,10,10,4,3,4,62.5,40.0,75.0,133.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Female,all,NABTEB,83,55,55,20,21,19,66.2651,36.3636,105.0,90.4762
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Female,all,NECO,179,108,114,41,45,41,60.3352,35.9649,109.7561,91.1111
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Female,all,WAEC,241,158,151,55,56,52,65.5602,36.4238,101.8182,92.8571
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Female,disabled,NABTEB,9,6,5,2,4,4,66.6667,40.0,200.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Female,disabled,NECO,25,15,16,6,7,7,60.0,37.5,116.6667,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Female,disabled,WAEC,29,19,16,6,6,7,65.5172,37.5,100.0,116.6667
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Male,all,NABTEB,98,65,71,26,23,21,66.3265,36.6197,88.4615,91.3043
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Male,all,NECO,216,130,149,54,59,57,60.1852,36.2416,109.2593,96.6102
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Male,all,WAEC,283,185,199,71,76,68,65.371,35.6784,107.0423,89.4737
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Male,disabled,NABTEB,11,7,8,3,4,4,63.6364,37.5,133.3333,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Male,disabled,NECO,26,16,19,7,8,9,61.5385,36.8421,114.2857,112.5
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Comprehensive High School, Akwanga East",Male,disabled,WAEC,34,22,23,8,7,7,64.7059,34.7826,87.5,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,all,NABTEB,56,37,32,12,7,8,66.0714,37.5,58.3333,114.2857
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,all,NECO,102,61,58,20,18,15,59.8039,34.4828,90.0,83.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,all,WAEC,133,87,78,28,30,26,65.4135,35.8974,107.1429,86.6667
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,disabled,NABTEB,9,6,5,2,0,0,66.6667,40.0,0.0,0.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,disabled,NECO,10,6,4,1,4,4,60.0,25.0,400.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Female,disabled,WAEC,14,9,8,3,3,3,64.2857,37.5,100.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,all,NABTEB,60,40,38,14,12,13,66.6667,36.8421,85.7143,108.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,all,NECO,109,66,74,27,28,26,60.5505,36.4865,103.7037,92.8571
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,all,WAEC,135,88,88,32,33,33,65.1852,36.3636,103.125,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,disabled,NABTEB,9,6,5,2,4,4,66.6667,40.0,200.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,disabled,NECO,10,6,7,3,4,4,60.0,42.8571,133.3333,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Government Secondary School, Akwanga East",Male,disabled,WAEC,14,9,8,3,3,4,64.2857,37.5,100.0,133.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Unity College, Akwanga",Female,all,NABTEB,53,35,32,12,11,12,66.0377,37.5,91.6667,109.0909
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Unity College, Akwanga",Female,all,NECO,87,52,56,21,21,19,59.7701,37.5,100.0,90.4762
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Unity College, Akwanga",Female,all,WAEC,112,74,70,25,30,26,66.0714,35.7143,120.0,86.6667
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Unity College, Akwanga",Female,disabled,NABTEB,9,6,5,2,4,4,66.6667,40.0,200.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Unity College, Akwanga",Female,disabled,NECO,10,6,7,3,4,4,60.0,42.8571,133.3333,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Unity College, Akwanga",Female,disabled,WAEC,12,8,8,3,3,3,66.6667,37.5,100.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Unity College, Akwanga",Male,all,NABTEB,52,35,35,13,12,13,67.3077,37.1429,92.3077,108.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Unity College, Akwanga",Male,all,NECO,85,51,61,22,24,22,60.0,36.0656,109.0909,91.6667
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Unity College, Akwanga",Male,all,WAEC,114,75,74,27,30,29,65.7895,36.4865,111.1111,96.6667
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Unity College, Akwanga",Male,disabled,NABTEB,9,6,5,2,4,4,66.6667,40.0,200.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Unity College, Akwanga",Male,disabled,NECO,10,6,7,3,4,4,60.0,42.8571,133.3333,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga East,"Unity College, Akwanga",Male,disabled,WAEC,11,7,6,2,3,4,63.6364,33.3333,150.0,133.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Community Secondary School, Akwanga West",Female,all,NABTEB,53,35,32,12,10,12,66.0377,37.5,83.3333,120.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Community Secondary School, Akwanga West",Female,all,NECO,92,55,53,19,20,19,59.7826,35.8491,105.2632,95.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Community Secondary School, Akwanga West",Female,all,WAEC,115,76,70,25,24,22,66.087,35.7143,96.0,91.6667
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Community Secondary School, Akwanga West",Female,disabled,NABTEB,9,6,5,2,3,4,66.6667,40.0,150.0,133.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Community Secondary School, Akwanga West",Female,disabled,NECO,10,6,4,1,3,4,60.0,25.0,300.0,133.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Community Secondary School, Akwanga West",Female,disabled,WAEC,10,7,6,2,3,3,70.0,33.3333,150.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Community Secondary School, Akwanga West",Male,all,NABTEB,52,35,33,12,8,9,67.3077,36.3636,66.6667,112.5
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Community Secondary School, Akwanga West",Male,all,NECO,82,49,51,19,12,9,59.7561,37.2549,63.1579,75.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Community Secondary School, Akwanga West",Male,all,WAEC,109,71,67,24,23,22,65.1376,35.8209,95.8333,95.6522
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Community Secondary School, Akwanga West",Male,disabled,NABTEB,9,6,5,2,0,0,66.6667,40.0,0.0,0.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Community Secondary School, Akwanga West",Male,disabled,NECO,10,6,7,3,0,0,60.0,42.8571,0.0,0.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Community Secondary School, Akwanga West",Male,disabled,WAEC,11,7,6,2,3,4,63.6364,33.3333,150.0,133.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Comprehensive High School, Akwanga West",Female,all,NABTEB,95,63,55,20,17,15,66.3158,36.3636,85.0,88.2353
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Comprehensive High School, Akwanga West",Female,all,NECO,186,112,118,42,42,38,60.2151,35.5932,100.0,90.4762
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Comprehensive High School, Akwanga West",Female,all,WAEC,231,152,147,53,50,45,65.8009,36.0544,94.3396,90.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Comprehensive High School, Akwanga West",Female,disabled,NABTEB,9,6,5,2,3,4,66.6667,40.0,150.0,133.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Comprehensive High School, Akwanga West",Female,disabled,NECO,17,10,9,3,4,4,58.8235,33.3333,133.3333,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Comprehensive High School, Akwanga West",Female,disabled,WAEC,21,14,12,4,3,3,66.6667,33.3333,75.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Comprehensive High School, Akwanga West",Male,all,NABTEB,83,55,51,19,20,17,66.2651,37.2549,105.2632,85.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Comprehensive High School, Akwanga West",Male,all,NECO,173,104,114,41,44,39,60.1156,35.9649,107.3171,88.6364
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Comprehensive High School, Akwanga West",Male,all,WAEC,212,139,141,51,53,47,65.566,36.1702,103.9216,88.6792
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Comprehensive High School, Akwanga West",Male,disabled,NABTEB,9,6,5,2,4,4,66.6667,40.0,200.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Comprehensive High School, Akwanga West",Male,disabled,NECO,14,8,9,3,4,4,57.1429,33.3333,133.3333,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Comprehensive High School, Akwanga West",Male,disabled,WAEC,16,10,10,4,3,4,62.5,40.0,75.0,133.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Government Secondary School, Akwanga West",Female,all,NABTEB,60,40,37,14,13,12,66.6667,37.8378,92.8571,92.3077
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Government Secondary School, Akwanga West",Female,all,NECO,99,59,63,23,25,23,59.596,36.5079,108.6957,92.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Government Secondary School, Akwanga West",Female,all,WAEC,143,94,90,33,38,35,65.7343,36.6667,115.1515,92.1053
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Government Secondary School, Akwanga West",Female,disabled,NABTEB,9,6,5,2,3,4,66.6667,40.0,150.0,133.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Government Secondary School, Akwanga West",Female,disabled,NECO,12,7,7,3,4,4,58.3333,42.8571,133.3333,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Government Secondary School, Akwanga West",Female,disabled,WAEC,17,11,10,4,3,3,64.7059,40.0,75.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Government Secondary School, Akwanga West",Male,all,NABTEB,56,37,38,14,16,13,66.0714,36.8421,114.2857,81.25
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Government Secondary School, Akwanga West",Male,all,NECO,89,53,58,21,28,26,59.5506,36.2069,133.3333,92.8571
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Government Secondary School, Akwanga West",Male,all,WAEC,128,83,82,30,29,29,64.8438,36.5854,96.6667,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Government Secondary School, Akwanga West",Male,disabled,NABTEB,9,6,5,2,4,4,66.6667,40.0,200.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Government Secondary School, Akwanga West",Male,disabled,NECO,12,7,7,3,4,4,58.3333,42.8571,133.3333,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Government Secondary School, Akwanga West",Male,disabled,WAEC,16,10,10,4,3,4,62.5,40.0,75.0,133.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Unity College, Akwanga",Female,all,NABTEB,46,31,27,10,10,12,67.3913,37.037,100.0,120.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Unity College, Akwanga",Female,all,NECO,79,48,46,16,13,15,60.7595,34.7826,81.25,115.3846
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Unity College, Akwanga",Female,all,WAEC,100,66,62,22,24,22,66.0,35.4839,109.0909,91.6667
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Unity College, Akwanga",Female,disabled,NABTEB,9,6,5,2,3,4,66.6667,40.0,150.0,133.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Unity College, Akwanga",Female,disabled,NECO,10,6,4,1,3,4,60.0,25.0,300.0,133.3333
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Unity College, Akwanga",Female,disabled,WAEC,12,8,6,2,3,3,66.6667,33.3333,150.0,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Unity College, Akwanga",Male,all,NABTEB,45,30,28,10,8,9,66.6667,35.7143,80.0,112.5
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Unity College, Akwanga",Male,all,NECO,80,48,51,19,20,17,60.0,37.2549,105.2632,85.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Unity College, Akwanga",Male,all,WAEC,108,71,69,25,23,22,65.7407,36.2319,92.0,95.6522
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Unity College, Akwanga",Male,disabled,NABTEB,9,6,5,2,0,0,66.6667,40.0,0.0,0.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Unity College, Akwanga",Male,disabled,NECO,10,6,7,3,4,4,60.0,42.8571,133.3333,100.0
2019/2020,North Central,Nasarawa,Akwanga,Akwanga West,"Unity College, Akwanga",Male,disabled,WAEC,14,9,8,3,3,4,64.2857,37.5,100.0,133.3333
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Community Secondary School, Agbashi",Female,all,NABTEB,81,54,50,18,17,16,66.6667,36.0,94.4444,94.1176
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Community Secondary School, Agbashi",Female,all,NECO,146,88,92,34,34,30,60.274,36.9565,100.0,88.2353
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Community Secondary School, Agbashi",Female,all,WAEC,176,115,109,39,36,32,65.3409,35.7798,92.3077,88.8889
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Community Secondary School, Agbashi",Female,disabled,NABTEB,9,6,5,2,3,4,66.6667,40.0,150.0,133.3333
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Community Secondary School, Agbashi",Female,disabled,NECO,12,7,7,3,3,4,58.3333,42.8571,100.0,133.3333
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Community Secondary School, Agbashi",Female,disabled,WAEC,14,9,8,3,3,3,64.2857,37.5,100.0,100.0
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Community Secondary School, Agbashi",Male,all,NABTEB,83,55,51,19,16,13,66.2651,37.2549,84.2105,81.25
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Community Secondary School, Agbashi",Male,all,NECO,192,115,125,45,40,39,59.8958,36.0,88.8889,97.5
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Community Secondary School, Agbashi",Male,all,WAEC,212,139,137,50,49,47,65.566,36.4964,98.0,95.9184
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Community Secondary School, Agbashi",Male,disabled,NABTEB,9,6,5,2,4,4,66.6667,40.0,200.0,100.0
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Community Secondary School, Agbashi",Male,disabled,NECO,14,8,9,3,4,4,57.1429,33.3333,133.3333,100.0
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Community Secondary School, Agbashi",Male,disabled,WAEC,16,10,10,4,3,4,62.5,40.0,75.0,133.3333
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Comprehensive High School, Agbashi",Female,all,NABTEB,93,62,62,23,25,23,66.6667,37.0968,108.6957,92.0
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Comprehensive High School, Agbashi",Female,all,NECO,176,106,116,42,45,42,60.2273,36.2069,107.1429,93.3333
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Comprehensive High School, Agbashi",Female,all,WAEC,255,167,169,61,71,65,65.4902,36.0947,116.3934,91.5493
2019/2020,North Central,Nasarawa,Doma,Agbashi,"Comprehensive High School, Agbashi",Female,disabled,NABTEB,9,6,5,2,4,4,66.6667,40.0,200.0,100.0
