session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,South South,Delta,Oshimili North,Ebu,"Community Secondary School, Ebu",Male,all,WAEC,130,92,94,34,41,37,70.7692,36.1702,120.5882,90.2439
2019/2020,South South,Delta,Oshimili North,Ebu,"Community Secondary School, Ebu",Male,disabled,NABTEB,11,8,7,3,7,7,72.7273,42.8571,233.3333,100.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Community Secondary School, Ebu",Male,disabled,NECO,12,8,9,3,6,6,66.6667,33.3333,200.0,100.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Community Secondary School, Ebu",Male,disabled,WAEC,12,8,9,3,5,5,66.6667,33.3333,166.6667,100.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Comprehensive High School, Ebu",Female,all,NABTEB,61,44,37,14,11,12,72.1311,37.8378,78.5714,109.0909
2019/2020,South South,Delta,Oshimili North,Ebu,"Comprehensive High School, Ebu",Female,all,NECO,113,74,67,24,19,16,65.4867,35.8209,79.1667,84.2105
2019/2020,South South,Delta,Oshimili North,Ebu,"Comprehensive High School, Ebu",Female,all,WAEC,139,98,89,32,26,22,70.5036,35.9551,81.25,84.6154
2019/2020,South South,Delta,Oshimili North,Ebu,"Comprehensive High School, Ebu",Female,disabled,NABTEB,12,9,7,3,0,0,75.0,42.8571,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Comprehensive High School, Ebu",Female,disabled,NECO,12,8,6,2,0,0,66.6667,33.3333,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Comprehensive High School, Ebu",Female,disabled,WAEC,12,8,8,3,4,4,66.6667,37.5,133.3333,100.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Comprehensive High School, Ebu",Male,all,NABTEB,54,39,35,13,7,7,72.2222,37.1429,53.8462,100.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Comprehensive High School, Ebu",Male,all,NECO,94,61,56,20,11,12,64.8936,35.7143,55.0,109.0909
2019/2020,South South,Delta,Oshimili North,Ebu,"Comprehensive High School, Ebu",Male,all,WAEC,133,94,89,32,36,32,70.6767,35.9551,112.5,88.8889
2019/2020,South South,Delta,Oshimili North,Ebu,"Comprehensive High School, Ebu",Male,disabled,NABTEB,11,8,7,3,0,0,72.7273,42.8571,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Comprehensive High School, Ebu",Male,disabled,NECO,12,8,6,2,0,0,66.6667,33.3333,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Comprehensive High School, Ebu",Male,disabled,WAEC,12,8,9,3,5,5,66.6667,33.3333,166.6667,100.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Government Secondary School, Ebu",Female,all,NABTEB,110,79,73,27,27,24,71.8182,36.9863,100.0,88.8889
2019/2020,South South,Delta,Oshimili North,Ebu,"Government Secondary School, Ebu",Female,all,NECO,188,122,133,48,53,47,64.8936,36.0902,110.4167,88.6792
2019/2020,South South,Delta,Oshimili North,Ebu,"Government Secondary School, Ebu",Female,all,WAEC,302,213,198,72,87,77,70.5298,36.3636,120.8333,88.5057
2019/2020,South South,Delta,Oshimili North,Ebu,"Government Secondary School, Ebu",Female,disabled,NABTEB,14,10,10,4,5,6,71.4286,40.0,125.0,120.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Government Secondary School, Ebu",Female,disabled,NECO,25,16,15,5,5,5,64.0,33.3333,100.0,100.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Government Secondary School, Ebu",Female,disabled,WAEC,36,25,22,8,9,9,69.4444,36.3636,112.5,100.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Government Secondary School, Ebu",Male,all,NABTEB,102,74,74,27,35,29,72.549,36.4865,129.6296,82.8571
2019/2020,South South,Delta,Oshimili North,Ebu,"Government Secondary School, Ebu",Male,all,NECO,173,113,122,44,51,50,65.3179,36.0656,115.9091,98.0392
2019/2020,South South,Delta,Oshimili North,Ebu,"Government Secondary School, Ebu",Male,all,WAEC,277,196,205,74,82,69,70.7581,36.0976,110.8108,84.1463
2019/2020,South South,Delta,Oshimili North,Ebu,"Government Secondary School, Ebu",Male,disabled,NABTEB,11,8,7,3,7,7,72.7273,42.8571,233.3333,100.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Government Secondary School, Ebu",Male,disabled,NECO,21,14,12,4,6,6,66.6667,33.3333,150.0,100.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Government Secondary School, Ebu",Male,disabled,WAEC,32,23,20,7,5,5,71.875,35.0,71.4286,100.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Unity College, Oshimili North",Female,all,NABTEB,110,80,70,26,17,12,72.7273,37.1429,65.3846,70.5882
2019/2020,South South,Delta,Oshimili North,Ebu,"Unity College, Oshimili North",Female,all,NECO,261,169,167,61,39,37,64.751,36.5269,63.9344,94.8718
2019/2020,South South,Delta,Oshimili North,Ebu,"Unity College, Oshimili North",Female,all,WAEC,293,207,190,69,69,58,70.6485,36.3158,100.0,84.058
2019/2020,South South,Delta,Oshimili North,Ebu,"Unity College, Oshimili North",Female,disabled,NABTEB,12,9,7,3,0,0,75.0,42.8571,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Unity College, Oshimili North",Female,disabled,NECO,28,18,18,7,0,0,64.2857,38.8889,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Unity College, Oshimili North",Female,disabled,WAEC,33,23,19,7,4,4,69.697,36.8421,57.1429,100.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Unity College, Oshimili North",Male,all,NABTEB,108,78,71,26,21,22,72.2222,36.6197,80.7692,104.7619
2019/2020,South South,Delta,Oshimili North,Ebu,"Unity College, Oshimili North",Male,all,NECO,244,158,170,62,57,50,64.7541,36.4706,91.9355,87.7193
2019/2020,South South,Delta,Oshimili North,Ebu,"Unity College, Oshimili North",Male,all,WAEC,289,205,194,70,56,48,70.9343,36.0825,80.0,85.7143
2019/2020,South South,Delta,Oshimili North,Ebu,"Unity College, Oshimili North",Male,disabled,NABTEB,11,8,7,3,0,0,72.7273,42.8571,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Unity College, Oshimili North",Male,disabled,NECO,28,18,19,7,6,6,64.2857,36.8421,85.7143,100.0
2019/2020,South South,Delta,Oshimili North,Ebu,"Unity College, Oshimili North",Male,disabled,WAEC,38,27,23,8,5,5,71.0526,34.7826,62.5,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Community Secondary School, Ibusa  I",Female,all,NABTEB,110,80,70,26,23,18,72.7273,37.1429,88.4615,78.2609
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Community Secondary School, Ibusa  I",Female,all,NECO,226,147,143,51,39,37,65.0442,35.6643,76.4706,94.8718
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Community Secondary School, Ibusa  I",Female,all,WAEC,290,205,184,67,65,54,70.6897,36.413,97.0149,83.0769
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Community Secondary School, Ibusa  I",Female,disabled,NABTEB,12,9,7,3,6,6,75.0,42.8571,200.0,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Community Secondary School, Ibusa  I",Female,disabled,NECO,25,16,15,5,5,5,64.0,33.3333,100.0,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Community Secondary School, Ibusa  I",Female,disabled,WAEC,30,21,19,7,4,4,70.0,36.8421,57.1429,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Community Secondary School, Ibusa  I",Male,all,NABTEB,116,84,78,29,21,15,72.4138,37.1795,72.4138,71.4286
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Community Secondary School, Ibusa  I",Male,all,NECO,241,156,167,61,46,43,64.7303,36.5269,75.4098,93.4783
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Community Secondary School, Ibusa  I",Male,all,WAEC,283,201,185,67,61,53,71.0247,36.2162,91.0448,86.8852
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Community Secondary School, Ibusa  I",Male,disabled,NABTEB,11,8,7,3,0,0,72.7273,42.8571,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Community Secondary School, Ibusa  I",Male,disabled,NECO,28,18,16,6,6,6,64.2857,37.5,100.0,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Community Secondary School, Ibusa  I",Male,disabled,WAEC,32,23,20,7,5,5,71.875,35.0,71.4286,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Comprehensive High School, Ibusa  I",Female,all,NABTEB,115,83,84,31,34,29,72.1739,36.9048,109.6774,85.2941
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Comprehensive High School, Ibusa  I",Female,all,NECO,185,120,130,47,53,47,64.8649,36.1538,112.766,88.6792
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Comprehensive High School, Ibusa  I",Female,all,WAEC,242,171,168,61,69,58,70.6612,36.3095,113.1148,84.058
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Comprehensive High School, Ibusa  I",Female,disabled,NABTEB,14,10,10,4,6,6,71.4286,40.0,150.0,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Comprehensive High School, Ibusa  I",Female,disabled,NECO,22,14,15,5,5,5,63.6364,33.3333,100.0,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Comprehensive High School, Ibusa  I",Female,disabled,WAEC,27,19,16,6,4,4,70.3704,37.5,66.6667,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Comprehensive High School, Ibusa  I",Male,all,NABTEB,97,70,71,26,28,29,72.1649,36.6197,107.6923,103.5714
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Comprehensive High School, Ibusa  I",Male,all,NECO,173,113,126,46,51,49,65.3179,36.5079,110.8696,96.0784
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Comprehensive High School, Ibusa  I",Male,all,WAEC,234,166,168,61,61,53,70.9402,36.3095,100.0,86.8852
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Comprehensive High School, Ibusa  I",Male,disabled,NABTEB,11,8,7,3,7,7,72.7273,42.8571,233.3333,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Comprehensive High School, Ibusa  I",Male,disabled,NECO,21,14,16,6,6,6,66.6667,37.5,100.0,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Comprehensive High School, Ibusa  I",Male,disabled,WAEC,27,19,20,7,5,5,70.3704,35.0,71.4286,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Government Secondary School, Ibusa  I",Female,all,NABTEB,55,40,34,13,11,12,72.7273,38.2353,84.6154,109.0909
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Government Secondary School, Ibusa  I",Female,all,NECO,98,63,64,23,19,16,64.2857,35.9375,82.6087,84.2105
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Government Secondary School, Ibusa  I",Female,all,WAEC,133,94,87,31,35,31,70.6767,35.6322,112.9032,88.5714
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Government Secondary School, Ibusa  I",Female,disabled,NABTEB,12,9,7,3,0,0,75.0,42.8571,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Government Secondary School, Ibusa  I",Female,disabled,NECO,16,10,9,3,0,0,62.5,33.3333,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Government Secondary School, Ibusa  I",Female,disabled,WAEC,18,13,11,4,4,4,72.2222,36.3636,100.0,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Government Secondary School, Ibusa  I",Male,all,NABTEB,65,47,42,16,14,15,72.3077,38.0952,87.5,107.1429
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Government Secondary School, Ibusa  I",Male,all,NECO,116,76,78,28,29,25,65.5172,35.8974,103.5714,86.2069
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Government Secondary School, Ibusa  I",Male,all,WAEC,145,103,94,34,31,26,71.0345,36.1702,91.1765,83.871
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Government Secondary School, Ibusa  I",Male,disabled,NABTEB,11,8,7,3,0,0,72.7273,42.8571,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Government Secondary School, Ibusa  I",Male,disabled,NECO,15,10,9,3,6,6,66.6667,33.3333,200.0,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Government Secondary School, Ibusa  I",Male,disabled,WAEC,21,15,11,4,5,5,71.4286,36.3636,125.0,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Female,all,NABTEB,110,80,67,25,17,18,72.7273,37.3134,68.0,105.8824
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Female,all,NECO,195,126,121,44,29,26,64.6154,36.3636,65.9091,89.6552
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Female,all,WAEC,233,165,144,52,43,36,70.8155,36.1111,82.6923,83.7209
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Female,disabled,NABTEB,12,9,7,3,0,0,75.0,42.8571,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Female,disabled,NECO,16,10,9,3,0,0,62.5,33.3333,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Female,disabled,WAEC,18,13,11,4,4,4,72.2222,36.3636,100.0,100.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Male,all,NABTEB,128,92,81,30,21,22,71.875,37.037,70.0,104.7619
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Male,all,NECO,237,154,163,59,40,37,64.9789,36.1963,67.7966,92.5
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Male,all,WAEC,269,190,182,66,51,42,70.632,36.2637,77.2727,82.3529
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Male,disabled,NABTEB,11,8,7,3,0,0,72.7273,42.8571,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Male,disabled,NECO,18,12,12,4,0,0,66.6667,33.3333,0.0,0.0
2019/2020,South South,Delta,Oshimili North,Ibusa  I,"Unity College, Oshimili North",Male,disabled,WAEC,24,17,14,5,5,5,70.8333,35.7143,100.0,100.0
2019/2020,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,all,NABTEB,139,101,91,33,39,35,72.6619,36.2637,118.1818,89.7436
2019/2020,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,all,NECO,226,147,143,51,58,52,65.0442,35.6643,113.7255,89.6552
2019/2020,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,all,WAEC,320,226,219,79,82,72,70.625,36.0731,103.7975,87.8049
2019/2020,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,disabled,NABTEB,12,9,7,3,6,6,75.0,42.8571,200.0,100.0
2019/2020,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,disabled,NECO,19,12,12,4,5,5,63.1579,33.3333,125.0,100.0
2019/2020,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Female,disabled,WAEC,27,19,16,6,4,4,70.3704,37.5,66.6667,100.0
2019/2020,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,all,NABTEB,142,102,102,37,34,30,71.831,36.2745,91.8919,88.2353
2019/2020,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,all,NECO,219,143,157,57,57,50,65.2968,36.3057,100.0,87.7193
2019/2020,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,all,WAEC,317,224,222,80,82,69,70.6625,36.036,102.5,84.1463
2019/2020,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,disabled,NABTEB,11,8,7,3,0,0,72.7273,42.8571,0.0,0.0
2019/2020,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,disabled,NECO,21,14,16,6,6,6,66.6667,37.5,100.0,100.0
2019/2020,South South,Delta,Oshimili South,Agu,"Community Secondary School, Agu",Male,disabled,WAEC,27,19,17,6,5,5,70.3704,35.2941,83.3333,100.0
2019/2020,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,all,NABTEB,105,76,67,25,22,18,72.381,37.3134,88.0,81.8182
2019/2020,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,all,NECO,189,122,124,45,44,42,64.5503,36.2903,97.7778,95.4545
2019/2020,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,all,WAEC,239,169,166,60,65,58,70.7113,36.1446,108.3333,89.2308
2019/2020,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,disabled,NABTEB,12,9,7,3,0,0,75.0,42.8571,0.0,0.0
2019/2020,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,disabled,NECO,19,12,12,4,5,5,63.1579,33.3333,125.0,100.0
2019/2020,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Female,disabled,WAEC,21,15,14,5,4,4,71.4286,35.7143,80.0,100.0
2019/2020,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Male,all,NABTEB,111,80,78,29,21,15,72.0721,37.1795,72.4138,71.4286
2019/2020,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Male,all,NECO,222,145,154,56,51,50,65.3153,36.3636,91.0714,98.0392
2019/2020,South South,Delta,Oshimili South,Agu,"Comprehensive High School, Agu",Male,all,WAEC,252,178,176,64,61,53,70.6349,36.3636,95.3125,86.8852
