session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,NABTEB,101,74,62,23,24,17,73.2673,37.0968,104.3478,70.8333
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,NECO,213,140,133,48,58,57,65.7277,36.0902,120.8333,98.2759
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,all,WAEC,230,165,145,52,60,54,71.7391,35.8621,115.3846,90.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,NABTEB,16,12,7,3,0,0,75.0,42.8571,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,NECO,27,18,17,6,6,7,66.6667,35.2941,100.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,disabled,WAEC,30,22,18,6,5,6,73.3333,33.3333,83.3333,120.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,NABTEB,102,75,73,26,20,22,73.5294,35.6164,76.9231,110.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,NECO,189,125,134,48,47,44,66.1376,35.8209,97.9167,93.617
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,all,WAEC,204,146,141,50,50,47,71.5686,35.461,100.0,94.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,NABTEB,12,9,8,3,0,0,75.0,37.5,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,NECO,30,20,18,6,8,9,66.6667,33.3333,133.3333,112.5
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,disabled,WAEC,28,20,18,6,6,7,71.4286,33.3333,100.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,NABTEB,69,51,40,15,16,17,73.913,37.5,106.6667,106.25
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,NECO,127,83,76,28,32,28,65.3543,36.8421,114.2857,87.5
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,all,WAEC,168,120,104,37,43,42,71.4286,35.5769,116.2162,97.6744
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,NABTEB,12,9,7,3,0,0,75.0,42.8571,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,NECO,17,11,10,4,6,7,64.7059,40.0,150.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Female,disabled,WAEC,20,14,12,4,5,6,70.0,33.3333,125.0,120.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,NABTEB,80,59,54,20,20,22,73.75,37.037,100.0,110.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,NECO,152,100,98,35,40,36,65.7895,35.7143,114.2857,90.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,all,WAEC,195,140,132,47,43,41,71.7949,35.6061,91.4894,95.3488
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,NABTEB,12,9,8,3,0,0,75.0,37.5,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,NECO,20,13,14,5,8,9,65.0,35.7143,160.0,112.5
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Government Secondary School, Badau/Darhela",Male,disabled,WAEC,22,16,15,5,6,7,72.7273,33.3333,120.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Female,all,NABTEB,103,76,59,22,16,17,73.7864,37.2881,72.7273,106.25
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Female,all,NECO,189,124,109,40,32,29,65.6085,36.6972,80.0,90.625
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Female,all,WAEC,220,158,134,48,43,42,71.8182,35.8209,89.5833,97.6744
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Female,disabled,NABTEB,12,9,7,3,0,0,75.0,42.8571,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Female,disabled,NECO,17,11,10,4,0,0,64.7059,40.0,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Female,disabled,WAEC,26,19,15,5,5,6,73.0769,33.3333,100.0,120.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Male,all,NABTEB,92,67,58,21,10,11,72.8261,36.2069,47.619,110.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Male,all,NECO,166,109,112,41,32,27,65.6627,36.6071,78.0488,84.375
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Male,all,WAEC,207,149,135,48,43,41,71.9807,35.5556,89.5833,95.3488
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Male,disabled,NABTEB,12,9,8,3,0,0,75.0,37.5,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Male,disabled,NECO,17,11,10,4,0,0,64.7059,40.0,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Badau/Darhela,"Unity College, Bodinga",Male,disabled,WAEC,22,16,12,4,6,7,72.7273,33.3333,150.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Community Secondary School, Bagarawa",Female,all,NABTEB,136,100,85,31,40,35,73.5294,36.4706,129.0323,87.5
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Community Secondary School, Bagarawa",Female,all,NECO,234,154,143,51,58,57,65.812,35.6643,113.7255,98.2759
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Community Secondary School, Bagarawa",Female,all,WAEC,324,232,214,77,88,78,71.6049,35.9813,114.2857,88.6364
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Community Secondary School, Bagarawa",Female,disabled,NABTEB,16,12,7,3,8,9,75.0,42.8571,266.6667,112.5
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Community Secondary School, Bagarawa",Female,disabled,NECO,28,18,17,6,6,7,64.2857,35.2941,100.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Community Secondary School, Bagarawa",Female,disabled,WAEC,39,28,24,9,11,12,71.7949,37.5,122.2222,109.0909
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Community Secondary School, Bagarawa",Male,all,NABTEB,152,111,99,36,49,43,73.0263,36.3636,136.1111,87.7551
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Community Secondary School, Bagarawa",Male,all,NECO,280,184,182,66,71,71,65.7143,36.2637,107.5758,100.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Community Secondary School, Bagarawa",Male,all,WAEC,386,277,262,94,94,80,71.7617,35.8779,100.0,85.1064
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Community Secondary School, Bagarawa",Male,disabled,NABTEB,19,14,11,4,10,11,73.6842,36.3636,250.0,110.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Community Secondary School, Bagarawa",Male,disabled,NECO,37,24,21,8,8,9,64.8649,38.0952,100.0,112.5
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Community Secondary School, Bagarawa",Male,disabled,WAEC,50,36,33,12,13,13,72.0,36.3636,108.3333,100.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Comprehensive High School, Bagarawa",Female,all,NABTEB,142,104,89,32,40,35,73.2394,35.9551,125.0,87.5
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Comprehensive High School, Bagarawa",Female,all,NECO,248,163,152,54,58,57,65.7258,35.5263,107.4074,98.2759
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Comprehensive High School, Bagarawa",Female,all,WAEC,322,231,210,75,76,72,71.7391,35.7143,101.3333,94.7368
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Comprehensive High School, Bagarawa",Female,disabled,NABTEB,19,14,11,4,8,9,73.6842,36.3636,200.0,112.5
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Comprehensive High School, Bagarawa",Female,disabled,NECO,31,20,20,7,6,7,64.5161,35.0,85.7143,116.6667
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Comprehensive High School, Bagarawa",Female,disabled,WAEC,43,31,26,9,5,6,72.093,34.6154,55.5556,120.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Comprehensive High School, Bagarawa",Male,all,NABTEB,143,105,91,33,30,22,73.4266,36.2637,90.9091,73.3333
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Comprehensive High School, Bagarawa",Male,all,NECO,223,147,141,50,47,45,65.9193,35.461,94.0,95.7447
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Comprehensive High School, Bagarawa",Male,all,WAEC,317,228,219,79,74,68,71.9243,36.0731,93.6709,91.8919
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Comprehensive High School, Bagarawa",Male,disabled,NABTEB,19,14,11,4,0,0,73.6842,36.3636,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Comprehensive High School, Bagarawa",Male,disabled,NECO,30,20,18,6,8,9,66.6667,33.3333,133.3333,112.5
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Comprehensive High School, Bagarawa",Male,disabled,WAEC,44,32,27,10,6,7,72.7273,37.037,60.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Female,all,NABTEB,95,70,55,20,16,17,73.6842,36.3636,80.0,106.25
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Female,all,NECO,179,118,109,40,38,36,65.9218,36.6972,95.0,94.7368
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Female,all,WAEC,237,170,142,51,44,42,71.73,35.9155,86.2745,95.4545
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Female,disabled,NABTEB,13,10,7,3,0,0,76.9231,42.8571,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Female,disabled,NECO,24,16,13,5,6,7,66.6667,38.4615,120.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Female,disabled,WAEC,30,22,18,6,6,6,73.3333,33.3333,100.0,100.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Male,all,NABTEB,102,75,65,24,20,22,73.5294,36.9231,83.3333,110.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Male,all,NECO,189,125,116,41,32,27,66.1376,35.3448,78.0488,84.375
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Male,all,WAEC,232,166,144,51,44,40,71.5517,35.4167,86.2745,90.9091
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Male,disabled,NABTEB,12,9,8,3,0,0,75.0,37.5,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Male,disabled,NECO,27,18,18,6,0,0,66.6667,33.3333,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Government Secondary School, Bagarawa",Male,disabled,WAEC,28,20,18,6,0,0,71.4286,33.3333,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Female,all,NABTEB,94,69,59,22,16,17,73.4043,37.2881,72.7273,106.25
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Female,all,NECO,183,121,115,42,38,35,66.1202,36.5217,90.4762,92.1053
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Female,all,WAEC,210,150,128,46,49,48,71.4286,35.9375,106.5217,97.9592
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Female,disabled,NABTEB,12,9,7,3,0,0,75.0,42.8571,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Female,disabled,NECO,21,14,13,5,6,7,66.6667,38.4615,120.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Female,disabled,WAEC,23,16,12,4,5,6,69.5652,33.3333,125.0,120.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Male,all,NABTEB,83,61,54,20,20,21,73.494,37.037,100.0,105.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Male,all,NECO,169,111,119,43,47,44,65.6805,36.1345,109.3023,93.617
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Male,all,WAEC,204,146,135,48,50,47,71.5686,35.5556,104.1667,94.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Male,disabled,NABTEB,12,9,8,3,0,0,75.0,37.5,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Male,disabled,NECO,17,11,10,4,8,9,64.7059,40.0,200.0,112.5
2019/2020,North West,Sokoto,Bodinga,Bagarawa,"Unity College, Bodinga",Male,disabled,WAEC,25,18,15,5,6,7,72.0,33.3333,120.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Female,all,NABTEB,155,114,99,36,32,26,73.5484,36.3636,88.8889,81.25
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Female,all,NECO,275,181,182,65,64,57,65.8182,35.7143,98.4615,89.0625
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Female,all,WAEC,341,245,214,77,83,72,71.8475,35.9813,107.7922,86.747
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Female,disabled,NABTEB,16,12,7,3,0,0,75.0,42.8571,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Female,disabled,NECO,27,18,17,6,6,7,66.6667,35.2941,100.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Female,disabled,WAEC,36,26,21,8,6,6,72.2222,38.0952,75.0,100.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Male,all,NABTEB,155,114,103,37,40,43,73.5484,35.9223,108.1081,107.5
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Male,all,NECO,264,174,169,60,55,53,65.9091,35.503,91.6667,96.3636
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Male,all,WAEC,364,261,238,86,74,68,71.7033,36.1345,86.0465,91.8919
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Male,disabled,NABTEB,16,12,11,4,10,11,75.0,36.3636,250.0,110.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Male,disabled,NECO,27,18,18,6,0,0,66.6667,33.3333,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Community Secondary School, Bangi/Dabaga",Male,disabled,WAEC,34,24,21,8,6,7,70.5882,38.0952,75.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Female,all,NABTEB,63,47,37,14,16,17,74.6032,37.8378,114.2857,106.25
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Female,all,NECO,120,79,79,29,26,21,65.8333,36.7089,89.6552,80.7692
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Female,all,WAEC,148,106,92,33,33,30,71.6216,35.8696,100.0,90.9091
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Female,disabled,NABTEB,13,10,7,3,0,0,76.9231,42.8571,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Female,disabled,NECO,17,11,10,4,0,0,64.7059,40.0,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Female,disabled,WAEC,20,14,12,4,6,6,70.0,33.3333,150.0,100.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Male,all,NABTEB,58,43,42,15,20,22,74.1379,35.7143,133.3333,110.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Male,all,NECO,112,74,74,27,32,36,66.0714,36.4865,118.5185,112.5
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Male,all,WAEC,132,95,90,32,37,34,71.9697,35.5556,115.625,91.8919
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Male,disabled,NABTEB,12,9,8,3,0,0,75.0,37.5,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Male,disabled,NECO,14,9,7,3,8,9,64.2857,42.8571,266.6667,112.5
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Comprehensive High School, Bangi/Dabaga",Male,disabled,WAEC,19,14,12,4,6,7,73.6842,33.3333,150.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Female,all,NABTEB,114,84,73,27,24,17,73.6842,36.9863,88.8889,70.8333
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Female,all,NECO,220,145,129,47,32,29,65.9091,36.4341,68.0851,90.625
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Female,all,WAEC,256,183,160,57,54,48,71.4844,35.625,94.7368,88.8889
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Female,disabled,NABTEB,13,10,7,3,0,0,76.9231,42.8571,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Female,disabled,NECO,17,11,10,4,0,0,64.7059,40.0,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Female,disabled,WAEC,23,16,12,4,5,6,69.5652,33.3333,125.0,120.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Male,all,NABTEB,114,84,73,26,20,21,73.6842,35.6164,76.9231,105.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Male,all,NECO,179,118,112,41,32,27,65.9218,36.6071,78.0488,84.375
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Male,all,WAEC,248,178,162,58,50,47,71.7742,35.8025,86.2069,94.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Male,disabled,NABTEB,12,9,8,3,0,0,75.0,37.5,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Male,disabled,NECO,17,11,10,4,0,0,64.7059,40.0,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Government Secondary School, Bangi/Dabaga",Male,disabled,WAEC,22,16,15,5,6,7,72.7273,33.3333,120.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Female,all,NABTEB,148,108,92,34,24,17,72.973,36.9565,70.5882,70.8333
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Female,all,NECO,252,165,159,57,51,50,65.4762,35.8491,89.4737,98.0392
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Female,all,WAEC,341,245,208,75,66,60,71.8475,36.0577,88.0,90.9091
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Female,disabled,NABTEB,16,12,7,3,0,0,75.0,42.8571,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Female,disabled,NECO,28,18,17,6,6,7,64.2857,35.2941,100.0,116.6667
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Female,disabled,WAEC,36,26,21,8,6,6,72.2222,38.0952,75.0,100.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Male,all,NABTEB,155,113,103,37,30,22,72.9032,35.9223,81.0811,73.3333
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Male,all,NECO,304,200,189,68,55,53,65.7895,35.9788,80.8824,96.3636
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Male,all,WAEC,389,279,241,87,74,68,71.7224,36.0996,85.0575,91.8919
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Male,disabled,NABTEB,19,14,11,4,0,0,73.6842,36.3636,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Male,disabled,NECO,34,22,21,8,0,0,64.7059,38.0952,0.0,0.0
2019/2020,North West,Sokoto,Bodinga,Bangi/Dabaga,"Unity College, Bodinga",Male,disabled,WAEC,47,34,27,10,6,7,72.3404,37.037,60.0,116.6667
2019/2020,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Female,all,NABTEB,57,42,37,14,16,17,73.6842,37.8378,114.2857,106.25
2019/2020,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Female,all,NECO,107,70,73,27,32,28,65.4206,36.9863,118.5185,87.5
2019/2020,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Female,all,WAEC,134,96,83,30,27,24,71.6418,36.1446,90.0,88.8889
2019/2020,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Female,disabled,NABTEB,13,10,7,3,0,0,76.9231,42.8571,0.0,0.0
2019/2020,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Female,disabled,NECO,14,9,10,4,6,7,64.2857,40.0,150.0,116.6667
2019/2020,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Female,disabled,WAEC,13,9,9,3,0,0,69.2308,33.3333,0.0,0.0
2019/2020,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Male,all,NABTEB,71,52,50,18,20,21,73.2394,36.0,111.1111,105.0
2019/2020,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Male,all,NECO,138,91,91,33,39,36,65.942,36.2637,118.1818,92.3077
2019/2020,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Male,all,WAEC,164,117,114,41,43,41,71.3415,35.9649,104.878,95.3488
2019/2020,North West,Sokoto,Sokoto North,Magajin Gari 'A',"Community Secondary School, Magajin Gari 'A'",Male,disabled,NABTEB,12,9,8,3,0,0,75.0,37.5,0.0,0.0
