session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,lga,Geidam,North East,Yobe,Geidam,,,989.0,28,35.3214
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Geidam,North East,Yobe,Geidam,,,871.0,25,34.84
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Bade,North East,Yobe,Bade,,,2413.0,70,34.4714
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,871.0,25,34.84
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Geidam,North East,Yobe,Geidam,,,1424.0,41,34.7317
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Nguru,North East,Yobe,Nguru,,,1900.0,55,34.5455
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,1702.0,49,34.7347
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,831.0,24,34.625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,1029.0,30,34.3
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Damaturu,North East,Yobe,Damaturu,,,633.0,18,35.1667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Bade,North East,Yobe,Bade,,,712.0,20,35.6
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,791.0,23,34.3913
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Geidam,North East,Yobe,Geidam,,,1583.0,45,35.1778
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Geidam,North East,Yobe,Geidam,,,712.0,20,35.6
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Nguru,North East,Yobe,Nguru,,,791.0,23,34.3913
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Potiskum,North East,Yobe,Potiskum,,,871.0,25,34.84
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,lga,Bade,North East,Yobe,Bade,,,1583.0,46,34.413
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,lga,Nguru,North East,Yobe,Nguru,,,871.0,25,34.84
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,1147.0,33,34.7576
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,950.0,27,35.1852
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Bade,North East,Yobe,Bade,,,791.0,23,34.3913
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Potiskum,North East,Yobe,Potiskum,,,950.0,27,35.1852
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Bade,North East,Yobe,Bade,,,673.0,19,35.4211
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,791.0,23,34.3913
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Geidam,North East,Yobe,Geidam,,,2295.0,65,35.3077
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,989.0,28,35.3214
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Potiskum,North East,Yobe,Potiskum,,,831.0,24,34.625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,633.0,18,35.1667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Bade,North East,Yobe,Bade,,,633.0,18,35.1667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Nguru,North East,Yobe,Nguru,,,1622.0,47,34.5106
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,lga,Bade,North East,Yobe,Bade,,,594.0,17,34.9412
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,lga,Damaturu,North East,Yobe,Damaturu,,,594.0,17,34.9412
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,lga,Nguru,North East,Yobe,Nguru,,,791.0,23,34.3913
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,lga,Potiskum,North East,Yobe,Potiskum,,,712.0,20,35.6
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Bade,North East,Yobe,Bade,,,633.0,18,35.1667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,791.0,23,34.3913
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Geidam,North East,Yobe,Geidam,,,673.0,19,35.4211
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Potiskum,North East,Yobe,Potiskum,,,950.0,27,35.1852
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Bade,North East,Yobe,Bade,,,752.0,22,34.1818
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Nguru,North East,Yobe,Nguru,,,791.0,23,34.3913
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Geidam,North East,Yobe,Geidam,,,1622.0,47,34.5106
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,752.0,22,34.1818
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,831.0,24,34.625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Bade,North East,Yobe,Bade,,,594.0,17,34.9412
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Geidam,North East,Yobe,Geidam,,,752.0,22,34.1818
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Bade,North East,Yobe,Bade,,,594.0,17,34.9412
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,712.0,20,35.6
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Geidam,North East,Yobe,Geidam,,,1425.0,41,34.7561
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Nguru,North East,Yobe,Nguru,,,1425.0,41,34.7561
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,752.0,22,34.1818
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Bade,North East,Yobe,Bade,,,673.0,19,35.4211
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,514.0,15,34.2667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,712.0,20,35.6
2019/2020,Female,all,Private,SSS,,,Unqualified,lga,Bade,North East,Yobe,Bade,,,191.0,5,38.2
2019/2020,Female,all,Private,SSS,,,Unqualified,lga,Damaturu,North East,Yobe,Damaturu,,,372.0,10,37.2
2019/2020,Female,all,Private,SSS,,,Unqualified,lga,Nguru,North East,Yobe,Nguru,,,336.0,9,37.3333
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Bade,North East,Yobe,Bade,,,372.0,10,37.2
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,144.0,4,36.0
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Geidam,North East,Yobe,Geidam,,,132.0,3,44.0
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Nguru,North East,Yobe,Nguru,,,348.0,9,38.6667
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,168.0,4,42.0
2019/2020,Female,all,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Damaturu,North East,Yobe,Damaturu,,,300.0,8,37.5
2019/2020,Female,all,Private,SSS,,MEd or Equivalent,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,623.0,17,36.6471
2019/2020,Female,all,Private,SSS,,NCE,Qualified,lga,Bade,North East,Yobe,Bade,,,288.0,7,41.1429
2019/2020,Female,all,Private,SSS,,NCE,Qualified,lga,Geidam,North East,Yobe,Geidam,,,240.0,6,40.0
2019/2020,Female,all,Private,SSS,,NCE,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,180.0,5,36.0
2019/2020,Female,all,Private,SSS,,PGDE,Qualified,lga,Bade,North East,Yobe,Bade,,,468.0,13,36.0
2019/2020,Female,all,Private,SSS,,PGDE,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,72.0,2,36.0
2019/2020,Female,all,Private,SSS,,PGDE,Qualified,lga,Nguru,North East,Yobe,Nguru,,,335.0,9,37.2222
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Bade,North East,Yobe,Bade,,,175.0,6,29.1667
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Geidam,North East,Yobe,Geidam,,,110.0,4,27.5
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Nguru,North East,Yobe,Nguru,,,250.0,8,31.25
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Potiskum,North East,Yobe,Potiskum,,,175.0,7,25.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Bade,North East,Yobe,Bade,,,547.0,19,28.7895
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,221.0,8,27.625
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Geidam,North East,Yobe,Geidam,,,139.0,4,34.75
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Nguru,North East,Yobe,Nguru,,,528.0,18,29.3333
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,111.0,3,37.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Bade,North East,Yobe,Bade,,,297.0,11,27.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Damaturu,North East,Yobe,Damaturu,,,237.0,9,26.3333
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Geidam,North East,Yobe,Geidam,,,74.0,2,37.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Nguru,North East,Yobe,Nguru,,,241.0,9,26.7778
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Potiskum,North East,Yobe,Potiskum,,,37.0,1,37.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Bade,North East,Yobe,Bade,,,139.0,4,34.75
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,55.0,2,27.5
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Geidam,North East,Yobe,Geidam,,,37.0,1,37.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Nguru,North East,Yobe,Nguru,,,83.0,3,27.6667
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,37.0,1,37.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Bade,North East,Yobe,Bade,,,344.0,12,28.6667
2019/2020,Female,all,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,578.0,21,27.5238
2019/2020,Female,all,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Geidam,North East,Yobe,Geidam,,,287.0,10,28.7
2019/2020,Female,all,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Nguru,North East,Yobe,Nguru,,,472.0,17,27.7647
2019/2020,Female,all,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,83.0,3,27.6667
2019/2020,Female,all,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Bade,North East,Yobe,Bade,,,120.0,4,30.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,119.0,4,29.75
2019/2020,Female,all,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Geidam,North East,Yobe,Geidam,,,167.0,5,33.4
2019/2020,Female,all,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Nguru,North East,Yobe,Nguru,,,286.0,9,31.7778
2019/2020,Female,all,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,37.0,1,37.0
2019/2020,Female,all,Public,JSS,,,Unqualified,lga,Bade,North East,Yobe,Bade,,,1054.0,27,39.037
2019/2020,Female,all,Public,JSS,,,Unqualified,lga,Damaturu,North East,Yobe,Damaturu,,,302.0,8,37.75
2019/2020,Female,all,Public,JSS,,,Unqualified,lga,Geidam,North East,Yobe,Geidam,,,814.0,20,40.7
2019/2020,Female,all,Public,JSS,,,Unqualified,lga,Nguru,North East,Yobe,Nguru,,,286.0,7,40.8571
2019/2020,Female,all,Public,JSS,,,Unqualified,lga,Potiskum,North East,Yobe,Potiskum,,,482.0,12,40.1667
2019/2020,Female,all,Public,JSS,,BEd or Equivalent,Qualified,lga,Bade,North East,Yobe,Bade,,,1388.0,35,39.6571
2019/2020,Female,all,Public,JSS,,BEd or Equivalent,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,1973.0,49,40.2653
2019/2020,Female,all,Public,JSS,,BEd or Equivalent,Qualified,lga,Geidam,North East,Yobe,Geidam,,,1748.0,45,38.8444
2019/2020,Female,all,Public,JSS,,BEd or Equivalent,Qualified,lga,Nguru,North East,Yobe,Nguru,,,1054.0,27,39.037
2019/2020,Female,all,Public,JSS,,BEd or Equivalent,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,1807.0,45,40.1556
2019/2020,Female,all,Public,JSS,,Grade II or Equivalent,Unqualified,lga,Bade,North East,Yobe,Bade,,,1146.0,28,40.9286
2019/2020,Female,all,Public,JSS,,Grade II or Equivalent,Unqualified,lga,Damaturu,North East,Yobe,Damaturu,,,1476.0,36,41.0
2019/2020,Female,all,Public,JSS,,Grade II or Equivalent,Unqualified,lga,Geidam,North East,Yobe,Geidam,,,1477.0,37,39.9189
2019/2020,Female,all,Public,JSS,,Grade II or Equivalent,Unqualified,lga,Potiskum,North East,Yobe,Potiskum,,,754.0,19,39.6842
2019/2020,Female,all,Public,JSS,,MEd or Equivalent,Qualified,lga,Bade,North East,Yobe,Bade,,,2034.0,52,39.1154
2019/2020,Female,all,Public,JSS,,MEd or Equivalent,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,768.0,20,38.4
2019/2020,Female,all,Public,JSS,,MEd or Equivalent,Qualified,lga,Geidam,North East,Yobe,Geidam,,,813.0,20,40.65
2019/2020,Female,all,Public,JSS,,MEd or Equivalent,Qualified,lga,Nguru,North East,Yobe,Nguru,,,241.0,6,40.1667
2019/2020,Female,all,Public,JSS,,MEd or Equivalent,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,422.0,10,42.2
2019/2020,Female,all,Public,JSS,,NCE,Qualified,lga,Bade,North East,Yobe,Bade,,,1174.0,30,39.1333
2019/2020,Female,all,Public,JSS,,NCE,Qualified,lga,Damaturu,North East,Yobe,Damaturu,,,2878.0,72,39.9722
2019/2020,Female,all,Public,JSS,,NCE,Qualified,lga,Geidam,North East,Yobe,Geidam,,,2214.0,56,39.5357
2019/2020,Female,all,Public,JSS,,NCE,Qualified,lga,Nguru,North East,Yobe,Nguru,,,1431.0,36,39.75
2019/2020,Female,all,Public,JSS,,NCE,Qualified,lga,Potiskum,North East,Yobe,Potiskum,,,2139.0,54,39.6111
