session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,1303.0,52,25.0577
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,1268.0,50,25.36
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Donga,North East,Taraba,Donga,,,2468.0,99,24.9293
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,1303.0,52,25.0577
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,1097.0,44,24.9318
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,1439.0,57,25.2456
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,514.0,21,24.4762
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,446.0,18,24.7778
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,548.0,22,24.9091
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Donga,North East,Taraba,Donga,,,1201.0,48,25.0208
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,925.0,37,25.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,446.0,18,24.7778
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,206.0,8,25.75
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,137.0,5,27.4
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,1097.0,44,24.9318
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,651.0,26,25.0385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,lga,Donga,North East,Taraba,Donga,,,720.0,29,24.8276
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,1097.0,44,24.9318
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,1440.0,57,25.2632
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,925.0,37,25.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,1680.0,67,25.0746
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,891.0,36,24.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,994.0,40,24.85
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,1679.0,67,25.0597
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,994.0,40,24.85
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,1371.0,55,24.9273
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,617.0,25,24.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Donga,North East,Taraba,Donga,,,720.0,29,24.8276
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,857.0,34,25.2059
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,686.0,27,25.4074
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,788.0,32,24.625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,788.0,32,24.625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Donga,North East,Taraba,Donga,,,583.0,23,25.3478
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,788.0,32,24.625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,583.0,23,25.3478
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Donga,North East,Taraba,Donga,,,754.0,30,25.1333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,857.0,34,25.2059
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,788.0,32,24.625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,651.0,26,25.0385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,857.0,34,25.2059
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,686.0,27,25.4074
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,720.0,29,24.8276
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Donga,North East,Taraba,Donga,,,1302.0,52,25.0385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,720.0,29,24.8276
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,857.0,34,25.2059
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,788.0,32,24.625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,1474.0,59,24.9831
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,617.0,25,24.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,823.0,33,24.9394
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,891.0,36,24.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,514.0,21,24.4762
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,651.0,26,25.0385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,788.0,32,24.625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,754.0,30,25.1333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,514.0,21,24.4762
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Donga,North East,Taraba,Donga,,,651.0,26,25.0385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,1234.0,49,25.1837
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,651.0,26,25.0385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,823.0,33,24.9394
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,823.0,33,24.9394
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Donga,North East,Taraba,Donga,,,754.0,30,25.1333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,617.0,25,24.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,823.0,33,24.9394
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,617.0,25,24.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,583.0,23,25.3478
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,lga,Donga,North East,Taraba,Donga,,,617.0,25,24.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,1337.0,54,24.7593
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,lga,Donga,North East,Taraba,Donga,,,651.0,26,25.0385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,686.0,27,25.4074
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,1406.0,56,25.1071
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,720.0,29,24.8276
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,617.0,25,24.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,548.0,22,24.9091
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,514.0,21,24.4762
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,1988.0,80,24.85
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,754.0,30,25.1333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,720.0,29,24.8276
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Donga,North East,Taraba,Donga,,,548.0,22,24.9091
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,823.0,33,24.9394
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,548.0,22,24.9091
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,583.0,23,25.3478
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,548.0,22,24.9091
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,548.0,22,24.9091
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,617.0,25,24.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Donga,North East,Taraba,Donga,,,514.0,21,24.4762
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,583.0,23,25.3478
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,548.0,22,24.9091
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,720.0,29,24.8276
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,548.0,22,24.9091
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,617.0,25,24.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,686.0,27,25.4074
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,651.0,26,25.0385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,1474.0,59,24.9831
2019/2020,Female,all,Private,SSS,,,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,356.0,13,27.3846
2019/2020,Female,all,Private,SSS,,,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,96.0,4,24.0
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,192.0,7,27.4286
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,192.0,7,27.4286
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,164.0,6,27.3333
2019/2020,Female,all,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,96.0,4,24.0
2019/2020,Female,all,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,110.0,4,27.5
2019/2020,Female,all,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,123.0,5,24.6
2019/2020,Female,all,Private,SSS,,MEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,96.0,4,24.0
2019/2020,Female,all,Private,SSS,,MEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,165.0,7,23.5714
2019/2020,Female,all,Private,SSS,,MEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,699.0,27,25.8889
2019/2020,Female,all,Private,SSS,,MEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,82.0,3,27.3333
2019/2020,Female,all,Private,SSS,,NCE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,466.0,18,25.8889
2019/2020,Female,all,Private,SSS,,NCE,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,150.0,5,30.0
2019/2020,Female,all,Private,SSS,,NCE,Qualified,lga,Wukari,North East,Taraba,Wukari,,,110.0,4,27.5
2019/2020,Female,all,Private,SSS,,PGDE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,604.0,23,26.2609
2019/2020,Female,all,Private,SSS,,PGDE,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,575.0,21,27.381
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,221.0,11,20.0909
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Donga,North East,Taraba,Donga,,,53.0,2,26.5
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,107.0,6,17.8333
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,166.0,6,27.6667
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,115.0,6,19.1667
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,238.0,13,18.3077
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,218.0,8,27.25
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,394.0,17,23.1765
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,394.0,17,23.1765
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,366.0,19,19.2632
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,313.0,15,20.8667
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Donga,North East,Taraba,Donga,,,129.0,5,25.8
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Jalingo,North East,Taraba,Jalingo,,,228.0,11,20.7273
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Sardauna,North East,Taraba,Sardauna,,,151.0,6,25.1667
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Wukari,North East,Taraba,Wukari,,,228.0,12,19.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,69.0,4,17.25
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Donga,North East,Taraba,Donga,,,76.0,3,25.3333
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Jalingo,North East,Taraba,Jalingo,,,30.0,1,30.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Sardauna,North East,Taraba,Sardauna,,,91.0,5,18.2
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Wukari,North East,Taraba,Wukari,,,137.0,6,22.8333
2019/2020,Female,all,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Ardo Kola,North East,Taraba,Ardo Kola,,,230.0,13,17.6923
