session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2019/2020,Female,all,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,40.0,2,20.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,31.0,2,15.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,45.0,2,22.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,27.0,1,27.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,141.0,8,17.625
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,49.0,2,24.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,63.0,3,21.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Maru,North West,Zamfara,Maru,,,35.0,2,17.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,NCE,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,103.0,6,17.1667
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,80.0,4,20.0
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,71.0,3,23.6667
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,129.0,6,21.5
2019/2020,Female,all,Private,Adult & Non-Formal Education,,PGDE,Qualified,lga,Maru,North West,Zamfara,Maru,,,66.0,4,16.5
2019/2020,Female,all,Private,JSS,,,Unqualified,lga,Bungudu,North West,Zamfara,Bungudu,,,219.0,6,36.5
2019/2020,Female,all,Private,JSS,,,Unqualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,1103.0,31,35.5806
2019/2020,Female,all,Private,JSS,,,Unqualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,305.0,9,33.8889
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,206.0,6,34.3333
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,591.0,17,34.7647
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,lga,Maru,North West,Zamfara,Maru,,,306.0,9,34.0
2019/2020,Female,all,Private,JSS,,BEd or Equivalent,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,325.0,9,36.1111
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Gusau,North West,Zamfara,Gusau,,,153.0,4,38.25
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Maru,North West,Zamfara,Maru,,,558.0,15,37.2
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,246.0,7,35.1429
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,120.0,3,40.0
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,219.0,6,36.5
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,246.0,7,35.1429
2019/2020,Female,all,Private,JSS,,NCE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,465.0,13,35.7692
2019/2020,Female,all,Private,JSS,,NCE,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,598.0,17,35.1765
2019/2020,Female,all,Private,JSS,,NCE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,272.0,8,34.0
2019/2020,Female,all,Private,JSS,,NCE,Qualified,lga,Maru,North West,Zamfara,Maru,,,133.0,4,33.25
2019/2020,Female,all,Private,JSS,,NCE,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,856.0,25,34.24
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,352.0,10,35.2
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,133.0,4,33.25
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,817.0,23,35.5217
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,lga,Maru,North West,Zamfara,Maru,,,346.0,10,34.6
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Bungudu,North West,Zamfara,Bungudu,,,893.0,29,30.7931
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Gusau,North West,Zamfara,Gusau,,,1163.0,39,29.8205
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,727.0,24,30.2917
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Maru,North West,Zamfara,Maru,,,353.0,12,29.4167
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,1143.0,38,30.0789
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,1661.0,55,30.2
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,685.0,23,29.7826
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Maru,North West,Zamfara,Maru,,,291.0,10,29.1
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,332.0,11,30.1818
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,685.0,23,29.7826
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,291.0,10,29.1
2019/2020,Female,all,Private,Pre-Primary/Primary,,MEd or Equivalent,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,685.0,23,29.7826
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,1807.0,60,30.1167
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,727.0,24,30.2917
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Maru,North West,Zamfara,Maru,,,519.0,17,30.5294
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,893.0,30,29.7667
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,685.0,23,29.7826
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Maru,North West,Zamfara,Maru,,,1205.0,40,30.125
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,lga,Gusau,North West,Zamfara,Gusau,,,934.0,31,30.129
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,lga,Maru,North West,Zamfara,Maru,,,976.0,33,29.5758
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,1807.0,60,30.1167
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,1101.0,37,29.7568
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,1453.0,48,30.2708
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,1038.0,35,29.6571
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Maru,North West,Zamfara,Maru,,,1017.0,34,29.9118
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,893.0,30,29.7667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,976.0,33,29.5758
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,1142.0,38,30.0526
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,lga,Maru,North West,Zamfara,Maru,,,934.0,31,30.129
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Maru,North West,Zamfara,Maru,,,976.0,33,29.5758
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,2243.0,75,29.9067
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Maru,North West,Zamfara,Maru,,,1142.0,38,30.0526
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Bungudu,North West,Zamfara,Bungudu,,,934.0,31,30.129
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,1080.0,36,30.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,2056.0,69,29.7971
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,1059.0,35,30.2571
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,1038.0,35,29.6571
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,976.0,33,29.5758
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Maru,North West,Zamfara,Maru,,,727.0,24,30.2917
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,1017.0,34,29.9118
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Maru,North West,Zamfara,Maru,,,1744.0,58,30.069
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,1308.0,44,29.7273
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Maru,North West,Zamfara,Maru,,,851.0,28,30.3929
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Bungudu,North West,Zamfara,Bungudu,,,851.0,28,30.3929
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,893.0,30,29.7667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,1017.0,34,29.9118
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,1101.0,37,29.7568
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,768.0,26,29.5385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,851.0,28,30.3929
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,1017.0,34,29.9118
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Bungudu,North West,Zamfara,Bungudu,,,727.0,24,30.2917
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Maru,North West,Zamfara,Maru,,,934.0,31,30.129
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,Unqualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,727.0,24,30.2917
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,727.0,24,30.2917
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,851.0,28,30.3929
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,1142.0,38,30.0526
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Maru,North West,Zamfara,Maru,,,1786.0,60,29.7667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,1059.0,35,30.2571
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,1225.0,41,29.878
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,727.0,24,30.2917
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,810.0,27,30.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,lga,Maru,North West,Zamfara,Maru,,,810.0,27,30.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,1619.0,54,29.9815
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Maru,North West,Zamfara,Maru,,,1495.0,50,29.9
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,768.0,26,29.5385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,893.0,30,29.7667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,685.0,23,29.7826
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,851.0,28,30.3929
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,976.0,33,29.5758
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,1827.0,61,29.9508
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Bungudu,North West,Zamfara,Bungudu,,,727.0,24,30.2917
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,Unqualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,644.0,21,30.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,727.0,24,30.2917
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,934.0,31,30.129
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Maru,North West,Zamfara,Maru,,,1702.0,56,30.3929
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,810.0,27,30.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Maru,North West,Zamfara,Maru,,,934.0,31,30.129
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,810.0,27,30.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,768.0,26,29.5385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,1142.0,38,30.0526
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,955.0,32,29.8438
2019/2020,Female,all,Private,SSS,,,Unqualified,lga,Bungudu,North West,Zamfara,Bungudu,,,68.0,2,34.0
2019/2020,Female,all,Private,SSS,,,Unqualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,433.0,14,30.9286
2019/2020,Female,all,Private,SSS,,,Unqualified,lga,Maru,North West,Zamfara,Maru,,,308.0,10,30.8
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,257.0,7,36.7143
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,177.0,5,35.4
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,524.0,16,32.75
2019/2020,Female,all,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,542.0,16,33.875
2019/2020,Female,all,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Maru,North West,Zamfara,Maru,,,74.0,2,37.0
2019/2020,Female,all,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,143.0,4,35.75
2019/2020,Female,all,Private,SSS,,MEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,154.0,5,30.8
2019/2020,Female,all,Private,SSS,,MEd or Equivalent,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,68.0,2,34.0
2019/2020,Female,all,Private,SSS,,NCE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,336.0,10,33.6
2019/2020,Female,all,Private,SSS,,NCE,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,297.0,9,33.0
2019/2020,Female,all,Private,SSS,,NCE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,434.0,12,36.1667
2019/2020,Female,all,Private,SSS,,NCE,Qualified,lga,Maru,North West,Zamfara,Maru,,,423.0,13,32.5385
2019/2020,Female,all,Private,SSS,,NCE,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,80.0,2,40.0
2019/2020,Female,all,Private,SSS,,PGDE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,188.0,6,31.3333
2019/2020,Female,all,Private,SSS,,PGDE,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,764.0,23,33.2174
2019/2020,Female,all,Private,SSS,,PGDE,Qualified,lga,Maru,North West,Zamfara,Maru,,,143.0,4,35.75
2019/2020,Female,all,Private,SSS,,PGDE,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,377.0,11,34.2727
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Bungudu,North West,Zamfara,Bungudu,,,318.0,13,24.4615
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Gusau,North West,Zamfara,Gusau,,,53.0,3,17.6667
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,129.0,5,25.8
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Maru,North West,Zamfara,Maru,,,90.0,3,30.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,,Unqualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,125.0,6,20.8333
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,394.0,15,26.2667
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,285.0,12,23.75
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,352.0,13,27.0769
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Maru,North West,Zamfara,Maru,,,281.0,11,25.5455
2019/2020,Female,all,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,397.0,17,23.3529
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Bungudu,North West,Zamfara,Bungudu,,,277.0,11,25.1818
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Gusau,North West,Zamfara,Gusau,,,75.0,3,25.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,263.0,11,23.9091
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Maru,North West,Zamfara,Maru,,,67.0,3,22.3333
2019/2020,Female,all,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,317.0,13,24.3846
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,143.0,7,20.4286
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,66.0,3,22.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,125.0,5,25.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Maru,North West,Zamfara,Maru,,,49.0,2,24.5
2019/2020,Female,all,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,44.0,2,22.0
2019/2020,Female,all,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,485.0,20,24.25
2019/2020,Female,all,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,165.0,7,23.5714
2019/2020,Female,all,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,281.0,12,23.4167
2019/2020,Female,all,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Maru,North West,Zamfara,Maru,,,424.0,15,28.2667
2019/2020,Female,all,Public,Adult & Non-Formal Education,,NCE,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,358.0,13,27.5385
2019/2020,Female,all,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Bungudu,North West,Zamfara,Bungudu,,,250.0,11,22.7273
2019/2020,Female,all,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Gusau,North West,Zamfara,Gusau,,,411.0,15,27.4
2019/2020,Female,all,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Kaura Namoda,North West,Zamfara,Kaura Namoda,,,129.0,4,32.25
2019/2020,Female,all,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Maru,North West,Zamfara,Maru,,,214.0,9,23.7778
2019/2020,Female,all,Public,Adult & Non-Formal Education,,PGDE,Qualified,lga,Talata Mafara,North West,Zamfara,Talata Mafara,,,183.0,7,26.1429
2019/2020,Female,all,Public,JSS,,,Unqualified,lga,Bungudu,North West,Zamfara,Bungudu,,,637.0,18,35.3889
2019/2020,Female,all,Public,JSS,,,Unqualified,lga,Gusau,North West,Zamfara,Gusau,,,551.0,16,34.4375
