session,gender,disability_scope,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Kazaure,North West,Jigawa,Kazaure,,,158.0,3,52.6667
2019/2020,Female,all,Private,JSS,,Grade II or Equivalent,Unqualified,lga,Ringim,North West,Jigawa,Ringim,,,194.0,4,48.5
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,lga,Garki,North West,Jigawa,Garki,,,282.0,6,47.0
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,lga,Gwaram,North West,Jigawa,Gwaram,,,97.0,2,48.5
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,lga,Hadejia,North West,Jigawa,Hadejia,,,158.0,3,52.6667
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,lga,Kafin-Hausa,North West,Jigawa,Kafin-Hausa,,,317.0,7,45.2857
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,lga,Kaugawa,North West,Jigawa,Kaugawa,,,299.0,6,49.8333
2019/2020,Female,all,Private,JSS,,MEd or Equivalent,Qualified,lga,Malam-Madori,North West,Jigawa,Malam-Madori,,,229.0,5,45.8
2019/2020,Female,all,Private,JSS,,NCE,Qualified,lga,Dutse,North West,Jigawa,Dutse,,,238.0,5,47.6
2019/2020,Female,all,Private,JSS,,NCE,Qualified,lga,Hadejia,North West,Jigawa,Hadejia,,,264.0,6,44.0
2019/2020,Female,all,Private,JSS,,NCE,Qualified,lga,Kiyawa,North West,Jigawa,Kiyawa,,,88.0,2,44.0
2019/2020,Female,all,Private,JSS,,NCE,Qualified,lga,Malam-Madori,North West,Jigawa,Malam-Madori,,,238.0,5,47.6
2019/2020,Female,all,Private,JSS,,NCE,Qualified,lga,Roni,North West,Jigawa,Roni,,,370.0,8,46.25
2019/2020,Female,all,Private,JSS,,NCE,Qualified,lga,Sule-Tankarkar,North West,Jigawa,Sule-Tankarkar,,,282.0,6,47.0
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,lga,Babura,North West,Jigawa,Babura,,,317.0,7,45.2857
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,lga,Birniwa,North West,Jigawa,Birniwa,,,317.0,7,45.2857
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,lga,Dutse,North West,Jigawa,Dutse,,,202.0,4,50.5
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,lga,Gwaram,North West,Jigawa,Gwaram,,,202.0,4,50.5
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,lga,Hadejia,North West,Jigawa,Hadejia,,,334.0,7,47.7143
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,lga,Kazaure,North West,Jigawa,Kazaure,,,211.0,4,52.75
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,lga,Malam-Madori,North West,Jigawa,Malam-Madori,,,431.0,9,47.8889
2019/2020,Female,all,Private,JSS,,PGDE,Qualified,lga,Ringim,North West,Jigawa,Ringim,,,158.0,3,52.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Auyo,North West,Jigawa,Auyo,,,605.0,15,40.3333
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Babura,North West,Jigawa,Babura,,,937.0,23,40.7391
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Birniwa,North West,Jigawa,Birniwa,,,625.0,15,41.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,,,Unqualified,lga,Dutse,North West,Jigawa,Dutse,,,429.0,10,42.9
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Auyo,North West,Jigawa,Auyo,,,527.0,13,40.5385
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Babura,North West,Jigawa,Babura,,,429.0,10,42.9
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,273.0,7,39.0
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Birniwa,North West,Jigawa,Birniwa,,,449.0,11,40.8182
2019/2020,Female,all,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,lga,Dutse,North West,Jigawa,Dutse,,,488.0,12,40.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Auyo,North West,Jigawa,Auyo,,,507.0,12,42.25
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,1854.0,45,41.2
2019/2020,Female,all,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,lga,Dutse,North West,Jigawa,Dutse,,,937.0,23,40.7391
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Auyo,North West,Jigawa,Auyo,,,527.0,13,40.5385
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Babura,North West,Jigawa,Babura,,,839.0,20,41.95
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,1484.0,36,41.2222
2019/2020,Female,all,Private,Pre-Primary/Primary,,NCE,Qualified,lga,Birniwa,North West,Jigawa,Birniwa,,,878.0,22,39.9091
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Babura,North West,Jigawa,Babura,,,429.0,10,42.9
2019/2020,Female,all,Private,Pre-Primary/Primary,,PGDE,Qualified,lga,Birniwa,North West,Jigawa,Birniwa,,,820.0,20,41.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,,Unqualified,lga,Auyo,North West,Jigawa,Auyo,,,1015.0,25,40.6
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,820.0,20,41.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,lga,Birniwa,North West,Jigawa,Birniwa,,,839.0,20,41.95
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,2089.0,51,40.9608
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Birniwa,North West,Jigawa,Birniwa,,,1015.0,25,40.6
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Buji,North West,Jigawa,Buji,,,664.0,16,41.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,lga,Dutse,North West,Jigawa,Dutse,,,976.0,24,40.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,781.0,19,41.1053
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,lga,Auyo,North West,Jigawa,Auyo,,,937.0,23,40.7391
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,lga,Babura,North West,Jigawa,Babura,,,878.0,21,41.8095
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,lga,Dutse,North West,Jigawa,Dutse,,,703.0,17,41.3529
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,lga,Buji,North West,Jigawa,Buji,,,956.0,23,41.5652
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,664.0,16,41.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Buji,North West,Jigawa,Buji,,,800.0,19,42.1053
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,Unqualified,lga,Dutse,North West,Jigawa,Dutse,,,742.0,18,41.2222
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,lga,Birniwa,North West,Jigawa,Birniwa,,,1893.0,46,41.1522
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Auyo,North West,Jigawa,Auyo,,,1015.0,25,40.6
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Babura,North West,Jigawa,Babura,,,800.0,19,42.1053
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,lga,Buji,North West,Jigawa,Buji,,,956.0,23,41.5652
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,2460.0,60,41.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Auyo,North West,Jigawa,Auyo,,,1054.0,26,40.5385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,lga,Dutse,North West,Jigawa,Dutse,,,839.0,20,41.95
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Babura,North West,Jigawa,Babura,,,742.0,18,41.2222
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,605.0,15,40.3333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Birniwa,North West,Jigawa,Birniwa,,,1093.0,27,40.4815
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,Unqualified,lga,Dutse,North West,Jigawa,Dutse,,,859.0,21,40.9048
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Auyo,North West,Jigawa,Auyo,,,781.0,19,41.1053
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Birniwa,North West,Jigawa,Birniwa,,,781.0,19,41.1053
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Buji,North West,Jigawa,Buji,,,800.0,19,42.1053
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,lga,Dutse,North West,Jigawa,Dutse,,,820.0,20,41.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,lga,Auyo,North West,Jigawa,Auyo,,,878.0,21,41.8095
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,781.0,19,41.1053
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,1796.0,44,40.8182
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,lga,Buji,North West,Jigawa,Buji,,,664.0,16,41.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,917.0,22,41.6818
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,lga,Birniwa,North West,Jigawa,Birniwa,,,1718.0,42,40.9048
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Babura,North West,Jigawa,Babura,,,917.0,22,41.6818
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,703.0,17,41.3529
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,lga,Buji,North West,Jigawa,Buji,,,703.0,17,41.3529
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Babura,North West,Jigawa,Babura,,,800.0,19,42.1053
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,625.0,15,41.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Buji,North West,Jigawa,Buji,,,742.0,18,41.2222
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,lga,Dutse,North West,Jigawa,Dutse,,,742.0,18,41.2222
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,lga,Auyo,North West,Jigawa,Auyo,,,839.0,20,41.95
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,781.0,19,41.1053
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,lga,Dutse,North West,Jigawa,Dutse,,,742.0,18,41.2222
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,Unqualified,lga,Buji,North West,Jigawa,Buji,,,664.0,16,41.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Auyo,North West,Jigawa,Auyo,,,800.0,19,42.1053
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Babura,North West,Jigawa,Babura,,,859.0,21,40.9048
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,1328.0,32,41.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,lga,Birniwa,North West,Jigawa,Birniwa,,,664.0,16,41.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,lga,Dutse,North West,Jigawa,Dutse,,,800.0,19,42.1053
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,1620.0,39,41.5385
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,lga,Birniwa,North West,Jigawa,Birniwa,,,878.0,21,41.8095
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Babura,North West,Jigawa,Babura,,,566.0,14,40.4286
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Buji,North West,Jigawa,Buji,,,664.0,16,41.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,lga,Dutse,North West,Jigawa,Dutse,,,605.0,15,40.3333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Babura,North West,Jigawa,Babura,,,800.0,19,42.1053
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,605.0,15,40.3333
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Birniwa,North West,Jigawa,Birniwa,,,976.0,24,40.6667
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,lga,Buji,North West,Jigawa,Buji,,,566.0,14,40.4286
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Babura,North West,Jigawa,Babura,,,742.0,18,41.2222
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,lga,Birniwa,North West,Jigawa,Birniwa,,,703.0,17,41.3529
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,lga,Auyo,North West,Jigawa,Auyo,,,820.0,20,41.0
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,lga,Buji,North West,Jigawa,Buji,,,664.0,16,41.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,1562.0,38,41.1053
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,lga,Dutse,North West,Jigawa,Dutse,,,703.0,17,41.3529
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Birnin-Kudu,North West,Jigawa,Birnin-Kudu,,,566.0,14,40.4286
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,lga,Dutse,North West,Jigawa,Dutse,,,566.0,14,40.4286
2019/2020,Female,all,Private,SSS,,,Unqualified,lga,Dutse,North West,Jigawa,Dutse,,,168.0,4,42.0
2019/2020,Female,all,Private,SSS,,,Unqualified,lga,Gwaram,North West,Jigawa,Gwaram,,,182.0,4,45.5
2019/2020,Female,all,Private,SSS,,,Unqualified,lga,Kaugawa,North West,Jigawa,Kaugawa,,,182.0,4,45.5
2019/2020,Female,all,Private,SSS,,,Unqualified,lga,Taura,North West,Jigawa,Taura,,,131.0,3,43.6667
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Birniwa,North West,Jigawa,Birniwa,,,452.0,10,45.2
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Dutse,North West,Jigawa,Dutse,,,102.0,2,51.0
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Gwaram,North West,Jigawa,Gwaram,,,189.0,4,47.25
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Hadejia,North West,Jigawa,Hadejia,,,102.0,2,51.0
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Kafin-Hausa,North West,Jigawa,Kafin-Hausa,,,401.0,9,44.5556
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Kaugawa,North West,Jigawa,Kaugawa,,,219.0,5,43.8
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Kiyawa,North West,Jigawa,Kiyawa,,,233.0,5,46.6
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Malam-Madori,North West,Jigawa,Malam-Madori,,,117.0,3,39.0
2019/2020,Female,all,Private,SSS,,BEd or Equivalent,Qualified,lga,Roni,North West,Jigawa,Roni,,,248.0,6,41.3333
2019/2020,Female,all,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Babura,North West,Jigawa,Babura,,,306.0,7,43.7143
2019/2020,Female,all,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Gumel,North West,Jigawa,Gumel,,,160.0,3,53.3333
2019/2020,Female,all,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Kirikasamma,North West,Jigawa,Kirikasamma,,,160.0,4,40.0
2019/2020,Female,all,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Malam-Madori,North West,Jigawa,Malam-Madori,,,233.0,5,46.6
2019/2020,Female,all,Private,SSS,,Grade II or Equivalent,Unqualified,lga,Taura,North West,Jigawa,Taura,,,80.0,2,40.0
