session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years,gap_band
2022/2023,Female,ALL,NABTEB,University,zone,North East,North East,,,,,0,6376,4613,1932,1777,152,0,1763,2681,155,12.600000000000001,1 year
2022/2023,Female,ALL,NABTEB,University,zone,North East,North East,,,,,0,2747,1988,834,765,65,0,759,1154,69,12.600000000000001,2 years
2022/2023,Female,ALL,NABTEB,University,zone,North East,North East,,,,,0,1429,1034,433,398,34,0,395,601,35,12.600000000000001,3-5 years
2022/2023,Female,ALL,NABTEB,University,zone,North East,North East,,,,,0,440,319,133,122,12,0,121,186,11,12.600000000000001,5+ years
2022/2023,Female,ALL,NABTEB,University,zone,North West,North West,,,,,0,13238,9581,4013,3688,312,0,3657,5568,325,14.700000000000001,1 year
2022/2023,Female,ALL,NABTEB,University,zone,North West,North West,,,,,0,5706,4130,1729,1589,135,0,1576,2401,140,14.700000000000001,2 years
2022/2023,Female,ALL,NABTEB,University,zone,North West,North West,,,,,0,2968,2148,900,827,70,0,820,1248,73,14.700000000000001,3-5 years
2022/2023,Female,ALL,NABTEB,University,zone,North West,North West,,,,,0,914,661,276,254,21,0,253,385,22,14.700000000000001,5+ years
2022/2023,Female,ALL,NABTEB,University,zone,South East,South East,,,,,0,4187,3030,1269,1166,100,0,1157,1761,103,10.5,1 year
2022/2023,Female,ALL,NABTEB,University,zone,South East,South East,,,,,0,1805,1305,547,502,43,0,500,758,45,10.5,2 years
2022/2023,Female,ALL,NABTEB,University,zone,South East,South East,,,,,0,939,679,284,261,22,0,260,395,23,10.5,3-5 years
2022/2023,Female,ALL,NABTEB,University,zone,South East,South East,,,,,0,289,208,87,80,6,0,81,121,7,10.5,5+ years
2022/2023,Female,ALL,NABTEB,University,zone,South South,South South,,,,,0,3236,2341,980,901,76,0,895,1361,79,12.600000000000001,1 year
2022/2023,Female,ALL,NABTEB,University,zone,South South,South South,,,,,0,1396,1010,421,388,34,0,386,589,33,12.600000000000001,2 years
2022/2023,Female,ALL,NABTEB,University,zone,South South,South South,,,,,0,726,524,219,202,16,0,202,305,17,12.600000000000001,3-5 years
2022/2023,Female,ALL,NABTEB,University,zone,South South,South South,,,,,0,224,162,68,62,6,0,62,94,6,12.600000000000001,5+ years
2022/2023,Female,ALL,NABTEB,University,zone,South West,South West,,,,,0,7394,5351,2241,2061,174,0,2043,3110,180,12.600000000000001,1 year
2022/2023,Female,ALL,NABTEB,University,zone,South West,South West,,,,,0,3187,2306,966,888,74,0,881,1340,78,12.600000000000001,2 years
2022/2023,Female,ALL,NABTEB,University,zone,South West,South West,,,,,0,1657,1200,503,462,40,0,457,697,41,12.600000000000001,3-5 years
2022/2023,Female,ALL,NABTEB,University,zone,South West,South West,,,,,0,510,368,154,142,13,0,142,214,12,12.600000000000001,5+ years
2022/2023,Female,ALL,NECO,College of Education,zone,North Central,North Central,,,,,0,3084,2231,935,859,73,0,853,1296,76,14.700000000000001,1 year
2022/2023,Female,ALL,NECO,College of Education,zone,North Central,North Central,,,,,0,1330,961,401,371,30,0,369,560,30,14.700000000000001,2 years
2022/2023,Female,ALL,NECO,College of Education,zone,North Central,North Central,,,,,0,691,501,209,193,16,0,190,292,16,14.700000000000001,3-5 years
2022/2023,Female,ALL,NECO,College of Education,zone,North Central,North Central,,,,,0,212,154,64,58,6,0,58,90,6,14.700000000000001,5+ years
2022/2023,Female,ALL,NECO,College of Education,zone,North East,North East,,,,,0,7470,5405,2265,2080,177,0,2065,3140,185,12.600000000000001,1 year
2022/2023,Female,ALL,NECO,College of Education,zone,North East,North East,,,,,0,3220,2331,976,897,76,0,889,1355,79,12.600000000000001,2 years
2022/2023,Female,ALL,NECO,College of Education,zone,North East,North East,,,,,0,1674,1211,507,467,40,0,463,704,40,12.600000000000001,3-5 years
2022/2023,Female,ALL,NECO,College of Education,zone,North East,North East,,,,,0,515,373,155,143,12,0,142,218,12,12.600000000000001,5+ years
2022/2023,Female,ALL,NECO,College of Education,zone,North West,North West,,,,,0,15511,11225,4704,4321,366,0,4286,6521,383,14.700000000000001,1 year
2022/2023,Female,ALL,NECO,College of Education,zone,North West,North West,,,,,0,6686,4837,2027,1861,159,0,1849,2810,166,14.700000000000001,2 years
2022/2023,Female,ALL,NECO,College of Education,zone,North West,North West,,,,,0,3477,2518,1052,969,83,0,959,1466,83,14.700000000000001,3-5 years
2022/2023,Female,ALL,NECO,College of Education,zone,North West,North West,,,,,0,1069,774,325,299,25,0,295,449,26,14.700000000000001,5+ years
2022/2023,Female,ALL,NECO,College of Education,zone,South East,South East,,,,,0,4906,3550,1487,1367,116,0,1356,2063,120,10.5,1 year
2022/2023,Female,ALL,NECO,College of Education,zone,South East,South East,,,,,0,2114,1531,640,589,51,0,583,891,51,10.5,2 years
2022/2023,Female,ALL,NECO,College of Education,zone,South East,South East,,,,,0,1099,795,333,307,26,0,304,462,26,10.5,3-5 years
2022/2023,Female,ALL,NECO,College of Education,zone,South East,South East,,,,,0,338,244,103,94,7,0,94,141,9,10.5,5+ years
2022/2023,Female,ALL,NECO,College of Education,zone,South South,South South,,,,,0,3792,2743,1149,1057,89,0,1049,1594,92,12.600000000000001,1 year
2022/2023,Female,ALL,NECO,College of Education,zone,South South,South South,,,,,0,1633,1184,495,455,39,0,449,689,40,12.600000000000001,2 years
2022/2023,Female,ALL,NECO,College of Education,zone,South South,South South,,,,,0,850,615,259,237,20,0,235,356,22,12.600000000000001,3-5 years
2022/2023,Female,ALL,NECO,College of Education,zone,South South,South South,,,,,0,262,189,79,72,6,0,73,110,7,12.600000000000001,5+ years
2022/2023,Female,ALL,NECO,College of Education,zone,South West,South West,,,,,0,8665,6271,2627,2413,205,0,2394,3644,214,12.600000000000001,1 year
2022/2023,Female,ALL,NECO,College of Education,zone,South West,South West,,,,,0,3735,2702,1133,1039,88,0,1033,1569,94,12.600000000000001,2 years
2022/2023,Female,ALL,NECO,College of Education,zone,South West,South West,,,,,0,1942,1406,589,540,46,0,536,817,49,12.600000000000001,3-5 years
2022/2023,Female,ALL,NECO,College of Education,zone,South West,South West,,,,,0,598,433,182,167,15,0,165,251,15,12.600000000000001,5+ years
2022/2023,Female,ALL,NECO,Polytechnic,zone,North Central,North Central,,,,,0,3854,2788,1167,1072,92,0,1066,1621,95,14.700000000000001,1 year
2022/2023,Female,ALL,NECO,Polytechnic,zone,North Central,North Central,,,,,0,1660,1202,503,463,39,0,458,699,40,14.700000000000001,2 years
2022/2023,Female,ALL,NECO,Polytechnic,zone,North Central,North Central,,,,,0,864,624,262,240,20,0,240,362,22,14.700000000000001,3-5 years
2022/2023,Female,ALL,NECO,Polytechnic,zone,North Central,North Central,,,,,0,266,193,80,74,7,0,73,113,6,14.700000000000001,5+ years
2022/2023,Female,ALL,NECO,Polytechnic,zone,North East,North East,,,,,0,9339,6757,2832,2600,221,0,2582,3925,232,12.600000000000001,1 year
2022/2023,Female,ALL,NECO,Polytechnic,zone,North East,North East,,,,,0,4024,2912,1221,1121,94,0,1112,1691,100,12.600000000000001,2 years
2022/2023,Female,ALL,NECO,Polytechnic,zone,North East,North East,,,,,0,2092,1515,634,582,48,0,577,881,52,12.600000000000001,3-5 years
2022/2023,Female,ALL,NECO,Polytechnic,zone,North East,North East,,,,,0,644,466,194,180,15,0,178,272,14,12.600000000000001,5+ years
2022/2023,Female,ALL,NECO,Polytechnic,zone,North West,North West,,,,,0,19390,14031,5877,5400,460,0,5359,8154,477,14.700000000000001,1 year
2022/2023,Female,ALL,NECO,Polytechnic,zone,North West,North West,,,,,0,8358,6048,2535,2328,198,0,2310,3513,207,14.700000000000001,2 years
2022/2023,Female,ALL,NECO,Polytechnic,zone,North West,North West,,,,,0,4347,3144,1317,1210,102,0,1203,1827,107,14.700000000000001,3-5 years
2022/2023,Female,ALL,NECO,Polytechnic,zone,North West,North West,,,,,0,1335,968,405,373,31,0,367,563,32,14.700000000000001,5+ years
2022/2023,Female,ALL,NECO,Polytechnic,zone,South East,South East,,,,,0,6132,4439,1861,1707,146,0,1693,2578,154,10.5,1 year
2022/2023,Female,ALL,NECO,Polytechnic,zone,South East,South East,,,,,0,2642,1914,801,735,62,0,728,1113,66,10.5,2 years
2022/2023,Female,ALL,NECO,Polytechnic,zone,South East,South East,,,,,0,1374,995,416,383,32,0,379,579,33,10.5,3-5 years
2022/2023,Female,ALL,NECO,Polytechnic,zone,South East,South East,,,,,0,422,307,127,117,11,0,115,180,10,10.5,5+ years
2022/2023,Female,ALL,NECO,Polytechnic,zone,South South,South South,,,,,0,4739,3430,1437,1319,112,0,1309,1993,118,12.600000000000001,1 year
2022/2023,Female,ALL,NECO,Polytechnic,zone,South South,South South,,,,,0,2043,1478,619,568,49,0,565,859,51,12.600000000000001,2 years
2022/2023,Female,ALL,NECO,Polytechnic,zone,South South,South South,,,,,0,1063,768,322,296,25,0,295,446,26,12.600000000000001,3-5 years
2022/2023,Female,ALL,NECO,Polytechnic,zone,South South,South South,,,,,0,326,237,98,90,8,0,89,139,8,12.600000000000001,5+ years
2022/2023,Female,ALL,NECO,Polytechnic,zone,South West,South West,,,,,0,10831,7838,3284,3017,256,0,2993,4554,267,12.600000000000001,1 year
2022/2023,Female,ALL,NECO,Polytechnic,zone,South West,South West,,,,,0,4668,3378,1414,1301,110,0,1290,1964,113,12.600000000000001,2 years
2022/2023,Female,ALL,NECO,Polytechnic,zone,South West,South West,,,,,0,2427,1757,736,676,57,0,670,1021,60,12.600000000000001,3-5 years
2022/2023,Female,ALL,NECO,Polytechnic,zone,South West,South West,,,,,0,747,539,226,208,18,0,208,313,18,12.600000000000001,5+ years
2022/2023,Female,ALL,NECO,University,zone,North Central,North Central,,,,,0,8477,6135,2570,2360,201,0,2342,3565,210,14.700000000000001,1 year
2022/2023,Female,ALL,NECO,University,zone,North Central,North Central,,,,,0,3654,2644,1108,1017,86,0,1010,1536,91,14.700000000000001,2 years
2022/2023,Female,ALL,NECO,University,zone,North Central,North Central,,,,,0,1899,1375,578,530,46,0,524,797,48,14.700000000000001,3-5 years
2022/2023,Female,ALL,NECO,University,zone,North Central,North Central,,,,,0,586,422,178,162,13,0,164,244,16,14.700000000000001,5+ years
2022/2023,Female,ALL,NECO,University,zone,North East,North East,,,,,0,20544,14865,6227,5721,487,0,5679,8638,506,12.600000000000001,1 year
2022/2023,Female,ALL,NECO,University,zone,North East,North East,,,,,0,8854,6407,2684,2466,209,0,2447,3723,218,12.600000000000001,2 years
2022/2023,Female,ALL,NECO,University,zone,North East,North East,,,,,0,4604,3332,1396,1282,107,0,1272,1936,114,12.600000000000001,3-5 years
2022/2023,Female,ALL,NECO,University,zone,North East,North East,,,,,0,1417,1025,428,395,34,0,392,597,33,12.600000000000001,5+ years
2022/2023,Female,ALL,NECO,University,zone,North West,North West,,,,,0,42659,30870,12930,11880,1010,0,11789,17940,1050,14.700000000000001,1 year
2022/2023,Female,ALL,NECO,University,zone,North West,North West,,,,,0,18387,13306,5574,5120,434,0,5081,7732,454,14.700000000000001,2 years
2022/2023,Female,ALL,NECO,University,zone,North West,North West,,,,,0,9561,6919,2900,2663,227,0,2642,4019,237,14.700000000000001,3-5 years
2022/2023,Female,ALL,NECO,University,zone,North West,North West,,,,,0,2942,2129,891,818,70,0,813,1238,73,14.700000000000001,5+ years
2022/2023,Female,ALL,NECO,University,zone,South East,South East,,,,,0,13491,9763,4090,3757,319,0,3728,5673,333,10.5,1 year
2022/2023,Female,ALL,NECO,University,zone,South East,South East,,,,,0,5816,4207,1762,1620,138,0,1609,2445,142,10.5,2 years
2022/2023,Female,ALL,NECO,University,zone,South East,South East,,,,,0,3023,2188,917,841,72,0,835,1271,76,10.5,3-5 years
2022/2023,Female,ALL,NECO,University,zone,South East,South East,,,,,0,930,673,282,259,21,0,257,391,23,10.5,5+ years
2022/2023,Female,ALL,NECO,University,zone,South South,South South,,,,,0,10426,7545,3160,2905,247,0,2881,4385,255,12.600000000000001,1 year
2022/2023,Female,ALL,NECO,University,zone,South South,South South,,,,,0,4494,3252,1362,1251,106,0,1242,1890,111,12.600000000000001,2 years
2022/2023,Female,ALL,NECO,University,zone,South South,South South,,,,,0,2338,1691,708,651,54,0,647,983,57,12.600000000000001,3-5 years
2022/2023,Female,ALL,NECO,University,zone,South South,South South,,,,,0,719,520,219,201,16,0,199,301,18,12.600000000000001,5+ years
2022/2023,Female,ALL,NECO,University,zone,South West,South West,,,,,0,23828,17243,7222,6636,564,0,6585,10021,586,12.600000000000001,1 year
2022/2023,Female,ALL,NECO,University,zone,South West,South West,,,,,0,10271,7432,3113,2860,243,0,2839,4319,253,12.600000000000001,2 years
2022/2023,Female,ALL,NECO,University,zone,South West,South West,,,,,0,5340,3864,1619,1486,126,0,1476,2245,133,12.600000000000001,3-5 years
2022/2023,Female,ALL,NECO,University,zone,South West,South West,,,,,0,1643,1189,498,458,39,0,454,691,40,12.600000000000001,5+ years
2022/2023,Female,ALL,WAEC,College of Education,zone,North Central,North Central,,,,,0,6590,4769,1998,1837,155,0,1821,2771,161,14.700000000000001,1 year
2022/2023,Female,ALL,WAEC,College of Education,zone,North Central,North Central,,,,,0,2840,2056,861,791,67,0,784,1195,70,14.700000000000001,2 years
2022/2023,Female,ALL,WAEC,College of Education,zone,North Central,North Central,,,,,0,1477,1069,447,411,36,0,408,622,36,14.700000000000001,3-5 years
2022/2023,Female,ALL,WAEC,College of Education,zone,North Central,North Central,,,,,0,455,329,139,126,10,0,126,190,13,14.700000000000001,5+ years
2022/2023,Female,ALL,WAEC,College of Education,zone,North East,North East,,,,,0,15971,11558,4843,4449,378,0,4413,6715,394,12.600000000000001,1 year
2022/2023,Female,ALL,WAEC,College of Education,zone,North East,North East,,,,,0,6884,4981,2086,1917,162,0,1903,2895,169,12.600000000000001,2 years
2022/2023,Female,ALL,WAEC,College of Education,zone,North East,North East,,,,,0,3580,2591,1085,997,85,0,989,1506,88,12.600000000000001,3-5 years
2022/2023,Female,ALL,WAEC,College of Education,zone,North East,North East,,,,,0,1101,798,334,307,26,0,303,464,27,12.600000000000001,5+ years
2022/2023,Female,ALL,WAEC,College of Education,zone,North West,North West,,,,,0,33164,24000,10053,9236,786,0,9164,13947,817,14.700000000000001,1 year
2022/2023,Female,ALL,WAEC,College of Education,zone,North West,North West,,,,,0,14295,10344,4333,3982,338,0,3951,6011,351,14.700000000000001,2 years
2022/2023,Female,ALL,WAEC,College of Education,zone,North West,North West,,,,,0,7432,5379,2253,2069,177,0,2053,3126,184,14.700000000000001,3-5 years
2022/2023,Female,ALL,WAEC,College of Education,zone,North West,North West,,,,,0,2286,1655,692,637,55,0,631,963,55,14.700000000000001,5+ years
2022/2023,Female,ALL,WAEC,College of Education,zone,South East,South East,,,,,0,10489,7590,3179,2921,249,0,2899,4411,258,10.5,1 year
2022/2023,Female,ALL,WAEC,College of Education,zone,South East,South East,,,,,0,4521,3272,1370,1260,107,0,1249,1902,110,10.5,2 years
2022/2023,Female,ALL,WAEC,College of Education,zone,South East,South East,,,,,0,2350,1701,713,654,55,0,649,988,59,10.5,3-5 years
2022/2023,Female,ALL,WAEC,College of Education,zone,South East,South East,,,,,0,723,525,219,201,18,0,198,306,18,10.5,5+ years
2022/2023,Female,ALL,WAEC,College of Education,zone,South South,South South,,,,,0,8105,5865,2457,2258,192,0,2240,3408,199,12.600000000000001,1 year
2022/2023,Female,ALL,WAEC,College of Education,zone,South South,South South,,,,,0,3494,2529,1059,974,83,0,965,1470,85,12.600000000000001,2 years
2022/2023,Female,ALL,WAEC,College of Education,zone,South South,South South,,,,,0,1817,1316,550,505,43,0,501,766,45,12.600000000000001,3-5 years
2022/2023,Female,ALL,WAEC,College of Education,zone,South South,South South,,,,,0,559,405,168,155,14,0,154,237,13,12.600000000000001,5+ years
2022/2023,Female,ALL,WAEC,College of Education,zone,South West,South West,,,,,0,18525,13405,5615,5159,438,0,5120,7790,456,12.600000000000001,1 year
2022/2023,Female,ALL,WAEC,College of Education,zone,South West,South West,,,,,0,7984,5778,2420,2223,188,0,2206,3358,197,12.600000000000001,2 years
2022/2023,Female,ALL,WAEC,College of Education,zone,South West,South West,,,,,0,4152,3005,1259,1156,98,0,1147,1746,103,12.600000000000001,3-5 years
2022/2023,Female,ALL,WAEC,College of Education,zone,South West,South West,,,,,0,1277,926,388,356,30,0,351,538,32,12.600000000000001,5+ years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,North Central,North Central,,,,,0,8238,5960,2497,2294,195,0,2278,3463,203,14.700000000000001,1 year
2022/2023,Female,ALL,WAEC,Polytechnic,zone,North Central,North Central,,,,,0,3551,2569,1077,988,84,0,982,1492,89,14.700000000000001,2 years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,North Central,North Central,,,,,0,1847,1336,560,514,44,0,511,776,46,14.700000000000001,3-5 years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,North Central,North Central,,,,,0,568,410,172,159,13,0,158,238,13,14.700000000000001,5+ years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,North East,North East,,,,,0,19964,14446,6052,5559,473,0,5518,8394,493,12.600000000000001,1 year
2022/2023,Female,ALL,WAEC,Polytechnic,zone,North East,North East,,,,,0,8606,6227,2609,2396,205,0,2379,3618,213,12.600000000000001,2 years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,North East,North East,,,,,0,4475,3237,1357,1246,107,0,1238,1880,111,12.600000000000001,3-5 years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,North East,North East,,,,,0,1377,996,416,384,33,0,381,580,32,12.600000000000001,5+ years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,North West,North West,,,,,0,41454,30000,12566,11546,980,0,11454,17434,1020,14.700000000000001,1 year
2022/2023,Female,ALL,WAEC,Polytechnic,zone,North West,North West,,,,,0,17867,12929,5418,4975,422,0,4938,7511,443,14.700000000000001,2 years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,North West,North West,,,,,0,9291,6724,2817,2588,219,0,2567,3907,229,14.700000000000001,3-5 years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,North West,North West,,,,,0,2859,2069,866,796,68,0,790,1203,70,14.700000000000001,5+ years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,South East,South East,,,,,0,13109,9487,3974,3652,310,0,3622,5513,322,10.5,1 year
2022/2023,Female,ALL,WAEC,Polytechnic,zone,South East,South East,,,,,0,5651,4088,1713,1574,133,0,1563,2375,139,10.5,2 years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,South East,South East,,,,,0,2940,2126,891,819,70,0,814,1235,72,10.5,3-5 years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,South East,South East,,,,,0,903,654,273,252,21,0,249,381,21,10.5,5+ years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,South South,South South,,,,,0,10131,7332,3070,2822,239,0,2799,4262,248,12.600000000000001,1 year
2022/2023,Female,ALL,WAEC,Polytechnic,zone,South South,South South,,,,,0,4367,3160,1323,1216,104,0,1207,1837,107,12.600000000000001,2 years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,South South,South South,,,,,0,2271,1643,689,632,54,0,628,954,57,12.600000000000001,3-5 years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,South South,South South,,,,,0,699,505,212,194,16,0,194,293,18,12.600000000000001,5+ years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,South West,South West,,,,,0,23154,16756,7019,6449,548,0,6398,9737,570,12.600000000000001,1 year
2022/2023,Female,ALL,WAEC,Polytechnic,zone,South West,South West,,,,,0,9981,7222,3025,2780,236,0,2759,4197,245,12.600000000000001,2 years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,South West,South West,,,,,0,5190,3755,1572,1445,123,0,1435,2183,127,12.600000000000001,3-5 years
2022/2023,Female,ALL,WAEC,Polytechnic,zone,South West,South West,,,,,0,1597,1156,484,446,38,0,441,672,38,12.600000000000001,5+ years
