session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,Disabled,NECO,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,4,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,Disabled,NECO,5+-year,College of Education,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,Disabled,WAEC,1-year,College of Education,4,4,2,1,0,1.0,0,0,1,4,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,Disabled,WAEC,2-year,College of Education,2,4,0,0,0,2.0,0,0,0,6,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,Disabled,WAEC,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Female,Disabled,WAEC,5+-year,College of Education,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,ALL,NABTEB,1-year,College of Education,17,24,8,5,2,1.0,0,0,0,29,4
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,ALL,NABTEB,2-year,College of Education,12,17,5,4,0,2.0,0,0,0,22,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,ALL,NABTEB,3-5-year,College of Education,7,8,2,2,0,1.5,0,0,0,11,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,ALL,NABTEB,5+-year,College of Education,5,7,2,2,0,1.5,0,0,0,8,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,ALL,NECO,1-year,College of Education,34,50,12,12,0,1.0,0,0,0,67,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,ALL,NECO,2-year,College of Education,22,33,9,8,0,2.0,0,0,0,44,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,ALL,NECO,3-5-year,College of Education,13,19,6,5,2,1.5,0,0,0,24,2
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,ALL,NECO,5+-year,College of Education,7,10,2,2,0,1.5,0,0,0,13,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,ALL,WAEC,1-year,College of Education,45,62,19,19,0,1.0,0,0,0,78,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,ALL,WAEC,2-year,College of Education,29,40,14,13,2,2.0,0,0,0,49,2
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,ALL,WAEC,3-5-year,College of Education,17,25,8,6,2,1.5,0,0,0,31,2
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,ALL,WAEC,5+-year,College of Education,13,19,5,5,0,1.5,0,0,0,25,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,Disabled,NABTEB,1-year,College of Education,1,2,2,1,0,1.0,0,0,0,1,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,Disabled,NABTEB,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,3,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,Disabled,NECO,1-year,College of Education,2,3,2,1,0,1.0,0,0,0,3,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,Disabled,NECO,2-year,College of Education,2,1,0,0,0,2.0,0,0,1,2,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,Disabled,NECO,3-5-year,College of Education,1,1,0,0,0,1.5,0,0,0,2,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,Disabled,WAEC,1-year,College of Education,3,4,2,1,0,1.0,0,0,0,5,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,Disabled,WAEC,2-year,College of Education,2,3,2,1,0,2.0,0,0,0,3,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,Disabled,WAEC,3-5-year,College of Education,2,1,0,0,0,1.5,0,0,1,2,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Comprehensive High School, Ago Oko",Male,Disabled,WAEC,5+-year,College of Education,1,1,0,0,0,1.5,0,0,0,2,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,ALL,NABTEB,1-year,University,13,15,21,20,0,1.0,0,0,1,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,ALL,NABTEB,2-year,University,8,11,26,25,0,2.0,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,ALL,NABTEB,3-5-year,University,6,9,21,20,0,1.5,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,ALL,NABTEB,5+-year,University,4,3,0,0,0,1.5,0,0,2,5,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,ALL,NECO,1-year,University,23,28,38,38,0,1.0,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,ALL,NECO,2-year,University,18,21,38,22,13,2.0,0,0,0,0,21
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,ALL,NECO,3-5-year,University,10,13,21,20,0,1.5,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,ALL,NECO,5+-year,University,7,8,21,20,0,1.5,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,ALL,WAEC,1-year,University,34,43,76,62,11,1.0,0,0,0,0,19
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,ALL,WAEC,2-year,University,20,24,38,38,0,2.0,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,ALL,WAEC,3-5-year,University,16,19,38,22,13,1.5,0,0,0,0,21
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,ALL,WAEC,5+-year,University,8,11,17,16,0,1.5,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,Disabled,NABTEB,1-year,University,2,2,14,13,0,1.0,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,Disabled,NABTEB,2-year,University,1,2,0,0,0,2.0,0,0,0,4,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,Disabled,NECO,1-year,University,2,2,14,13,2,1.0,0,0,0,0,2
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,Disabled,NECO,2-year,University,1,2,0,0,0,2.0,0,0,0,4,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,Disabled,NECO,3-5-year,University,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,Disabled,WAEC,1-year,University,2,4,12,11,0,1.0,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,Disabled,WAEC,2-year,University,2,2,0,0,0,2.0,0,0,1,3,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,Disabled,WAEC,3-5-year,University,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Female,Disabled,WAEC,5+-year,University,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,ALL,NABTEB,1-year,University,10,15,21,20,0,1.0,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,ALL,NABTEB,2-year,University,7,8,21,20,0,2.0,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,ALL,NABTEB,3-5-year,University,5,7,21,20,0,1.5,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,ALL,NABTEB,5+-year,University,3,2,0,0,0,1.5,0,0,1,4,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,ALL,NECO,1-year,University,21,28,59,59,0,1.0,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,ALL,NECO,2-year,University,13,15,38,38,0,2.0,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,ALL,NECO,3-5-year,University,9,11,21,20,0,1.5,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,ALL,NECO,5+-year,University,4,6,21,0,18,1.5,0,0,0,0,27
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,ALL,WAEC,1-year,University,30,37,94,84,9,1.0,0,0,0,0,13
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,ALL,WAEC,2-year,University,21,27,55,55,0,2.0,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,ALL,WAEC,3-5-year,University,12,14,38,22,13,1.5,0,0,0,0,21
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,ALL,WAEC,5+-year,University,7,8,21,20,0,1.5,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,Disabled,NABTEB,1-year,University,2,2,14,13,0,1.0,0,0,0,0,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,Disabled,NABTEB,2-year,University,1,2,0,0,0,2.0,0,0,0,3,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,Disabled,NECO,1-year,University,2,2,14,13,2,1.0,0,0,0,0,2
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,Disabled,NECO,2-year,University,1,1,0,0,0,2.0,0,0,0,2,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,Disabled,NECO,3-5-year,University,1,1,0,0,0,1.5,0,0,0,2,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,Disabled,NECO,5+-year,University,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,Disabled,WAEC,1-year,University,2,3,14,13,2,1.0,0,0,0,0,2
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,Disabled,WAEC,2-year,University,2,1,0,0,0,2.0,0,0,1,2,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,Disabled,WAEC,3-5-year,University,1,1,0,0,0,1.5,0,0,0,2,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Government Secondary School, Ago Oko",Male,Disabled,WAEC,5+-year,University,1,1,0,0,0,1.5,0,0,0,2,0
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,ALL,NABTEB,1-year,Polytechnic,23,34,16,16,0,1.0,0,0,0,36,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,ALL,NABTEB,2-year,Polytechnic,15,20,11,10,0,2.0,0,0,0,19,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,ALL,NABTEB,3-5-year,Polytechnic,10,15,5,4,0,1.5,0,0,0,18,1
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,ALL,NABTEB,5+-year,Polytechnic,5,6,5,0,4,1.5,0,0,0,4,6
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,ALL,NECO,1-year,Polytechnic,45,62,33,30,2,1.0,0,0,0,61,4
2022/2023,South West,Ogun,Abeokuta North,Ago Oko,"Unity College, Abeokuta North",Female,ALL,NECO,2-year,Polytechnic,29,39,18,15,2,2.0,0,0,0,41,4
