session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Disabled,NECO,1-year,Polytechnic,2,3,4,2,0,1.0,0,0,0,0,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Disabled,NECO,2-year,Polytechnic,1,1,0,0,0,2.0,0,0,0,1,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Disabled,NECO,3-5-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Disabled,NECO,5+-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Disabled,WAEC,1-year,Polytechnic,4,4,4,2,0,1.0,0,0,0,1,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Disabled,WAEC,2-year,Polytechnic,2,3,4,2,0,2.0,0,0,0,0,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Disabled,WAEC,3-5-year,Polytechnic,2,3,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Female,Disabled,WAEC,5+-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,ALL,NABTEB,1-year,Polytechnic,19,23,18,16,0,1.0,0,0,0,7,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,ALL,NABTEB,2-year,Polytechnic,13,16,11,9,0,2.0,0,0,0,6,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,ALL,NABTEB,3-5-year,Polytechnic,7,10,7,5,0,1.5,0,0,0,3,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,ALL,NABTEB,5+-year,Polytechnic,4,5,7,0,3,1.5,0,0,0,0,4
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,ALL,NECO,1-year,Polytechnic,29,40,28,27,0,1.0,0,0,0,13,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,ALL,NECO,2-year,Polytechnic,19,26,19,18,0,2.0,0,0,0,8,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,ALL,NECO,3-5-year,Polytechnic,14,19,14,11,3,1.5,0,0,0,6,2
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,ALL,NECO,5+-year,Polytechnic,7,10,5,4,0,1.5,0,0,0,4,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,ALL,WAEC,1-year,Polytechnic,41,52,46,39,3,1.0,0,0,0,12,4
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,ALL,WAEC,2-year,Polytechnic,27,35,30,27,3,2.0,0,0,0,9,2
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,ALL,WAEC,3-5-year,Polytechnic,20,26,19,18,0,1.5,0,0,0,8,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,ALL,WAEC,5+-year,Polytechnic,11,14,11,9,0,1.5,0,0,0,4,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Disabled,NABTEB,1-year,Polytechnic,1,1,4,2,0,1.0,0,0,0,0,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Disabled,NABTEB,2-year,Polytechnic,1,1,0,0,0,2.0,0,0,0,1,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Disabled,NABTEB,3-5-year,Polytechnic,0,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Disabled,NECO,1-year,Polytechnic,2,3,4,2,0,1.0,0,0,0,0,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Disabled,NECO,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Disabled,NECO,3-5-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Disabled,NECO,5+-year,Polytechnic,0,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Disabled,WAEC,1-year,Polytechnic,4,4,4,2,0,1.0,0,0,0,1,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Disabled,WAEC,2-year,Polytechnic,2,1,4,2,0,2.0,0,0,1,0,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Disabled,WAEC,3-5-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Government Secondary School, Ewu I",Male,Disabled,WAEC,5+-year,Polytechnic,0,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,ALL,NABTEB,1-year,College of Education,9,12,2,0,0,1.0,0,0,0,8,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,ALL,NABTEB,2-year,College of Education,6,7,2,0,0,2.0,0,0,0,4,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,ALL,NABTEB,3-5-year,College of Education,4,7,2,0,0,1.5,0,0,0,4,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,ALL,NABTEB,5+-year,College of Education,2,1,0,0,0,1.5,0,0,1,1,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,ALL,NECO,1-year,College of Education,16,22,4,2,0,1.0,0,0,0,14,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,ALL,NECO,2-year,College of Education,11,14,2,0,0,2.0,0,0,0,9,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,ALL,NECO,3-5-year,College of Education,6,7,2,0,0,1.5,0,0,0,4,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,ALL,NECO,5+-year,College of Education,4,5,2,0,0,1.5,0,0,0,3,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,ALL,WAEC,1-year,College of Education,23,29,4,2,0,1.0,0,0,0,19,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,ALL,WAEC,2-year,College of Education,14,18,4,2,0,2.0,0,0,0,11,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,ALL,WAEC,3-5-year,College of Education,9,12,2,0,0,1.5,0,0,0,8,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,ALL,WAEC,5+-year,College of Education,6,7,2,0,0,1.5,0,0,0,4,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,Disabled,NABTEB,1-year,College of Education,1,1,2,0,0,1.0,0,0,0,0,1
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,Disabled,NABTEB,2-year,College of Education,1,1,0,0,0,2.0,0,0,0,1,0
2022/2023,South South,Edo,Esan Central,Ewu I,"Unity College, Esan Central",Female,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
