session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,NABTEB,5+-year,Polytechnic,2,2,3,0,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,NECO,1-year,Polytechnic,12,15,16,13,0,1.0,0,0,0,1,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,NECO,2-year,Polytechnic,8,10,12,9,0,2.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,NECO,3-5-year,Polytechnic,4,7,9,6,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,NECO,5+-year,Polytechnic,2,5,3,0,0,1.5,0,0,0,1,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,WAEC,1-year,Polytechnic,15,19,22,19,0,1.0,0,0,0,1,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,WAEC,2-year,Polytechnic,10,15,16,13,0,2.0,0,0,0,1,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,WAEC,3-5-year,Polytechnic,6,10,9,6,0,1.5,0,0,0,1,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,WAEC,5+-year,Polytechnic,4,5,6,3,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,NABTEB,1-year,Polytechnic,0,0,3,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,NABTEB,2-year,Polytechnic,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,NABTEB,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,NECO,1-year,Polytechnic,2,2,3,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,NECO,2-year,Polytechnic,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,NECO,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,WAEC,1-year,Polytechnic,2,2,3,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,WAEC,2-year,Polytechnic,0,0,3,0,0,2.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,WAEC,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,NABTEB,1-year,Polytechnic,6,10,9,6,0,1.0,0,0,0,1,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,NABTEB,2-year,Polytechnic,4,5,6,3,0,2.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,NABTEB,3-5-year,Polytechnic,2,5,3,0,0,1.5,0,0,0,1,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,NABTEB,5+-year,Polytechnic,2,2,3,0,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,NECO,1-year,Polytechnic,15,19,19,16,0,1.0,0,0,0,2,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,NECO,2-year,Polytechnic,10,12,12,9,0,2.0,0,0,0,1,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,NECO,3-5-year,Polytechnic,6,7,6,3,0,1.5,0,0,0,1,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,NECO,5+-year,Polytechnic,4,7,6,3,0,1.5,0,0,0,1,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,WAEC,1-year,Polytechnic,19,24,22,19,0,1.0,0,0,0,3,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,WAEC,2-year,Polytechnic,10,12,12,9,0,2.0,0,0,0,1,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,WAEC,3-5-year,Polytechnic,8,10,9,6,0,1.5,0,0,0,1,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,WAEC,5+-year,Polytechnic,4,5,6,3,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Disabled,NABTEB,1-year,Polytechnic,0,0,3,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Disabled,NABTEB,2-year,Polytechnic,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Disabled,NABTEB,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Disabled,NECO,1-year,Polytechnic,2,2,3,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Disabled,NECO,2-year,Polytechnic,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Disabled,NECO,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Disabled,WAEC,1-year,Polytechnic,2,2,3,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Disabled,WAEC,2-year,Polytechnic,2,2,3,0,0,2.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Disabled,WAEC,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,ALL,NABTEB,1-year,College of Education,6,10,22,19,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,ALL,NABTEB,2-year,College of Education,6,7,16,13,0,2.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,ALL,NABTEB,3-5-year,College of Education,4,5,16,9,4,1.5,0,0,0,0,2
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,ALL,NABTEB,5+-year,College of Education,2,2,6,3,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,ALL,NECO,1-year,College of Education,15,22,66,60,4,1.0,0,0,0,0,2
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,ALL,NECO,2-year,College of Education,8,12,31,28,0,2.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,ALL,NECO,3-5-year,College of Education,4,7,25,16,4,1.5,0,0,0,0,3
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,ALL,NECO,5+-year,College of Education,2,2,6,3,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,ALL,WAEC,1-year,College of Education,19,27,78,75,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,ALL,WAEC,2-year,College of Education,10,17,50,44,4,2.0,0,0,0,0,2
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,ALL,WAEC,3-5-year,College of Education,8,10,34,31,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,ALL,WAEC,5+-year,College of Education,4,5,12,9,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Disabled,NABTEB,1-year,College of Education,0,0,6,3,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Disabled,NABTEB,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Disabled,NECO,1-year,College of Education,0,2,6,3,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Disabled,NECO,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Disabled,NECO,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Disabled,WAEC,1-year,College of Education,2,2,6,3,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Disabled,WAEC,2-year,College of Education,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Disabled,WAEC,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Female,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,ALL,NABTEB,1-year,College of Education,8,12,31,25,4,1.0,0,0,0,0,2
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,ALL,NABTEB,2-year,College of Education,6,7,16,13,0,2.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,ALL,NABTEB,3-5-year,College of Education,4,5,16,13,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,ALL,NABTEB,5+-year,College of Education,2,2,6,3,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,ALL,NECO,1-year,College of Education,15,19,56,53,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,ALL,NECO,2-year,College of Education,8,12,41,34,4,2.0,0,0,0,0,2
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,ALL,NECO,3-5-year,College of Education,6,7,25,22,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,ALL,NECO,5+-year,College of Education,4,5,16,9,4,1.5,0,0,0,0,2
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,ALL,WAEC,1-year,College of Education,19,27,69,66,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,ALL,WAEC,2-year,College of Education,12,17,50,38,4,2.0,0,0,0,0,4
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,ALL,WAEC,3-5-year,College of Education,6,7,19,16,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,ALL,WAEC,5+-year,College of Education,4,7,19,16,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Disabled,NABTEB,1-year,College of Education,0,0,6,3,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Disabled,NABTEB,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Disabled,NECO,1-year,College of Education,0,0,6,3,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Disabled,NECO,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Disabled,NECO,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Disabled,WAEC,1-year,College of Education,2,2,6,3,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Disabled,WAEC,2-year,College of Education,0,0,6,3,0,2.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Disabled,WAEC,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Government Secondary School, Agyaga",Male,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,ALL,NABTEB,1-year,Polytechnic,4,5,6,3,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,ALL,NABTEB,2-year,Polytechnic,2,2,3,0,0,2.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,ALL,NABTEB,3-5-year,Polytechnic,2,2,3,0,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,ALL,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,ALL,NECO,1-year,Polytechnic,6,7,9,6,0,1.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,ALL,NECO,2-year,Polytechnic,4,5,6,3,0,2.0,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,ALL,NECO,3-5-year,Polytechnic,2,2,3,0,0,1.5,0,0,0,0,1
2022/2023,North Central,Nasarawa,Akwanga,Agyaga,"Unity College, Akwanga",Female,ALL,NECO,5+-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,1,0
