session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,NECO,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,WAEC,1-year,University,0,0,195,181,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,WAEC,2-year,University,0,0,195,181,0,2.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,WAEC,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,NABTEB,1-year,University,0,0,480,467,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,NABTEB,2-year,University,0,0,240,226,0,2.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,NABTEB,3-5-year,University,0,0,240,226,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,NABTEB,5+-year,University,0,0,240,0,13,1.5,0,0,0,0,16
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,NECO,1-year,University,0,0,1215,1069,9,1.0,0,0,0,0,10
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,NECO,2-year,University,0,0,960,813,9,2.0,0,0,0,0,10
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,NECO,3-5-year,University,0,0,480,467,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,NECO,5+-year,University,0,0,240,226,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,WAEC,1-year,University,0,0,1695,1642,3,1.0,0,0,0,0,4
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,WAEC,2-year,University,0,0,1020,949,3,2.0,0,0,0,0,5
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,WAEC,3-5-year,University,0,0,600,437,9,1.5,0,0,0,0,11
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,WAEC,5+-year,University,0,0,240,226,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,Disabled,NABTEB,1-year,University,0,0,195,181,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,Disabled,NABTEB,2-year,University,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,Disabled,NABTEB,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,Disabled,NECO,1-year,University,0,0,195,181,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,Disabled,NECO,2-year,University,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,Disabled,NECO,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,Disabled,WAEC,1-year,University,0,0,195,181,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,Disabled,WAEC,2-year,University,0,0,195,181,0,2.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,Disabled,WAEC,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,ALL,NABTEB,1-year,University,0,0,660,648,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,ALL,NABTEB,2-year,University,0,0,480,467,0,2.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,ALL,NABTEB,3-5-year,University,0,0,240,226,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,ALL,NABTEB,5+-year,University,0,0,240,0,13,1.5,0,0,0,0,16
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,ALL,NECO,1-year,University,0,0,1275,1069,13,1.0,0,0,0,0,14
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,ALL,NECO,2-year,University,0,0,960,813,9,2.0,0,0,0,0,10
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,ALL,NECO,3-5-year,University,0,0,480,467,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,ALL,NECO,5+-year,University,0,0,240,226,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,ALL,WAEC,1-year,University,0,0,1875,1822,3,1.0,0,0,0,0,4
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,ALL,WAEC,2-year,University,0,0,1020,949,3,2.0,0,0,0,0,5
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,ALL,WAEC,3-5-year,University,0,0,600,587,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,ALL,WAEC,5+-year,University,0,0,420,256,9,1.5,0,0,0,0,11
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Disabled,NABTEB,1-year,University,0,0,195,181,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Disabled,NABTEB,2-year,University,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Disabled,NABTEB,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Disabled,NECO,1-year,University,0,0,195,181,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Disabled,NECO,2-year,University,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Disabled,NECO,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Disabled,WAEC,1-year,University,0,0,195,181,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Disabled,WAEC,2-year,University,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Disabled,WAEC,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Female,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,ALL,NABTEB,1-year,University,0,0,480,467,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,ALL,NABTEB,2-year,University,0,0,240,226,0,2.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,ALL,NABTEB,3-5-year,University,0,0,240,226,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,ALL,NABTEB,5+-year,University,0,0,240,0,13,1.5,0,0,0,0,16
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,ALL,NECO,1-year,University,0,0,1515,1325,13,1.0,0,0,0,0,13
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,ALL,NECO,2-year,University,0,0,960,813,9,2.0,0,0,0,0,10
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,ALL,NECO,3-5-year,University,0,0,480,467,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,ALL,NECO,5+-year,University,0,0,240,226,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,ALL,WAEC,1-year,University,0,0,2115,1822,19,1.0,0,0,0,0,20
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,ALL,WAEC,2-year,University,0,0,1275,1129,9,2.0,0,0,0,0,10
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,ALL,WAEC,3-5-year,University,0,0,600,587,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,ALL,WAEC,5+-year,University,0,0,420,407,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Disabled,NABTEB,1-year,University,0,0,195,181,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Disabled,NABTEB,2-year,University,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Disabled,NABTEB,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Disabled,NECO,1-year,University,0,0,195,181,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Disabled,NECO,2-year,University,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Disabled,NECO,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Disabled,WAEC,1-year,University,0,0,195,181,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Disabled,WAEC,2-year,University,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Disabled,WAEC,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Government Secondary School, Achalla  I",Male,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,ALL,NABTEB,1-year,University,0,0,480,256,13,1.0,0,0,0,0,15
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,ALL,NABTEB,2-year,University,0,0,240,226,0,2.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,ALL,NABTEB,3-5-year,University,0,0,240,226,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,ALL,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,ALL,NECO,1-year,University,0,0,1275,1069,13,1.0,0,0,0,0,14
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,ALL,NECO,2-year,University,0,0,720,572,9,2.0,0,0,0,0,10
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,ALL,NECO,3-5-year,University,0,0,480,467,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,ALL,NECO,5+-year,University,0,0,240,226,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,ALL,WAEC,1-year,University,0,0,1275,1129,9,1.0,0,0,0,0,10
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,ALL,WAEC,2-year,University,0,0,840,693,9,2.0,0,0,0,0,10
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,ALL,WAEC,3-5-year,University,0,0,600,587,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,ALL,WAEC,5+-year,University,0,0,180,166,0,1.5,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Disabled,NABTEB,1-year,University,0,0,195,181,0,1.0,0,0,0,0,1
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Disabled,NABTEB,2-year,University,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Disabled,NABTEB,3-5-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Anambra,Awka North,Achalla  I,"Unity College, Awka North",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
