session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Female,ALL,WAEC,5+-year,Polytechnic,9,10,26,20,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Female,Disabled,NABTEB,1-year,Polytechnic,0,0,13,7,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Female,Disabled,NABTEB,2-year,Polytechnic,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Female,Disabled,NABTEB,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Female,Disabled,NECO,1-year,Polytechnic,0,0,13,7,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Female,Disabled,NECO,2-year,Polytechnic,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Female,Disabled,NECO,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Female,Disabled,WAEC,1-year,Polytechnic,4,5,13,7,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Female,Disabled,WAEC,2-year,Polytechnic,0,0,13,7,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Female,Disabled,WAEC,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Female,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,ALL,NABTEB,1-year,Polytechnic,13,15,33,26,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,ALL,NABTEB,2-year,Polytechnic,9,10,33,20,3,2.0,0,0,0,0,2
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,ALL,NABTEB,3-5-year,Polytechnic,4,10,20,13,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,ALL,NABTEB,5+-year,Polytechnic,4,5,20,13,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,ALL,NECO,1-year,Polytechnic,22,31,79,73,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,ALL,NECO,2-year,Polytechnic,18,20,46,40,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,ALL,NECO,3-5-year,Polytechnic,13,15,33,26,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,ALL,NECO,5+-year,Polytechnic,4,5,13,7,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,ALL,WAEC,1-year,Polytechnic,31,41,99,92,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,ALL,WAEC,2-year,Polytechnic,18,20,59,46,3,2.0,0,0,0,0,2
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,ALL,WAEC,3-5-year,Polytechnic,13,15,39,33,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,ALL,WAEC,5+-year,Polytechnic,9,10,13,7,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,Disabled,NABTEB,1-year,Polytechnic,0,0,13,7,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,Disabled,NABTEB,2-year,Polytechnic,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,Disabled,NABTEB,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,Disabled,NECO,1-year,Polytechnic,0,0,13,7,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,Disabled,NECO,2-year,Polytechnic,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,Disabled,NECO,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,Disabled,WAEC,1-year,Polytechnic,0,5,13,7,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,Disabled,WAEC,2-year,Polytechnic,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,Disabled,WAEC,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Community Secondary School, Akwukwu",Male,Disabled,WAEC,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,ALL,NABTEB,1-year,College of Education,9,10,20,13,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,ALL,NABTEB,2-year,College of Education,4,5,13,7,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,ALL,NABTEB,3-5-year,College of Education,4,5,13,7,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,ALL,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,ALL,NECO,1-year,College of Education,13,15,33,20,3,1.0,0,0,0,0,2
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,ALL,NECO,2-year,College of Education,9,10,13,7,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,ALL,NECO,3-5-year,College of Education,4,5,13,7,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,ALL,NECO,5+-year,College of Education,4,5,7,0,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,ALL,WAEC,1-year,College of Education,18,25,39,33,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,ALL,WAEC,2-year,College of Education,9,15,26,20,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,ALL,WAEC,3-5-year,College of Education,9,10,20,13,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,ALL,WAEC,5+-year,College of Education,4,5,7,0,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,Disabled,NABTEB,1-year,College of Education,0,0,7,0,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,Disabled,NABTEB,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,Disabled,NECO,1-year,College of Education,0,0,7,0,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,Disabled,NECO,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,Disabled,NECO,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,Disabled,WAEC,1-year,College of Education,0,0,7,0,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,Disabled,WAEC,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,Disabled,WAEC,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Female,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,ALL,NABTEB,1-year,College of Education,4,10,13,7,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,ALL,NABTEB,2-year,College of Education,4,5,13,7,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,ALL,NABTEB,3-5-year,College of Education,4,5,13,7,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,ALL,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,ALL,NECO,1-year,College of Education,13,15,20,13,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,ALL,NECO,2-year,College of Education,9,10,20,7,3,2.0,0,0,0,0,2
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,ALL,NECO,3-5-year,College of Education,4,5,7,0,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,ALL,NECO,5+-year,College of Education,4,5,7,0,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,ALL,WAEC,1-year,College of Education,13,20,39,33,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,ALL,WAEC,2-year,College of Education,9,10,20,13,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,ALL,WAEC,3-5-year,College of Education,4,10,20,7,3,1.5,0,0,0,0,2
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,ALL,WAEC,5+-year,College of Education,4,5,7,0,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,Disabled,NABTEB,1-year,College of Education,0,0,7,0,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,Disabled,NABTEB,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,Disabled,NECO,1-year,College of Education,0,0,7,0,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,Disabled,NECO,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,Disabled,NECO,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,Disabled,WAEC,1-year,College of Education,0,0,7,0,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,Disabled,WAEC,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,Disabled,WAEC,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Comprehensive High School, Akwukwu",Male,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,ALL,NABTEB,1-year,College of Education,13,15,20,13,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,ALL,NABTEB,2-year,College of Education,9,10,13,7,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,ALL,NABTEB,3-5-year,College of Education,4,5,13,7,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,ALL,NABTEB,5+-year,College of Education,4,5,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,ALL,NECO,1-year,College of Education,26,36,46,40,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,ALL,NECO,2-year,College of Education,13,15,20,13,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,ALL,NECO,3-5-year,College of Education,9,15,20,13,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,ALL,NECO,5+-year,College of Education,4,5,13,7,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,ALL,WAEC,1-year,College of Education,31,36,59,53,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,ALL,WAEC,2-year,College of Education,18,20,26,20,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,ALL,WAEC,3-5-year,College of Education,13,15,20,13,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,ALL,WAEC,5+-year,College of Education,9,10,20,7,3,1.5,0,0,0,0,2
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,Disabled,NABTEB,1-year,College of Education,0,0,7,0,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,Disabled,NABTEB,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,Disabled,NECO,1-year,College of Education,0,0,7,0,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,Disabled,NECO,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,Disabled,NECO,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,Disabled,WAEC,1-year,College of Education,4,0,7,0,0,1.0,0,0,1,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,Disabled,WAEC,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,Disabled,WAEC,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Female,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,ALL,NABTEB,1-year,College of Education,9,15,20,13,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,ALL,NABTEB,2-year,College of Education,9,10,13,7,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,ALL,NABTEB,3-5-year,College of Education,4,5,13,7,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,ALL,NABTEB,5+-year,College of Education,0,5,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,ALL,NECO,1-year,College of Education,22,25,33,26,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,ALL,NECO,2-year,College of Education,13,15,20,13,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,ALL,NECO,3-5-year,College of Education,9,10,13,7,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,ALL,NECO,5+-year,College of Education,4,5,13,0,3,1.5,0,0,0,0,2
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,ALL,WAEC,1-year,College of Education,26,36,59,53,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,ALL,WAEC,2-year,College of Education,18,20,39,33,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,ALL,WAEC,3-5-year,College of Education,9,15,26,20,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,ALL,WAEC,5+-year,College of Education,4,5,7,0,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,Disabled,NABTEB,1-year,College of Education,0,0,0,0,0,1.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,Disabled,NABTEB,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,Disabled,NECO,1-year,College of Education,0,0,7,0,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,Disabled,NECO,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,Disabled,NECO,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,Disabled,WAEC,1-year,College of Education,0,0,7,0,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,Disabled,WAEC,2-year,College of Education,0,0,0,0,0,2.0,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,Disabled,WAEC,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Government Secondary School, Akwukwu",Male,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Unity College, Oshimili North",Female,ALL,NABTEB,1-year,College of Education,13,20,20,13,0,1.0,0,0,0,1,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Unity College, Oshimili North",Female,ALL,NABTEB,2-year,College of Education,9,10,13,7,0,2.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Unity College, Oshimili North",Female,ALL,NABTEB,3-5-year,College of Education,4,5,13,7,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Unity College, Oshimili North",Female,ALL,NABTEB,5+-year,College of Education,4,5,13,0,3,1.5,0,0,0,0,2
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Unity College, Oshimili North",Female,ALL,NECO,1-year,College of Education,26,31,46,40,0,1.0,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Unity College, Oshimili North",Female,ALL,NECO,2-year,College of Education,18,20,33,20,3,2.0,0,0,0,0,2
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Unity College, Oshimili North",Female,ALL,NECO,3-5-year,College of Education,9,10,20,13,0,1.5,0,0,0,0,1
2022/2023,South South,Delta,Oshimili North,Akwukwu,"Unity College, Oshimili North",Female,ALL,NECO,5+-year,College of Education,4,5,13,7,0,1.5,0,0,0,0,1
