session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,WAEC,5+-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,NABTEB,1-year,College of Education,8,8,1,1,0,1.0,0,0,1,19,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,NABTEB,2-year,College of Education,5,6,1,1,0,2.0,0,0,0,14,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,NABTEB,3-5-year,College of Education,2,4,1,1,0,1.5,0,0,0,8,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,NABTEB,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,6,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,NECO,1-year,College of Education,13,17,2,1,0,1.0,0,0,0,40,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,NECO,2-year,College of Education,7,10,1,0,0,2.0,0,0,0,23,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,NECO,3-5-year,College of Education,6,8,1,0,0,1.5,0,0,0,18,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,NECO,5+-year,College of Education,3,6,0,0,0,1.5,0,0,0,15,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,WAEC,1-year,College of Education,15,19,2,2,0,1.0,0,0,0,43,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,WAEC,2-year,College of Education,9,12,1,0,0,2.0,0,0,0,28,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,WAEC,3-5-year,College of Education,6,7,1,0,0,1.5,0,0,0,17,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,WAEC,5+-year,College of Education,5,5,1,0,0,1.5,0,0,0,12,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,NABTEB,1-year,College of Education,1,2,1,1,0,1.0,0,0,0,2,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,NABTEB,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,4,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,NECO,1-year,College of Education,1,1,1,0,0,1.0,0,0,1,2,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,NECO,2-year,College of Education,1,1,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,NECO,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,WAEC,1-year,College of Education,1,1,1,0,0,1.0,0,0,1,2,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,WAEC,2-year,College of Education,1,1,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,WAEC,3-5-year,College of Education,1,1,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,WAEC,5+-year,College of Education,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,NABTEB,1-year,College of Education,8,11,1,1,0,1.0,0,0,0,26,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,NABTEB,2-year,College of Education,5,6,1,1,0,2.0,0,0,0,13,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,NABTEB,3-5-year,College of Education,3,4,0,0,0,1.5,0,0,0,9,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,NABTEB,5+-year,College of Education,2,2,0,0,0,1.5,0,0,0,5,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,NECO,1-year,College of Education,14,19,2,1,0,1.0,0,0,0,44,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,NECO,2-year,College of Education,8,10,1,0,0,2.0,0,0,0,24,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,NECO,3-5-year,College of Education,5,7,1,0,0,1.5,0,0,0,16,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,NECO,5+-year,College of Education,3,3,0,0,0,1.5,0,0,1,8,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,WAEC,1-year,College of Education,17,22,2,2,0,1.0,0,0,0,51,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,WAEC,2-year,College of Education,11,14,1,1,0,2.0,0,0,0,33,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,WAEC,3-5-year,College of Education,7,9,1,0,0,1.5,0,0,0,22,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,WAEC,5+-year,College of Education,4,5,0,0,0,1.5,0,0,0,12,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Disabled,NABTEB,1-year,College of Education,1,2,0,0,0,1.0,0,0,0,4,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Disabled,NABTEB,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,4,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Disabled,NECO,1-year,College of Education,1,1,0,0,0,1.0,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Disabled,NECO,2-year,College of Education,1,1,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Disabled,NECO,3-5-year,College of Education,1,1,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Disabled,NECO,5+-year,College of Education,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Disabled,WAEC,1-year,College of Education,2,2,1,0,0,1.0,0,0,0,5,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Disabled,WAEC,2-year,College of Education,1,1,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Disabled,WAEC,3-5-year,College of Education,1,1,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,Disabled,WAEC,5+-year,College of Education,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,ALL,NABTEB,1-year,University,11,17,6,5,0,1.0,0,0,0,32,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,ALL,NABTEB,2-year,University,8,11,6,5,0,2.0,0,0,0,15,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,ALL,NABTEB,3-5-year,University,4,6,6,0,18,1.5,0,0,0,5,11
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,ALL,NABTEB,5+-year,University,2,4,0,0,0,1.5,0,0,0,10,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,ALL,NECO,1-year,University,21,29,14,14,0,1.0,0,0,0,44,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,ALL,NECO,2-year,University,13,19,9,9,0,2.0,0,0,0,29,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,ALL,NECO,3-5-year,University,9,13,4,4,0,1.5,0,0,0,24,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,ALL,NECO,5+-year,University,5,6,4,0,12,1.5,0,0,0,7,8
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,ALL,WAEC,1-year,University,26,36,16,13,12,1.0,0,0,0,60,6
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,ALL,WAEC,2-year,University,17,23,12,8,12,2.0,0,0,0,33,7
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,ALL,WAEC,3-5-year,University,12,15,7,7,0,1.5,0,0,0,24,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,ALL,WAEC,5+-year,University,6,8,4,3,0,1.5,0,0,0,14,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Disabled,NABTEB,1-year,University,1,1,0,0,0,1.0,0,0,1,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Disabled,NABTEB,2-year,University,1,1,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Disabled,NECO,1-year,University,1,1,4,3,0,1.0,0,0,1,0,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Disabled,NECO,2-year,University,1,1,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Disabled,NECO,3-5-year,University,1,1,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Disabled,WAEC,1-year,University,1,1,3,3,0,1.0,0,0,1,0,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Disabled,WAEC,2-year,University,1,1,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Disabled,WAEC,3-5-year,University,1,1,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Female,Disabled,WAEC,5+-year,University,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,ALL,NABTEB,1-year,University,10,14,6,5,0,1.0,0,0,0,23,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,ALL,NABTEB,2-year,University,7,10,6,5,0,2.0,0,0,0,13,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,ALL,NABTEB,3-5-year,University,4,6,6,0,18,1.5,0,0,0,4,11
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,ALL,NABTEB,5+-year,University,3,4,0,0,0,1.5,0,0,0,9,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,ALL,NECO,1-year,University,20,28,14,14,0,1.0,0,0,0,41,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,ALL,NECO,2-year,University,14,17,9,9,0,2.0,0,0,0,25,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,ALL,NECO,3-5-year,University,7,8,4,4,0,1.5,0,0,0,13,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,ALL,NECO,5+-year,University,5,7,4,0,12,1.5,0,0,0,9,8
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,ALL,WAEC,1-year,University,24,33,16,15,0,1.0,0,0,0,52,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,ALL,WAEC,2-year,University,16,22,12,8,12,2.0,0,0,0,32,7
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,ALL,WAEC,3-5-year,University,9,13,7,4,12,1.5,0,0,0,17,7
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,ALL,WAEC,5+-year,University,7,9,4,3,0,1.5,0,0,0,16,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Disabled,NABTEB,1-year,University,1,1,0,0,0,1.0,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Disabled,NABTEB,2-year,University,1,1,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Disabled,NECO,1-year,University,1,1,4,3,0,1.0,0,0,0,0,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Disabled,NECO,2-year,University,1,1,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Disabled,NECO,3-5-year,University,1,1,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Disabled,NECO,5+-year,University,1,0,0,0,0,1.5,0,0,2,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Disabled,WAEC,1-year,University,2,2,3,3,0,1.0,0,0,0,0,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Disabled,WAEC,2-year,University,1,1,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Disabled,WAEC,3-5-year,University,1,1,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Government Secondary School, Bahuli",Male,Disabled,WAEC,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,ALL,NABTEB,1-year,University,12,15,6,5,0,1.0,0,0,0,26,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,ALL,NABTEB,2-year,University,8,11,6,5,0,2.0,0,0,0,15,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,ALL,NABTEB,3-5-year,University,5,6,6,5,0,1.5,0,0,0,5,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,ALL,NABTEB,5+-year,University,2,4,0,0,0,1.5,0,0,0,10,0
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,ALL,NECO,1-year,University,26,32,14,14,0,1.0,0,0,0,52,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,ALL,NECO,2-year,University,16,21,9,9,0,2.0,0,0,0,34,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,ALL,NECO,3-5-year,University,10,13,4,4,0,1.5,0,0,0,24,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,ALL,NECO,5+-year,University,6,8,4,0,12,1.5,0,0,0,11,8
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,ALL,WAEC,1-year,University,37,48,19,16,12,1.0,0,0,0,82,6
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,ALL,WAEC,2-year,University,23,29,12,8,12,2.0,0,0,0,49,7
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,ALL,WAEC,3-5-year,University,15,19,7,7,0,1.5,0,0,0,33,1
2022/2023,North East,Adamawa,Mubi North,Bahuli,"Unity College, Mubi North",Female,ALL,WAEC,5+-year,University,7,8,4,3,0,1.5,0,0,0,14,1
