session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,ALL,WAEC,5+-year,Polytechnic,9,12,7,2,11,1.5,0,0,0,4,2
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,NABTEB,1-year,Polytechnic,1,2,2,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,NABTEB,2-year,Polytechnic,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,NABTEB,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,NECO,1-year,Polytechnic,3,3,2,0,0,1.0,0,0,0,1,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,NECO,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,NECO,3-5-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,WAEC,1-year,Polytechnic,3,5,2,0,0,1.0,0,0,0,2,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,WAEC,2-year,Polytechnic,3,3,0,0,0,2.0,0,0,0,2,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,WAEC,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Female,Disabled,WAEC,5+-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,NABTEB,1-year,Polytechnic,17,22,9,4,11,1.0,0,0,0,9,2
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,NABTEB,2-year,Polytechnic,12,15,4,2,0,2.0,0,0,0,7,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,NABTEB,3-5-year,Polytechnic,6,7,4,2,0,1.5,0,0,0,2,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,NABTEB,5+-year,Polytechnic,3,5,0,0,0,1.5,0,0,0,3,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,NECO,1-year,Polytechnic,30,39,11,9,0,1.0,0,0,0,18,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,NECO,2-year,Polytechnic,19,24,7,4,0,2.0,0,0,0,11,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,NECO,3-5-year,Polytechnic,12,15,2,0,0,1.5,0,0,0,8,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,NECO,5+-year,Polytechnic,7,8,2,0,0,1.5,0,0,0,4,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,WAEC,1-year,Polytechnic,42,52,15,13,0,1.0,0,0,0,24,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,WAEC,2-year,Polytechnic,26,32,9,7,0,2.0,0,0,0,15,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,WAEC,3-5-year,Polytechnic,20,24,9,7,0,1.5,0,0,0,10,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,ALL,WAEC,5+-year,Polytechnic,10,12,2,0,0,1.5,0,0,0,6,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,NABTEB,1-year,Polytechnic,1,2,2,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,NABTEB,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,NABTEB,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,NECO,1-year,Polytechnic,3,3,2,0,0,1.0,0,0,0,1,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,NECO,2-year,Polytechnic,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,NECO,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,NECO,5+-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,WAEC,1-year,Polytechnic,4,5,2,0,0,1.0,0,0,0,2,1
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,WAEC,2-year,Polytechnic,3,3,0,0,0,2.0,0,0,0,2,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,WAEC,3-5-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Comprehensive High School, Baro",Male,Disabled,WAEC,5+-year,Polytechnic,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,NABTEB,1-year,College of Education,19,25,7,4,0,1.0,0,0,0,12,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,NABTEB,2-year,College of Education,12,15,2,0,0,2.0,0,0,0,8,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,NABTEB,3-5-year,College of Education,9,12,2,0,0,1.5,0,0,0,6,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,NABTEB,5+-year,College of Education,4,7,2,0,0,1.5,0,0,0,3,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,NECO,1-year,College of Education,35,44,7,4,0,1.0,0,0,0,23,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,NECO,2-year,College of Education,22,25,7,4,0,2.0,0,0,0,12,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,NECO,3-5-year,College of Education,16,20,4,2,0,1.5,0,0,0,10,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,NECO,5+-year,College of Education,9,10,2,0,0,1.5,0,0,0,5,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,WAEC,1-year,College of Education,52,65,13,11,0,1.0,0,0,0,33,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,WAEC,2-year,College of Education,33,42,9,7,0,2.0,0,0,0,21,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,WAEC,3-5-year,College of Education,19,24,4,2,0,1.5,0,0,0,12,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,ALL,WAEC,5+-year,College of Education,12,13,2,0,0,1.5,0,0,0,7,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,NABTEB,1-year,College of Education,1,2,2,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,NABTEB,2-year,College of Education,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,NECO,1-year,College of Education,3,3,2,0,0,1.0,0,0,0,1,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,NECO,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,NECO,3-5-year,College of Education,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,WAEC,1-year,College of Education,3,3,2,0,0,1.0,0,0,0,1,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,WAEC,2-year,College of Education,1,3,0,0,0,2.0,0,0,0,2,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,WAEC,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Female,Disabled,WAEC,5+-year,College of Education,0,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,NABTEB,1-year,College of Education,20,29,4,2,0,1.0,0,0,0,15,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,NABTEB,2-year,College of Education,16,20,2,0,0,2.0,0,0,0,11,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,NABTEB,3-5-year,College of Education,10,15,2,0,0,1.5,0,0,0,8,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,NABTEB,5+-year,College of Education,6,7,0,0,0,1.5,0,0,0,4,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,NECO,1-year,College of Education,43,52,9,7,0,1.0,0,0,0,27,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,NECO,2-year,College of Education,27,35,7,4,0,2.0,0,0,0,18,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,NECO,3-5-year,College of Education,19,22,4,2,0,1.5,0,0,0,11,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,NECO,5+-year,College of Education,7,12,2,0,0,1.5,0,0,0,6,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,WAEC,1-year,College of Education,62,82,15,13,0,1.0,0,0,0,42,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,WAEC,2-year,College of Education,37,49,9,7,0,2.0,0,0,0,25,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,WAEC,3-5-year,College of Education,26,32,7,4,0,1.5,0,0,0,16,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,ALL,WAEC,5+-year,College of Education,16,20,4,2,0,1.5,0,0,0,10,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,NABTEB,1-year,College of Education,1,2,0,0,0,1.0,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,NABTEB,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,NECO,1-year,College of Education,3,3,2,0,0,1.0,0,0,0,1,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,NECO,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,NECO,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,NECO,5+-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,WAEC,1-year,College of Education,3,5,2,0,0,1.0,0,0,0,2,1
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,WAEC,2-year,College of Education,3,3,0,0,0,2.0,0,0,0,2,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,WAEC,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Government Secondary School, Baro",Male,Disabled,WAEC,5+-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,NABTEB,1-year,Polytechnic,13,15,9,7,0,1.0,0,0,0,5,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,NABTEB,2-year,Polytechnic,7,12,4,2,0,2.0,0,0,0,5,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,NABTEB,3-5-year,Polytechnic,4,7,4,2,0,1.5,0,0,0,2,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,NABTEB,5+-year,Polytechnic,3,5,4,0,11,1.5,0,0,0,1,2
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,NECO,1-year,Polytechnic,20,30,11,9,0,1.0,0,0,0,13,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,NECO,2-year,Polytechnic,13,18,7,4,0,2.0,0,0,0,8,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,NECO,3-5-year,Polytechnic,9,12,2,0,0,1.5,0,0,0,6,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,NECO,5+-year,Polytechnic,4,7,2,0,0,1.5,0,0,0,3,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,WAEC,1-year,Polytechnic,27,35,15,13,0,1.0,0,0,0,14,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,WAEC,2-year,Polytechnic,17,24,11,9,0,2.0,0,0,0,9,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,WAEC,3-5-year,Polytechnic,9,13,7,4,0,1.5,0,0,0,5,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,ALL,WAEC,5+-year,Polytechnic,6,5,2,0,0,1.5,0,0,1,2,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Disabled,NABTEB,1-year,Polytechnic,1,2,2,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Disabled,NABTEB,2-year,Polytechnic,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Disabled,NABTEB,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Disabled,NECO,1-year,Polytechnic,1,2,2,0,0,1.0,0,0,0,0,1
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Disabled,NECO,2-year,Polytechnic,0,2,0,0,0,2.0,0,0,0,1,0
2022/2023,North Central,Niger,Agaie,Baro,"Unity College, Agaie",Female,Disabled,NECO,3-5-year,Polytechnic,0,2,0,0,0,1.5,0,0,0,1,0
