session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,NECO,2-year,College of Education,27,34,5,4,0,2.0,0,0,0,46,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,NECO,3-5-year,College of Education,18,21,5,4,0,1.5,0,0,0,26,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,NECO,5+-year,College of Education,11,13,0,0,0,1.5,0,0,0,20,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,WAEC,1-year,College of Education,61,77,14,13,0,1.0,0,0,0,101,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,WAEC,2-year,College of Education,37,44,9,9,0,2.0,0,0,0,56,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,WAEC,3-5-year,College of Education,24,33,4,3,0,1.5,0,0,0,45,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,WAEC,5+-year,College of Education,14,19,4,0,11,1.5,0,0,0,24,5
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,NABTEB,1-year,College of Education,4,6,0,0,0,1.0,0,0,0,9,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,NABTEB,2-year,College of Education,2,6,0,0,0,2.0,0,0,0,9,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,4,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,NECO,1-year,College of Education,5,6,4,3,0,1.0,0,0,0,4,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,NECO,2-year,College of Education,2,6,0,0,0,2.0,0,0,0,9,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,NECO,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,4,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,WAEC,1-year,College of Education,5,5,3,3,0,1.0,0,0,1,3,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,WAEC,2-year,College of Education,2,5,0,0,0,2.0,0,0,0,7,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,WAEC,3-5-year,College of Education,2,5,0,0,0,1.5,0,0,0,7,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,WAEC,5+-year,College of Education,2,0,0,0,0,1.5,0,0,4,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,NABTEB,1-year,College of Education,26,35,7,6,0,1.0,0,0,0,45,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,NABTEB,2-year,College of Education,16,20,7,6,0,2.0,0,0,0,22,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,NABTEB,3-5-year,College of Education,11,13,0,0,0,1.5,0,0,0,20,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,NABTEB,5+-year,College of Education,5,7,0,0,0,1.5,0,0,0,10,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,NECO,1-year,College of Education,44,59,10,9,0,1.0,0,0,0,78,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,NECO,2-year,College of Education,26,35,5,4,0,2.0,0,0,0,47,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,NECO,3-5-year,College of Education,20,23,5,4,0,1.5,0,0,1,29,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,NECO,5+-year,College of Education,9,12,5,0,23,1.5,0,0,0,12,6
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,WAEC,1-year,College of Education,65,83,14,10,11,1.0,0,0,0,109,4
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,WAEC,2-year,College of Education,35,50,4,3,0,2.0,0,0,0,70,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,WAEC,3-5-year,College of Education,30,38,4,3,0,1.5,0,0,0,53,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,WAEC,5+-year,College of Education,17,22,4,3,0,1.5,0,0,0,28,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Disabled,NABTEB,1-year,College of Education,3,5,0,0,0,1.0,0,0,0,7,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Disabled,NABTEB,2-year,College of Education,2,5,0,0,0,2.0,0,0,0,7,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Disabled,NABTEB,3-5-year,College of Education,2,0,0,0,0,1.5,0,0,4,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Disabled,NECO,1-year,College of Education,4,5,4,3,0,1.0,0,0,0,2,1
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Disabled,NECO,2-year,College of Education,2,5,0,0,0,2.0,0,0,0,7,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Disabled,NECO,3-5-year,College of Education,2,5,0,0,0,1.5,0,0,0,7,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Disabled,NECO,5+-year,College of Education,2,0,0,0,0,1.5,0,0,4,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Disabled,WAEC,1-year,College of Education,6,9,0,0,0,1.0,0,0,0,13,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Disabled,WAEC,2-year,College of Education,4,4,0,0,0,2.0,0,0,1,6,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Disabled,WAEC,3-5-year,College of Education,2,4,0,0,0,1.5,0,0,0,6,0
2022/2023,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,ALL,NABTEB,1-year,College of Education,69,96,13,12,0,1.0,0,0,0,131,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,ALL,NABTEB,2-year,College of Education,43,63,13,6,23,2.0,0,0,0,81,8
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,ALL,NABTEB,3-5-year,College of Education,23,33,6,5,0,1.5,0,0,0,43,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,ALL,NABTEB,5+-year,College of Education,19,23,6,5,0,1.5,0,0,0,28,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,ALL,NECO,1-year,College of Education,132,187,31,28,11,1.0,0,0,0,247,3
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,ALL,NECO,2-year,College of Education,93,131,20,20,0,2.0,0,0,0,174,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,ALL,NECO,3-5-year,College of Education,58,83,16,11,23,1.5,0,0,0,106,6
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,ALL,NECO,5+-year,College of Education,31,40,5,4,0,1.5,0,0,0,55,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,ALL,WAEC,1-year,College of Education,201,276,41,40,0,1.0,0,0,0,369,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,ALL,WAEC,2-year,College of Education,130,179,28,26,11,2.0,0,0,0,238,3
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,ALL,WAEC,3-5-year,College of Education,79,102,19,15,11,1.5,0,0,0,132,4
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,ALL,WAEC,5+-year,College of Education,34,52,9,9,0,1.5,0,0,0,68,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Disabled,NABTEB,1-year,College of Education,4,6,5,4,0,1.0,0,0,0,3,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Disabled,NABTEB,2-year,College of Education,4,6,0,0,0,2.0,0,0,0,9,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Disabled,NABTEB,3-5-year,College of Education,2,6,0,0,0,1.5,0,0,0,9,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Disabled,NABTEB,5+-year,College of Education,2,0,0,0,0,1.5,0,0,4,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Disabled,NECO,1-year,College of Education,10,16,4,3,0,1.0,0,0,0,19,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Disabled,NECO,2-year,College of Education,7,10,0,0,0,2.0,0,0,0,15,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Disabled,NECO,3-5-year,College of Education,2,6,0,0,0,1.5,0,0,0,9,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Disabled,NECO,5+-year,College of Education,2,0,0,0,0,1.5,0,0,4,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Disabled,WAEC,1-year,College of Education,16,24,3,3,0,1.0,0,0,0,33,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Disabled,WAEC,2-year,College of Education,10,15,3,3,0,2.0,0,0,0,18,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Disabled,WAEC,3-5-year,College of Education,7,10,0,0,0,1.5,0,0,0,15,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Female,Disabled,WAEC,5+-year,College of Education,5,5,0,0,0,1.5,0,0,1,7,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,ALL,NABTEB,1-year,College of Education,56,83,20,14,23,1.0,0,0,0,102,7
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,ALL,NABTEB,2-year,College of Education,37,55,13,6,23,2.0,0,0,0,68,8
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,ALL,NABTEB,3-5-year,College of Education,26,35,6,5,0,1.5,0,0,0,46,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,ALL,NABTEB,5+-year,College of Education,11,20,0,0,0,1.5,0,0,0,30,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,ALL,NECO,1-year,College of Education,117,154,26,23,11,1.0,0,0,0,203,3
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,ALL,NECO,2-year,College of Education,68,90,16,11,23,2.0,0,0,0,117,6
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,ALL,NECO,3-5-year,College of Education,47,59,10,9,0,1.5,0,0,0,78,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,ALL,NECO,5+-year,College of Education,20,30,5,4,0,1.5,0,0,0,39,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,ALL,WAEC,1-year,College of Education,143,198,37,36,0,1.0,0,0,0,256,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,ALL,WAEC,2-year,College of Education,91,121,23,21,11,2.0,0,0,0,156,3
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,ALL,WAEC,3-5-year,College of Education,65,88,14,13,0,1.5,0,0,0,117,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,ALL,WAEC,5+-year,College of Education,44,59,14,10,11,1.5,0,0,0,74,4
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Disabled,NABTEB,1-year,College of Education,3,5,5,4,0,1.0,0,0,0,1,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Disabled,NABTEB,2-year,College of Education,2,5,0,0,0,2.0,0,0,0,7,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Disabled,NABTEB,3-5-year,College of Education,2,5,0,0,0,1.5,0,0,0,7,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Disabled,NABTEB,5+-year,College of Education,2,0,0,0,0,1.5,0,0,4,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Disabled,NECO,1-year,College of Education,9,13,4,3,0,1.0,0,0,0,15,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Disabled,NECO,2-year,College of Education,4,9,0,0,0,2.0,0,0,0,13,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Disabled,NECO,3-5-year,College of Education,4,5,0,0,0,1.5,0,0,0,7,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Disabled,NECO,5+-year,College of Education,2,0,0,0,0,1.5,0,0,4,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Disabled,WAEC,1-year,College of Education,12,16,3,3,0,1.0,0,0,0,20,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Disabled,WAEC,2-year,College of Education,9,13,3,3,0,2.0,0,0,0,15,1
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Disabled,WAEC,3-5-year,College of Education,4,9,0,0,0,1.5,0,0,0,13,0
2022/2023,North West,Kano,Dala,Adakawa,"Government Secondary School, Adakawa",Male,Disabled,WAEC,5+-year,College of Education,4,4,0,0,0,1.5,0,0,1,6,0
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,ALL,NABTEB,1-year,University,66,87,24,23,0,1.0,0,0,0,103,1
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,ALL,NABTEB,2-year,University,40,56,13,12,0,2.0,0,0,0,70,1
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,ALL,NABTEB,3-5-year,University,23,33,13,12,0,1.5,0,0,0,35,1
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,ALL,NABTEB,5+-year,University,16,23,11,0,45,1.5,0,0,0,22,13
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,ALL,NECO,1-year,University,103,131,38,33,23,1.0,0,0,0,153,7
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,ALL,NECO,2-year,University,62,83,20,19,0,2.0,0,0,0,102,1
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,ALL,NECO,3-5-year,University,45,56,9,9,0,1.5,0,0,0,74,1
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,ALL,NECO,5+-year,University,24,27,9,9,0,1.5,0,0,1,30,1
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,ALL,WAEC,1-year,University,147,185,51,48,11,1.0,0,0,0,220,4
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,ALL,WAEC,2-year,University,90,108,34,29,23,2.0,0,0,0,123,6
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,ALL,WAEC,3-5-year,University,68,89,26,25,0,1.5,0,0,0,104,1
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,ALL,WAEC,5+-year,University,34,44,8,7,0,1.5,0,0,0,58,1
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Disabled,NABTEB,1-year,University,7,6,9,8,0,1.0,0,0,3,0,1
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Disabled,NABTEB,2-year,University,4,6,0,0,0,2.0,0,0,0,9,0
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Disabled,NABTEB,3-5-year,University,2,6,0,0,0,1.5,0,0,0,9,0
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Disabled,NECO,1-year,University,10,10,8,6,11,1.0,0,0,2,6,2
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Disabled,NECO,2-year,University,5,6,0,0,0,2.0,0,0,0,9,0
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Disabled,NECO,3-5-year,University,5,6,0,0,0,1.5,0,0,0,9,0
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Disabled,NECO,5+-year,University,2,6,0,0,0,1.5,0,0,0,9,0
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Disabled,WAEC,1-year,University,11,15,6,5,0,1.0,0,0,0,15,1
2022/2023,North West,Kano,Dala,Adakawa,"Unity College, Dala",Female,Disabled,WAEC,2-year,University,10,10,0,0,0,2.0,0,0,2,15,0
