session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,ALL,NABTEB,5+-year,University,2,3,11,10,0,1.5,0,0,0,0,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,ALL,NECO,1-year,University,13,17,38,38,0,1.0,0,0,0,0,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,ALL,NECO,2-year,University,8,10,27,20,13,2.0,0,0,0,0,10
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,ALL,NECO,3-5-year,University,5,7,19,12,13,1.5,0,0,0,0,11
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,ALL,NECO,5+-year,University,3,4,11,10,0,1.5,0,0,0,0,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,ALL,WAEC,1-year,University,19,25,66,64,4,1.0,0,0,0,0,3
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,ALL,WAEC,2-year,University,12,16,47,41,13,2.0,0,0,0,0,9
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,ALL,WAEC,3-5-year,University,9,12,27,27,0,1.5,0,0,0,0,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,ALL,WAEC,5+-year,University,4,5,19,12,13,1.5,0,0,0,0,11
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Disabled,NABTEB,1-year,University,0,1,8,7,0,1.0,0,0,0,0,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Disabled,NABTEB,2-year,University,0,1,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Disabled,NABTEB,3-5-year,University,0,1,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Disabled,NECO,1-year,University,1,2,8,7,0,1.0,0,0,0,0,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Disabled,NECO,2-year,University,0,2,0,0,0,2.0,0,0,0,3,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Disabled,NECO,3-5-year,University,0,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Disabled,NECO,5+-year,University,0,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Disabled,WAEC,1-year,University,1,2,8,7,0,1.0,0,0,0,0,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Disabled,WAEC,2-year,University,0,2,0,0,0,2.0,0,0,0,3,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Disabled,WAEC,3-5-year,University,0,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Community Secondary School, Brass I",Male,Disabled,WAEC,5+-year,University,0,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,NABTEB,1-year,College of Education,7,10,0,0,0,1.0,0,0,0,18,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,NABTEB,2-year,College of Education,5,7,0,0,0,2.0,0,0,0,12,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,NABTEB,3-5-year,College of Education,3,4,0,0,0,1.5,0,0,0,8,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,NABTEB,5+-year,College of Education,1,2,0,0,0,1.5,0,0,0,4,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,NECO,1-year,College of Education,14,17,0,0,0,1.0,0,0,0,31,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,NECO,2-year,College of Education,9,11,0,0,0,2.0,0,0,0,20,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,NECO,3-5-year,College of Education,6,8,0,0,0,1.5,0,0,0,14,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,NECO,5+-year,College of Education,2,3,0,0,0,1.5,0,0,0,6,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,WAEC,1-year,College of Education,18,25,0,0,0,1.0,0,0,0,44,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,WAEC,2-year,College of Education,12,16,0,0,0,2.0,0,0,0,29,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,WAEC,3-5-year,College of Education,8,11,0,0,0,1.5,0,0,0,19,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,WAEC,5+-year,College of Education,4,6,0,0,0,1.5,0,0,0,10,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,NABTEB,1-year,College of Education,1,1,0,0,0,1.0,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,NABTEB,2-year,College of Education,0,1,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,NECO,1-year,College of Education,1,2,0,0,0,1.0,0,0,0,3,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,NECO,2-year,College of Education,1,1,0,0,0,2.0,0,0,1,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,NECO,3-5-year,College of Education,0,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,WAEC,1-year,College of Education,1,2,0,0,0,1.0,0,0,0,3,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,WAEC,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,3,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,WAEC,3-5-year,College of Education,0,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,WAEC,5+-year,College of Education,0,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,NABTEB,1-year,College of Education,6,8,0,0,0,1.0,0,0,0,14,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,NABTEB,2-year,College of Education,4,5,0,0,0,2.0,0,0,0,9,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,NABTEB,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,1,4,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,NABTEB,5+-year,College of Education,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,NECO,1-year,College of Education,13,16,0,0,0,1.0,0,0,0,28,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,NECO,2-year,College of Education,9,10,0,0,0,2.0,0,0,0,18,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,NECO,3-5-year,College of Education,6,7,0,0,0,1.5,0,0,0,13,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,NECO,5+-year,College of Education,3,3,0,0,0,1.5,0,0,0,6,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,WAEC,1-year,College of Education,15,18,0,0,0,1.0,0,0,0,33,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,WAEC,2-year,College of Education,10,12,0,0,0,2.0,0,0,0,21,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,WAEC,3-5-year,College of Education,7,8,0,0,0,1.5,0,0,0,15,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,WAEC,5+-year,College of Education,4,5,0,0,0,1.5,0,0,0,9,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,NABTEB,1-year,College of Education,0,1,0,0,0,1.0,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,NABTEB,2-year,College of Education,0,1,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,NECO,1-year,College of Education,1,2,0,0,0,1.0,0,0,0,3,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,NECO,2-year,College of Education,0,1,0,0,0,2.0,0,0,0,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,NECO,3-5-year,College of Education,0,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,WAEC,1-year,College of Education,1,2,0,0,0,1.0,0,0,0,3,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,WAEC,2-year,College of Education,0,2,0,0,0,2.0,0,0,0,3,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,WAEC,3-5-year,College of Education,0,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,NABTEB,1-year,Polytechnic,6,8,1,0,0,1.0,0,0,0,13,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,NABTEB,2-year,Polytechnic,4,6,1,0,0,2.0,0,0,0,9,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,NABTEB,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,6,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,NABTEB,5+-year,Polytechnic,1,1,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,NECO,1-year,Polytechnic,11,15,1,0,0,1.0,0,0,0,26,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,NECO,2-year,Polytechnic,6,8,1,0,0,2.0,0,0,0,13,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,NECO,3-5-year,Polytechnic,5,7,1,0,0,1.5,0,0,0,12,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,NECO,5+-year,Polytechnic,2,3,0,0,0,1.5,0,0,0,6,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,WAEC,1-year,Polytechnic,16,20,1,0,0,1.0,0,0,0,35,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,WAEC,2-year,Polytechnic,11,14,1,0,0,2.0,0,0,0,24,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,WAEC,3-5-year,Polytechnic,7,9,1,0,0,1.5,0,0,0,15,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,WAEC,5+-year,Polytechnic,2,3,0,0,0,1.5,0,0,0,5,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,NABTEB,1-year,Polytechnic,1,1,0,0,0,1.0,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,NABTEB,2-year,Polytechnic,0,1,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,NABTEB,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,NECO,1-year,Polytechnic,1,1,0,0,0,1.0,0,0,1,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,NECO,2-year,Polytechnic,1,1,0,0,0,2.0,0,0,1,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,NECO,3-5-year,Polytechnic,0,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,WAEC,1-year,Polytechnic,1,2,0,0,0,1.0,0,0,0,3,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,WAEC,2-year,Polytechnic,1,1,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,WAEC,3-5-year,Polytechnic,0,1,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,WAEC,5+-year,Polytechnic,0,1,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,NABTEB,1-year,Polytechnic,7,8,0,0,0,1.0,0,0,1,14,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,NABTEB,2-year,Polytechnic,4,6,0,0,0,2.0,0,0,0,11,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,NABTEB,3-5-year,Polytechnic,3,3,0,0,0,1.5,0,0,1,5,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,NABTEB,5+-year,Polytechnic,2,2,0,0,0,1.5,0,0,0,4,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,NECO,1-year,Polytechnic,13,17,1,0,0,1.0,0,0,0,30,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,NECO,2-year,Polytechnic,9,11,1,0,0,2.0,0,0,0,18,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,NECO,3-5-year,Polytechnic,6,7,1,0,0,1.5,0,0,0,12,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,NECO,5+-year,Polytechnic,3,3,0,0,0,1.5,0,0,0,6,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,WAEC,1-year,Polytechnic,16,21,1,1,0,1.0,0,0,0,36,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,WAEC,2-year,Polytechnic,11,15,1,0,0,2.0,0,0,0,25,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,WAEC,3-5-year,Polytechnic,7,10,1,0,0,1.5,0,0,0,16,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,WAEC,5+-year,Polytechnic,4,5,1,0,0,1.5,0,0,0,8,1
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,NABTEB,1-year,Polytechnic,0,1,0,0,0,1.0,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,NABTEB,2-year,Polytechnic,0,1,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,NABTEB,3-5-year,Polytechnic,0,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,NECO,1-year,Polytechnic,1,2,0,0,0,1.0,0,0,0,3,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,NECO,2-year,Polytechnic,0,1,0,0,0,2.0,0,0,0,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,NECO,3-5-year,Polytechnic,0,1,0,0,0,1.5,0,0,0,1,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,NECO,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,WAEC,1-year,Polytechnic,1,2,0,0,0,1.0,0,0,0,3,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,WAEC,2-year,Polytechnic,0,1,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,WAEC,3-5-year,Polytechnic,0,1,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,WAEC,5+-year,Polytechnic,0,1,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,NABTEB,1-year,College of Education,5,7,0,0,0,1.0,0,0,0,12,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,NABTEB,2-year,College of Education,3,4,0,0,0,2.0,0,0,0,8,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,NABTEB,3-5-year,College of Education,2,2,0,0,0,1.5,0,0,1,4,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,NABTEB,5+-year,College of Education,1,1,0,0,0,1.5,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,NECO,1-year,College of Education,10,12,0,0,0,1.0,0,0,0,21,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,NECO,2-year,College of Education,6,8,0,0,0,2.0,0,0,0,14,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,NECO,3-5-year,College of Education,4,6,0,0,0,1.5,0,0,0,11,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,NECO,5+-year,College of Education,2,3,0,0,0,1.5,0,0,0,6,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,WAEC,1-year,College of Education,12,16,0,0,0,1.0,0,0,0,29,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,WAEC,2-year,College of Education,7,9,0,0,0,2.0,0,0,0,16,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,WAEC,3-5-year,College of Education,5,6,0,0,0,1.5,0,0,0,11,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,WAEC,5+-year,College of Education,3,3,0,0,0,1.5,0,0,1,6,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Disabled,NABTEB,1-year,College of Education,1,1,0,0,0,1.0,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Disabled,NABTEB,2-year,College of Education,0,1,0,0,0,2.0,0,0,0,2,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Disabled,NABTEB,3-5-year,College of Education,0,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Disabled,NECO,1-year,College of Education,1,1,0,0,0,1.0,0,0,0,2,0
