session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,ALL,NECO,1-year,College of Education,43,54,10,8,3,1.0,0,0,0,71,2
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,ALL,NECO,2-year,College of Education,25,30,6,4,3,2.0,0,0,0,39,2
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,ALL,NECO,3-5-year,College of Education,17,19,3,3,0,1.5,0,0,1,25,1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,ALL,NECO,5+-year,College of Education,9,13,2,1,0,1.5,0,0,0,18,1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,ALL,WAEC,1-year,College of Education,52,65,11,10,0,1.0,0,0,0,87,1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,ALL,WAEC,2-year,College of Education,36,45,9,8,0,2.0,0,0,0,58,1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,ALL,WAEC,3-5-year,College of Education,27,35,5,4,0,1.5,0,0,0,47,1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,ALL,WAEC,5+-year,College of Education,13,17,3,2,3,1.5,0,0,0,22,2
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Disabled,NABTEB,1-year,College of Education,2,2,0,0,0,1.0,0,0,0,3,0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Disabled,NABTEB,2-year,College of Education,1,2,0,0,0,2.0,0,0,0,3,0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Disabled,NABTEB,3-5-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Disabled,NECO,1-year,College of Education,3,3,2,1,0,1.0,0,0,0,3,1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Disabled,NECO,2-year,College of Education,2,2,0,0,0,2.0,0,0,0,3,0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Disabled,NECO,3-5-year,College of Education,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Disabled,NECO,5+-year,College of Education,1,2,0,0,0,1.5,0,0,0,3,0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Disabled,WAEC,1-year,College of Education,4,5,2,1,0,1.0,0,0,0,5,1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Disabled,WAEC,2-year,College of Education,2,3,0,0,0,2.0,0,0,0,5,0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Disabled,WAEC,3-5-year,College of Education,2,1,0,0,0,1.5,0,0,1,2,0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Government Secondary School, Amuzu",Male,Disabled,WAEC,5+-year,College of Education,1,1,0,0,0,1.5,0,0,0,2,0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,ALL,NABTEB,1-year,Polytechnic,10,14,3,2,0,1.0,0,0,0,18,1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,ALL,NABTEB,2-year,Polytechnic,6,8,3,2,0,2.0,0,0,0,10,1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,ALL,NABTEB,3-5-year,Polytechnic,4,6,3,2,0,1.5,0,0,0,6,1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,ALL,NABTEB,5+-year,Polytechnic,2,3,0,0,0,1.5,0,0,0,4,0
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,ALL,NECO,1-year,Polytechnic,17,27,6,4,3,1.0,0,0,0,34,2
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,ALL,NECO,2-year,Polytechnic,13,17,3,3,0,2.0,0,0,0,22,1
2022/2023,South East,Imo,Aboh Mbaise,Amuzu,"Unity College, Mbaise",Female,ALL,NECO,3-5-year,Polytechnic,8,12,2,1,0,1.5,0,0,0,17,1
