session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years,ss3_total,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Badaran Dutse Primary School,Female,Disabled,NABTEB,2-year,College of Education,2,3,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Badol Primary School,Female,Disabled,NABTEB,3-5-year,College of Education,1,3,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Beddare Nomadic Primary School,Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Burle Nomadic Primary School,Female,Disabled,NECO,1-year,College of Education,6,8,3,2,0,1.0,0,0,0,4,1
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Doka Primary School,Female,Disabled,NECO,2-year,College of Education,3,5,0,0,0,2.0,0,0,0,4,0
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Dumbo Primary School,Female,Disabled,NECO,3-5-year,College of Education,2,3,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Galen Mansur Primary School,Female,Disabled,NECO,5+-year,College of Education,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Gina Rumbu Nomadic Primary School,Female,Disabled,WAEC,1-year,College of Education,9,11,2,0,0,1.0,0,0,0,7,1
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Government Junior Secondary School Badaran Dutse,Female,Disabled,WAEC,2-year,College of Education,6,7,2,0,0,2.0,0,0,0,4,1
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Government Junior Secondary School Gwartanbali,Female,Disabled,WAEC,3-5-year,College of Education,3,5,0,0,0,1.5,0,0,0,4,0
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Guma Primary School,Female,Disabled,WAEC,5+-year,College of Education,1,3,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Gwan Primary School,Male,ALL,NABTEB,1-year,College of Education,43,60,9,7,0,1.0,0,0,0,40,1
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Jauro Hamma Primary School,Male,ALL,NABTEB,2-year,College of Education,26,37,5,3,0,2.0,0,0,0,25,1
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Junior Secondary School Tudun Wada,Male,ALL,NABTEB,3-5-year,College of Education,19,24,5,3,0,1.5,0,0,0,15,1
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Karshi Primary School,Male,ALL,NABTEB,5+-year,College of Education,11,13,5,0,14,1.5,0,0,0,7,3
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Kumbala Primary School,Male,ALL,NECO,1-year,College of Education,75,101,14,12,0,1.0,0,0,0,68,1
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Maccido Primary School,Male,ALL,NECO,2-year,College of Education,50,65,10,9,0,2.0,0,0,0,43,1
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Misbahul Sunnah Magasa,Male,ALL,NECO,3-5-year,College of Education,32,44,7,5,0,1.5,0,0,0,29,1
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Sabon Jiri,Male,ALL,NECO,5+-year,College of Education,18,24,3,2,0,1.5,0,0,0,16,1
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Sabu Makera Primary School,Male,ALL,WAEC,1-year,College of Education,101,131,19,17,0,1.0,0,0,0,88,1
2022/2023,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,Takwur Kogi,Male,ALL,WAEC,2-year,College of Education,62,78,12,10,0,2.0,0,0,0,52,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Bajama Primary School,Male,Disabled,NABTEB,1-year,University,2,4,10,9,0,1.0,0,0,0,0,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Belloji Primary School,Male,Disabled,NABTEB,2-year,University,2,4,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Dagudi Primary School,Male,Disabled,NABTEB,3-5-year,University,1,4,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Dan Primary School,Male,Disabled,NABTEB,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Fada Duguri Primary School,Male,Disabled,NECO,1-year,University,7,9,9,7,0,1.0,0,0,0,2,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Gamji Nomadic Primary School,Male,Disabled,NECO,2-year,University,5,5,0,0,0,2.0,0,0,0,4,0
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Girls Child Education Primary School,Male,Disabled,NECO,3-5-year,University,2,4,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Government Junior Secondary School Badaran Lungu,Male,Disabled,NECO,5+-year,University,1,4,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Government Junior Secondary School Dan,Male,Disabled,WAEC,1-year,University,9,13,7,5,0,1.0,0,0,0,6,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Government Junior Secondary School Haruna Memorial,Male,Disabled,WAEC,2-year,University,7,8,7,5,0,2.0,0,0,0,2,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Gunciguni Primary School,Male,Disabled,WAEC,3-5-year,University,6,5,0,0,0,1.5,0,0,1,4,0
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Gwartam Bali Primary School,Male,Disabled,WAEC,5+-year,University,1,4,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Jauro Hamza Primary School,Female,ALL,NABTEB,1-year,College of Education,39,52,9,7,0,1.0,0,0,0,34,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Kashara Primary School,Female,ALL,NABTEB,2-year,College of Education,26,35,5,3,0,2.0,0,0,0,23,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Kungimbar Nomadic Primary School,Female,ALL,NABTEB,3-5-year,College of Education,16,23,5,3,0,1.5,0,0,0,14,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Madarasatul Siradal Mustaqeem Junior Seondary School Udubo,Female,ALL,NABTEB,5+-year,College of Education,9,12,5,0,14,1.5,0,0,0,6,3
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Magasa Primary School,Female,ALL,NECO,1-year,College of Education,71,96,17,15,0,1.0,0,0,0,62,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Shafa Primary School,Female,ALL,NECO,2-year,College of Education,44,60,10,9,0,2.0,0,0,0,39,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Unguwan Alh Adamu Nomadic,Female,ALL,NECO,3-5-year,College of Education,31,40,7,5,0,1.5,0,0,0,26,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Unguwan Wake Primary School,Female,ALL,NECO,5+-year,College of Education,15,23,3,2,0,1.5,0,0,0,15,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Wudilawa Primary School,Female,ALL,WAEC,1-year,College of Education,91,117,22,21,0,1.0,0,0,0,75,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Yalwan Duguri,Female,ALL,WAEC,2-year,College of Education,57,72,12,10,0,2.0,0,0,0,47,1
2022/2023,North East,Bauchi,Alkaleri,Dan Kungibar,Zoro Primary School,Female,ALL,WAEC,3-5-year,College of Education,36,44,9,7,0,1.5,0,0,0,28,1
2022/2023,North East,Bauchi,Alkaleri,Futuk,Baka Manu Primary School,Female,ALL,WAEC,1-year,Polytechnic,88,117,33,31,0,1.0,0,0,0,69,1
2022/2023,North East,Bauchi,Alkaleri,Futuk,Cocin Academy Nursery And Primary School Boi,Female,ALL,WAEC,2-year,Polytechnic,55,72,22,17,14,2.0,0,0,0,41,3
2022/2023,North East,Bauchi,Alkaleri,Futuk,Futuk Islamiyya Primary School,Female,ALL,WAEC,3-5-year,Polytechnic,31,37,10,9,0,1.5,0,0,0,22,1
2022/2023,North East,Bauchi,Alkaleri,Futuk,Futuk Primary School,Female,ALL,WAEC,5+-year,Polytechnic,21,28,10,5,14,1.5,0,0,0,15,3
2022/2023,North East,Bauchi,Alkaleri,Futuk,Gar Islamiya Primary School,Female,Disabled,NABTEB,1-year,Polytechnic,2,3,0,0,0,1.0,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Futuk,Government Day Secondary School Futuk,Female,Disabled,NABTEB,2-year,Polytechnic,1,3,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Futuk,Government Junior Secondary School Bartak Duguri,Female,Disabled,NABTEB,3-5-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Bauchi,Alkaleri,Futuk,Government Junior Secondary School Kundak,Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Bauchi,Alkaleri,Futuk,Gyangyan Primary School,Female,Disabled,NECO,1-year,Polytechnic,3,5,5,3,0,1.0,0,0,0,1,1
2022/2023,North East,Bauchi,Alkaleri,Futuk,Jauro Gani Primary School,Female,Disabled,NECO,2-year,Polytechnic,2,3,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Futuk,Kontagora Primary School,Female,Disabled,NECO,3-5-year,Polytechnic,1,3,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Futuk,Kumoyel Primary School,Female,Disabled,NECO,5+-year,Polytechnic,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Bauchi,Alkaleri,Futuk,Kunkar Primary School,Female,Disabled,WAEC,1-year,Polytechnic,3,5,3,2,0,1.0,0,0,0,2,1
2022/2023,North East,Bauchi,Alkaleri,Futuk,Madarasatul Nurulyaqin Litahfizul Quran Futuk,Female,Disabled,WAEC,2-year,Polytechnic,2,3,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Futuk,Mai Ari Primary School,Female,Disabled,WAEC,3-5-year,Polytechnic,2,3,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Futuk,Misbahul Sunnah Futuk,Female,Disabled,WAEC,5+-year,Polytechnic,1,3,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Futuk,Monna Primary School,Male,ALL,NABTEB,1-year,Polytechnic,38,46,9,7,0,1.0,0,0,0,30,1
2022/2023,North East,Bauchi,Alkaleri,Futuk,Perfect Science Technical School,Male,ALL,NABTEB,2-year,Polytechnic,23,29,9,7,0,2.0,0,0,0,17,1
2022/2023,North East,Bauchi,Alkaleri,Futuk,Tandol Primary School,Male,ALL,NABTEB,3-5-year,Polytechnic,17,19,9,0,14,1.5,0,0,1,9,5
2022/2023,North East,Bauchi,Alkaleri,Futuk,Tonglong Primary School,Male,ALL,NABTEB,5+-year,Polytechnic,9,13,0,0,0,1.5,0,0,0,10,0
2022/2023,North East,Bauchi,Alkaleri,Futuk,Unguwan Galadima Primary School,Male,ALL,NECO,1-year,Polytechnic,81,109,31,29,0,1.0,0,0,0,64,1
2022/2023,North East,Bauchi,Alkaleri,Futuk,Yalwan Gikar,Male,ALL,NECO,2-year,Polytechnic,54,72,19,14,14,2.0,0,0,0,43,3
2022/2023,North East,Bauchi,Alkaleri,Futuk,Zadawa Primary School,Male,ALL,NECO,3-5-year,Polytechnic,32,44,12,10,0,1.5,0,0,0,26,1
2022/2023,North East,Bauchi,Alkaleri,Gar,Asasus-Sunnah Digare,Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Bauchi,Alkaleri,Gar,Baptist Academy Digare,Female,Disabled,NECO,1-year,University,2,3,0,0,0,1.0,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Gar,Digare Primary School,Female,Disabled,NECO,2-year,University,1,3,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Gar,Dimis Primary School,Female,Disabled,NECO,3-5-year,University,1,3,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Gar,Fathul Bari,Female,Disabled,NECO,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Bauchi,Alkaleri,Gar,Gangar Primary School,Female,Disabled,WAEC,1-year,University,3,5,7,5,0,1.0,0,0,0,0,1
2022/2023,North East,Bauchi,Alkaleri,Gar,Gar Primary School,Female,Disabled,WAEC,2-year,University,2,3,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Gar,Garin Sarkin Ruwa Nomadic Primary School,Female,Disabled,WAEC,3-5-year,University,1,3,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Gar,Government Day Junior Secondary School Digare,Female,Disabled,WAEC,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Bauchi,Alkaleri,Gar,Government Junior Secondary School Birim,Male,ALL,NABTEB,1-year,University,21,24,14,12,0,1.0,0,0,0,10,1
2022/2023,North East,Bauchi,Alkaleri,Gar,Government Junior Secondary School Kunkar,Male,ALL,NABTEB,2-year,University,13,19,14,12,0,2.0,0,0,0,6,1
2022/2023,North East,Bauchi,Alkaleri,Gar,Jaiz Academy Gwana Digare,Male,ALL,NABTEB,3-5-year,University,8,9,0,0,0,1.5,0,0,0,7,0
2022/2023,North East,Bauchi,Alkaleri,Gar,Maimuna  Memorial Islamiyya,Male,ALL,NABTEB,5+-year,University,6,9,0,0,0,1.5,0,0,0,7,0
2022/2023,North East,Bauchi,Alkaleri,Gar,Mainamaji Primary School,Male,ALL,NECO,1-year,University,41,48,21,19,0,1.0,0,0,0,24,1
2022/2023,North East,Bauchi,Alkaleri,Gar,Papa Primary School,Male,ALL,NECO,2-year,University,26,32,12,10,0,2.0,0,0,0,17,1
2022/2023,North East,Bauchi,Alkaleri,Gar,Sabon Garin Duguri,Male,ALL,NECO,3-5-year,University,18,20,12,10,0,1.5,0,0,1,8,1
2022/2023,North East,Bauchi,Alkaleri,Gar,Sangar Primary School,Male,ALL,NECO,5+-year,University,8,12,12,0,27,1.5,0,0,0,2,7
2022/2023,North East,Bauchi,Alkaleri,Gar,Taksar Primary School,Male,ALL,WAEC,1-year,University,57,78,39,31,14,1.0,0,0,0,36,5
2022/2023,North East,Bauchi,Alkaleri,Gar,Tsangayar Mallam Adamu Liman Digare,Male,ALL,WAEC,2-year,University,40,53,19,17,0,2.0,0,0,0,29,1
2022/2023,North East,Bauchi,Alkaleri,Gar,Ube Bayan Banki,Male,ALL,WAEC,3-5-year,University,24,33,19,17,0,1.5,0,0,0,14,1
2022/2023,North East,Bauchi,Alkaleri,Gar,Vulum Primary School,Male,ALL,WAEC,5+-year,University,16,23,10,9,0,1.5,0,0,0,11,1
2022/2023,North East,Bauchi,Alkaleri,Gar,Yala Primary School,Male,Disabled,NABTEB,1-year,University,2,4,0,0,0,1.0,0,0,0,3,0
2022/2023,North East,Bauchi,Alkaleri,Gar,Yalwan Bango Primary School,Male,Disabled,NABTEB,2-year,University,1,4,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Bajoga Primary School,Female,ALL,NECO,2-year,University,31,40,21,19,0,2.0,0,0,0,18,1
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Birim Primary School,Female,ALL,NECO,3-5-year,University,22,29,21,12,14,1.5,0,0,0,10,5
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Debigi Primary School,Female,ALL,NECO,5+-year,University,9,15,12,10,0,1.5,0,0,0,4,1
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Filufilu Islamiyya School,Female,ALL,WAEC,1-year,University,63,86,58,53,14,1.0,0,0,0,31,3
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Gamu Primary School.,Female,ALL,WAEC,2-year,University,40,56,39,38,0,2.0,0,0,0,19,1
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Gokaru Primary School,Female,ALL,WAEC,3-5-year,University,27,37,29,22,14,1.5,0,0,0,11,4
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Government Junior Secondary School Dagudi,Female,ALL,WAEC,5+-year,University,15,21,10,9,0,1.5,0,0,0,10,1
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Government Junior Secondary School Kunzung,Female,Disabled,NABTEB,1-year,University,2,3,10,9,0,1.0,0,0,0,0,1
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Guruntun Primary School,Female,Disabled,NABTEB,2-year,University,1,3,0,0,0,2.0,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Gwana Primary Scgool,Female,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Gyar Primary School,Female,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Jauro Wabi Primary School,Female,Disabled,NECO,1-year,University,3,5,9,7,0,1.0,0,0,0,0,1
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Jss Mansur,Female,Disabled,NECO,2-year,University,2,5,0,0,0,2.0,0,0,0,4,0
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Kashereyel Primary School,Female,Disabled,NECO,3-5-year,University,2,3,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Kunva Primary School,Female,Disabled,NECO,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Manari Nomadic Primary School,Female,Disabled,WAEC,1-year,University,6,7,7,5,0,1.0,0,0,0,1,1
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Shira Primary School,Female,Disabled,WAEC,2-year,University,3,5,0,0,0,2.0,0,0,0,4,0
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Tarangadi Primary School,Female,Disabled,WAEC,3-5-year,University,2,3,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Tashan Dutse Primary School,Female,Disabled,WAEC,5+-year,University,1,3,0,0,0,1.5,0,0,0,2,0
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Tumuru Nomadic Primary School,Male,ALL,NABTEB,1-year,University,30,46,29,28,0,1.0,0,0,0,18,1
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Ube Jss Bakin Kogi,Male,ALL,NABTEB,2-year,University,21,29,14,12,0,2.0,0,0,0,14,1
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Warra Primary School,Male,ALL,NABTEB,3-5-year,University,9,13,14,12,0,1.5,0,0,0,2,1
2022/2023,North East,Bauchi,Alkaleri,Gwana / Mansur,Yashi Primary School,Male,ALL,NABTEB,5+-year,University,8,9,0,0,0,1.5,0,0,0,7,0
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Ambassador Academy,Male,Disabled,NABTEB,3-5-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Bakin Kogi Primary School,Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5,0,0,0,0,0
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Bogga Primary School,Male,Disabled,NECO,1-year,University,2,4,0,0,0,1.0,0,0,0,3,0
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Denejam Nomadic Primary School,Male,Disabled,NECO,2-year,University,2,4,0,0,0,2.0,0,0,0,3,0
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Gacci Nomadic Primary School,Male,Disabled,NECO,3-5-year,University,1,4,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Gayar Primary School,Male,Disabled,NECO,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Gorondo Primary School.,Male,Disabled,WAEC,1-year,University,6,8,7,5,0,1.0,0,0,0,2,1
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Government Junior Secondary School Duguri,Male,Disabled,WAEC,2-year,University,2,5,0,0,0,2.0,0,0,0,4,0
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Government Junior Secondary School Martin Bakin Kogi,Male,Disabled,WAEC,3-5-year,University,2,4,0,0,0,1.5,0,0,0,3,0
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Gwala Primary School,Male,Disabled,WAEC,5+-year,University,1,0,0,0,0,1.5,0,0,1,0,0
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Gwaram Central Primary School,Female,ALL,NABTEB,1-year,University,30,42,31,14,41,1.0,0,0,0,14,10
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Gwaram Sarkin Yaki Primary School,Female,ALL,NABTEB,2-year,University,17,27,14,12,0,2.0,0,0,0,12,1
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Jadan Gora Primary School,Female,ALL,NABTEB,3-5-year,University,14,16,14,12,0,1.5,0,0,0,4,1
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Jor Nomadic Primary School,Female,ALL,NABTEB,5+-year,University,5,8,0,0,0,1.5,0,0,0,6,0
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Katarko Primary School,Female,ALL,NECO,1-year,University,60,77,55,50,14,1.0,0,0,0,26,3
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Kunzung Primary School,Female,ALL,NECO,2-year,University,46,62,33,31,0,2.0,0,0,0,28,1
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Masuri Primary School,Female,ALL,NECO,3-5-year,University,22,29,21,19,0,1.5,0,0,0,10,1
2022/2023,North East,Bauchi,Alkaleri,Gwaram,Sabon Layi Primary School,Female,ALL,NECO,5+-year,University,13,19,12,10,0,1.5,0,0,0,7,1
