session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,110,0,12,20,14,9.1667,5.5,7.8571,17.64,19.2,2.88,6.87,7.61,5.12,4.89
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Efon,South West,Ekiti,Efon,,,94,0,12,18,13,7.8333,5.2222,7.2308,18.03,17.28,3.03,7.47,7.72,5.2,4.94
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Emure,South West,Ekiti,Emure,,,140,0,16,23,17,8.75,6.087,8.2353,17.43,22.08,3.74,8.74,10.07,6.77,6.49
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,128,0,12,22,16,10.6667,5.8182,8.0,17.56,21.12,2.85,6.75,7.59,5.1,4.88
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ijero,South West,Ekiti,Ijero,,,130,0,12,22,16,10.8333,5.9091,8.125,17.49,21.12,2.83,6.65,7.57,5.09,4.87
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,804,0,20,48,33,40.2,16.75,24.3636,10.62,32.28,5.11,3.69,8.59,5.46,5.48
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Efon,South West,Ekiti,Efon,,,736,0,20,45,33,36.8,16.3556,22.303,10.77,30.29,5.2,4.04,8.65,5.52,5.52
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Emure,South West,Ekiti,Emure,,,921,0,28,55,39,32.8929,16.7455,23.6154,10.23,35.2,7.14,5.34,11.62,7.36,7.37
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Gbonyin,South West,Ekiti,Gbonyin,,,1002,0,28,60,43,35.7857,16.7,23.3023,10.45,39.28,7.18,5.41,11.83,7.51,7.52
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Ijero,South West,Ekiti,Ijero,,,1004,0,28,59,42,35.8571,17.0169,23.9048,10.25,37.93,7.13,5.27,11.65,7.38,7.39
2019/2020,Female,all,Private,JSS,JSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,654,0,20,42,31,32.7,15.5714,21.0968,11.05,28.87,5.27,4.27,8.83,5.65,5.63
2019/2020,Female,all,Private,JSS,JSS2,,lga,Efon,South West,Ekiti,Efon,,,604,0,20,39,29,30.2,15.4872,20.8276,10.96,26.48,5.27,4.32,8.76,5.6,5.58
2019/2020,Female,all,Private,JSS,JSS2,,lga,Emure,South West,Ekiti,Emure,,,753,0,28,46,32,26.8929,16.3696,23.5312,10.06,28.85,7.12,5.35,11.46,7.23,7.24
2019/2020,Female,all,Private,JSS,JSS2,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,820,0,28,49,35,29.2857,16.7347,23.4286,10.03,30.59,7.12,5.38,11.42,7.21,7.21
2019/2020,Female,all,Private,JSS,JSS2,,lga,Ijero,South West,Ekiti,Ijero,,,819,0,28,50,35,29.25,16.38,23.4,10.21,31.88,7.14,5.38,11.6,7.34,7.35
2019/2020,Female,all,Private,JSS,JSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,527,0,20,34,24,26.35,15.5,21.9583,10.61,22.43,5.19,4.1,8.54,5.43,5.43
2019/2020,Female,all,Private,JSS,JSS3,,lga,Efon,South West,Ekiti,Efon,,,480,0,20,33,23,24.0,14.5455,20.8696,11.12,22.8,5.29,4.31,8.87,5.68,5.66
2019/2020,Female,all,Private,JSS,JSS3,,lga,Emure,South West,Ekiti,Emure,,,604,0,28,37,27,21.5714,16.3243,22.3704,9.83,22.37,7.14,5.63,11.21,7.05,7.04
2019/2020,Female,all,Private,JSS,JSS3,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,655,0,28,41,29,23.3929,15.9756,22.5862,10.11,25.68,7.17,5.58,11.49,7.26,7.25
2019/2020,Female,all,Private,JSS,JSS3,,lga,Ijero,South West,Ekiti,Ijero,,,660,0,28,40,28,23.5714,16.5,23.5714,9.78,24.29,7.08,5.35,11.19,7.04,7.04
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,2173,0,32,144,100,67.9062,15.0903,21.73,13.68,127.33,5.74,6.63,17.05,11.19,11.24
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Efon,South West,Ekiti,Efon,,,2230,0,40,152,106,55.75,14.6711,21.0377,13.23,128.79,7.14,8.56,20.67,13.51,13.55
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Emure,South West,Ekiti,Emure,,,2459,0,48,165,116,51.2292,14.903,21.1983,12.73,133.88,8.43,10.19,23.98,15.61,15.64
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gbonyin,South West,Ekiti,Gbonyin,,,3026,0,52,202,140,58.1923,14.9802,21.6143,13.12,170.1,9.2,10.83,26.69,17.43,17.49
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ijero,South West,Ekiti,Ijero,,,2153,0,36,139,97,59.8056,15.4892,22.1959,12.8,114.29,6.27,7.3,18.11,11.79,11.84
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1928,0,36,129,89,53.5556,14.9457,21.6629,12.82,105.88,6.31,7.48,18.11,11.8,11.84
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Efon,South West,Ekiti,Efon,,,1982,0,32,136,95,61.9375,14.5735,20.8632,13.76,120.34,5.81,6.9,17.11,11.24,11.27
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Emure,South West,Ekiti,Emure,,,2188,0,40,148,104,54.7,14.7838,21.0385,13.07,123.66,7.11,8.56,20.45,13.35,13.38
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,2687,0,52,181,127,51.6731,14.8453,21.1575,12.81,147.84,9.16,11.06,26.11,17.01,17.05
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Ijero,South West,Ekiti,Ijero,,,1913,0,36,126,89,53.1389,15.1825,21.4944,12.63,101.54,6.29,7.54,17.87,11.62,11.65
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1732,0,32,116,81,54.125,14.931,21.3827,12.9,95.63,5.64,6.73,16.17,10.54,10.57
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Efon,South West,Ekiti,Efon,,,1781,0,44,123,86,40.4773,14.4797,20.7093,12.34,95.87,7.69,9.56,21.36,13.85,13.85
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Emure,South West,Ekiti,Emure,,,1965,0,40,134,93,49.125,14.6642,21.129,12.77,109.06,7.04,8.52,20.03,13.04,13.07
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,2417,0,48,163,115,50.3542,14.8282,21.0174,12.74,132.2,8.45,10.28,23.99,15.61,15.64
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Ijero,South West,Ekiti,Ijero,,,1722,0,36,113,79,47.8333,15.2389,21.7975,12.22,87.78,6.19,7.43,17.36,11.25,11.27
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1584,0,40,107,76,39.6,14.8037,20.8421,12.03,81.1,6.92,8.64,19,12.29,12.28
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Efon,South West,Ekiti,Efon,,,1629,0,44,113,80,37.0227,14.4159,20.3625,12.17,86.43,7.68,9.72,21.09,13.65,13.64
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Emure,South West,Ekiti,Emure,,,1797,0,44,122,85,40.8409,14.7295,21.1412,12.15,93.7,7.61,9.37,21.09,13.65,13.66
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,2210,0,56,150,104,39.4643,14.7333,21.25,12.04,114.13,9.64,11.86,26.64,17.22,17.24
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Ijero,South West,Ekiti,Ijero,,,1575,0,36,103,73,43.75,15.2913,21.5753,11.92,77.67,6.15,7.51,16.99,10.97,10.99
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1483,0,36,100,70,41.1944,14.83,21.1857,12.1,76.46,6.21,7.65,17.19,11.12,11.13
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Efon,South West,Ekiti,Efon,,,1524,0,36,105,74,42.3333,14.5143,20.5946,12.45,82.65,6.32,7.87,17.61,11.43,11.44
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Emure,South West,Ekiti,Emure,,,1682,0,40,115,80,42.05,14.6261,21.025,12.32,89.66,6.96,8.56,19.4,12.58,12.59
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,2069,0,52,139,97,39.7885,14.8849,21.3299,11.95,104.91,8.92,10.97,24.58,15.88,15.89
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Ijero,South West,Ekiti,Ijero,,,1472,0,32,98,70,46.0,15.0204,21.0286,12.31,76.34,5.57,6.85,15.51,10.05,10.06
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1342,0,36,92,66,37.2778,14.587,20.3333,12.07,69.67,6.27,7.97,17.13,11.08,11.06
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Efon,South West,Ekiti,Efon,,,1378,0,40,98,69,34.45,14.0612,19.971,12.28,75.51,7.04,9.01,19.31,12.51,12.49
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Emure,South West,Ekiti,Emure,,,1520,0,40,105,75,38.0,14.4762,20.2667,12.2,80.51,7,8.88,19.21,12.44,12.43
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,1870,0,56,127,88,33.3929,14.7244,21.25,11.63,92.76,9.53,11.86,25.84,16.63,16.63
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Ijero,South West,Ekiti,Ijero,,,1331,0,32,90,63,41.5938,14.7889,21.127,12.16,69.19,5.54,6.82,15.35,9.94,9.94
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,565,3,24,42,30,23.5417,13.4524,18.8333,12.04,31.27,8.1,5.73,11.35,7.34,7.3
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Efon,South West,Ekiti,Efon,,,618,3,24,45,32,25.75,13.7333,19.3125,11.95,33.36,8.06,5.59,11.29,7.29,7.26
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Emure,South West,Ekiti,Emure,,,786,3,28,56,39,28.0714,14.0357,20.1538,11.82,41.32,9.33,6.25,13.07,8.43,8.41
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Gbonyin,South West,Ekiti,Gbonyin,,,847,3,32,59,42,26.4688,14.3559,20.1667,11.48,42.06,10.61,7.14,14.57,9.36,9.33
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Ijero,South West,Ekiti,Ijero,,,801,3,28,55,40,28.6071,14.5636,20.025,11.51,39.26,9.3,6.29,12.77,8.21,8.18
2019/2020,Female,all,Private,SSS,SSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,457,3,24,34,24,19.0417,13.4412,19.0417,11.68,24.48,8.05,5.67,11.06,7.12,7.09
2019/2020,Female,all,Private,SSS,SSS2,,lga,Efon,South West,Ekiti,Efon,,,499,3,20,37,27,24.95,13.4865,18.4815,12.15,27.77,6.78,4.87,9.53,6.17,6.13
2019/2020,Female,all,Private,SSS,SSS2,,lga,Emure,South West,Ekiti,Emure,,,635,3,32,46,34,19.8438,13.8043,18.6765,11.52,32.45,10.73,7.71,14.56,9.36,9.29
2019/2020,Female,all,Private,SSS,SSS2,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,682,3,32,48,33,21.3125,14.2083,20.6667,11.17,33.27,10.53,6.97,14.24,9.12,9.09
2019/2020,Female,all,Private,SSS,SSS2,,lga,Ijero,South West,Ekiti,Ijero,,,648,3,28,44,30,23.1429,14.7273,21.6,10.89,29.83,9.12,5.83,12.21,7.79,7.79
2019/2020,Female,all,Private,SSS,SSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,355,3,24,28,22,14.7917,12.6786,16.1364,12.27,20.67,8.32,6.69,11.45,7.42,7.32
2019/2020,Female,all,Private,SSS,SSS3,,lga,Efon,South West,Ekiti,Efon,,,388,2,20,29,22,19.4,13.3793,17.6364,11.91,21.04,6.8,5.1,9.34,6.03,5.97
2019/2020,Female,all,Private,SSS,SSS3,,lga,Emure,South West,Ekiti,Emure,,,491,3,32,36,25,15.3438,13.6389,19.64,11.21,24.81,10.61,7.33,14.25,9.12,9.08
2019/2020,Female,all,Private,SSS,SSS3,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,530,3,32,39,28,16.5625,13.5897,18.9286,11.4,27.24,10.69,7.61,14.43,9.27,9.21
2019/2020,Female,all,Private,SSS,SSS3,,lga,Ijero,South West,Ekiti,Ijero,,,504,3,28,36,26,18.0,14.0,19.3846,11.18,24.69,9.29,6.5,12.43,7.96,7.92
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,23,0,12,13,12,1.9167,1.7692,1.9167,28,12.48,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Efon,South West,Ekiti,Efon,,,22,0,12,12,12,1.8333,1.8333,1.8333,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Emure,South West,Ekiti,Emure,,,32,0,20,15,12,1.6,2.1333,2.6667,26.56,14.4,10.35,16.8,15.34,10.7,9.94
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,30,0,16,14,12,1.875,2.1429,2.5,27.46,13.44,8.35,13.44,12.45,8.71,8.09
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Ijero,South West,Ekiti,Ijero,,,30,0,16,13,12,1.875,2.3077,2.5,27.46,12.48,8.35,13.44,12.45,8.71,8.09
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,20,0,12,12,12,1.6667,1.6667,1.6667,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Efon,South West,Ekiti,Efon,,,19,0,12,12,12,1.5833,1.5833,1.5833,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Emure,South West,Ekiti,Emure,,,26,0,20,12,12,1.3,2.1667,2.1667,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,27,0,16,12,12,1.6875,2.25,2.25,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Ijero,South West,Ekiti,Ijero,,,25,0,16,13,12,1.5625,1.9231,2.0833,28,12.48,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,15,0,12,12,12,1.25,1.25,1.25,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Efon,South West,Ekiti,Efon,,,15,0,12,12,12,1.25,1.25,1.25,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Emure,South West,Ekiti,Emure,,,20,0,16,12,12,1.25,1.6667,1.6667,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,20,0,16,12,12,1.25,1.6667,1.6667,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Ijero,South West,Ekiti,Ijero,,,20,0,16,12,12,1.25,1.6667,1.6667,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,334,0,12,49,34,27.8333,6.8163,9.8235,16.72,47.04,2.55,5.5,7.36,4.93,4.78
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Efon,South West,Ekiti,Efon,,,390,0,16,57,40,24.375,6.8421,9.75,16.75,54.72,3.42,7.38,9.83,6.58,6.38
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Emure,South West,Ekiti,Emure,,,485,0,24,67,47,20.2083,7.2388,10.3191,16.54,64.32,4.98,10.47,14.63,9.78,9.52
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,506,0,24,72,51,21.0833,7.0278,9.9216,16.68,69.12,5.08,10.89,14.71,9.84,9.55
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ijero,South West,Ekiti,Ijero,,,448,0,20,64,46,22.4,7.0,9.7391,16.75,61.44,4.28,9.24,12.29,8.23,7.97
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,259,0,12,40,29,21.5833,6.475,8.931,17.09,38.4,2.69,6.05,7.46,5,4.82
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Efon,South West,Ekiti,Efon,,,304,0,16,45,33,19.0,6.7556,9.2121,16.96,43.2,3.52,7.82,9.91,6.64,6.41
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Emure,South West,Ekiti,Emure,,,378,0,24,54,39,15.75,7.0,9.6923,16.77,51.84,5.14,11.14,14.75,9.88,9.57
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,393,0,24,56,41,16.375,7.0179,9.5854,16.81,53.76,5.17,11.27,14.78,9.9,9.58
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ijero,South West,Ekiti,Ijero,,,347,0,20,50,36,17.35,6.94,9.6389,16.79,48,4.3,9.34,12.3,8.24,7.98
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,142,0,12,25,19,11.8333,5.68,7.4737,17.87,24,2.97,7.23,7.67,5.17,4.92
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Efon,South West,Ekiti,Efon,,,165,0,20,27,20,8.25,6.1111,8.25,17.42,25.92,4.68,10.91,12.59,8.46,8.11
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Emure,South West,Ekiti,Emure,,,208,0,24,33,24,8.6667,6.303,8.6667,17.21,31.68,5.46,12.46,14.99,10.06,9.68
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,217,0,24,34,25,9.0417,6.3824,8.68,17.2,32.64,5.46,12.44,14.99,10.06,9.68
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ijero,South West,Ekiti,Ijero,,,191,0,20,31,23,9.55,6.1613,8.3043,17.39,29.76,4.66,10.84,12.57,8.45,8.1
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,2189,0,64,123,85,34.2031,17.7967,25.7529,9.66,74.75,15.93,11.18,25.41,15.96,16.02
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Efon,South West,Ekiti,Efon,,,2225,0,64,126,89,34.7656,17.6587,25.0,9.8,77.47,16.04,11.52,25.69,16.16,16.21
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Emure,South West,Ekiti,Emure,,,3089,0,88,171,119,35.1023,18.0643,25.958,9.58,103.02,21.84,15.26,34.7,21.76,21.85
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Gbonyin,South West,Ekiti,Gbonyin,,,2939,0,88,162,114,33.3977,18.142,25.7807,9.46,96.04,21.81,15.36,34.32,21.48,21.56
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Ijero,South West,Ekiti,Ijero,,,2701,0,76,150,105,35.5395,18.0067,25.7238,9.64,90.93,18.91,13.3,30.13,18.91,18.98
2019/2020,Female,all,Public,JSS,JSS2,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1795,0,56,102,73,32.0536,17.598,24.589,9.7,61.75,14.04,10.25,22.26,13.98,14.01
2019/2020,Female,all,Public,JSS,JSS2,,lga,Efon,South West,Ekiti,Efon,,,1831,0,60,104,75,30.5167,17.6058,24.4133,9.62,62.25,15.03,11.06,23.67,14.85,14.87
2019/2020,Female,all,Public,JSS,JSS2,,lga,Emure,South West,Ekiti,Emure,,,2533,0,92,141,98,27.5326,17.9645,25.8469,9.2,80.96,22.67,16.02,35.07,21.86,21.93
2019/2020,Female,all,Public,JSS,JSS2,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,2415,0,80,134,93,30.1875,18.0224,25.9677,9.32,78.17,19.75,13.86,30.83,19.26,19.32
2019/2020,Female,all,Public,JSS,JSS2,,lga,Ijero,South West,Ekiti,Ijero,,,2216,0,72,124,87,30.7778,17.871,25.4713,9.45,73.26,17.87,12.72,28.04,17.55,17.6
2019/2020,Female,all,Public,JSS,JSS3,,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,1430,0,60,84,60,23.8333,17.0238,23.8333,9.53,49.53,15.06,11.33,23.47,14.7,14.7
2019/2020,Female,all,Public,JSS,JSS3,,lga,Efon,South West,Ekiti,Efon,,,1457,0,64,84,61,22.7656,17.3452,23.8852,9.31,48.22,15.99,12.06,24.56,15.33,15.32
2019/2020,Female,all,Public,JSS,JSS3,,lga,Emure,South West,Ekiti,Emure,,,2020,0,88,114,80,22.9545,17.7193,25.25,9.08,64.15,21.7,15.68,33.14,20.61,20.64
2019/2020,Female,all,Public,JSS,JSS3,,lga,Gbonyin,South West,Ekiti,Gbonyin,,,1924,0,84,108,76,22.9048,17.8148,25.3158,9.03,60.43,20.69,14.93,31.5,19.58,19.61
2019/2020,Female,all,Public,JSS,JSS3,,lga,Ijero,South West,Ekiti,Ijero,,,1770,0,72,100,70,24.5833,17.7,25.2857,9.18,57.03,17.79,12.81,27.36,17.05,17.08
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ado-Ekiti,South West,Ekiti,Ado-Ekiti,,,6908,0,116,457,312,59.5517,15.116,22.141,13.07,384.45,20.37,23.58,59.39,38.78,38.95
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Efon,South West,Ekiti,Efon,,,6855,0,112,457,312,61.2054,15.0,21.9712,13.28,391.2,19.82,22.94,58.15,38.04,38.21
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Emure,South West,Ekiti,Emure,,,9583,0,172,641,441,55.7151,14.9501,21.7302,12.96,532.89,30.24,35.62,87.38,57,57.19
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gbonyin,South West,Ekiti,Gbonyin,,,8943,0,148,592,407,60.4257,15.1064,21.973,13.15,500.91,26.09,30.31,76.15,49.75,49.97
