session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Awka North,South East,Anambra,Awka North,,,130,0,12,19,13,10.8333,6.8421,10.0,16.66,18.24,2.53,5.4,7.35,4.92,4.77
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Awka South,South East,Anambra,Awka South,,,114,0,12,19,14,9.5,6.0,8.1429,17.48,18.24,2.83,6.63,7.57,5.09,4.87
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Nnewi North,South East,Anambra,Nnewi North,,,131,0,12,20,14,10.9167,6.55,9.3571,16.9,19.2,2.62,5.77,7.41,4.97,4.8
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Onitsha North,South East,Anambra,Onitsha North,,,136,0,16,20,15,8.5,6.8,9.0667,17.03,19.2,3.55,7.94,9.93,6.66,6.42
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Onitsha South,South East,Anambra,Onitsha South,,,113,0,12,18,13,9.4167,6.2778,8.6923,17.2,17.28,2.73,6.21,7.49,5.03,4.84
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Awka North,South East,Anambra,Awka North,,,1164,0,32,60,38,36.375,19.4,30.6316,8.87,33.95,7.66,4.7,11.92,7.39,7.46
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Awka South,South East,Anambra,Awka South,,,1004,0,32,53,34,31.375,18.9434,29.5294,8.83,29.67,7.69,4.88,11.86,7.35,7.41
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Nnewi North,South East,Anambra,Nnewi North,,,1132,0,36,56,36,31.4444,20.2143,31.4444,8.28,29.39,8.48,5.15,12.69,7.78,7.86
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Onitsha North,South East,Anambra,Onitsha North,,,1055,0,32,55,36,32.9688,19.1818,29.3056,8.83,30.75,7.69,4.91,11.85,7.34,7.4
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Onitsha South,South East,Anambra,Onitsha South,,,1227,0,36,59,38,34.0833,20.7966,32.2895,8.18,30.66,8.44,5.02,12.57,7.7,7.78
2019/2020,Female,all,Private,JSS,JSS2,,lga,Awka North,South East,Anambra,Awka North,,,950,0,32,49,33,29.6875,19.3878,28.7879,8.6,26.48,7.68,5,11.59,7.15,7.2
2019/2020,Female,all,Private,JSS,JSS2,,lga,Awka South,South East,Anambra,Awka South,,,822,0,32,45,30,25.6875,18.2667,27.4,8.89,25.07,7.77,5.26,11.88,7.37,7.41
2019/2020,Female,all,Private,JSS,JSS2,,lga,Nnewi North,South East,Anambra,Nnewi North,,,928,0,32,47,31,29.0,19.7447,29.9355,8.38,24.82,7.6,4.81,11.37,6.99,7.04
2019/2020,Female,all,Private,JSS,JSS2,,lga,Onitsha North,South East,Anambra,Onitsha North,,,865,0,32,46,29,27.0312,18.8043,29.8276,8.64,25.14,7.65,4.83,11.65,7.19,7.25
2019/2020,Female,all,Private,JSS,JSS2,,lga,Onitsha South,South East,Anambra,Onitsha South,,,1008,0,32,49,31,31.5,20.5714,32.5161,8.12,25.28,7.48,4.43,11.12,6.8,6.87
2019/2020,Female,all,Private,JSS,JSS3,,lga,Awka North,South East,Anambra,Awka North,,,760,0,32,41,27,23.75,18.5366,28.1481,8.64,22.19,7.7,5.12,11.62,7.17,7.21
2019/2020,Female,all,Private,JSS,JSS3,,lga,Awka South,South East,Anambra,Awka South,,,658,0,32,36,24,20.5625,18.2778,27.4167,8.6,19.29,7.73,5.25,11.56,7.13,7.16
2019/2020,Female,all,Private,JSS,JSS3,,lga,Nnewi North,South East,Anambra,Nnewi North,,,739,0,32,39,26,23.0938,18.9487,28.4231,8.43,20.54,7.66,5.07,11.39,7.01,7.05
2019/2020,Female,all,Private,JSS,JSS3,,lga,Onitsha North,South East,Anambra,Onitsha North,,,691,0,28,37,24,24.6786,18.6757,28.7917,8.61,20.01,6.72,4.38,10.15,6.26,6.3
2019/2020,Female,all,Private,JSS,JSS3,,lga,Onitsha South,South East,Anambra,Onitsha South,,,801,0,36,40,26,22.25,20.025,30.8077,7.9,19.81,8.44,5.26,12.21,7.43,7.49
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Awka North,South East,Anambra,Awka North,,,2061,0,32,116,71,64.4062,17.7672,29.0282,11.25,85.4,5.02,4.96,14.53,9.32,9.42
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Awka South,South East,Anambra,Awka South,,,3148,0,56,176,106,56.2143,17.8864,29.6981,10.69,122.66,8.59,8.49,24.35,15.52,15.69
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Nnewi North,South East,Anambra,Nnewi North,,,2371,0,40,136,83,59.275,17.4338,28.5663,11.16,99.04,6.28,6.3,18.02,11.55,11.67
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Onitsha North,South East,Anambra,Onitsha North,,,2803,0,48,158,96,58.3958,17.7405,29.1979,10.91,112.48,7.44,7.4,21.23,13.57,13.72
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Onitsha South,South East,Anambra,Onitsha South,,,1994,0,32,119,73,62.3125,16.7563,27.3151,11.81,91.78,5.17,5.27,15.11,9.75,9.85
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Awka North,South East,Anambra,Awka North,,,1830,0,32,103,64,57.1875,17.767,28.5938,10.86,72.69,4.97,5.04,14.08,8.99,9.08
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Awka South,South East,Anambra,Awka South,,,2796,0,56,157,95,49.9286,17.8089,29.4316,10.38,105.74,8.52,8.56,23.75,15.07,15.23
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Nnewi North,South East,Anambra,Nnewi North,,,2104,0,40,123,75,52.6,17.1057,28.0533,10.98,87.69,6.26,6.42,17.76,11.35,11.47
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Onitsha North,South East,Anambra,Onitsha North,,,2493,0,48,142,86,51.9375,17.5563,28.9884,10.65,98.23,7.39,7.45,20.79,13.24,13.38
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Onitsha South,South East,Anambra,Onitsha South,,,1771,0,36,105,65,49.1944,16.8667,27.2462,10.95,74.33,5.67,5.95,15.93,10.18,10.27
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Awka North,South East,Anambra,Awka North,,,1645,0,36,93,57,45.6944,17.6882,28.8596,10.23,61.4,5.47,5.61,15.06,9.54,9.63
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Awka South,South East,Anambra,Awka South,,,2514,0,56,142,86,44.8929,17.7042,29.2326,10.16,93.18,8.47,8.62,23.3,14.74,14.89
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Nnewi North,South East,Anambra,Nnewi North,,,1892,0,40,111,68,47.3,17.045,27.8235,10.71,76.83,6.22,6.47,17.38,11.07,11.17
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Onitsha North,South East,Anambra,Onitsha North,,,2238,0,48,127,77,46.625,17.622,29.0649,10.3,84.66,7.3,7.43,20.22,12.82,12.95
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Onitsha South,South East,Anambra,Onitsha South,,,1593,0,32,96,59,49.7812,16.5938,27.0,11.15,69.33,5.08,5.33,14.38,9.21,9.29
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Awka North,South East,Anambra,Awka North,,,1506,0,32,86,52,47.0625,17.5116,28.9615,10.39,57.85,4.88,4.97,13.57,8.61,8.7
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Awka South,South East,Anambra,Awka South,,,2300,0,52,132,81,44.2308,17.4242,28.3951,10.3,87.63,7.94,8.24,21.87,13.86,13.99
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Nnewi North,South East,Anambra,Nnewi North,,,1729,0,44,101,62,39.2955,17.1188,27.8871,10.19,66.06,6.72,7.1,18.32,11.6,11.69
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Onitsha North,South East,Anambra,Onitsha North,,,2046,0,48,118,74,42.625,17.339,27.6486,10.28,77.9,7.37,7.81,20.14,12.76,12.87
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Onitsha South,South East,Anambra,Onitsha South,,,1456,0,36,87,53,40.4444,16.7356,27.4717,10.48,58.66,5.57,5.9,15.35,9.75,9.83
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Awka North,South East,Anambra,Awka North,,,1409,0,32,82,51,44.0312,17.1829,27.6275,10.45,55.13,4.94,5.21,13.61,8.64,8.72
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Awka South,South East,Anambra,Awka South,,,2152,0,56,121,74,38.4286,17.7851,29.0811,9.75,75.74,8.36,8.67,22.51,14.16,14.29
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Nnewi North,South East,Anambra,Nnewi North,,,1619,0,44,95,58,36.7955,17.0421,27.9138,10.08,61.37,6.7,7.09,18.16,11.47,11.57
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Onitsha North,South East,Anambra,Onitsha North,,,1916,0,48,109,66,39.9167,17.578,29.0303,9.94,69.72,7.21,7.44,19.61,12.37,12.49
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Onitsha South,South East,Anambra,Onitsha South,,,1364,0,32,83,50,42.625,16.4337,27.28,10.79,57.81,5.01,5.28,13.99,8.92,9
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Awka North,South East,Anambra,Awka North,,,1271,0,32,73,45,39.7188,17.411,28.2444,10.05,47.08,4.85,5.1,13.18,8.32,8.39
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Awka South,South East,Anambra,Awka South,,,1944,0,56,112,69,34.7143,17.3571,28.1739,9.78,70.03,8.43,8.94,22.55,14.19,14.3
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Nnewi North,South East,Anambra,Nnewi North,,,1465,0,36,88,52,40.6944,16.6477,28.1731,10.51,59.74,5.55,5.75,15.4,9.79,9.88
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Onitsha North,South East,Anambra,Onitsha North,,,1733,0,48,100,60,36.1042,17.33,28.8833,9.85,63.23,7.2,7.48,19.45,12.25,12.36
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Onitsha South,South East,Anambra,Onitsha South,,,1231,0,36,75,47,34.1944,16.4133,26.1915,10.34,49.42,5.6,6.19,15.14,9.6,9.66
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Awka North,South East,Anambra,Awka North,,,692,3,24,42,28,28.8333,16.4762,24.7143,10.05,26.54,7.59,4.37,9.84,6.21,6.23
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Awka South,South East,Anambra,Awka South,,,807,3,28,49,32,28.8214,16.4694,25.2188,10.03,30.98,8.83,5,11.46,7.23,7.26
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Nnewi North,South East,Anambra,Nnewi North,,,864,3,36,53,34,24.0,16.3019,25.4118,9.8,32.67,11.3,6.37,14.46,9.1,9.13
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Onitsha North,South East,Anambra,Onitsha North,,,930,3,36,54,33,25.8333,17.2222,28.1818,9.32,31.94,11.09,5.75,13.92,8.7,8.76
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Onitsha South,South East,Anambra,Onitsha South,,,917,3,32,54,34,28.6562,16.9815,26.9706,9.66,33.07,9.96,5.34,12.73,8,8.04
2019/2020,Female,all,Private,SSS,SSS2,,lga,Awka North,South East,Anambra,Awka North,,,557,3,28,37,23,19.8929,15.0541,24.2174,10.29,23.94,8.91,5.2,11.69,7.41,7.43
2019/2020,Female,all,Private,SSS,SSS2,,lga,Awka South,South East,Anambra,Awka South,,,649,3,28,41,28,23.1786,15.8293,23.1786,10.13,25.87,8.93,5.44,11.52,7.28,7.28
2019/2020,Female,all,Private,SSS,SSS2,,lga,Nnewi North,South East,Anambra,Nnewi North,,,696,3,36,43,29,19.3333,16.186,24.0,9.65,25.77,11.35,6.75,14.23,8.93,8.94
2019/2020,Female,all,Private,SSS,SSS2,,lga,Onitsha North,South East,Anambra,Onitsha North,,,749,3,36,45,28,20.8056,16.6444,26.75,9.36,26.52,11.16,6.06,13.94,8.72,8.76
2019/2020,Female,all,Private,SSS,SSS2,,lga,Onitsha South,South East,Anambra,Onitsha South,,,738,3,36,44,28,20.5,16.7727,26.3571,9.3,25.68,11.17,6.15,13.86,8.65,8.69
2019/2020,Female,all,Private,SSS,SSS3,,lga,Awka North,South East,Anambra,Awka North,,,432,3,28,29,20,15.4286,14.8966,21.6,10.3,18.41,9.04,5.83,11.64,7.37,7.35
2019/2020,Female,all,Private,SSS,SSS3,,lga,Awka South,South East,Anambra,Awka South,,,501,3,32,32,20,15.6562,15.6562,25.05,9.71,19.45,10.05,5.75,12.74,8,8.03
2019/2020,Female,all,Private,SSS,SSS3,,lga,Nnewi North,South East,Anambra,Nnewi North,,,539,3,32,35,23,16.8438,15.4,23.4348,9.94,21.62,10.17,6.14,12.96,8.17,8.17
2019/2020,Female,all,Private,SSS,SSS3,,lga,Onitsha North,South East,Anambra,Onitsha North,,,585,2,36,36,24,16.25,16.25,24.375,9.48,21.19,11.3,6.65,14.04,8.79,8.8
2019/2020,Female,all,Private,SSS,SSS3,,lga,Onitsha South,South East,Anambra,Onitsha South,,,576,3,36,35,23,16.0,16.4571,25.0435,9.36,20.38,11.24,6.47,13.9,8.68,8.7
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Awka North,South East,Anambra,Awka North,,,36,0,16,13,12,2.25,2.7692,3.0,25.06,12.48,8.16,13.44,11.97,8.3,7.71
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Awka South,South East,Anambra,Awka South,,,40,0,20,14,12,2.0,2.8571,3.3333,23.86,13.44,10.08,16.8,14.67,10.13,9.4
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Nnewi North,South East,Anambra,Nnewi North,,,36,0,20,14,12,1.8,2.5714,3.0,25.06,13.44,10.2,16.8,14.97,10.38,9.64
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Onitsha North,South East,Anambra,Onitsha North,,,40,0,20,14,12,2.0,2.8571,3.3333,23.86,13.44,10.08,16.8,14.67,10.13,9.4
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Onitsha South,South East,Anambra,Onitsha South,,,37,0,16,13,12,2.3125,2.8462,3.0833,24.73,12.48,8.14,13.44,11.91,8.25,7.66
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Awka North,South East,Anambra,Awka North,,,31,0,16,13,12,1.9375,2.3846,2.5833,26.99,12.48,8.32,13.44,12.36,8.63,8.02
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Awka South,South East,Anambra,Awka South,,,32,0,20,13,12,1.6,2.4615,2.6667,26.56,12.48,10.35,16.8,15.34,10.7,9.94
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Nnewi North,South East,Anambra,Nnewi North,,,30,0,20,12,12,1.5,2.5,2.5,27.46,11.52,10.44,16.8,15.57,10.88,10.12
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Onitsha North,South East,Anambra,Onitsha North,,,33,0,20,13,12,1.65,2.5385,2.75,26.15,12.48,10.31,16.8,15.24,10.61,9.85
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Onitsha South,South East,Anambra,Onitsha South,,,30,0,20,13,12,1.5,2.3077,2.5,27.46,12.48,10.44,16.8,15.57,10.88,10.12
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Awka North,South East,Anambra,Awka North,,,22,0,16,12,12,1.375,1.8333,1.8333,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Awka South,South East,Anambra,Awka South,,,24,0,20,12,12,1.2,2.0,2.0,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Nnewi North,South East,Anambra,Nnewi North,,,22,0,20,12,12,1.1,1.8333,1.8333,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Onitsha North,South East,Anambra,Onitsha North,,,24,0,20,12,12,1.2,2.0,2.0,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Onitsha South,South East,Anambra,Onitsha South,,,23,0,16,12,12,1.4375,1.9167,1.9167,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Awka North,South East,Anambra,Awka North,,,492,0,24,60,39,20.5,8.2,12.6154,15.91,57.6,4.52,8.56,14.29,9.52,9.37
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Awka South,South East,Anambra,Awka South,,,473,0,24,58,37,19.7083,8.1552,12.7838,15.87,55.68,4.5,8.45,14.27,9.51,9.36
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Nnewi North,South East,Anambra,Nnewi North,,,457,0,20,56,36,22.85,8.1607,12.6944,15.89,53.76,3.76,7.09,11.9,7.93,7.8
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Onitsha North,South East,Anambra,Onitsha North,,,472,0,20,57,36,23.6,8.2807,13.1111,15.8,54.72,3.71,6.86,11.86,7.9,7.78
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Onitsha South,South East,Anambra,Onitsha South,,,450,0,20,55,35,22.5,8.1818,12.8571,15.86,52.8,3.74,7,11.88,7.92,7.8
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Awka North,South East,Anambra,Awka North,,,383,0,24,47,30,15.9583,8.1489,12.7667,15.88,45.12,4.5,8.46,14.27,9.51,9.36
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Awka South,South East,Anambra,Awka South,,,367,0,24,47,31,15.2917,7.8085,11.8387,16.1,45.12,4.66,9.12,14.39,9.6,9.41
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Nnewi North,South East,Anambra,Nnewi North,,,356,0,20,44,30,17.8,8.0909,11.8667,16.09,42.24,3.88,7.58,11.99,8,7.84
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Onitsha North,South East,Anambra,Onitsha North,,,367,0,20,45,29,18.35,8.1556,12.6552,15.9,43.2,3.76,7.11,11.9,7.93,7.8
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Onitsha South,South East,Anambra,Onitsha South,,,348,0,20,44,28,17.4,7.9091,12.4286,15.95,42.24,3.8,7.24,11.93,7.95,7.81
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Awka North,South East,Anambra,Awka North,,,209,0,24,27,19,8.7083,7.7407,11.0,16.33,25.92,4.83,9.82,14.52,9.69,9.47
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Awka South,South East,Anambra,Awka South,,,203,0,24,28,19,8.4583,7.25,10.6842,16.43,26.88,4.9,10.11,14.57,9.73,9.49
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Nnewi North,South East,Anambra,Nnewi North,,,195,0,20,27,18,9.75,7.2222,10.8333,16.38,25.92,4.05,8.31,12.12,8.1,7.9
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Onitsha North,South East,Anambra,Onitsha North,,,202,0,20,28,19,10.1,7.2143,10.6316,16.44,26.88,4.09,8.47,12.15,8.12,7.91
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Onitsha South,South East,Anambra,Onitsha South,,,190,0,20,28,19,9.5,6.7857,10.0,16.66,26.88,4.22,9,12.24,8.19,7.96
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Awka North,South East,Anambra,Awka North,,,2954,0,88,142,86,33.5682,20.8028,34.3488,8.09,73.5,20.44,11.53,30.52,18.66,18.9
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Awka South,South East,Anambra,Awka South,,,2873,0,88,140,86,32.6477,20.5214,33.407,8.17,72.99,20.54,11.85,30.74,18.82,19.04
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Nnewi North,South East,Anambra,Nnewi North,,,2932,0,84,140,85,34.9048,20.9429,34.4941,8.1,72.65,19.5,10.96,29.18,17.84,18.07
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Onitsha North,South East,Anambra,Onitsha North,,,3135,0,88,145,88,35.625,21.6207,35.625,7.88,73.25,20.26,11.12,29.93,18.22,18.47
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Onitsha South,South East,Anambra,Onitsha South,,,2507,0,76,123,76,32.9868,20.3821,32.9868,8.25,64.72,17.79,10.37,26.74,16.4,16.58
2019/2020,Female,all,Public,JSS,JSS2,,lga,Awka North,South East,Anambra,Awka North,,,2424,0,80,118,72,30.3,20.5424,33.6667,8.04,60.44,18.6,10.69,27.58,16.84,17.04
2019/2020,Female,all,Public,JSS,JSS2,,lga,Awka South,South East,Anambra,Awka South,,,2358,0,84,117,71,28.0714,20.1538,33.2113,8.07,60.12,19.58,11.38,29.05,17.75,17.96
2019/2020,Female,all,Public,JSS,JSS2,,lga,Nnewi North,South East,Anambra,Nnewi North,,,2404,0,88,115,69,27.3182,20.9043,34.8406,7.73,56.66,20.25,11.37,29.46,17.88,18.1
2019/2020,Female,all,Public,JSS,JSS2,,lga,Onitsha North,South East,Anambra,Onitsha North,,,2577,0,84,122,75,30.6786,21.123,34.36,7.84,60.94,19.4,11,28.42,17.28,17.5
2019/2020,Female,all,Public,JSS,JSS2,,lga,Onitsha South,South East,Anambra,Onitsha South,,,2057,0,68,101,62,30.25,20.3663,33.1774,8.11,52.16,15.86,9.22,23.61,14.44,14.6
2019/2020,Female,all,Public,JSS,JSS3,,lga,Awka North,South East,Anambra,Awka North,,,1933,0,80,94,57,24.1625,20.5638,33.9123,7.72,46,18.46,10.62,26.71,16.2,16.38
2019/2020,Female,all,Public,JSS,JSS3,,lga,Awka South,South East,Anambra,Awka South,,,1881,0,84,94,58,22.3929,20.0106,32.431,7.86,46.64,19.54,11.66,28.41,17.28,17.45
2019/2020,Female,all,Public,JSS,JSS3,,lga,Nnewi North,South East,Anambra,Nnewi North,,,1921,0,80,94,57,24.0125,20.4362,33.7018,7.76,46.23,18.49,10.68,26.82,16.28,16.46
2019/2020,Female,all,Public,JSS,JSS3,,lga,Onitsha North,South East,Anambra,Onitsha North,,,2057,0,92,98,59,22.3587,20.9898,34.8644,7.48,46.46,21.05,11.87,30,18.09,18.32
2019/2020,Female,all,Public,JSS,JSS3,,lga,Onitsha South,South East,Anambra,Onitsha South,,,1641,0,72,83,51,22.7917,19.7711,32.1765,7.97,41.81,16.81,10.07,24.62,15.01,15.16
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Awka North,South East,Anambra,Awka North,,,10814,0,184,592,349,58.7717,18.2669,30.9857,10.59,410.22,27.89,26.72,79.46,50.57,51.21
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Awka South,South East,Anambra,Awka South,,,8927,0,148,505,298,60.3176,17.6772,29.9564,11.03,364.92,22.91,22.23,66.11,42.3,42.81
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Nnewi North,South East,Anambra,Nnewi North,,,9900,0,176,553,328,56.25,17.9024,30.1829,10.66,385.16,26.88,26.24,76.42,48.68,49.26
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Onitsha North,South East,Anambra,Onitsha North,,,9742,0,176,546,321,55.3523,17.8425,30.3489,10.64,379.5,26.83,26.1,76.27,48.57,49.16
