session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Gboko,North Central,Benue,Gboko,,,132,0,16,18,13,8.25,7.3333,10.1538,16.6,17.28,3.35,7.09,9.78,6.54,6.36
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,120,0,12,17,13,10.0,7.0588,9.2308,16.96,16.32,2.64,5.85,7.43,4.98,4.81
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Makurdi,North Central,Benue,Makurdi,,,134,0,16,16,13,8.375,8.375,10.3077,16.55,15.36,3.32,6.99,9.76,6.52,6.35
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Oturkpo,North Central,Benue,Oturkpo,,,127,0,16,17,13,7.9375,7.4706,9.7692,16.74,16.32,3.41,7.37,9.83,6.58,6.38
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Vandeikya,North Central,Benue,Vandeikya,,,121,0,12,15,12,10.0833,8.0667,10.0833,16.63,14.4,2.52,5.36,7.34,4.91,4.77
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Gboko,North Central,Benue,Gboko,,,1134,0,28,43,29,40.5,26.3721,39.1034,6.74,18.4,6.23,3.22,8.45,5.01,5.08
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,927,0,20,37,26,46.35,25.0541,35.6538,7.38,17.32,4.55,2.52,6.45,3.88,3.93
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Makurdi,North Central,Benue,Makurdi,,,932,0,20,37,25,46.6,25.1892,37.28,7.31,17.25,4.53,2.41,6.42,3.86,3.91
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Oturkpo,North Central,Benue,Oturkpo,,,1184,0,32,45,30,37.0,26.3111,39.4667,6.61,18.86,7.09,3.65,9.52,5.62,5.71
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Vandeikya,North Central,Benue,Vandeikya,,,1068,0,28,42,29,38.1429,25.4286,36.8276,6.92,18.35,6.29,3.42,8.61,5.12,5.19
2019/2020,Female,all,Private,JSS,JSS2,,lga,Gboko,North Central,Benue,Gboko,,,929,0,28,37,25,33.1786,25.1081,37.16,6.79,15.82,6.26,3.39,8.48,5.03,5.09
2019/2020,Female,all,Private,JSS,JSS2,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,760,0,24,32,22,31.6667,23.75,34.5455,7.13,14.32,5.45,3.13,7.53,4.5,4.55
2019/2020,Female,all,Private,JSS,JSS2,,lga,Makurdi,North Central,Benue,Makurdi,,,766,0,24,32,22,31.9167,23.9375,34.8182,7.08,14.23,5.44,3.1,7.49,4.48,4.53
2019/2020,Female,all,Private,JSS,JSS2,,lga,Oturkpo,North Central,Benue,Oturkpo,,,972,0,32,38,24,30.375,25.5789,40.5,6.49,15.64,7.05,3.56,9.39,5.52,5.61
2019/2020,Female,all,Private,JSS,JSS2,,lga,Vandeikya,North Central,Benue,Vandeikya,,,871,0,28,36,24,31.1071,24.1944,36.2917,6.94,15.75,6.3,3.47,8.62,5.13,5.2
2019/2020,Female,all,Private,JSS,JSS3,,lga,Gboko,North Central,Benue,Gboko,,,740,0,32,31,19,23.125,23.871,38.9474,6.73,13.22,7.11,3.7,9.64,5.71,5.8
2019/2020,Female,all,Private,JSS,JSS3,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,609,0,24,26,16,25.375,23.4231,38.0625,6.84,11.27,5.36,2.84,7.32,4.35,4.41
2019/2020,Female,all,Private,JSS,JSS3,,lga,Makurdi,North Central,Benue,Makurdi,,,610,0,24,26,17,25.4167,23.4615,35.8824,6.89,11.26,5.4,3.01,7.34,4.37,4.42
2019/2020,Female,all,Private,JSS,JSS3,,lga,Oturkpo,North Central,Benue,Oturkpo,,,777,0,32,33,22,24.2812,23.5455,35.3182,6.89,14.24,7.22,4.08,9.78,5.81,5.88
2019/2020,Female,all,Private,JSS,JSS3,,lga,Vandeikya,North Central,Benue,Vandeikya,,,694,0,24,31,19,28.9167,22.3871,36.5263,7.31,14.43,5.44,2.96,7.7,4.63,4.69
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gboko,North Central,Benue,Gboko,,,2862,0,48,120,74,59.625,23.85,38.6757,8.19,64.01,6.42,5.58,16.88,10.34,10.52
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,2098,0,36,92,57,58.2778,22.8043,36.807,8.5,50.92,4.92,4.4,13.04,8.04,8.17
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Makurdi,North Central,Benue,Makurdi,,,2756,0,40,116,71,68.9,23.7586,38.8169,8.61,65.51,5.43,4.64,14.65,9.05,9.21
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Oturkpo,North Central,Benue,Oturkpo,,,2216,0,40,94,58,55.4,23.5745,38.2069,8.1,49.46,5.35,4.71,13.94,8.53,8.67
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Vandeikya,North Central,Benue,Vandeikya,,,2639,0,48,115,71,54.9792,22.9478,37.169,8.3,62.01,6.5,5.81,17.05,10.47,10.64
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Gboko,North Central,Benue,Gboko,,,2542,0,48,107,66,52.9583,23.757,38.5152,7.93,55.05,6.37,5.61,16.46,10.03,10.2
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1864,0,36,84,53,51.7778,22.1905,35.1698,8.46,45.93,4.95,4.61,12.96,7.98,8.1
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Makurdi,North Central,Benue,Makurdi,,,2452,0,44,104,65,55.7273,23.5769,37.7231,8.12,54.83,5.9,5.25,15.37,9.4,9.56
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Oturkpo,North Central,Benue,Oturkpo,,,1969,0,36,85,54,54.6944,23.1647,36.463,8.24,45.32,4.88,4.44,12.7,7.79,7.91
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Vandeikya,North Central,Benue,Vandeikya,,,2343,0,44,102,63,53.25,22.9706,37.1905,8.22,54.37,5.93,5.32,15.5,9.5,9.66
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Gboko,North Central,Benue,Gboko,,,2285,0,48,96,60,47.6042,23.8021,38.0833,7.7,47.67,6.32,5.67,16.06,9.74,9.9
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1675,0,36,76,48,46.5278,22.0395,34.8958,8.28,40.48,4.92,4.64,12.73,7.81,7.92
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Makurdi,North Central,Benue,Makurdi,,,2207,0,44,93,59,50.1591,23.7312,37.4068,7.85,47.07,5.85,5.29,14.94,9.09,9.23
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Oturkpo,North Central,Benue,Oturkpo,,,1769,0,36,76,48,49.1389,23.2763,36.8542,7.95,38.97,4.82,4.4,12.35,7.53,7.64
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Vandeikya,North Central,Benue,Vandeikya,,,2107,0,44,93,59,47.8864,22.6559,35.7119,8.12,48.61,5.96,5.54,15.33,9.38,9.51
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Gboko,North Central,Benue,Gboko,,,2091,0,48,89,55,43.5625,23.4944,38.0182,7.61,43.63,6.3,5.68,15.92,9.64,9.79
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1533,0,36,70,46,42.5833,21.9,33.3261,8.19,36.58,4.95,4.86,12.6,7.72,7.81
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Makurdi,North Central,Benue,Makurdi,,,2014,0,44,86,54,45.7727,23.4186,37.2963,7.75,42.9,5.83,5.31,14.79,8.98,9.12
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Oturkpo,North Central,Benue,Oturkpo,,,1615,0,32,70,42,50.4688,23.0714,38.4524,8.03,36.52,4.26,3.74,11.08,6.77,6.88
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Vandeikya,North Central,Benue,Vandeikya,,,1925,0,44,85,52,43.75,22.6471,37.0192,7.9,43.28,5.87,5.35,15.01,9.14,9.28
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Gboko,North Central,Benue,Gboko,,,1960,0,52,84,52,37.6923,23.3333,37.6923,7.41,39.88,6.79,6.21,16.88,10.17,10.32
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1434,0,36,65,41,39.8333,22.0615,34.9756,7.96,33.11,4.86,4.63,12.33,7.52,7.62
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Makurdi,North Central,Benue,Makurdi,,,1886,0,44,81,52,42.8636,23.284,36.2692,7.69,39.88,5.85,5.46,14.69,8.9,9.03
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Oturkpo,North Central,Benue,Oturkpo,,,1514,0,40,66,42,37.85,22.9394,36.0476,7.57,31.9,5.3,4.99,13.19,7.97,8.08
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Vandeikya,North Central,Benue,Vandeikya,,,1806,0,44,80,52,41.0455,22.575,34.7308,7.86,40.14,5.93,5.7,14.92,9.08,9.2
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Gboko,North Central,Benue,Gboko,,,1769,0,44,76,49,40.2045,23.2763,36.102,7.58,36.78,5.83,5.48,14.52,8.78,8.9
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1296,0,36,59,36,36.0,21.9661,36.0,7.78,29.41,4.81,4.5,12.12,7.36,7.47
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Makurdi,North Central,Benue,Makurdi,,,1705,0,44,73,45,38.75,23.3562,37.8889,7.45,34.87,5.75,5.23,14.34,8.65,8.78
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Oturkpo,North Central,Benue,Oturkpo,,,1369,0,36,60,38,38.0278,22.8167,36.0263,7.62,29.19,4.78,4.5,11.92,7.22,7.32
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Vandeikya,North Central,Benue,Vandeikya,,,1631,0,48,73,46,33.9792,22.3425,35.4565,7.59,35.28,6.38,6.09,15.84,9.58,9.71
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Gboko,North Central,Benue,Gboko,,,741,3,28,35,25,26.4643,21.1714,29.64,7.79,16.92,8.37,4.25,9.37,5.69,5.72
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,838,3,32,39,27,26.1875,21.4872,31.037,7.62,18.54,9.5,4.64,10.54,6.38,6.43
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Makurdi,North Central,Benue,Makurdi,,,846,3,36,39,26,23.5,21.6923,32.5385,7.38,18,10.59,4.98,11.59,6.97,7.03
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Oturkpo,North Central,Benue,Oturkpo,,,880,3,32,41,27,27.5,21.4634,32.5926,7.64,19.7,9.45,4.42,10.58,6.4,6.47
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Vandeikya,North Central,Benue,Vandeikya,,,954,3,40,43,27,23.85,22.186,35.3333,7.18,19.47,11.64,5.09,12.63,7.56,7.66
2019/2020,Female,all,Private,SSS,SSS2,,lga,Gboko,North Central,Benue,Gboko,,,599,3,28,29,19,21.3929,20.6552,31.5263,7.68,13.93,8.3,4,9.28,5.62,5.67
2019/2020,Female,all,Private,SSS,SSS2,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,678,3,32,32,20,21.1875,21.1875,33.9,7.46,15.05,9.39,4.25,10.4,6.27,6.34
2019/2020,Female,all,Private,SSS,SSS2,,lga,Makurdi,North Central,Benue,Makurdi,,,681,3,36,33,23,18.9167,20.6364,29.6087,7.75,15.87,10.76,5.47,12,7.28,7.32
2019/2020,Female,all,Private,SSS,SSS2,,lga,Oturkpo,North Central,Benue,Oturkpo,,,709,3,32,34,22,22.1562,20.8529,32.2273,7.6,16.21,9.46,4.47,10.53,6.37,6.43
2019/2020,Female,all,Private,SSS,SSS2,,lga,Vandeikya,North Central,Benue,Vandeikya,,,770,3,40,36,26,19.25,21.3889,29.6154,7.56,16.8,11.91,6.08,13.07,7.89,7.93
2019/2020,Female,all,Private,SSS,SSS3,,lga,Gboko,North Central,Benue,Gboko,,,462,2,28,25,16,16.5,18.48,28.875,8.42,13.19,8.48,4.36,9.97,6.13,6.17
2019/2020,Female,all,Private,SSS,SSS3,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,523,3,32,26,18,16.3438,20.1154,29.0556,7.92,12.77,9.61,4.96,10.84,6.6,6.63
2019/2020,Female,all,Private,SSS,SSS3,,lga,Makurdi,North Central,Benue,Makurdi,,,530,3,36,26,17,14.7222,20.3846,31.1765,7.76,12.63,10.7,5.2,12.03,7.3,7.36
2019/2020,Female,all,Private,SSS,SSS3,,lga,Oturkpo,North Central,Benue,Oturkpo,,,551,3,36,28,20,15.3056,19.6786,27.55,8.11,14.01,10.9,5.88,12.4,7.58,7.6
2019/2020,Female,all,Private,SSS,SSS3,,lga,Vandeikya,North Central,Benue,Vandeikya,,,597,3,40,29,19,14.925,20.5862,31.4211,7.7,13.97,11.87,5.73,13.29,8.05,8.12
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Gboko,North Central,Benue,Gboko,,,34,0,20,12,12,1.7,2.8333,2.8333,25.76,11.52,10.27,16.8,15.14,10.53,9.78
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,30,0,16,12,12,1.875,2.5,2.5,27.46,11.52,8.35,13.44,12.45,8.71,8.09
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Makurdi,North Central,Benue,Makurdi,,,36,0,20,12,12,1.8,3.0,3.0,25.06,11.52,10.2,16.8,14.97,10.38,9.64
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Oturkpo,North Central,Benue,Oturkpo,,,31,0,16,12,12,1.9375,2.5833,2.5833,26.99,11.52,8.32,13.44,12.36,8.63,8.02
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Vandeikya,North Central,Benue,Vandeikya,,,34,0,16,12,12,2.125,2.8333,2.8333,25.76,11.52,8.22,13.44,12.12,8.42,7.82
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Gboko,North Central,Benue,Gboko,,,29,0,20,12,12,1.45,2.4167,2.4167,27.95,11.52,10.49,16.8,15.69,10.99,10.21
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,26,0,16,12,12,1.625,2.1667,2.1667,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Makurdi,North Central,Benue,Makurdi,,,30,0,20,12,12,1.5,2.5,2.5,27.46,11.52,10.44,16.8,15.57,10.88,10.12
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Oturkpo,North Central,Benue,Oturkpo,,,26,0,16,12,12,1.625,2.1667,2.1667,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Vandeikya,North Central,Benue,Vandeikya,,,29,0,20,12,12,1.45,2.4167,2.4167,27.95,11.52,10.49,16.8,15.69,10.99,10.21
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Gboko,North Central,Benue,Gboko,,,21,0,20,12,12,1.05,1.75,1.75,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,20,0,16,12,12,1.25,1.6667,1.6667,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Makurdi,North Central,Benue,Makurdi,,,22,0,20,12,12,1.1,1.8333,1.8333,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Oturkpo,North Central,Benue,Oturkpo,,,19,0,16,12,12,1.1875,1.5833,1.5833,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Vandeikya,North Central,Benue,Vandeikya,,,22,0,16,12,12,1.375,1.8333,1.8333,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Gboko,North Central,Benue,Gboko,,,454,0,20,42,27,22.7,10.8095,16.8148,14.66,38.67,3.29,5.35,11.22,7.41,7.38
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,398,0,20,37,24,19.9,10.7568,16.5833,14.49,33.51,3.29,5.43,11.09,7.32,7.28
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Makurdi,North Central,Benue,Makurdi,,,495,0,20,44,28,24.75,11.25,17.6786,14.25,39.53,3.2,5.09,10.96,7.22,7.2
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Oturkpo,North Central,Benue,Oturkpo,,,452,0,16,41,26,28.25,11.0244,17.3846,14.86,38.56,2.62,4.14,9.1,6.02,6.01
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Vandeikya,North Central,Benue,Vandeikya,,,502,0,24,47,31,20.9167,10.6809,16.1935,14.73,43.21,4,6.67,13.49,8.92,8.87
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Gboko,North Central,Benue,Gboko,,,354,0,20,34,23,17.7,10.4118,15.3913,14.85,31.28,3.41,5.85,11.3,7.48,7.42
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,310,0,20,31,21,15.5,10.0,14.7619,15.24,29.18,3.5,6.1,11.55,7.66,7.59
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Makurdi,North Central,Benue,Makurdi,,,383,0,24,36,24,15.9583,10.6389,15.9583,14.33,31.97,3.98,6.77,13.15,8.67,8.61
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Oturkpo,North Central,Benue,Oturkpo,,,350,0,16,33,22,21.875,10.6061,15.9091,14.95,30.77,2.7,4.53,9.11,6.03,5.99
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Vandeikya,North Central,Benue,Vandeikya,,,390,0,20,38,26,19.5,10.2632,15.0,15.27,35.96,3.48,6,11.58,7.68,7.62
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Gboko,North Central,Benue,Gboko,,,193,0,20,21,15,9.65,9.1905,12.8667,15.85,20.16,3.74,6.99,11.88,7.91,7.79
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,170,0,16,20,14,10.625,8.5,12.1429,16.02,19.2,3.07,5.93,9.57,6.38,6.26
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Makurdi,North Central,Benue,Makurdi,,,211,0,20,23,16,10.55,9.1739,13.1875,15.79,22.08,3.7,6.82,11.85,7.89,7.78
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Oturkpo,North Central,Benue,Oturkpo,,,192,0,16,22,15,12.0,8.7273,12.8,15.87,21.12,3,5.63,9.51,6.34,6.24
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Vandeikya,North Central,Benue,Vandeikya,,,213,0,24,24,17,8.875,8.875,12.5294,15.93,23.04,4.54,8.62,14.3,9.53,9.37
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Gboko,North Central,Benue,Gboko,,,3009,0,80,107,67,37.6125,28.1215,44.9104,6.16,42.12,17.31,8.02,22.65,13.18,13.45
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,2921,0,72,101,63,40.5694,28.9208,46.3651,6.09,39.44,15.51,6.99,20.23,11.75,12.01
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Makurdi,North Central,Benue,Makurdi,,,3373,0,92,124,77,36.663,27.2016,43.8052,6.32,50.14,20.03,9.45,26.55,15.53,15.84
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Oturkpo,North Central,Benue,Oturkpo,,,2806,0,72,104,64,38.9722,26.9808,43.8438,6.45,43.07,15.72,7.39,21.1,12.4,12.65
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Vandeikya,North Central,Benue,Vandeikya,,,3359,0,88,117,72,38.1705,28.7094,46.6528,6.04,45.29,18.93,8.49,24.58,14.25,14.57
2019/2020,Female,all,Public,JSS,JSS2,,lga,Gboko,North Central,Benue,Gboko,,,2474,0,80,90,56,30.925,27.4889,44.1786,6.04,34.6,17.3,8.15,22.32,12.95,13.2
2019/2020,Female,all,Public,JSS,JSS2,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,2396,0,68,86,55,35.2353,27.8605,43.5636,6.14,33.62,14.75,7.02,19.2,11.17,11.39
2019/2020,Female,all,Public,JSS,JSS2,,lga,Makurdi,North Central,Benue,Makurdi,,,2773,0,88,102,64,31.5114,27.1863,43.3281,6.14,39.82,19.1,9.14,24.83,14.45,14.72
2019/2020,Female,all,Public,JSS,JSS2,,lga,Oturkpo,North Central,Benue,Oturkpo,,,2303,0,80,84,54,28.7875,27.4167,42.6481,6.04,32.08,17.35,8.44,22.28,12.92,13.15
2019/2020,Female,all,Public,JSS,JSS2,,lga,Vandeikya,North Central,Benue,Vandeikya,,,2762,0,84,98,61,32.881,28.1837,45.2787,5.97,37.26,18.09,8.35,23.23,13.44,13.72
2019/2020,Female,all,Public,JSS,JSS3,,lga,Gboko,North Central,Benue,Gboko,,,1973,0,84,73,46,23.4881,27.0274,42.8913,6.09,28.2,18.23,8.81,23.56,13.68,13.94
2019/2020,Female,all,Public,JSS,JSS3,,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,1911,0,76,69,42,25.1447,27.6957,45.5,5.94,26.14,16.35,7.52,20.97,12.12,12.37
2019/2020,Female,all,Public,JSS,JSS3,,lga,Makurdi,North Central,Benue,Makurdi,,,2211,0,92,82,52,24.0326,26.9634,42.5192,6.11,31.73,19.99,9.74,25.85,15.02,15.29
2019/2020,Female,all,Public,JSS,JSS3,,lga,Oturkpo,North Central,Benue,Oturkpo,,,1841,0,76,69,42,24.2237,26.6812,43.8333,6.13,26.92,16.47,7.8,21.42,12.46,12.7
2019/2020,Female,all,Public,JSS,JSS3,,lga,Vandeikya,North Central,Benue,Vandeikya,,,2200,0,88,78,48,25.0,28.2051,45.8333,5.87,29.13,18.88,8.64,24.04,13.86,14.15
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gboko,North Central,Benue,Gboko,,,9582,0,156,401,244,61.4231,23.8953,39.2705,8.23,215.76,20.86,17.88,55.15,33.83,34.43
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Katsina-Ala,North Central,Benue,Katsina-Ala,,,9192,0,140,378,228,65.6571,24.3175,40.3158,8.26,204.79,18.65,15.63,49.66,30.48,31.05
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Makurdi,North Central,Benue,Makurdi,,,10487,0,168,428,260,62.4226,24.5023,40.3346,8.07,225.89,22.22,18.74,58.49,35.76,36.42
