session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,35,0,20,13,12,1.75,2.6923,2.9167
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,34,0,20,12,12,1.7,2.8333,2.8333
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Soba,North West,Kaduna,Soba,,,38,0,20,13,12,1.9,2.9231,3.1667
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Zaria,North West,Kaduna,Zaria,,,47,0,28,14,12,1.6786,3.3571,3.9167
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Jema'A,North West,Kaduna,Jema'A,,,32,0,20,12,12,1.6,2.6667,2.6667
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,30,0,20,12,12,1.5,2.5,2.5
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,29,0,20,12,12,1.45,2.4167,2.4167
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Soba,North West,Kaduna,Soba,,,31,0,20,13,12,1.55,2.3846,2.5833
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Zaria,North West,Kaduna,Zaria,,,40,0,24,13,12,1.6667,3.0769,3.3333
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Jema'A,North West,Kaduna,Jema'A,,,23,0,20,12,12,1.15,1.9167,1.9167
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,22,0,20,12,12,1.1,1.8333,1.8333
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,20,0,20,12,12,1.0,1.6667,1.6667
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Soba,North West,Kaduna,Soba,,,24,0,20,12,12,1.2,2.0,2.0
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Zaria,North West,Kaduna,Zaria,,,29,0,24,12,12,1.2083,2.4167,2.4167
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Jema'A,North West,Kaduna,Jema'A,,,655,0,28,65,46,23.3929,10.0769,14.2391
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,531,0,20,54,37,26.55,9.8333,14.3514
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,523,0,24,55,38,21.7917,9.5091,13.7632
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Soba,North West,Kaduna,Soba,,,535,0,20,54,38,26.75,9.9074,14.0789
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Zaria,North West,Kaduna,Zaria,,,704,0,28,68,47,25.1429,10.3529,14.9787
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Jema'A,North West,Kaduna,Jema'A,,,508,0,28,51,36,18.1429,9.9608,14.1111
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,414,0,20,43,30,20.7,9.6279,13.8
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,406,0,20,43,32,20.3,9.4419,12.6875
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Soba,North West,Kaduna,Soba,,,417,0,20,44,31,20.85,9.4773,13.4516
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Zaria,North West,Kaduna,Zaria,,,549,0,28,55,39,19.6071,9.9818,14.0769
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Jema'A,North West,Kaduna,Jema'A,,,280,0,28,31,23,10.0,9.0323,12.1739
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,226,0,20,26,19,11.3,8.6923,11.8947
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,222,0,28,25,18,7.9286,8.88,12.3333
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Soba,North West,Kaduna,Soba,,,227,0,20,27,20,11.35,8.4074,11.35
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Zaria,North West,Kaduna,Zaria,,,300,0,24,33,24,12.5,9.0909,12.5
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Jema'A,North West,Kaduna,Jema'A,,,3764,0,108,149,101,34.8519,25.2617,37.2673
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Kaduna North,North West,Kaduna,Kaduna North,,,3276,0,96,135,92,34.125,24.2667,35.6087
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Kaduna South,North West,Kaduna,Kaduna South,,,3015,0,92,127,86,32.7717,23.7402,35.0581
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Soba,North West,Kaduna,Soba,,,3400,0,96,137,93,35.4167,24.8175,36.5591
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Zaria,North West,Kaduna,Zaria,,,4254,0,124,173,117,34.3065,24.5896,36.359
2019/2020,Female,all,Public,JSS,JSS2,,lga,Jema'A,North West,Kaduna,Jema'A,,,3093,0,100,123,84,30.93,25.1463,36.8214
2019/2020,Female,all,Public,JSS,JSS2,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,2692,0,104,113,77,25.8846,23.823,34.961
2019/2020,Female,all,Public,JSS,JSS2,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,2478,0,96,103,70,25.8125,24.0583,35.4
2019/2020,Female,all,Public,JSS,JSS2,,lga,Soba,North West,Kaduna,Soba,,,2795,0,92,114,78,30.3804,24.5175,35.8333
2019/2020,Female,all,Public,JSS,JSS2,,lga,Zaria,North West,Kaduna,Zaria,,,3492,0,124,142,98,28.1613,24.5915,35.6327
2019/2020,Female,all,Public,JSS,JSS3,,lga,Jema'A,North West,Kaduna,Jema'A,,,2465,0,108,99,68,22.8241,24.899,36.25
2019/2020,Female,all,Public,JSS,JSS3,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,2149,0,92,91,63,23.3587,23.6154,34.1111
2019/2020,Female,all,Public,JSS,JSS3,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,1972,0,92,84,57,21.4348,23.4762,34.5965
2019/2020,Female,all,Public,JSS,JSS3,,lga,Soba,North West,Kaduna,Soba,,,2227,0,104,92,63,21.4135,24.2065,35.3492
2019/2020,Female,all,Public,JSS,JSS3,,lga,Zaria,North West,Kaduna,Zaria,,,2790,0,128,115,78,21.7969,24.2609,35.7692
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Jema'A,North West,Kaduna,Jema'A,,,12614,0,220,607,405,57.3364,20.7809,31.1457
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Kaduna North,North West,Kaduna,Kaduna North,,,11205,0,168,505,336,66.6964,22.1881,33.3482
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Kaduna South,North West,Kaduna,Kaduna South,,,9796,0,168,471,313,58.3095,20.7983,31.2971
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Soba,North West,Kaduna,Soba,,,10472,0,172,495,329,60.8837,21.1556,31.8298
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Zaria,North West,Kaduna,Zaria,,,13381,0,232,636,424,57.6767,21.0393,31.559
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Jema'A,North West,Kaduna,Jema'A,,,11204,0,212,537,357,52.8491,20.8641,31.3838
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,9950,0,168,447,297,59.2262,22.2595,33.5017
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,8700,0,164,419,278,53.0488,20.7637,31.295
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Soba,North West,Kaduna,Soba,,,9301,0,172,439,291,54.0756,21.1868,31.9622
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Zaria,North West,Kaduna,Zaria,,,11882,0,220,567,378,54.0091,20.9559,31.4339
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Jema'A,North West,Kaduna,Jema'A,,,10073,0,216,483,320,46.6343,20.8551,31.4781
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,8945,0,180,403,269,49.6944,22.196,33.2528
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,7819,0,164,376,249,47.6768,20.7952,31.4016
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Soba,North West,Kaduna,Soba,,,8359,0,172,396,264,48.5988,21.1086,31.6629
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Zaria,North West,Kaduna,Zaria,,,10680,0,220,509,340,48.5455,20.9823,31.4118
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Jema'A,North West,Kaduna,Jema'A,,,9206,0,200,442,293,46.03,20.8281,31.4198
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,8179,0,168,368,244,48.6845,22.2255,33.5205
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,7147,0,164,342,227,43.5793,20.8977,31.4846
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Soba,North West,Kaduna,Soba,,,7639,0,164,358,238,46.5793,21.338,32.0966
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Zaria,North West,Kaduna,Zaria,,,9762,0,208,463,307,46.9327,21.0842,31.798
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Jema'A,North West,Kaduna,Jema'A,,,8619,0,220,415,275,39.1773,20.7687,31.3418
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,7655,0,180,346,231,42.5278,22.1243,33.1385
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,6695,0,168,321,212,39.8512,20.8567,31.5802
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Soba,North West,Kaduna,Soba,,,7153,0,168,338,226,42.5774,21.1627,31.6504
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Zaria,North West,Kaduna,Zaria,,,9142,0,220,434,287,41.5545,21.0645,31.8537
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Jema'A,North West,Kaduna,Jema'A,,,7794,0,212,374,248,36.7642,20.8396,31.4274
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,6921,0,172,314,209,40.2384,22.0414,33.1148
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,6050,0,164,292,194,36.8902,20.7192,31.1856
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Soba,North West,Kaduna,Soba,,,6467,0,160,306,202,40.4188,21.134,32.0149
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Zaria,North West,Kaduna,Zaria,,,8266,0,220,393,259,37.5727,21.0331,31.9151
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Jema'A,North West,Kaduna,Jema'A,,,2423,3,88,116,79,27.5341,20.8879,30.6709
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Kaduna North,North West,Kaduna,Kaduna North,,,2189,3,80,101,69,27.3625,21.6733,31.7246
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Kaduna South,North West,Kaduna,Kaduna South,,,2015,3,72,97,66,27.9861,20.7732,30.5303
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Soba,North West,Kaduna,Soba,,,1962,3,72,94,64,27.25,20.8723,30.6562
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Zaria,North West,Kaduna,Zaria,,,2774,3,92,126,87,30.1522,22.0159,31.8851
2019/2020,Female,all,Public,SSS,SSS2,,lga,Jema'A,North West,Kaduna,Jema'A,,,1956,3,92,95,65,21.2609,20.5895,30.0923
2019/2020,Female,all,Public,SSS,SSS2,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,1762,3,80,82,56,22.025,21.4878,31.4643
2019/2020,Female,all,Public,SSS,SSS2,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,1623,3,76,78,54,21.3553,20.8077,30.0556
2019/2020,Female,all,Public,SSS,SSS2,,lga,Soba,North West,Kaduna,Soba,,,1581,3,72,78,54,21.9583,20.2692,29.2778
2019/2020,Female,all,Public,SSS,SSS2,,lga,Zaria,North West,Kaduna,Zaria,,,2233,3,100,103,71,22.33,21.6796,31.4507
2019/2020,Female,all,Public,SSS,SSS3,,lga,Jema'A,North West,Kaduna,Jema'A,,,1519,3,92,75,52,16.5109,20.2533,29.2115
2019/2020,Female,all,Public,SSS,SSS3,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,1370,3,84,66,46,16.3095,20.7576,29.7826
2019/2020,Female,all,Public,SSS,SSS3,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,1260,3,72,62,43,17.5,20.3226,29.3023
2019/2020,Female,all,Public,SSS,SSS3,,lga,Soba,North West,Kaduna,Soba,,,1227,3,68,61,43,18.0441,20.1148,28.5349
2019/2020,Female,all,Public,SSS,SSS3,,lga,Zaria,North West,Kaduna,Zaria,,,1736,3,100,81,56,17.36,21.4321,31.0
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,lga,Jema'A,North West,Kaduna,Jema'A,,,55,0,32,15,13,1.7188,3.6667,4.2308
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,lga,Kaduna North,North West,Kaduna,Kaduna North,,,41,0,24,14,12,1.7083,2.9286,3.4167
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,lga,Kaduna South,North West,Kaduna,Kaduna South,,,45,0,28,13,12,1.6071,3.4615,3.75
