session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Abak,South South,Akwa Ibom,Abak,,,112,0,12,16,12,9.3333,7.0,9.3333,16.91,15.36,2.62,5.79,7.42,4.97,4.8
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Eket,South South,Akwa Ibom,Eket,,,130,0,12,19,14,10.8333,6.8421,9.2857,16.93,18.24,2.63,5.82,7.42,4.97,4.81
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,111,0,12,16,12,9.25,6.9375,9.25,16.95,15.36,2.64,5.84,7.43,4.98,4.81
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Oron,South South,Akwa Ibom,Oron,,,134,0,12,19,14,11.1667,7.0526,9.5714,16.82,18.24,2.59,5.64,7.39,4.95,4.79
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Uyo,South South,Akwa Ibom,Uyo,,,108,0,12,16,12,9.0,6.75,9.0,17.06,15.36,2.67,6,7.45,5,4.82
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Abak,South South,Akwa Ibom,Abak,,,963,0,28,45,33,34.3929,21.4,29.1818,8.12,22.77,6.64,4.32,9.68,5.91,5.95
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Eket,South South,Akwa Ibom,Eket,,,1187,0,32,54,40,37.0938,21.9815,29.675,8.04,27.1,7.56,4.85,10.98,6.7,6.75
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,902,0,24,42,31,37.5833,21.4762,29.0968,8.25,21.65,5.71,3.71,8.4,5.15,5.18
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Oron,South South,Akwa Ibom,Oron,,,930,0,24,41,32,38.75,22.6829,29.0625,7.93,20.17,5.67,3.72,8.14,4.95,4.98
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Uyo,South South,Akwa Ibom,Uyo,,,821,0,24,39,31,34.2083,21.0513,26.4839,8.35,20.04,5.79,4.08,8.45,5.19,5.2
2019/2020,Female,all,Private,JSS,JSS2,,lga,Abak,South South,Akwa Ibom,Abak,,,793,0,24,39,30,33.0417,20.3333,26.4333,8.54,20.58,5.82,4.09,8.61,5.3,5.31
2019/2020,Female,all,Private,JSS,JSS2,,lga,Eket,South South,Akwa Ibom,Eket,,,975,0,28,45,35,34.8214,21.6667,27.8571,8.11,22.56,6.68,4.52,9.65,5.9,5.92
2019/2020,Female,all,Private,JSS,JSS2,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,739,0,24,35,29,30.7917,21.1143,25.4828,8.21,17.5,5.81,4.24,8.32,5.09,5.09
2019/2020,Female,all,Private,JSS,JSS2,,lga,Oron,South South,Akwa Ibom,Oron,,,761,0,24,35,27,31.7083,21.7429,28.1852,7.93,17.11,5.69,3.83,8.12,4.94,4.96
2019/2020,Female,all,Private,JSS,JSS2,,lga,Uyo,South South,Akwa Ibom,Uyo,,,669,0,24,34,26,27.875,19.6765,25.7308,8.55,17.87,5.84,4.2,8.6,5.3,5.31
2019/2020,Female,all,Private,JSS,JSS3,,lga,Abak,South South,Akwa Ibom,Abak,,,630,0,28,31,25,22.5,20.3226,25.2,8.08,15.16,6.77,5,9.58,5.84,5.83
2019/2020,Female,all,Private,JSS,JSS3,,lga,Eket,South South,Akwa Ibom,Eket,,,775,0,36,37,29,21.5278,20.9459,26.7241,7.81,17.57,8.58,6.06,12.01,7.29,7.29
2019/2020,Female,all,Private,JSS,JSS3,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,592,0,24,29,23,24.6667,20.4138,25.7391,8.13,14.35,5.79,4.2,8.26,5.04,5.04
2019/2020,Female,all,Private,JSS,JSS3,,lga,Oron,South South,Akwa Ibom,Oron,,,606,0,24,30,23,25.25,20.2,26.3478,8.2,15.06,5.78,4.1,8.32,5.09,5.1
2019/2020,Female,all,Private,JSS,JSS3,,lga,Uyo,South South,Akwa Ibom,Uyo,,,536,0,28,28,22,19.1429,19.1429,24.3636,8.44,14.34,6.85,5.17,9.91,6.09,6.08
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Abak,South South,Akwa Ibom,Abak,,,2530,0,40,127,94,63.25,19.9213,26.9149,10.21,82.84,6.16,6.69,16.67,10.55,10.62
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Eket,South South,Akwa Ibom,Eket,,,2888,0,44,137,102,65.6364,21.0803,28.3137,9.77,85.61,6.61,6.99,17.7,11.14,11.23
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2507,0,40,124,92,62.675,20.2177,27.25,10.03,79.43,6.11,6.61,16.43,10.38,10.45
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Oron,South South,Akwa Ibom,Oron,,,2414,0,40,120,91,60.35,20.1167,26.5275,9.99,76.21,6.14,6.79,16.36,10.33,10.39
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Uyo,South South,Akwa Ibom,Uyo,,,2145,0,36,108,80,59.5833,19.8611,26.8125,10.05,69.16,5.52,6.04,14.8,9.35,9.41
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Abak,South South,Akwa Ibom,Abak,,,2246,0,44,112,83,51.0455,20.0536,27.0602,9.52,67.46,6.62,7.32,17.29,10.84,10.9
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Eket,South South,Akwa Ibom,Eket,,,2566,0,44,123,92,58.3182,20.8618,27.8913,9.52,74.43,6.58,7.1,17.31,10.85,10.93
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2226,0,44,110,83,50.5909,20.2364,26.8193,9.44,65.47,6.62,7.38,17.16,10.74,10.79
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Oron,South South,Akwa Ibom,Oron,,,2144,0,40,106,79,53.6,20.2264,27.1392,9.58,64.3,6.03,6.63,15.8,9.91,9.97
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Uyo,South South,Akwa Ibom,Uyo,,,1903,0,36,96,73,52.8611,19.8229,26.0685,9.76,59.15,5.51,6.21,14.42,9.07,9.11
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Abak,South South,Akwa Ibom,Abak,,,2021,0,44,103,77,45.9318,19.6214,26.2468,9.48,61.39,6.66,7.54,17.2,10.77,10.82
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Eket,South South,Akwa Ibom,Eket,,,2310,0,48,110,82,48.125,21.0,28.1707,8.96,62.12,7.02,7.67,17.96,11.15,11.22
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2003,0,40,100,74,50.075,20.03,27.0676,9.48,59.94,6.01,6.65,15.67,9.81,9.87
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Oron,South South,Akwa Ibom,Oron,,,1929,0,40,97,74,48.225,19.8866,26.0676,9.5,57.88,6.06,6.91,15.66,9.81,9.85
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Uyo,South South,Akwa Ibom,Uyo,,,1714,0,36,87,65,47.6111,19.7011,26.3692,9.53,52.2,5.45,6.14,14.14,8.86,8.9
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Abak,South South,Akwa Ibom,Abak,,,1844,0,44,95,71,41.9091,19.4105,25.9718,9.37,55.76,6.65,7.62,17.03,10.65,10.68
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Eket,South South,Akwa Ibom,Eket,,,2106,0,44,101,76,47.8636,20.8515,27.7105,9.02,57.35,6.48,7.15,16.55,10.29,10.35
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1829,0,44,92,69,41.5682,19.8804,26.5072,9.13,52.61,6.57,7.47,16.69,10.39,10.43
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Oron,South South,Akwa Ibom,Oron,,,1760,0,40,91,68,44.0,19.3407,25.8824,9.51,54.34,6.08,6.95,15.68,9.82,9.86
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Uyo,South South,Akwa Ibom,Uyo,,,1564,0,36,79,60,43.4444,19.7975,26.0667,9.29,45.92,5.42,6.21,13.83,8.64,8.67
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Abak,South South,Akwa Ibom,Abak,,,1729,0,44,89,67,39.2955,19.427,25.806,9.23,51.3,6.63,7.67,16.82,10.49,10.52
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Eket,South South,Akwa Ibom,Eket,,,1974,0,44,95,71,44.8636,20.7789,27.8028,8.9,53.1,6.44,7.12,16.36,10.15,10.21
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1713,0,44,86,65,38.9318,19.9186,26.3538,8.99,48.23,6.54,7.51,16.47,10.23,10.27
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Oron,South South,Akwa Ibom,Oron,,,1651,0,40,84,64,41.275,19.6548,25.7969,9.25,48.49,6.03,6.98,15.31,9.55,9.58
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Uyo,South South,Akwa Ibom,Uyo,,,1467,0,36,76,58,40.75,19.3026,25.2931,9.39,44.52,5.48,6.4,13.94,8.72,8.74
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Abak,South South,Akwa Ibom,Abak,,,1563,0,44,81,61,35.5227,19.2963,25.623,9.1,45.81,6.61,7.73,16.61,10.33,10.36
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Eket,South South,Akwa Ibom,Eket,,,1784,0,48,87,66,37.1667,20.5057,27.0303,8.65,46.83,7.02,7.99,17.42,10.76,10.8
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1548,0,44,77,59,35.1818,20.1039,26.2373,8.74,41.7,6.49,7.55,16.08,9.94,9.97
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Oron,South South,Akwa Ibom,Oron,,,1494,0,40,76,56,37.35,19.6579,26.6786,9,42.73,5.93,6.75,14.98,9.31,9.35
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Uyo,South South,Akwa Ibom,Uyo,,,1324,0,36,68,51,36.7778,19.4706,25.9608,9.08,38.45,5.39,6.24,13.57,8.44,8.47
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Abak,South South,Akwa Ibom,Abak,,,741,3,32,40,30,23.1562,18.525,24.7,8.79,21.56,9.92,5.83,11.72,7.25,7.25
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Eket,South South,Akwa Ibom,Eket,,,942,3,36,50,39,26.1667,18.84,24.1538,8.86,27.1,11.2,6.71,13.26,8.21,8.2
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,777,3,24,42,30,32.375,18.5,25.9,9.24,24.24,7.45,4.17,9.18,5.73,5.75
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Oron,South South,Akwa Ibom,Oron,,,753,3,28,40,32,26.8929,18.825,23.5312,8.95,21.82,8.75,5.35,10.38,6.44,6.42
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Uyo,South South,Akwa Ibom,Uyo,,,656,3,24,37,30,27.3333,17.7297,21.8667,9.55,21.49,7.64,4.94,9.36,5.86,5.84
2019/2020,Female,all,Private,SSS,SSS2,,lga,Abak,South South,Akwa Ibom,Abak,,,600,3,28,34,27,21.4286,17.6471,22.2222,9.22,18.99,8.85,5.67,10.61,6.61,6.58
2019/2020,Female,all,Private,SSS,SSS2,,lga,Eket,South South,Akwa Ibom,Eket,,,759,3,36,41,31,21.0833,18.5122,24.4839,8.69,21.77,11.15,6.62,13.06,8.06,8.06
2019/2020,Female,all,Private,SSS,SSS2,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,629,3,32,36,30,19.6562,17.4722,20.9667,9.29,20.04,10.21,6.87,12.17,7.59,7.53
2019/2020,Female,all,Private,SSS,SSS2,,lga,Oron,South South,Akwa Ibom,Oron,,,611,3,32,32,24,19.0938,19.0938,25.4583,8.39,16.42,9.82,5.66,11.29,6.94,6.94
2019/2020,Female,all,Private,SSS,SSS2,,lga,Uyo,South South,Akwa Ibom,Uyo,,,530,3,28,31,25,18.9286,17.0968,21.2,9.39,17.53,8.93,5.94,10.75,6.72,6.67
2019/2020,Female,all,Private,SSS,SSS3,,lga,Abak,South South,Akwa Ibom,Abak,,,463,2,32,27,21,14.4688,17.1481,22.0476,9.28,15.18,10.14,6.53,12.19,7.6,7.57
2019/2020,Female,all,Private,SSS,SSS3,,lga,Eket,South South,Akwa Ibom,Eket,,,591,3,36,33,27,16.4167,17.9091,21.8889,9.01,17.87,11.37,7.4,13.38,8.31,8.25
2019/2020,Female,all,Private,SSS,SSS3,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,485,3,24,30,24,20.2083,16.1667,20.2083,10,18.12,7.78,5.34,9.7,6.11,6.07
2019/2020,Female,all,Private,SSS,SSS3,,lga,Oron,South South,Akwa Ibom,Oron,,,473,3,28,28,22,16.8929,16.8929,21.5,9.42,15.94,8.92,5.86,10.79,6.74,6.7
2019/2020,Female,all,Private,SSS,SSS3,,lga,Uyo,South South,Akwa Ibom,Uyo,,,408,3,24,25,19,17.0,16.32,21.4737,9.65,14.66,7.67,5.03,9.44,5.92,5.89
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Abak,South South,Akwa Ibom,Abak,,,29,0,16,12,12,1.8125,2.4167,2.4167,27.95,11.52,8.39,13.44,12.55,8.79,8.17
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Eket,South South,Akwa Ibom,Eket,,,35,0,24,12,12,1.4583,2.9167,2.9167,25.4,11.52,12.28,20.16,18.06,12.54,11.64
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,31,0,20,12,12,1.55,2.5833,2.5833,26.99,11.52,10.4,16.8,15.45,10.79,10.02
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Oron,South South,Akwa Ibom,Oron,,,29,0,20,12,12,1.45,2.4167,2.4167,27.95,11.52,10.49,16.8,15.69,10.99,10.21
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Uyo,South South,Akwa Ibom,Uyo,,,30,0,16,12,12,1.875,2.5,2.5,27.46,11.52,8.35,13.44,12.45,8.71,8.09
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Abak,South South,Akwa Ibom,Abak,,,24,0,16,12,12,1.5,2.0,2.0,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Eket,South South,Akwa Ibom,Eket,,,29,0,24,12,12,1.2083,2.4167,2.4167,27.95,11.52,12.59,20.16,18.83,13.19,12.26
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,27,0,20,12,12,1.35,2.25,2.25,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Oron,South South,Akwa Ibom,Oron,,,24,0,16,12,12,1.5,2.0,2.0,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Uyo,South South,Akwa Ibom,Uyo,,,27,0,16,12,12,1.6875,2.25,2.25,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Abak,South South,Akwa Ibom,Abak,,,18,0,16,12,12,1.125,1.5,1.5,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Eket,South South,Akwa Ibom,Eket,,,22,0,24,12,12,0.9167,1.8333,1.8333,28,11.52,12.6,20.16,18.84,13.2,12.27
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,21,0,20,12,12,1.05,1.75,1.75,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Oron,South South,Akwa Ibom,Oron,,,18,0,20,12,12,0.9,1.5,1.5,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Uyo,South South,Akwa Ibom,Uyo,,,19,0,16,12,12,1.1875,1.5833,1.5833,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Abak,South South,Akwa Ibom,Abak,,,446,0,20,49,38,22.3,9.102,11.7368,16.12,47.04,3.9,7.67,12,8.01,7.85
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Eket,South South,Akwa Ibom,Eket,,,504,0,24,53,39,21.0,9.5094,12.9231,15.84,50.88,4.47,8.36,14.25,9.49,9.35
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,404,0,16,44,34,25.25,9.1818,11.8824,16.09,42.24,3.1,6.06,9.59,6.4,6.27
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Oron,South South,Akwa Ibom,Oron,,,370,0,16,41,31,23.125,9.0244,11.9355,16.07,39.36,3.09,6.03,9.59,6.39,6.27
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Uyo,South South,Akwa Ibom,Uyo,,,376,0,16,41,31,23.5,9.1707,12.129,16.02,39.36,3.07,5.94,9.57,6.38,6.26
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Abak,South South,Akwa Ibom,Abak,,,347,0,20,39,31,17.35,8.8974,11.1935,16.27,37.44,3.99,8.04,12.07,8.06,7.88
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Eket,South South,Akwa Ibom,Eket,,,393,0,24,44,34,16.375,8.9318,11.5588,16.17,42.24,4.71,9.34,14.43,9.63,9.43
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,313,0,20,36,27,15.65,8.6944,11.5926,16.16,34.56,3.92,7.76,12.02,8.02,7.86
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Oron,South South,Akwa Ibom,Oron,,,288,0,16,32,24,18.0,9.0,12.0,16.06,30.72,3.09,6,9.58,6.39,6.27
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Uyo,South South,Akwa Ibom,Uyo,,,294,0,16,34,27,18.375,8.6471,10.8889,16.36,32.64,3.23,6.61,9.69,6.47,6.32
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Abak,South South,Akwa Ibom,Abak,,,190,0,20,25,19,9.5,7.6,10.0,16.66,24,4.22,9,12.24,8.19,7.96
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Eket,South South,Akwa Ibom,Eket,,,215,0,24,27,21,8.9583,7.963,10.2381,16.57,25.92,5,10.55,14.65,9.8,9.53
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,171,0,16,21,15,10.6875,8.1429,11.4,16.21,20.16,3.16,6.32,9.64,6.43,6.29
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Oron,South South,Akwa Ibom,Oron,,,158,0,16,21,16,9.875,7.5238,9.875,16.7,20.16,3.4,7.29,9.81,6.57,6.37
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Uyo,South South,Akwa Ibom,Uyo,,,160,0,16,22,16,10.0,7.2727,10.0,16.66,21.12,3.37,7.2,9.8,6.55,6.36
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Abak,South South,Akwa Ibom,Abak,,,2827,0,84,119,89,33.6548,23.7563,31.764,7.3,53.97,19.36,11.9,26.77,16.07,16.19
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Eket,South South,Akwa Ibom,Eket,,,3126,0,88,132,99,35.5227,23.6818,31.5758,7.41,60.83,20.34,12.54,28.36,17.07,17.2
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2766,0,76,113,84,36.3947,24.4779,32.9286,7.19,50.69,17.4,10.39,23.97,14.35,14.49
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Oron,South South,Akwa Ibom,Oron,,,2713,0,80,114,85,33.9125,23.7982,31.9176,7.3,51.7,18.42,11.28,25.48,15.3,15.42
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Uyo,South South,Akwa Ibom,Uyo,,,2544,0,72,108,80,35.3333,23.5556,31.8,7.43,49.98,16.63,10.19,23.25,14,14.12
2019/2020,Female,all,Public,JSS,JSS2,,lga,Abak,South South,Akwa Ibom,Abak,,,2321,0,72,98,74,32.2361,23.6837,31.3649,7.27,44.14,16.61,10.33,22.86,13.71,13.81
2019/2020,Female,all,Public,JSS,JSS2,,lga,Eket,South South,Akwa Ibom,Eket,,,2569,0,92,108,81,27.9239,23.787,31.716,7.05,46.97,21.09,13.05,28.51,17.01,17.13
2019/2020,Female,all,Public,JSS,JSS2,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,2272,0,76,94,71,29.8947,24.1702,32.0,7.03,40.8,17.39,10.69,23.51,14.01,14.12
2019/2020,Female,all,Public,JSS,JSS2,,lga,Oron,South South,Akwa Ibom,Oron,,,2224,0,80,95,70,27.8,23.4105,31.7714,7.14,41.94,18.37,11.33,25.04,14.97,15.08
2019/2020,Female,all,Public,JSS,JSS2,,lga,Uyo,South South,Akwa Ibom,Uyo,,,2090,0,76,89,67,27.5,23.4831,31.194,7.13,39.08,17.49,10.96,23.74,14.19,14.28
2019/2020,Female,all,Public,JSS,JSS3,,lga,Abak,South South,Akwa Ibom,Abak,,,1848,0,84,79,60,22.0,23.3924,30.8,7.07,34.26,19.33,12.27,26.05,15.54,15.63
2019/2020,Female,all,Public,JSS,JSS3,,lga,Eket,South South,Akwa Ibom,Eket,,,2046,0,88,87,66,23.25,23.5172,31.0,7.03,37.57,20.22,12.77,27.2,16.21,16.31
2019/2020,Female,all,Public,JSS,JSS3,,lga,Ikot Ekpene,South South,Akwa Ibom,Ikot Ekpene,,,1809,0,76,76,57,23.8026,23.8026,31.7368,6.95,32.5,17.38,10.78,23.29,13.86,13.95
2019/2020,Female,all,Public,JSS,JSS3,,lga,Oron,South South,Akwa Ibom,Oron,,,1775,0,72,78,59,24.6528,22.7564,30.0847,7.23,34.62,16.68,10.77,22.72,13.61,13.68
2019/2020,Female,all,Public,JSS,JSS3,,lga,Uyo,South South,Akwa Ibom,Uyo,,,1663,0,72,72,54,23.0972,23.0972,30.7963,7.13,31.55,16.59,10.52,22.48,13.43,13.51
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Abak,South South,Akwa Ibom,Abak,,,8780,0,148,439,318,59.3243,20.0,27.6101,9.94,278.75,22.48,24.12,60.35,38.06,38.34
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Eket,South South,Akwa Ibom,Eket,,,10534,0,176,514,373,59.8523,20.4942,28.2413,9.73,319.5,26.42,28.04,70.55,44.36,44.71
