session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Pankshin,North Central,Plateau,Pankshin,,,868,3,36,58,23,24.1111,14.9655,37.7391,10.09,38.98,10.94,4.29,15.02,9.5,9.68
2019/2020,Female,all,Private,SSS,SSS2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,514,3,24,35,13,21.4167,14.6857,39.5385,10.04,23.49,7.26,2.73,9.98,6.31,6.43
2019/2020,Female,all,Private,SSS,SSS2,,lga,Jos North,North Central,Plateau,Jos North,,,750,3,36,48,18,20.8333,15.625,41.6667,9.4,30.14,10.74,3.89,14.21,8.9,9.08
2019/2020,Female,all,Private,SSS,SSS2,,lga,Jos South,North Central,Plateau,Jos South,,,617,3,28,40,14,22.0357,15.425,44.0714,9.55,25.68,8.34,2.86,11.2,7.03,7.19
2019/2020,Female,all,Private,SSS,SSS2,,lga,Mangu,North Central,Plateau,Mangu,,,603,3,28,40,14,21.5357,15.075,43.0714,9.74,26.18,8.38,2.93,11.38,7.16,7.32
2019/2020,Female,all,Private,SSS,SSS2,,lga,Pankshin,North Central,Plateau,Pankshin,,,700,3,36,47,17,19.4444,14.8936,41.1765,9.74,30.64,10.81,3.93,14.62,9.2,9.39
2019/2020,Female,all,Private,SSS,SSS3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,398,2,32,29,10,12.4375,13.7241,39.8,10.18,19.78,9.7,3.62,13.47,8.53,8.7
2019/2020,Female,all,Private,SSS,SSS3,,lga,Jos North,North Central,Plateau,Jos North,,,584,3,36,40,16,16.2222,14.6,36.5,9.8,25.94,10.92,4.44,14.65,9.23,9.38
2019/2020,Female,all,Private,SSS,SSS3,,lga,Jos South,North Central,Plateau,Jos South,,,478,3,28,34,14,17.0714,14.0588,34.1429,10.27,23.05,8.61,3.69,11.83,7.5,7.61
2019/2020,Female,all,Private,SSS,SSS3,,lga,Mangu,North Central,Plateau,Mangu,,,466,3,28,34,14,16.6429,13.7059,33.2857,10.51,23.56,8.66,3.79,12.04,7.66,7.77
2019/2020,Female,all,Private,SSS,SSS3,,lga,Pankshin,North Central,Plateau,Pankshin,,,542,3,32,38,15,16.9375,14.2632,36.1333,10.07,25.36,9.76,3.99,13.32,8.42,8.56
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,31,0,20,14,2,1.55,2.2143,15.5,15.38,13.44,7.04,5.81,11.67,7.75,7.7
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Jos North,North Central,Plateau,Jos North,,,38,0,24,15,3,1.5833,2.5333,12.6667,15.9,14.4,8.82,8.53,14.28,9.52,9.36
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Jos South,North Central,Plateau,Jos South,,,31,0,20,13,1,1.55,2.3846,31.0,14.22,12.48,6.34,2.9,11.15,7.35,7.47
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Mangu,North Central,Plateau,Mangu,,,29,0,20,13,1,1.45,2.2308,29.0,14.3,12.48,6.39,3.1,11.18,7.38,7.48
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Pankshin,North Central,Plateau,Pankshin,,,34,0,24,14,2,1.4167,2.4286,17.0,15.17,13.44,8.29,6.35,13.89,9.22,9.19
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,26,0,20,12,0,1.3,2.1667,0.0,14.44,11.52,6.47,3.46,11.25,7.43,7.51
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Jos North,North Central,Plateau,Jos North,,,32,0,24,13,1,1.3333,2.4615,32.0,14.18,12.48,7.58,3.38,13.36,8.8,8.95
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Jos South,North Central,Plateau,Jos South,,,26,0,20,13,1,1.3,2.0,26.0,14.44,12.48,6.47,3.46,11.25,7.43,7.51
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Mangu,North Central,Plateau,Mangu,,,25,0,16,12,0,1.5625,2.0833,0.0,14.5,11.52,5.2,2.88,9.02,5.96,6.02
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Pankshin,North Central,Plateau,Pankshin,,,27,0,24,12,0,1.125,2.25,0.0,14.39,11.52,7.73,4,13.47,8.89,9
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,19,0,20,12,0,0.95,1.5833,0.0,14.95,11.52,6.78,4.74,11.48,7.6,7.61
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Jos North,North Central,Plateau,Jos North,,,23,0,24,12,0,0.9583,1.9167,0.0,14.62,11.52,7.9,4.7,13.59,8.99,9.06
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Jos South,North Central,Plateau,Jos South,,,19,0,16,12,0,1.1875,1.5833,0.0,14.95,11.52,5.42,3.79,9.18,6.08,6.09
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Mangu,North Central,Plateau,Mangu,,,18,0,16,12,0,1.125,1.5,0.0,15.06,11.52,5.47,4,9.22,6.11,6.11
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Pankshin,North Central,Plateau,Pankshin,,,21,0,24,12,0,0.875,1.75,0.0,14.77,11.52,8,5.14,13.67,9.05,9.09
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,427,0,20,57,21,21.35,7.4912,20.3333,14.83,54.72,3.12,4.43,11.42,7.56,7.59
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Jos North,North Central,Plateau,Jos North,,,554,0,24,72,28,23.0833,7.6944,19.7857,14.88,69.12,3.78,5.46,13.73,9.09,9.12
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Jos South,North Central,Plateau,Jos South,,,426,0,24,57,23,17.75,7.4737,18.5217,15,54.72,3.87,5.83,13.8,9.14,9.15
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Mangu,North Central,Plateau,Mangu,,,417,0,20,57,21,20.85,7.3158,19.8571,14.87,54.72,3.15,4.53,11.44,7.57,7.6
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Pankshin,North Central,Plateau,Pankshin,,,536,0,24,69,26,22.3333,7.7681,20.6154,14.8,66.24,3.73,5.24,13.69,9.06,9.1
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,330,0,20,44,17,16.5,7.5,19.4118,14.91,42.24,3.17,4.64,11.46,7.59,7.61
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Jos North,North Central,Plateau,Jos North,,,431,0,28,57,21,15.3929,7.5614,20.5238,14.81,54.72,4.35,6.14,15.98,10.57,10.62
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Jos South,North Central,Plateau,Jos South,,,331,0,24,47,17,13.7917,7.0426,19.4706,14.9,45.12,3.8,5.55,13.75,9.1,9.13
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Mangu,North Central,Plateau,Mangu,,,323,0,20,44,17,16.15,7.3409,19.0,14.95,42.24,3.19,4.74,11.48,7.6,7.61
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Pankshin,North Central,Plateau,Pankshin,,,416,0,24,55,21,17.3333,7.5636,19.8095,14.87,52.8,3.78,5.45,13.73,9.09,9.12
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,182,0,20,26,8,9.1,7.0,22.75,14.64,24.96,3.01,3.96,11.34,7.49,7.55
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Jos North,North Central,Plateau,Jos North,,,237,0,24,35,14,9.875,6.7714,16.9286,15.18,33.6,4,6.38,13.9,9.22,9.19
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Jos South,North Central,Plateau,Jos South,,,182,0,24,29,10,7.5833,6.2759,18.2,15.03,27.84,3.89,5.93,13.82,9.16,9.16
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Mangu,North Central,Plateau,Mangu,,,178,0,20,27,8,8.9,6.5926,22.25,14.67,25.92,3.03,4.04,11.35,7.51,7.56
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Pankshin,North Central,Plateau,Pankshin,,,229,0,24,33,12,9.5417,6.9394,19.0833,14.94,31.68,3.83,5.66,13.77,9.12,9.13
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,2790,0,72,144,59,38.75,19.375,47.2881,8.59,82.92,16.39,6.85,26.48,16.36,16.75
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Jos North,North Central,Plateau,Jos North,,,3642,0,96,189,78,37.9375,19.2698,46.6923,8.6,108.82,21.88,9.25,35.32,21.83,22.34
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Jos South,North Central,Plateau,Jos South,,,2810,0,72,144,58,39.0278,19.5139,48.4483,8.53,82.48,16.33,6.69,26.35,16.26,16.66
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Mangu,North Central,Plateau,Mangu,,,2904,0,80,149,61,36.3,19.4899,47.6066,8.41,83.88,18.13,7.56,28.93,17.82,18.24
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Pankshin,North Central,Plateau,Pankshin,,,3480,0,92,182,74,37.8261,19.1209,47.027,8.65,105.53,20.98,8.8,34.02,21.04,21.54
2019/2020,Female,all,Public,JSS,JSS2,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,2287,0,68,119,48,33.6324,19.2185,47.6458,8.38,66.7,15.39,6.42,24.51,15.09,15.44
2019/2020,Female,all,Public,JSS,JSS2,,lga,Jos North,North Central,Plateau,Jos North,,,2991,0,100,156,64,29.91,19.1731,46.7344,8.21,85.38,22.59,9.63,35.46,21.75,22.25
2019/2020,Female,all,Public,JSS,JSS2,,lga,Jos South,North Central,Plateau,Jos South,,,2308,0,72,119,48,32.0556,19.395,48.0833,8.22,65.37,16.23,6.74,25.56,15.69,16.06
2019/2020,Female,all,Public,JSS,JSS2,,lga,Mangu,North Central,Plateau,Mangu,,,2382,0,72,124,49,33.0833,19.2097,48.6122,8.34,69.27,16.26,6.66,25.86,15.91,16.29
2019/2020,Female,all,Public,JSS,JSS2,,lga,Pankshin,North Central,Plateau,Pankshin,,,2856,0,96,151,63,29.75,18.9139,45.3333,8.33,83.68,21.8,9.53,34.4,21.15,21.62
2019/2020,Female,all,Public,JSS,JSS3,,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,1825,0,72,97,38,25.3472,18.8144,48.0263,8.09,52.33,16.18,6.75,25.23,15.44,15.81
2019/2020,Female,all,Public,JSS,JSS3,,lga,Jos North,North Central,Plateau,Jos North,,,2385,0,92,126,51,25.9239,18.9286,46.7647,8.09,67.86,20.73,8.85,32.24,19.73,20.19
2019/2020,Female,all,Public,JSS,JSS3,,lga,Jos South,North Central,Plateau,Jos South,,,1839,0,72,96,37,25.5417,19.1562,49.7027,7.94,50.94,16.09,6.52,24.89,15.19,15.56
2019/2020,Female,all,Public,JSS,JSS3,,lga,Mangu,North Central,Plateau,Mangu,,,1900,0,76,99,39,25.0,19.1919,48.7179,7.91,52.23,17,7.02,26.19,15.97,16.36
2019/2020,Female,all,Public,JSS,JSS3,,lga,Pankshin,North Central,Plateau,Pankshin,,,2279,0,92,122,48,24.7717,18.6803,47.4792,8.12,66.01,20.71,8.72,32.33,19.8,20.26
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Barkin Ladi,North Central,Plateau,Barkin Ladi,,,8744,0,148,530,224,59.0811,16.4981,39.0357,11.38,407.38,22.13,17.06,68.38,43.94,44.82
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Jos North,North Central,Plateau,Jos North,,,11185,0,176,688,290,63.5511,16.2573,38.569,11.82,550.84,26.76,20.53,84.01,54.25,55.33
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Jos South,North Central,Plateau,Jos South,,,9387,0,160,573,244,58.6688,16.3822,38.4713,11.44,442.46,24.03,18.72,74.24,47.74,48.68
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Mangu,North Central,Plateau,Mangu,,,8724,0,148,542,228,58.9459,16.0959,38.2632,11.65,426.67,22.4,17.41,69.73,44.95,45.83
