session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,109,0,12,16,13,9.0833,6.8125,8.3846,17.35,15.36,2.78,6.44,7.53,5.06,4.86
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Doma,North Central,Nasarawa,Doma,,,94,0,12,14,12,7.8333,6.7143,7.8333,17.65,13.44,2.89,6.89,7.62,5.12,4.89
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Keffi,North Central,Nasarawa,Keffi,,,125,0,12,16,12,10.4167,7.8125,10.4167,16.51,15.36,2.48,5.18,7.31,4.89,4.76
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Lafia,North Central,Nasarawa,Lafia,,,121,0,12,16,12,10.0833,7.5625,10.0833,16.63,15.36,2.52,5.36,7.34,4.91,4.77
2019/2020,Female,all,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,136,0,16,18,15,8.5,7.5556,9.0667,17.03,17.28,3.55,7.94,9.93,6.66,6.42
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Akwanga,North Central,Nasarawa,Akwanga,,,737,0,20,32,25,36.85,23.0312,29.48,7.72,15.3,4.7,3.05,6.64,4.03,4.05
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Doma,North Central,Nasarawa,Doma,,,578,0,16,27,21,36.125,21.4074,27.5238,8.27,13.82,3.83,2.62,5.6,3.43,3.45
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Keffi,North Central,Nasarawa,Keffi,,,763,0,24,33,25,31.7917,23.1212,30.52,7.43,15.18,5.57,3.54,7.75,4.66,4.69
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Lafia,North Central,Nasarawa,Lafia,,,695,0,24,31,25,28.9583,22.4194,27.8,7.62,14.41,5.67,3.88,7.86,4.75,4.76
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,756,0,20,34,26,37.8,22.2353,29.0769,8.02,16.95,4.73,3.1,6.84,4.17,4.2
2019/2020,Female,all,Private,JSS,JSS2,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,602,0,20,27,21,30.1,22.2963,28.6667,7.67,12.72,4.71,3.14,6.6,3.99,4.01
2019/2020,Female,all,Private,JSS,JSS2,,lga,Doma,North Central,Nasarawa,Doma,,,472,0,16,23,17,29.5,20.5217,27.7647,8.23,11.73,3.83,2.59,5.58,3.42,3.43
2019/2020,Female,all,Private,JSS,JSS2,,lga,Keffi,North Central,Nasarawa,Keffi,,,623,0,24,28,22,25.9583,22.25,28.3182,7.5,12.83,5.64,3.81,7.78,4.69,4.7
2019/2020,Female,all,Private,JSS,JSS2,,lga,Lafia,North Central,Nasarawa,Lafia,,,567,0,24,27,21,23.625,21.0,27.0,7.82,12.89,5.71,4,8.02,4.87,4.88
2019/2020,Female,all,Private,JSS,JSS2,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,617,0,20,27,19,30.85,22.8519,32.4737,7.4,12.48,4.61,2.77,6.44,3.88,3.91
2019/2020,Female,all,Private,JSS,JSS3,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,481,0,20,23,17,24.05,20.913,28.2941,7.81,11.06,4.73,3.18,6.69,4.06,4.08
2019/2020,Female,all,Private,JSS,JSS3,,lga,Doma,North Central,Nasarawa,Doma,,,376,0,20,18,12,18.8,20.8889,31.3333,7.62,8.57,4.65,2.87,6.59,3.99,4.02
2019/2020,Female,all,Private,JSS,JSS3,,lga,Keffi,North Central,Nasarawa,Keffi,,,500,0,24,23,18,20.8333,21.7391,27.7778,7.56,10.59,5.66,3.89,7.81,4.72,4.73
2019/2020,Female,all,Private,JSS,JSS3,,lga,Lafia,North Central,Nasarawa,Lafia,,,454,0,24,21,15,18.9167,21.619,30.2667,7.48,9.71,5.59,3.57,7.78,4.69,4.72
2019/2020,Female,all,Private,JSS,JSS3,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,494,0,20,24,18,24.7,20.5833,27.4444,7.99,11.78,4.77,3.28,6.8,4.15,4.16
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Akwanga,North Central,Nasarawa,Akwanga,,,2271,0,40,101,75,56.775,22.4851,30.28,8.75,56.18,5.72,5.94,14.73,9.12,9.2
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Doma,North Central,Nasarawa,Doma,,,2151,0,36,96,71,59.75,22.4062,30.2958,8.92,54.55,5.18,5.35,13.46,8.35,8.43
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Keffi,North Central,Nasarawa,Keffi,,,2517,0,44,114,85,57.2045,22.0789,29.6118,8.94,64.75,6.37,6.69,16.47,10.23,10.31
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Lafia,North Central,Nasarawa,Lafia,,,2428,0,40,109,81,60.7,22.2752,29.9753,9.02,62.65,5.79,6,15.09,9.38,9.46
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,2568,0,44,114,84,58.3636,22.5263,30.5714,8.8,63.9,6.29,6.48,16.28,10.08,10.18
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,2019,0,40,91,67,50.475,22.1868,30.1343,8.57,49.36,5.69,5.97,14.47,8.93,9
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Doma,North Central,Nasarawa,Doma,,,1908,0,36,86,65,53.0,22.186,29.3538,8.72,47.39,5.18,5.52,13.2,8.16,8.22
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Keffi,North Central,Nasarawa,Keffi,,,2231,0,40,100,75,55.775,22.31,29.7467,8.79,55.73,5.75,6.05,14.77,9.14,9.22
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Lafia,North Central,Nasarawa,Lafia,,,2158,0,40,98,72,53.95,22.0204,29.9722,8.8,54.72,5.74,6.01,14.78,9.15,9.23
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,2280,0,40,103,77,57.0,22.1359,29.6104,8.91,58.28,5.78,6.08,14.93,9.27,9.34
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,1816,0,40,82,62,45.4,22.1463,29.2903,8.39,43.15,5.69,6.15,14.2,8.73,8.79
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Doma,North Central,Nasarawa,Doma,,,1715,0,32,78,58,53.5938,21.9872,29.569,8.81,43.53,4.61,4.87,11.83,7.33,7.39
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Keffi,North Central,Nasarawa,Keffi,,,2007,0,44,90,67,45.6136,22.3,29.9552,8.32,47.1,6.21,6.61,15.53,9.53,9.61
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Lafia,North Central,Nasarawa,Lafia,,,1943,0,40,88,66,48.575,22.0795,29.4394,8.55,47.4,5.72,6.11,14.43,8.89,8.96
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,2051,0,40,92,68,51.275,22.2935,30.1618,8.57,49.92,5.69,5.97,14.47,8.93,9
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,1659,0,40,75,56,41.475,22.12,29.625,8.2,38.52,5.64,6.08,13.95,8.54,8.6
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Doma,North Central,Nasarawa,Doma,,,1568,0,36,73,55,43.5556,21.4795,28.5091,8.55,39.14,5.18,5.68,12.97,8,8.05
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Keffi,North Central,Nasarawa,Keffi,,,1837,0,44,83,62,41.75,22.1325,29.629,8.21,42.68,6.2,6.68,15.36,9.41,9.47
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Lafia,North Central,Nasarawa,Lafia,,,1772,0,40,81,61,44.3,21.8765,29.0492,8.43,42.85,5.71,6.2,14.26,8.77,8.83
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,1872,0,36,85,64,52.0,22.0235,29.25,8.73,46.89,5.19,5.54,13.21,8.17,8.23
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,1553,0,40,71,53,38.825,21.8732,29.3019,8.17,36.23,5.65,6.14,13.9,8.51,8.56
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Doma,North Central,Nasarawa,Doma,,,1467,0,36,68,51,40.75,21.5735,28.7647,8.38,35.64,5.14,5.63,12.76,7.84,7.89
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Keffi,North Central,Nasarawa,Keffi,,,1720,0,40,78,59,43.0,22.0513,29.1525,8.31,40.59,5.68,6.17,14.09,8.65,8.7
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Lafia,North Central,Nasarawa,Lafia,,,1658,0,44,76,56,37.6818,21.8158,29.6071,8.12,38.59,6.19,6.69,15.22,9.31,9.37
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,1752,0,44,80,60,39.8182,21.9,29.2,8.21,41.05,6.22,6.78,15.35,9.4,9.46
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,1402,0,36,65,50,38.9444,21.5692,28.04,8.33,33.66,5.16,5.78,12.68,7.78,7.82
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Doma,North Central,Nasarawa,Doma,,,1329,0,36,61,45,36.9167,21.7869,29.5333,8.1,30.85,5.06,5.49,12.42,7.59,7.64
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Keffi,North Central,Nasarawa,Keffi,,,1556,0,40,71,53,38.9,21.9155,29.3585,8.16,36.18,5.64,6.13,13.88,8.49,8.55
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Lafia,North Central,Nasarawa,Lafia,,,1499,0,40,69,53,37.475,21.7246,28.283,8.2,35.13,5.7,6.36,13.92,8.52,8.56
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,1586,0,44,74,56,36.0455,21.4324,28.3214,8.22,37.82,6.27,6.99,15.35,9.4,9.44
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Akwanga,North Central,Nasarawa,Akwanga,,,582,3,20,30,22,29.1,19.4,26.4545,8.67,16.13,6.14,3.4,7.27,4.49,4.5
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Doma,North Central,Nasarawa,Doma,,,603,3,24,31,25,25.125,19.4516,24.12,8.58,16.15,7.44,4.48,8.6,5.3,5.29
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Keffi,North Central,Nasarawa,Keffi,,,707,3,28,34,28,25.25,20.7941,25.25,8.06,16.59,8.56,4.99,9.56,5.83,5.82
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Lafia,North Central,Nasarawa,Lafia,,,644,3,24,32,26,26.8333,20.125,24.7692,8.39,16.32,7.39,4.36,8.46,5.19,5.19
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,797,3,28,35,27,28.4643,22.7714,29.5185,7.42,15.96,8.32,4.27,9.01,5.42,5.45
2019/2020,Female,all,Private,SSS,SSS2,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,470,2,20,24,18,23.5,19.5833,26.1111,8.33,12.27,6.11,3.45,7.03,4.31,4.32
2019/2020,Female,all,Private,SSS,SSS2,,lga,Doma,North Central,Nasarawa,Doma,,,487,3,24,26,20,20.2917,18.7308,24.35,8.57,13.56,7.43,4.44,8.6,5.3,5.29
2019/2020,Female,all,Private,SSS,SSS2,,lga,Keffi,North Central,Nasarawa,Keffi,,,570,3,24,28,22,23.75,20.3571,25.9091,8.09,13.8,7.32,4.17,8.23,5.02,5.02
2019/2020,Female,all,Private,SSS,SSS2,,lga,Lafia,North Central,Nasarawa,Lafia,,,518,3,24,26,20,21.5833,19.9231,25.9,8.13,12.88,7.32,4.17,8.26,5.05,5.05
2019/2020,Female,all,Private,SSS,SSS2,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,645,3,32,31,23,20.1562,20.8065,28.0435,7.78,14.8,9.62,5.13,10.67,6.47,6.49
2019/2020,Female,all,Private,SSS,SSS3,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,364,1,20,22,16,18.2,16.5455,22.75,9.49,12.78,6.33,3.96,7.77,4.87,4.85
2019/2020,Female,all,Private,SSS,SSS3,,lga,Doma,North Central,Nasarawa,Doma,,,376,3,24,22,16,15.6667,17.0909,23.5,9.2,12.4,7.53,4.6,9.11,5.67,5.66
2019/2020,Female,all,Private,SSS,SSS3,,lga,Keffi,North Central,Nasarawa,Keffi,,,442,3,32,23,17,13.8125,19.2174,26.0,8.32,11.74,9.79,5.54,11.23,6.89,6.9
2019/2020,Female,all,Private,SSS,SSS3,,lga,Lafia,North Central,Nasarawa,Lafia,,,402,3,24,21,15,16.75,19.1429,26.8,8.31,10.75,7.31,4.03,8.42,5.16,5.18
2019/2020,Female,all,Private,SSS,SSS3,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,500,2,32,26,20,15.625,19.2308,25.0,8.38,13.26,9.84,5.76,11.27,6.92,6.91
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,25,0,16,12,12,1.5625,2.0833,2.0833,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Doma,North Central,Nasarawa,Doma,,,24,0,12,12,12,2.0,2.0,2.0,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Keffi,North Central,Nasarawa,Keffi,,,26,0,16,12,12,1.625,2.1667,2.1667,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Lafia,North Central,Nasarawa,Lafia,,,26,0,16,12,12,1.625,2.1667,2.1667,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,29,0,16,12,12,1.8125,2.4167,2.4167,27.95,11.52,8.39,13.44,12.55,8.79,8.17
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,21,0,16,12,12,1.3125,1.75,1.75,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Doma,North Central,Nasarawa,Doma,,,21,0,12,12,12,1.75,1.75,1.75,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Keffi,North Central,Nasarawa,Keffi,,,23,0,16,12,12,1.4375,1.9167,1.9167,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Lafia,North Central,Nasarawa,Lafia,,,23,0,16,12,12,1.4375,1.9167,1.9167,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,24,0,16,12,12,1.5,2.0,2.0,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,16,0,16,12,12,1.0,1.3333,1.3333,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Doma,North Central,Nasarawa,Doma,,,16,0,12,12,12,1.3333,1.3333,1.3333,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Keffi,North Central,Nasarawa,Keffi,,,16,0,16,12,12,1.0,1.3333,1.3333,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Lafia,North Central,Nasarawa,Lafia,,,17,0,16,12,12,1.0625,1.4167,1.4167,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,18,0,16,12,12,1.125,1.5,1.5,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,369,0,16,36,28,23.0625,10.25,13.1786,15.79,34.56,2.96,5.46,9.48,6.31,6.23
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Doma,North Central,Nasarawa,Doma,,,353,0,12,35,27,29.4167,10.0857,13.0741,15.81,33.6,2.23,4.13,7.12,4.74,4.67
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Keffi,North Central,Nasarawa,Keffi,,,389,0,20,38,30,19.45,10.2368,12.9667,15.67,36.04,3.71,6.94,11.76,7.83,7.71
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Lafia,North Central,Nasarawa,Lafia,,,365,0,12,36,28,30.4167,10.1389,13.0357,15.82,34.56,2.23,4.14,7.12,4.74,4.67
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,424,0,16,42,32,26.5,10.0952,13.25,15.77,40.32,2.95,5.43,9.48,6.31,6.22
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,286,0,16,28,21,17.875,10.2143,13.619,15.41,26.29,2.89,5.29,9.29,6.17,6.09
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Doma,North Central,Nasarawa,Doma,,,275,0,12,27,21,22.9167,10.1852,13.0952,15.81,25.92,2.22,4.12,7.12,4.74,4.67
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Keffi,North Central,Nasarawa,Keffi,,,305,0,20,32,24,15.25,9.5312,12.7083,15.89,30.72,3.76,7.08,11.9,7.93,7.8
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Lafia,North Central,Nasarawa,Lafia,,,284,0,16,29,23,17.75,9.7931,12.3478,15.97,27.84,3.05,5.83,9.55,6.36,6.25
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,331,0,16,34,27,20.6875,9.7353,12.2593,15.99,32.64,3.06,5.87,9.56,6.37,6.26
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,157,0,16,18,13,9.8125,8.7222,12.0769,16.04,17.28,3.08,5.96,9.57,6.38,6.27
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Doma,North Central,Nasarawa,Doma,,,150,0,12,18,12,12.5,8.3333,12.5,15.94,17.28,2.27,4.32,7.15,4.77,4.69
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Keffi,North Central,Nasarawa,Keffi,,,165,0,20,19,14,8.25,8.6842,11.7857,16.11,18.24,3.89,7.64,12,8,7.85
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Lafia,North Central,Nasarawa,Lafia,,,156,0,12,18,13,13.0,8.6667,12.0,16.06,17.28,2.31,4.5,7.18,4.79,4.7
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,181,0,16,22,16,11.3125,8.2273,11.3125,16.24,21.12,3.17,6.36,9.64,6.44,6.3
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Akwanga,North Central,Nasarawa,Akwanga,,,2062,0,64,81,61,32.2188,25.4568,33.8033,6.76,33.94,14.47,8.52,19.26,11.4,11.51
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Doma,North Central,Nasarawa,Doma,,,2104,0,60,78,58,35.0667,26.9744,36.2759,6.48,31.46,13.37,7.44,17.51,10.29,10.41
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Keffi,North Central,Nasarawa,Keffi,,,2415,0,72,93,70,33.5417,25.9677,34.5,6.68,38.56,16.21,9.39,21.48,12.69,12.82
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Lafia,North Central,Nasarawa,Lafia,,,2325,0,68,88,65,34.1912,26.4205,35.7692,6.57,36.02,15.21,8.55,20.06,11.82,11.95
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,2725,0,80,102,76,34.0625,26.7157,35.8553,6.5,41.25,17.86,10.04,23.41,13.76,13.92
2019/2020,Female,all,Public,JSS,JSS2,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,1694,0,64,67,51,26.4688,25.2836,33.2157,6.62,27.29,14.45,8.67,18.93,11.16,11.25
2019/2020,Female,all,Public,JSS,JSS2,,lga,Doma,North Central,Nasarawa,Doma,,,1729,0,64,65,49,27.0156,26.6,35.2857,6.34,25.42,14.26,8.16,18.35,10.73,10.84
2019/2020,Female,all,Public,JSS,JSS2,,lga,Keffi,North Central,Nasarawa,Keffi,,,1981,0,72,76,55,27.5139,26.0658,36.0182,6.41,30.21,16.03,9,20.83,12.21,12.35
2019/2020,Female,all,Public,JSS,JSS2,,lga,Lafia,North Central,Nasarawa,Lafia,,,1907,0,68,73,55,28.0441,26.1233,34.6727,6.43,28.97,15.21,8.83,19.71,11.56,11.67
2019/2020,Female,all,Public,JSS,JSS2,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,2234,0,84,84,62,26.5952,26.5952,36.0323,6.32,32.86,18.66,10.49,24.05,14.06,14.22
2019/2020,Female,all,Public,JSS,JSS3,,lga,Akwanga,North Central,Nasarawa,Akwanga,,,1353,0,64,55,41,21.1406,24.6,33.0,6.75,22.9,14.5,8.73,19.22,11.37,11.46
2019/2020,Female,all,Public,JSS,JSS3,,lga,Doma,North Central,Nasarawa,Doma,,,1379,0,64,53,41,21.5469,26.0189,33.6341,6.48,21.1,14.39,8.56,18.64,10.94,11.03
2019/2020,Female,all,Public,JSS,JSS3,,lga,Keffi,North Central,Nasarawa,Keffi,,,1581,0,76,61,46,20.8026,25.918,34.3696,6.48,24.36,17.04,9.95,22.13,13,13.12
2019/2020,Female,all,Public,JSS,JSS3,,lga,Lafia,North Central,Nasarawa,Lafia,,,1521,0,72,59,45,21.125,25.7797,33.8,6.52,23.66,16.19,9.59,21.06,12.38,12.49
2019/2020,Female,all,Public,JSS,JSS3,,lga,Nasarawa,North Central,Nasarawa,Nasarawa,,,1783,0,80,68,52,22.2875,26.2206,34.2885,6.43,26.9,17.92,10.5,23.17,13.58,13.71
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Akwanga,North Central,Nasarawa,Akwanga,,,7374,0,120,324,235,61.45,22.7593,31.3787,8.83,183.06,17.09,17.21,44.56,27.62,27.91
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Doma,North Central,Nasarawa,Doma,,,6800,0,120,298,218,56.6667,22.8188,31.1927,8.6,163.24,16.98,17.31,43.61,26.92,27.19
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Keffi,North Central,Nasarawa,Keffi,,,8455,0,140,362,263,60.3929,23.3564,32.1483,8.56,198.07,19.66,19.6,50.73,31.29,31.64
