session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Bekwarra,South South,Cross River,Bekwarra,,,1002,0,24,54,19,41.75,18.5556,52.7368,9.02,33.12,5.47,2.05,9.21,5.73,5.88
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,978,0,28,53,19,34.9286,18.4528,51.4737,8.71,31.22,6.35,2.45,10.43,6.46,6.63
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Calabar South,South South,Cross River,Calabar South,,,1190,0,32,61,23,37.1875,19.5082,51.7391,8.39,34.52,7.2,2.78,11.57,7.13,7.31
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Ogoja,South South,Cross River,Ogoja,,,978,0,24,53,18,40.75,18.4528,54.3333,9,32.47,5.45,1.99,9.19,5.72,5.87
2019/2020,Female,all,Private,JSS,JSS2,,lga,Abi,South South,Cross River,Abi,,,773,0,24,43,15,32.2083,17.9767,51.5333,8.77,25.51,5.45,2.1,8.99,5.57,5.72
2019/2020,Female,all,Private,JSS,JSS2,,lga,Bekwarra,South South,Cross River,Bekwarra,,,820,0,24,45,15,34.1667,18.2222,54.6667,8.73,26.7,5.42,1.98,8.97,5.56,5.71
2019/2020,Female,all,Private,JSS,JSS2,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,800,0,24,44,15,33.3333,18.1818,53.3333,8.72,26.02,5.43,2.03,8.95,5.55,5.69
2019/2020,Female,all,Private,JSS,JSS2,,lga,Calabar South,South South,Cross River,Calabar South,,,970,0,28,52,20,34.6429,18.6538,48.5,8.65,30.24,6.37,2.6,10.36,6.41,6.56
2019/2020,Female,all,Private,JSS,JSS2,,lga,Ogoja,South South,Cross River,Ogoja,,,801,0,24,43,14,33.375,18.6279,57.2143,8.48,24.82,5.37,1.89,8.77,5.41,5.56
2019/2020,Female,all,Private,JSS,JSS3,,lga,Abi,South South,Cross River,Abi,,,622,0,28,35,12,22.2143,17.7714,51.8333,8.28,19.53,6.28,2.43,10.02,6.16,6.32
2019/2020,Female,all,Private,JSS,JSS3,,lga,Bekwarra,South South,Cross River,Bekwarra,,,656,0,24,37,12,27.3333,17.7297,54.6667,8.56,21.49,5.4,1.98,8.83,5.45,5.6
2019/2020,Female,all,Private,JSS,JSS3,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,644,0,28,36,12,23.0,17.8889,53.6667,8.25,20.07,6.26,2.35,10,6.14,6.31
2019/2020,Female,all,Private,JSS,JSS3,,lga,Calabar South,South South,Cross River,Calabar South,,,780,0,32,42,15,24.375,18.5714,52.0,8.07,22.79,7.14,2.77,11.22,6.87,7.04
2019/2020,Female,all,Private,JSS,JSS3,,lga,Ogoja,South South,Cross River,Ogoja,,,636,0,24,35,12,26.5,18.1714,53.0,8.34,19.72,5.38,2.04,8.64,5.32,5.46
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Abi,South South,Cross River,Abi,,,2438,0,36,141,55,67.7222,17.2908,44.3273,11.3,108.69,5.27,3.65,16.58,10.65,10.89
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Bekwarra,South South,Cross River,Bekwarra,,,2110,0,36,126,50,58.6111,16.746,42.2,11.12,95.15,5.28,3.84,16.35,10.48,10.71
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,2531,0,40,151,59,63.275,16.7616,42.8983,11.38,117.07,5.9,4.2,18.53,11.91,12.18
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Calabar South,South South,Cross River,Calabar South,,,2246,0,36,134,52,62.3889,16.7612,43.1923,11.32,103.36,5.29,3.75,16.61,10.67,10.91
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ogoja,South South,Cross River,Ogoja,,,1797,0,28,106,42,64.1786,16.9528,42.7857,11.32,81.68,4.12,2.94,12.91,8.29,8.48
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Abi,South South,Cross River,Abi,,,2164,0,36,125,50,60.1111,17.312,43.28,10.85,92.12,5.21,3.74,16.02,10.24,10.46
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Bekwarra,South South,Cross River,Bekwarra,,,1876,0,36,112,43,52.1111,16.75,43.6279,10.7,81.3,5.17,3.71,15.83,10.09,10.32
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,2246,0,44,136,53,51.0455,16.5147,42.3774,10.8,99.47,6.37,4.67,19.49,12.44,12.71
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Calabar South,South South,Cross River,Calabar South,,,1995,0,36,120,46,55.4167,16.625,43.3696,10.98,89.55,5.23,3.74,16.18,10.35,10.58
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Ogoja,South South,Cross River,Ogoja,,,1596,0,28,93,35,57.0,17.1613,45.6,10.72,67.88,4,2.76,12.34,7.87,8.06
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Abi,South South,Cross River,Abi,,,1945,0,36,114,44,54.0278,17.0614,44.2045,10.62,82.2,5.15,3.66,15.74,10.03,10.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Bekwarra,South South,Cross River,Bekwarra,,,1685,0,36,102,42,46.8056,16.5196,40.119,10.58,72.61,5.22,4.04,15.65,9.97,10.17
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,2019,0,44,121,48,45.8864,16.686,42.0625,10.39,84.78,6.29,4.71,18.86,11.98,12.23
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Calabar South,South South,Cross River,Calabar South,,,1792,0,36,109,42,49.7778,16.4404,42.6667,10.76,79.45,5.2,3.8,15.9,10.14,10.37
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Ogoja,South South,Cross River,Ogoja,,,1436,0,28,85,33,51.2857,16.8941,43.5152,10.57,60.86,4.01,2.9,12.18,7.76,7.93
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Abi,South South,Cross River,Abi,,,1780,0,36,104,40,49.4444,17.1154,44.5,10.31,72.66,5.09,3.64,15.36,9.75,9.97
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Bekwarra,South South,Cross River,Bekwarra,,,1537,0,36,93,36,42.6944,16.5269,42.6944,10.27,64.44,5.11,3.79,15.29,9.69,9.9
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,1846,0,40,111,43,46.15,16.6306,42.9302,10.42,78.17,5.71,4.19,17.19,10.92,11.16
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Calabar South,South South,Cross River,Calabar South,,,1641,0,36,100,40,45.5833,16.41,41.025,10.55,71.11,5.19,3.95,15.62,9.94,10.15
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Ogoja,South South,Cross River,Ogoja,,,1312,0,28,78,31,46.8571,16.8205,42.3226,10.36,54.55,3.99,2.98,11.98,7.61,7.77
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Abi,South South,Cross River,Abi,,,1666,0,40,99,39,41.65,16.8283,42.7179,10.03,66.91,5.63,4.21,16.66,10.53,10.76
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Bekwarra,South South,Cross River,Bekwarra,,,1441,0,36,87,32,40.0278,16.5632,45.0312,10.04,59.1,5.03,3.6,15.02,9.5,9.71
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,1729,0,40,107,42,43.225,16.1589,41.1667,10.55,76.1,5.77,4.37,17.36,11.05,11.28
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Calabar South,South South,Cross River,Calabar South,,,1535,0,36,93,36,42.6389,16.5054,42.6389,10.28,64.5,5.12,3.8,15.3,9.7,9.91
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Ogoja,South South,Cross River,Ogoja,,,1227,0,28,74,28,43.8214,16.5811,43.8214,10.28,51.49,3.96,2.88,11.91,7.56,7.73
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Abi,South South,Cross River,Abi,,,1506,0,36,89,34,41.8333,16.9213,44.2941,9.97,59.89,5.03,3.66,14.92,9.43,9.64
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Bekwarra,South South,Cross River,Bekwarra,,,1304,0,36,80,31,36.2222,16.3,42.0645,10.01,53.82,5.08,3.85,14.96,9.45,9.65
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,1562,0,40,97,38,39.05,16.1031,41.1053,10.32,67.34,5.72,4.38,17.04,10.81,11.04
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Calabar South,South South,Cross River,Calabar South,,,1385,0,36,85,33,38.4722,16.2941,41.9697,10.15,58.09,5.1,3.86,15.14,9.58,9.79
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Ogoja,South South,Cross River,Ogoja,,,1110,0,28,67,26,39.6429,16.5672,42.6923,10.06,45.39,3.95,2.95,11.69,7.39,7.55
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Abi,South South,Cross River,Abi,,,711,3,28,47,17,25.3929,15.1277,41.8235,9.99,31.55,8.43,3.01,11.62,7.34,7.49
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Bekwarra,South South,Cross River,Bekwarra,,,745,3,36,48,18,20.6944,15.5208,41.3889,9.46,30.31,10.75,3.91,14.27,8.94,9.13
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,828,3,28,50,18,29.5714,16.56,46.0,9.38,31.61,8.29,2.74,11.05,6.92,7.08
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Calabar South,South South,Cross River,Calabar South,,,764,3,28,48,18,27.2857,15.9167,42.4444,9.65,31.05,8.37,2.97,11.29,7.1,7.25
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Ogoja,South South,Cross River,Ogoja,,,643,3,24,42,12,26.7917,15.3095,53.5833,9.79,28.15,7.09,2.02,9.84,6.2,6.37
2019/2020,Female,all,Private,SSS,SSS2,,lga,Abi,South South,Cross River,Abi,,,573,3,32,39,13,17.9062,14.6923,44.0769,9.7,25.46,9.55,3.27,12.97,8.16,8.34
2019/2020,Female,all,Private,SSS,SSS2,,lga,Bekwarra,South South,Cross River,Bekwarra,,,599,3,28,39,12,21.3929,15.359,49.9167,9.45,25.02,8.26,2.52,11.14,6.98,7.16
2019/2020,Female,all,Private,SSS,SSS2,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,670,3,28,41,14,23.9286,16.3415,47.8571,9.11,25.2,8.23,2.63,10.8,6.74,6.9
2019/2020,Female,all,Private,SSS,SSS2,,lga,Calabar South,South South,Cross River,Calabar South,,,621,3,32,40,14,19.4062,15.525,44.3571,9.31,25.01,9.49,3.25,12.55,7.85,8.02
2019/2020,Female,all,Private,SSS,SSS2,,lga,Ogoja,South South,Cross River,Ogoja,,,522,3,24,36,12,21.75,14.5,43.5,10.1,24.53,7.22,2.48,10.05,6.36,6.5
2019/2020,Female,all,Private,SSS,SSS3,,lga,Abi,South South,Cross River,Abi,,,445,3,32,32,10,13.9062,13.9062,44.5,9.98,21.58,9.59,3.24,13.28,8.39,8.58
2019/2020,Female,all,Private,SSS,SSS3,,lga,Bekwarra,South South,Cross River,Bekwarra,,,468,3,28,32,12,16.7143,14.625,39.0,9.76,20.79,8.44,3.23,11.37,7.16,7.3
2019/2020,Female,all,Private,SSS,SSS3,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,517,3,28,34,12,18.4643,15.2059,43.0833,9.45,21.54,8.34,2.92,11.1,6.96,7.11
2019/2020,Female,all,Private,SSS,SSS3,,lga,Calabar South,South South,Cross River,Calabar South,,,478,2,28,32,10,17.0714,14.9375,47.8,9.43,20.42,8.28,2.64,11.11,6.96,7.13
2019/2020,Female,all,Private,SSS,SSS3,,lga,Ogoja,South South,Cross River,Ogoja,,,404,3,24,29,11,16.8333,13.931,36.7273,10.27,19.8,7.33,2.94,10.15,6.44,6.55
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Abi,South South,Cross River,Abi,,,33,0,16,13,1,2.0625,2.5385,33.0,14.15,12.48,5.04,2.18,8.89,5.86,5.96
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Bekwarra,South South,Cross River,Bekwarra,,,31,0,20,12,0,1.55,2.5833,0.0,14.22,11.52,6.34,2.9,11.15,7.35,7.47
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,30,0,20,12,0,1.5,2.5,0.0,14.26,11.52,6.36,3,11.16,7.36,7.48
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Calabar South,South South,Cross River,Calabar South,,,27,0,20,12,0,1.35,2.25,0.0,14.39,11.52,6.44,3.33,11.22,7.41,7.5
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Ogoja,South South,Cross River,Ogoja,,,29,0,16,12,0,1.8125,2.4167,0.0,14.3,11.52,5.11,2.48,8.95,5.9,5.99
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Abi,South South,Cross River,Abi,,,27,0,16,13,1,1.6875,2.0769,27.0,14.39,12.48,5.15,2.67,8.98,5.93,6
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Bekwarra,South South,Cross River,Bekwarra,,,25,0,20,12,0,1.25,2.0833,0.0,14.5,11.52,6.51,3.6,11.27,7.44,7.52
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,26,0,20,12,0,1.3,2.1667,0.0,14.44,11.52,6.47,3.46,11.25,7.43,7.51
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Calabar South,South South,Cross River,Calabar South,,,23,0,20,12,0,1.15,1.9167,0.0,14.62,11.52,6.58,3.91,11.33,7.49,7.55
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Ogoja,South South,Cross River,Ogoja,,,25,0,16,12,0,1.5625,2.0833,0.0,14.5,11.52,5.2,2.88,9.02,5.96,6.02
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Abi,South South,Cross River,Abi,,,20,0,16,12,0,1.25,1.6667,0.0,14.86,11.52,5.38,3.6,9.15,6.06,6.08
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Bekwarra,South South,Cross River,Bekwarra,,,19,0,20,12,0,0.95,1.5833,0.0,14.95,11.52,6.78,4.74,11.48,7.6,7.61
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,19,0,16,12,0,1.1875,1.5833,0.0,14.95,11.52,5.42,3.79,9.18,6.08,6.09
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Calabar South,South South,Cross River,Calabar South,,,17,0,16,12,0,1.0625,1.4167,0.0,15.17,11.52,5.53,4.24,9.26,6.14,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Ogoja,South South,Cross River,Ogoja,,,19,0,16,12,0,1.1875,1.5833,0.0,14.95,11.52,5.42,3.79,9.18,6.08,6.09
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Abi,South South,Cross River,Abi,,,393,0,16,51,18,24.5625,7.7059,21.8333,14.7,48.96,2.44,3.3,9.09,6.01,6.05
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Bekwarra,South South,Cross River,Bekwarra,,,384,0,16,50,17,24.0,7.68,22.5882,14.65,48,2.41,3.19,9.07,6,6.04
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,450,0,20,55,20,22.5,8.1818,22.5,14.66,52.8,3.02,4,11.34,7.5,7.56
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Calabar South,South South,Cross River,Calabar South,,,432,0,20,54,20,21.6,8.0,21.6,14.72,51.84,3.06,4.17,11.37,7.52,7.57
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ogoja,South South,Cross River,Ogoja,,,376,0,16,48,17,23.5,7.8333,22.1176,14.68,46.08,2.43,3.26,9.09,6.01,6.05
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Abi,South South,Cross River,Abi,,,306,0,20,42,14,15.3,7.2857,21.8571,14.7,40.32,3.05,4.12,11.37,7.52,7.56
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Bekwarra,South South,Cross River,Bekwarra,,,299,0,24,42,15,12.4583,7.119,19.9333,14.86,40.32,3.77,5.42,13.72,9.09,9.12
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,349,0,20,45,16,17.45,7.7556,21.8125,14.71,43.2,3.05,4.13,11.37,7.52,7.57
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Calabar South,South South,Cross River,Calabar South,,,336,0,20,44,15,16.8,7.6364,22.4,14.66,42.24,3.02,4.02,11.35,7.5,7.56
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ogoja,South South,Cross River,Ogoja,,,292,0,20,40,14,14.6,7.3,20.8571,14.78,38.4,3.09,4.32,11.4,7.54,7.58
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Abi,South South,Cross River,Abi,,,169,0,16,26,8,10.5625,6.5,21.125,14.76,24.96,2.46,3.41,9.11,6.03,6.06
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Bekwarra,South South,Cross River,Bekwarra,,,164,0,20,27,9,8.2,6.0741,18.2222,15.03,25.92,3.24,4.94,11.51,7.63,7.63
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,191,0,20,27,9,9.55,7.0741,21.2222,14.75,25.92,3.08,4.24,11.39,7.53,7.57
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Calabar South,South South,Cross River,Calabar South,,,184,0,20,28,9,9.2,6.5714,20.4444,14.82,26.88,3.11,4.4,11.42,7.56,7.59
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ogoja,South South,Cross River,Ogoja,,,160,0,20,25,8,8.0,6.4,20.0,14.86,24,3.14,4.5,11.43,7.57,7.6
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Abi,South South,Cross River,Abi,,,2756,0,80,139,55,34.45,19.8273,50.1091,8.15,75.95,17.94,7.18,28.24,17.31,17.74
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Bekwarra,South South,Cross River,Bekwarra,,,2584,0,76,132,52,34.0,19.5758,49.6923,8.23,72.82,17.09,6.88,27.03,16.59,17
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,2924,0,76,146,57,38.4737,20.0274,51.2982,8.26,81.18,17.06,6.67,27.14,16.67,17.1
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Calabar South,South South,Cross River,Calabar South,,,2638,0,72,130,52,36.6389,20.2923,50.7308,8.08,70.46,16.11,6.39,25.25,15.45,15.84
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Ogoja,South South,Cross River,Ogoja,,,2489,0,72,123,48,34.5694,20.2358,51.8542,7.98,65.91,16.05,6.25,25.02,15.28,15.67
2019/2020,Female,all,Public,JSS,JSS2,,lga,Abi,South South,Cross River,Abi,,,2267,0,72,116,46,31.4861,19.5431,49.2826,8.11,62.99,16.16,6.57,25.32,15.5,15.88
2019/2020,Female,all,Public,JSS,JSS2,,lga,Bekwarra,South South,Cross River,Bekwarra,,,2120,0,76,109,43,27.8947,19.4495,49.3023,7.96,57.96,17,6.94,26.32,16.07,16.46
2019/2020,Female,all,Public,JSS,JSS2,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,2399,0,80,121,46,29.9875,19.8264,52.1522,7.89,64.08,17.79,6.9,27.55,16.8,17.23
2019/2020,Female,all,Public,JSS,JSS2,,lga,Calabar South,South South,Cross River,Calabar South,,,2165,0,76,109,42,28.4868,19.8624,51.5476,7.81,57,16.88,6.63,25.95,15.8,16.2
2019/2020,Female,all,Public,JSS,JSS2,,lga,Ogoja,South South,Cross River,Ogoja,,,2043,0,68,103,40,30.0441,19.835,51.075,7.91,54.54,15.15,5.99,23.44,14.3,14.66
2019/2020,Female,all,Public,JSS,JSS3,,lga,Abi,South South,Cross River,Abi,,,1805,0,76,94,36,23.75,19.2021,50.1389,7.82,49.11,16.92,6.82,25.97,15.81,16.2
2019/2020,Female,all,Public,JSS,JSS3,,lga,Bekwarra,South South,Cross River,Bekwarra,,,1691,0,72,89,34,23.4861,19.0,49.7353,7.89,46.9,16.07,6.51,24.76,15.1,15.47
2019/2020,Female,all,Public,JSS,JSS3,,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,1914,0,76,96,37,25.1842,19.9375,51.7297,7.61,48.82,16.8,6.61,25.43,15.41,15.81
2019/2020,Female,all,Public,JSS,JSS3,,lga,Calabar South,South South,Cross River,Calabar South,,,1726,0,72,88,34,23.9722,19.6136,50.7647,7.68,45.08,15.96,6.38,24.24,14.71,15.08
2019/2020,Female,all,Public,JSS,JSS3,,lga,Ogoja,South South,Cross River,Ogoja,,,1628,0,68,84,33,23.9412,19.381,49.3333,7.78,43.54,15.15,6.2,23.12,14.06,14.4
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Abi,South South,Cross River,Abi,,,8792,0,144,521,212,61.0556,16.8752,41.4717,11.21,396.08,21.22,15.63,65.79,42.2,43.1
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Bekwarra,South South,Cross River,Bekwarra,,,8534,0,144,513,210,59.2639,16.6355,40.6381,11.26,391.48,21.32,15.95,66.04,42.39,43.28
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Calabar Municipal,South South,Cross River,Calabar Municipal,,,9101,0,144,535,219,63.2014,17.0112,41.5571,11.25,408.54,21.24,15.59,66.01,42.37,43.27
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Calabar South,South South,Cross River,Calabar South,,,8996,0,148,526,213,60.7838,17.1027,42.2347,11.04,393.94,21.62,15.77,66.77,42.75,43.68
