session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,1723,0,32,74,49,53.8438,23.2838,35.1633,8.2,39.05,4.36,4.1,11.23,6.88,6.98
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Nembe,South South,Bayelsa,Nembe,,,1356,0,24,61,42,56.5,22.2295,32.2857,8.75,34.27,3.39,3.35,8.86,5.48,5.55
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Ogbia,South South,Bayelsa,Ogbia,,,1695,0,36,75,51,47.0833,22.6,33.2353,8.17,39.1,4.95,4.87,12.58,7.7,7.79
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,1821,0,36,78,51,50.5833,23.3462,35.7059,8.02,40.24,4.86,4.54,12.43,7.59,7.69
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Brass,South South,Bayelsa,Brass,,,1261,0,32,59,40,39.4062,21.3729,31.525,8.27,30.93,4.46,4.57,11.27,6.91,6.98
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,1574,0,36,68,45,43.7222,23.1471,34.9778,7.8,33.87,4.84,4.63,12.14,7.38,7.47
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Nembe,South South,Bayelsa,Nembe,,,1240,0,28,56,38,44.2857,22.1429,32.6316,8.21,29.26,3.87,3.86,9.81,6.01,6.08
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Ogbia,South South,Bayelsa,Ogbia,,,1548,0,36,70,46,43.0,22.1143,33.6522,8.13,36.32,4.93,4.81,12.53,7.66,7.76
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,1663,0,36,73,50,46.1944,22.7808,33.26,8.08,37.54,4.93,4.87,12.46,7.61,7.7
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Brass,South South,Bayelsa,Brass,,,1178,0,32,54,38,36.8125,21.8148,31.0,8.03,27.26,4.44,4.65,10.99,6.71,6.76
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,1473,0,36,65,45,40.9167,22.6615,32.7333,7.89,32.47,4.92,4.95,12.22,7.44,7.52
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Nembe,South South,Bayelsa,Nembe,,,1162,0,28,52,35,41.5,22.3462,33.2,8,26.44,3.83,3.8,9.61,5.87,5.93
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Ogbia,South South,Bayelsa,Ogbia,,,1450,0,36,66,46,40.2778,21.9697,31.5217,8.12,33.86,4.99,5.14,12.49,7.63,7.71
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,1558,0,36,69,46,43.2778,22.5797,33.8696,7.99,35.13,4.9,4.78,12.36,7.54,7.63
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Brass,South South,Bayelsa,Brass,,,1068,0,28,49,34,38.1429,21.7959,31.4118,8.08,24.98,3.88,4.01,9.67,5.91,5.96
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,1332,0,32,60,41,41.625,22.2,32.4878,8.07,30.73,4.41,4.43,11.06,6.76,6.83
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Nembe,South South,Bayelsa,Nembe,,,1051,0,28,48,34,37.5357,21.8958,30.9118,8.04,24.26,3.89,4.08,9.62,5.87,5.92
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Ogbia,South South,Bayelsa,Ogbia,,,1312,0,36,61,41,36.4444,21.5082,32.0,8.07,31.15,4.97,5.06,12.43,7.59,7.67
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,1409,0,36,62,43,39.1389,22.7258,32.7674,7.79,30.52,4.9,4.94,12.1,7.35,7.42
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Brass,South South,Bayelsa,Brass,,,697,3,24,32,24,29.0417,21.7812,29.0417,7.75,15.32,7.18,3.72,7.99,4.85,4.87
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,636,3,28,30,22,22.7143,21.2,28.9091,7.64,14.1,8.37,4.36,9.21,5.57,5.6
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Nembe,South South,Bayelsa,Nembe,,,720,3,32,35,26,22.5,20.5714,27.6923,7.87,16.91,9.65,5.2,10.76,6.54,6.56
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Ogbia,South South,Bayelsa,Ogbia,,,730,3,28,35,25,26.0714,20.8571,29.2,7.89,17.13,8.4,4.32,9.46,5.75,5.78
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,650,3,28,31,22,23.2143,20.9677,29.5455,7.7,14.77,8.36,4.26,9.28,5.62,5.65
2019/2020,Female,all,Private,SSS,SSS2,,lga,Brass,South South,Bayelsa,Brass,,,562,3,28,27,19,20.0714,20.8148,29.5789,7.71,12.89,8.36,4.26,9.29,5.63,5.66
2019/2020,Female,all,Private,SSS,SSS2,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,512,3,20,26,18,25.6,19.6923,28.4444,8.29,13.43,6.05,3.16,7.02,4.31,4.33
2019/2020,Female,all,Private,SSS,SSS2,,lga,Nembe,South South,Bayelsa,Nembe,,,580,3,32,29,21,18.125,20.0,27.619,8.02,14.31,9.67,5.21,10.92,6.66,6.68
2019/2020,Female,all,Private,SSS,SSS2,,lga,Ogbia,South South,Bayelsa,Ogbia,,,585,3,32,30,22,18.2812,19.5,26.5909,8.21,15.12,9.74,5.42,11.12,6.8,6.82
2019/2020,Female,all,Private,SSS,SSS2,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,523,3,20,27,21,26.15,19.3704,24.9048,8.61,14.23,6.18,3.61,7.21,4.44,4.44
2019/2020,Female,all,Private,SSS,SSS3,,lga,Brass,South South,Bayelsa,Brass,,,435,2,28,24,18,15.5357,18.125,24.1667,8.78,12.87,8.7,5.21,10.23,6.33,6.32
2019/2020,Female,all,Private,SSS,SSS3,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,399,1,20,22,16,19.95,18.1364,24.9375,8.75,11.82,6.19,3.61,7.3,4.51,4.51
2019/2020,Female,all,Private,SSS,SSS3,,lga,Nembe,South South,Bayelsa,Nembe,,,449,2,28,23,16,16.0357,19.5217,28.0625,8.13,11.58,8.47,4.49,9.68,5.91,5.94
2019/2020,Female,all,Private,SSS,SSS3,,lga,Ogbia,South South,Bayelsa,Ogbia,,,453,2,28,24,18,16.1786,18.875,25.1667,8.48,12.43,8.62,5.01,9.96,6.13,6.12
2019/2020,Female,all,Private,SSS,SSS3,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,404,2,24,22,16,16.8333,18.3636,25.25,8.64,11.67,7.4,4.28,8.67,5.35,5.35
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Brass,South South,Bayelsa,Brass,,,26,0,12,12,12,2.1667,2.1667,2.1667,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,26,0,16,12,12,1.625,2.1667,2.1667,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Nembe,South South,Bayelsa,Nembe,,,28,0,12,12,12,2.3333,2.3333,2.3333,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Ogbia,South South,Bayelsa,Ogbia,,,26,0,12,12,12,2.1667,2.1667,2.1667,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,28,0,16,12,12,1.75,2.3333,2.3333,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Brass,South South,Bayelsa,Brass,,,23,0,12,12,12,1.9167,1.9167,1.9167,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,23,0,16,12,12,1.4375,1.9167,1.9167,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Nembe,South South,Bayelsa,Nembe,,,24,0,16,12,12,1.5,2.0,2.0,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Ogbia,South South,Bayelsa,Ogbia,,,23,0,12,12,12,1.9167,1.9167,1.9167,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,24,0,16,12,12,1.5,2.0,2.0,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Brass,South South,Bayelsa,Brass,,,17,0,12,12,12,1.4167,1.4167,1.4167,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,17,0,16,12,12,1.0625,1.4167,1.4167,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Nembe,South South,Bayelsa,Nembe,,,18,0,16,12,12,1.125,1.5,1.5,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Ogbia,South South,Bayelsa,Ogbia,,,17,0,16,12,12,1.0625,1.4167,1.4167,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,17,0,16,12,12,1.0625,1.4167,1.4167,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Brass,South South,Bayelsa,Brass,,,373,0,16,35,25,23.3125,10.6571,14.92,15.17,32.84,2.78,4.83,9.2,6.1,6.05
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,413,0,16,38,28,25.8125,10.8684,14.75,15.19,35.61,2.79,4.88,9.21,6.11,6.05
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Nembe,South South,Bayelsa,Nembe,,,379,0,16,36,26,23.6875,10.5278,14.5769,15.42,34.29,2.82,4.94,9.33,6.2,6.14
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ogbia,South South,Bayelsa,Ogbia,,,353,0,16,35,26,22.0625,10.0857,13.5769,15.71,33.6,2.92,5.3,9.45,6.29,6.21
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,369,0,20,36,26,18.45,10.25,14.1923,15.32,33.84,3.55,6.34,11.58,7.68,7.6
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Brass,South South,Bayelsa,Brass,,,289,0,16,30,22,18.0625,9.6333,13.1364,15.8,28.8,2.96,5.48,9.49,6.32,6.23
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,320,0,16,31,23,20.0,10.3226,13.913,15.43,29.28,2.87,5.18,9.31,6.19,6.11
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Nembe,South South,Bayelsa,Nembe,,,296,0,16,29,22,18.5,10.2069,13.4545,15.52,27.38,2.91,5.35,9.34,6.21,6.13
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ogbia,South South,Bayelsa,Ogbia,,,276,0,16,29,22,17.25,9.5172,12.5455,15.93,27.84,3.02,5.74,9.53,6.35,6.25
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,286,0,20,29,21,14.3,9.8621,13.619,15.5,27.41,3.62,6.61,11.68,7.76,7.66
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Brass,South South,Bayelsa,Brass,,,158,0,16,18,13,9.875,8.7778,12.1538,16.02,17.28,3.07,5.92,9.57,6.38,6.26
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,175,0,16,20,15,10.9375,8.75,11.6667,16.14,19.2,3.13,6.17,9.61,6.41,6.28
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Nembe,South South,Bayelsa,Nembe,,,161,0,16,19,13,10.0625,8.4737,12.3846,15.96,18.24,3.04,5.81,9.55,6.36,6.25
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ogbia,South South,Bayelsa,Ogbia,,,151,0,16,18,13,9.4375,8.3889,11.6154,16.16,17.28,3.13,6.2,9.61,6.42,6.28
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,158,0,16,19,14,9.875,8.3158,11.2857,16.25,18.24,3.18,6.38,9.65,6.44,6.3
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Brass,South South,Bayelsa,Brass,,,2263,0,68,83,54,33.2794,27.2651,41.9074,6.22,32.71,14.84,7.3,19.35,11.28,11.49
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,2480,0,68,88,59,36.4706,28.1818,42.0339,6.16,34.3,14.81,7.28,19.21,11.18,11.38
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Nembe,South South,Bayelsa,Nembe,,,2325,0,68,84,57,34.1912,27.6786,40.7895,6.2,32.82,14.87,7.5,19.28,11.23,11.42
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Ogbia,South South,Bayelsa,Ogbia,,,2228,0,64,81,54,34.8125,27.5062,41.2593,6.24,31.98,13.99,6.98,18.25,10.65,10.83
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,2227,0,68,82,55,32.75,27.1585,40.4909,6.25,32.33,14.9,7.56,19.4,11.32,11.51
2019/2020,Female,all,Public,JSS,JSS2,,lga,Brass,South South,Bayelsa,Brass,,,1857,0,68,71,48,27.3088,26.1549,38.6875,6.32,28.15,14.99,7.91,19.53,11.42,11.59
2019/2020,Female,all,Public,JSS,JSS2,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,2034,0,68,75,50,29.9118,27.12,40.68,6.15,29.02,14.86,7.52,19.16,11.14,11.33
2019/2020,Female,all,Public,JSS,JSS2,,lga,Nembe,South South,Bayelsa,Nembe,,,1904,0,68,70,47,28.0,27.2,40.5106,6.12,26.9,14.85,7.55,19.08,11.09,11.27
2019/2020,Female,all,Public,JSS,JSS2,,lga,Ogbia,South South,Bayelsa,Ogbia,,,1829,0,60,68,45,30.4833,26.8971,40.6444,6.21,26.64,13.13,6.64,17.04,9.93,10.1
2019/2020,Female,all,Public,JSS,JSS2,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,1823,0,72,68,47,25.3194,26.8088,38.7872,6.21,26.43,15.83,8.35,20.42,11.9,12.07
2019/2020,Female,all,Public,JSS,JSS3,,lga,Brass,South South,Bayelsa,Brass,,,1480,0,64,57,40,23.125,25.9649,37.0,6.4,22.73,14.2,7.78,18.52,10.85,10.99
2019/2020,Female,all,Public,JSS,JSS3,,lga,Kolokuma/Opokuma,South South,Bayelsa,Kolokuma/Opokuma,,,1624,0,72,59,41,22.5556,27.5254,39.6098,6.09,22.46,15.75,8.18,20.12,11.68,11.85
2019/2020,Female,all,Public,JSS,JSS3,,lga,Nembe,South South,Bayelsa,Nembe,,,1520,0,64,57,39,23.75,26.6667,38.9744,6.23,22.25,14.07,7.39,18.19,10.61,10.77
2019/2020,Female,all,Public,JSS,JSS3,,lga,Ogbia,South South,Bayelsa,Ogbia,,,1461,0,64,56,38,22.8281,26.0893,38.4474,6.34,22.24,14.12,7.49,18.42,10.77,10.93
2019/2020,Female,all,Public,JSS,JSS3,,lga,Yenegoa,South South,Bayelsa,Yenegoa,,,1454,0,64,55,37,22.7188,26.4364,39.2973,6.26,21.62,14.07,7.33,18.26,10.66,10.82
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Brass,South South,Bayelsa,Brass,,,7545,0,120,317,203,62.875,23.8013,37.1675,8.38,172.68,16.28,14.53,42.94,26.41,26.83
