session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,1369,0,40,78,56,34.225,17.5513,24.4464,9.85,48.07,6.23,7.36,16.11,10.14,10.17
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Balanga,North East,Gombe,Balanga,,,586,3,24,34,24,24.4167,17.2353,24.4167,9.43,19.89,7.53,4.42,9.31,5.83,5.83
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Gombe,North East,Gombe,Gombe,,,673,3,28,39,27,24.0357,17.2564,24.9259,9.37,22.72,8.75,5.05,10.82,6.76,6.77
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Kaltungo,North East,Gombe,Kaltungo,,,669,3,24,40,30,27.875,16.725,22.3,10.02,24.73,7.68,4.84,9.77,6.16,6.15
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Nafada,North East,Gombe,Nafada,,,758,3,28,45,33,27.0714,16.8444,22.9697,9.87,27.46,8.91,5.49,11.26,7.09,7.08
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,726,3,28,43,30,25.9286,16.8837,24.2,9.7,25.96,8.83,5.21,11.12,6.99,7
2019/2020,Female,all,Private,SSS,SSS2,,lga,Balanga,North East,Gombe,Balanga,,,473,3,24,29,23,19.7083,16.3103,20.5652,9.86,17.3,7.74,5.25,9.59,6.04,6
2019/2020,Female,all,Private,SSS,SSS2,,lga,Gombe,North East,Gombe,Gombe,,,542,3,24,32,24,22.5833,16.9375,22.5833,9.58,18.79,7.62,4.78,9.4,5.89,5.88
2019/2020,Female,all,Private,SSS,SSS2,,lga,Kaltungo,North East,Gombe,Kaltungo,,,540,3,28,32,22,19.2857,16.875,24.5455,9.28,18.39,8.75,5.13,10.73,6.69,6.7
2019/2020,Female,all,Private,SSS,SSS2,,lga,Nafada,North East,Gombe,Nafada,,,614,3,28,37,27,21.9286,16.5946,22.7407,9.69,22.06,8.89,5.54,11.08,6.96,6.95
2019/2020,Female,all,Private,SSS,SSS2,,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,586,3,28,35,27,20.9286,16.7429,21.7037,9.64,20.53,8.94,5.81,11,6.9,6.87
2019/2020,Female,all,Private,SSS,SSS3,,lga,Balanga,North East,Gombe,Balanga,,,367,3,24,24,18,15.2917,15.2917,20.3889,10.2,14.89,7.79,5.3,9.87,6.24,6.21
2019/2020,Female,all,Private,SSS,SSS3,,lga,Gombe,North East,Gombe,Gombe,,,419,3,28,26,20,14.9643,16.1154,20.95,9.78,15.42,9,6.01,11.13,6.99,6.95
2019/2020,Female,all,Private,SSS,SSS3,,lga,Kaltungo,North East,Gombe,Kaltungo,,,418,2,28,27,21,14.9286,15.4815,19.9048,10.16,16.58,9.12,6.33,11.46,7.24,7.19
2019/2020,Female,all,Private,SSS,SSS3,,lga,Nafada,North East,Gombe,Nafada,,,476,3,28,30,22,17.0,15.8667,21.6364,9.84,18.03,8.97,5.82,11.2,7.04,7.02
2019/2020,Female,all,Private,SSS,SSS3,,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,455,3,28,29,21,16.25,15.6897,21.6667,9.91,17.6,8.98,5.82,11.27,7.1,7.07
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Balanga,North East,Gombe,Balanga,,,25,0,12,12,12,2.0833,2.0833,2.0833,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Gombe,North East,Gombe,Gombe,,,29,0,12,12,12,2.4167,2.4167,2.4167,27.95,11.52,6.29,10.08,9.42,6.59,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Kaltungo,North East,Gombe,Kaltungo,,,23,0,12,12,12,1.9167,1.9167,1.9167,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Nafada,North East,Gombe,Nafada,,,33,0,16,13,12,2.0625,2.5385,2.75,26.15,12.48,8.25,13.44,12.19,8.49,7.88
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,31,0,16,13,12,1.9375,2.3846,2.5833,26.99,12.48,8.32,13.44,12.36,8.63,8.02
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Balanga,North East,Gombe,Balanga,,,20,0,12,12,12,1.6667,1.6667,1.6667,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Gombe,North East,Gombe,Gombe,,,24,0,12,12,12,2.0,2.0,2.0,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Kaltungo,North East,Gombe,Kaltungo,,,20,0,12,12,12,1.6667,1.6667,1.6667,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Nafada,North East,Gombe,Nafada,,,27,0,16,12,12,1.6875,2.25,2.25,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,26,0,16,12,12,1.625,2.1667,2.1667,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Balanga,North East,Gombe,Balanga,,,15,0,12,12,12,1.25,1.25,1.25,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Gombe,North East,Gombe,Gombe,,,17,0,12,12,12,1.4167,1.4167,1.4167,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Kaltungo,North East,Gombe,Kaltungo,,,14,0,12,12,12,1.1667,1.1667,1.1667,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Nafada,North East,Gombe,Nafada,,,20,0,16,12,12,1.25,1.6667,1.6667,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,19,0,16,12,12,1.1875,1.5833,1.5833,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Balanga,North East,Gombe,Balanga,,,364,0,12,43,31,30.3333,8.4651,11.7419,16.12,41.28,2.34,4.6,7.2,4.8,4.71
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Gombe,North East,Gombe,Gombe,,,401,0,16,47,34,25.0625,8.5319,11.7941,16.11,45.12,3.11,6.1,9.6,6.4,6.28
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Kaltungo,North East,Gombe,Kaltungo,,,350,0,12,43,32,29.1667,8.1395,10.9375,16.35,41.28,2.42,4.94,7.26,4.85,4.74
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Nafada,North East,Gombe,Nafada,,,420,0,16,50,37,26.25,8.4,11.3514,16.23,48,3.17,6.34,9.64,6.44,6.3
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,409,0,16,48,35,25.5625,8.5208,11.6857,16.14,46.08,3.12,6.16,9.61,6.41,6.28
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Balanga,North East,Gombe,Balanga,,,282,0,12,36,26,23.5,7.8333,10.8462,16.38,34.56,2.43,4.98,7.27,4.86,4.74
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Gombe,North East,Gombe,Gombe,,,310,0,16,38,28,19.375,8.1579,11.0714,16.31,36.48,3.21,6.5,9.67,6.46,6.31
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Kaltungo,North East,Gombe,Kaltungo,,,274,0,12,34,25,22.8333,8.0588,10.96,16.34,32.64,2.42,4.93,7.26,4.85,4.74
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Nafada,North East,Gombe,Nafada,,,327,0,16,39,29,20.4375,8.3846,11.2759,16.25,37.44,3.18,6.39,9.65,6.44,6.3
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,317,0,16,37,26,19.8125,8.5676,12.1923,16.01,35.52,3.06,5.91,9.56,6.37,6.26
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Balanga,North East,Gombe,Balanga,,,155,0,12,23,17,12.9167,6.7391,9.1176,17,22.08,2.66,5.92,7.44,4.99,4.81
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Gombe,North East,Gombe,Gombe,,,170,0,16,23,17,10.625,7.3913,10.0,16.66,22.08,3.37,7.2,9.8,6.55,6.36
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Kaltungo,North East,Gombe,Kaltungo,,,149,0,12,20,14,12.4167,7.45,10.6429,16.44,19.2,2.45,5.07,7.29,4.87,4.75
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Nafada,North East,Gombe,Nafada,,,179,0,16,24,17,11.1875,7.4583,10.5294,16.47,23.04,3.29,6.84,9.73,6.5,6.34
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,174,0,20,24,18,8.7,7.25,9.6667,16.78,23.04,4.29,9.31,12.3,8.24,7.98
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Balanga,North East,Gombe,Balanga,,,2190,0,64,100,71,34.2188,21.9,30.8451,7.88,49.39,14.99,9.34,21.66,13.18,13.28
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Gombe,North East,Gombe,Gombe,,,2351,0,68,112,82,34.5735,20.9911,28.6707,8.28,57.85,16.21,10.67,23.87,14.64,14.72
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Kaltungo,North East,Gombe,Kaltungo,,,2108,0,64,99,70,32.9375,21.2929,30.1143,8.04,49.84,15.08,9.56,21.99,13.42,13.52
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Nafada,North East,Gombe,Nafada,,,2694,0,80,125,88,33.675,21.552,30.6136,7.98,62.5,18.79,11.76,27.32,16.65,16.78
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,2523,0,72,118,84,35.0417,21.3814,30.0357,8.12,60.03,17,10.79,24.92,15.23,15.34
2019/2020,Female,all,Public,JSS,JSS2,,lga,Balanga,North East,Gombe,Balanga,,,1799,0,60,82,59,29.9833,21.939,30.4915,7.69,39.24,14.01,8.85,19.89,12.05,12.13
2019/2020,Female,all,Public,JSS,JSS2,,lga,Gombe,North East,Gombe,Gombe,,,1930,0,68,93,66,28.3824,20.7527,29.2424,8.03,46.51,16.08,10.46,23.31,14.22,14.3
2019/2020,Female,all,Public,JSS,JSS2,,lga,Kaltungo,North East,Gombe,Kaltungo,,,1731,0,60,83,60,28.85,20.8554,28.85,8.04,41.44,14.22,9.36,20.57,12.55,12.61
2019/2020,Female,all,Public,JSS,JSS2,,lga,Nafada,North East,Gombe,Nafada,,,2212,0,76,105,75,29.1053,21.0667,29.4933,7.96,52,17.93,11.6,25.86,15.75,15.85
2019/2020,Female,all,Public,JSS,JSS2,,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,2069,0,76,98,71,27.2237,21.1122,29.1408,7.87,47.77,17.92,11.74,25.61,15.57,15.65
2019/2020,Female,all,Public,JSS,JSS3,,lga,Balanga,North East,Gombe,Balanga,,,1431,0,60,68,50,23.85,21.0441,28.62,7.75,32.44,14.15,9.43,19.95,12.1,12.14
2019/2020,Female,all,Public,JSS,JSS3,,lga,Gombe,North East,Gombe,Gombe,,,1539,0,68,76,54,22.6324,20.25,28.5,7.94,37.33,16.11,10.74,23.07,14.05,14.11
2019/2020,Female,all,Public,JSS,JSS3,,lga,Kaltungo,North East,Gombe,Kaltungo,,,1383,0,64,67,49,21.6094,20.6418,28.2245,7.81,32.21,15.14,10.2,21.42,13,13.05
2019/2020,Female,all,Public,JSS,JSS3,,lga,Nafada,North East,Gombe,Nafada,,,1764,0,72,84,60,24.5,21.0,29.4,7.76,40.35,16.92,11.02,24,14.56,14.63
2019/2020,Female,all,Public,JSS,JSS3,,lga,Yamaltu/Deba,North East,Gombe,Yamaltu/Deba,,,1650,0,76,79,57,21.7105,20.8861,28.9474,7.72,37.6,17.88,11.81,25.21,15.28,15.34
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Balanga,North East,Gombe,Balanga,,,7936,0,132,419,290,60.1212,18.9403,27.3655,10.48,282.26,20.44,21.71,56.26,35.74,36.03
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gombe,North East,Gombe,Gombe,,,7733,0,136,436,302,56.8603,17.7362,25.606,11,307.64,21.73,23.9,60.28,38.55,38.79
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Kaltungo,North East,Gombe,Kaltungo,,,7482,0,124,393,271,60.3387,19.0382,27.6089,10.43,263.72,19.14,20.21,52.67,33.44,33.72
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Nafada,North East,Gombe,Nafada,,,9277,0,160,496,345,57.9812,18.7036,26.8899,10.5,334.1,24.89,26.78,68.27,43.39,43.71
