session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Okigwe,South East,Imo,Okigwe,,,2747,0,48,194,112,57.2292,14.1598,24.5268,13.51,171.84,8.35,8.81,25.41,16.65,16.8
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Orlu,South East,Imo,Orlu,,,2571,0,40,182,105,64.275,14.1264,24.4857,14.05,168.4,7.07,7.35,21.92,14.43,14.56
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Owerri North,South East,Imo,Owerri North,,,2929,0,44,205,117,66.5682,14.2878,25.0342,14.04,190,7.73,7.91,24.11,15.87,16.03
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Owerri West,South East,Imo,Owerri West,,,2633,0,44,190,110,59.8409,13.8579,23.9364,14,174.65,7.8,8.27,24.02,15.8,15.94
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,1857,0,32,135,77,58.0312,13.7556,24.1169,13.95,123.68,5.65,5.97,17.41,11.45,11.55
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Okigwe,South East,Imo,Okigwe,,,2438,0,48,174,101,50.7917,14.0115,24.1386,13.2,149.76,8.3,8.95,24.87,16.26,16.38
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Orlu,South East,Imo,Orlu,,,2285,0,40,162,95,57.125,14.1049,24.0526,13.58,143.96,7,7.48,21.25,13.94,14.05
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Owerri North,South East,Imo,Owerri North,,,2602,0,52,183,105,50.0385,14.2186,24.781,12.93,154.48,8.87,9.44,26.49,17.28,17.42
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Owerri West,South East,Imo,Owerri West,,,2340,0,48,169,98,48.75,13.8462,23.8776,13.2,145.32,8.32,9.05,24.87,16.26,16.38
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,1670,0,36,120,69,46.3889,13.9167,24.2029,12.95,101.14,6.18,6.69,18.35,11.97,12.06
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Okigwe,South East,Imo,Okigwe,,,2193,0,44,157,91,49.8409,13.9682,24.0989,13.17,134.74,7.6,8.22,22.75,14.87,14.98
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Orlu,South East,Imo,Orlu,,,2052,0,40,147,84,51.3,13.9592,24.4286,13.26,127.4,6.91,7.37,20.82,13.62,13.73
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Owerri North,South East,Imo,Owerri North,,,2340,0,48,166,95,48.75,14.0964,24.6316,12.95,140.21,8.2,8.77,24.47,15.96,16.09
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Owerri West,South East,Imo,Owerri West,,,2100,0,44,153,89,47.7273,13.7255,23.5955,13.25,131.87,7.66,8.39,22.85,14.95,15.05
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,1526,0,32,111,64,47.6875,13.7477,23.8438,13.21,95.49,5.55,6.04,16.59,10.84,10.92
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Okigwe,South East,Imo,Okigwe,,,2002,0,44,142,82,45.5,14.0986,24.4146,12.72,117.46,7.48,8.11,22.09,14.38,14.49
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Orlu,South East,Imo,Orlu,,,1876,0,40,133,77,46.9,14.1053,24.3636,12.82,110.96,6.83,7.39,20.21,13.17,13.27
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Owerri North,South East,Imo,Owerri North,,,2139,0,52,150,86,41.1346,14.26,24.8721,12.26,119.23,8.69,9.41,25.28,16.39,16.51
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Owerri West,South East,Imo,Owerri West,,,1922,0,44,141,83,43.6818,13.6312,23.1566,13.05,119.23,7.64,8.55,22.55,14.72,14.81
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,1428,0,36,105,62,39.6667,13.6,23.0323,12.79,86.66,6.21,7.03,18.11,11.8,11.86
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Okigwe,South East,Imo,Okigwe,,,1876,0,44,135,78,42.6364,13.8963,24.0513,12.7,111.21,7.5,8.23,22.04,14.34,14.44
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Orlu,South East,Imo,Orlu,,,1756,0,40,126,73,43.9,13.9365,24.0548,12.76,104.36,6.83,7.48,20.12,13.1,13.19
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Owerri North,South East,Imo,Owerri North,,,2002,0,48,140,80,41.7083,14.3,25.025,12.26,111.39,8.01,8.63,23.34,15.13,15.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Owerri West,South East,Imo,Owerri West,,,1800,0,44,132,76,40.9091,13.6364,23.6842,12.81,109.56,7.55,8.36,22.19,14.46,14.55
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,1291,0,32,96,59,40.3438,13.4479,21.8814,13.05,80.49,5.63,6.58,16.36,10.68,10.72
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Okigwe,South East,Imo,Okigwe,,,1694,0,44,122,72,38.5,13.8852,23.5278,12.44,97.86,7.48,8.42,21.62,14.04,14.12
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Orlu,South East,Imo,Orlu,,,1591,0,48,115,67,33.1458,13.8348,23.7463,12.07,89.24,8.06,9.1,22.98,14.87,14.95
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Owerri North,South East,Imo,Owerri North,,,1809,0,52,127,75,34.7885,14.2441,24.12,11.86,96.82,8.64,9.7,24.54,15.84,15.93
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Owerri West,South East,Imo,Owerri West,,,1629,0,44,121,70,37.0227,13.4628,23.2714,12.69,99.11,7.55,8.51,21.99,14.31,14.39
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,846,3,32,63,37,26.4375,13.4286,22.8649,11.94,48.01,10.52,6.3,15.15,9.79,9.82
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Okigwe,South East,Imo,Okigwe,,,741,3,28,54,33,26.4643,13.7222,22.4545,11.75,40.28,9.2,5.61,13.07,8.42,8.44
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Orlu,South East,Imo,Orlu,,,873,3,36,63,38,24.25,13.8571,22.9737,11.45,45.78,11.74,7.05,16.44,10.57,10.6
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Owerri North,South East,Imo,Owerri North,,,774,3,32,57,34,24.1875,13.5789,22.7647,11.66,42.25,10.48,6.33,14.85,9.56,9.59
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Owerri West,South East,Imo,Owerri West,,,730,3,28,53,32,26.0714,13.7736,22.8125,11.65,39.27,9.17,5.52,12.98,8.36,8.39
2019/2020,Female,all,Private,SSS,SSS2,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,686,3,32,52,31,21.4375,13.1923,22.129,11.79,38.86,10.53,6.51,14.97,9.65,9.67
2019/2020,Female,all,Private,SSS,SSS2,,lga,Okigwe,South East,Imo,Okigwe,,,599,3,32,46,27,18.7188,13.0217,22.1852,11.71,34.1,10.52,6.49,14.88,9.59,9.6
2019/2020,Female,all,Private,SSS,SSS2,,lga,Orlu,South East,Imo,Orlu,,,703,3,36,52,31,19.5278,13.5192,22.6774,11.36,37.37,11.74,7.14,16.32,10.48,10.5
2019/2020,Female,all,Private,SSS,SSS2,,lga,Owerri North,South East,Imo,Owerri North,,,627,3,32,46,28,19.5938,13.6304,22.3929,11.31,32.8,10.44,6.43,14.44,9.26,9.28
2019/2020,Female,all,Private,SSS,SSS2,,lga,Owerri West,South East,Imo,Owerri West,,,591,3,28,44,26,21.1071,13.4318,22.7308,11.54,32.21,9.15,5.54,12.87,8.28,8.3
2019/2020,Female,all,Private,SSS,SSS3,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,529,3,32,41,25,16.5312,12.9024,21.16,11.7,30.16,10.58,6.81,14.85,9.57,9.56
2019/2020,Female,all,Private,SSS,SSS3,,lga,Okigwe,South East,Imo,Okigwe,,,464,3,28,38,24,16.5714,12.2105,19.3333,12.44,29.54,9.47,6.52,13.64,8.85,8.83
2019/2020,Female,all,Private,SSS,SSS3,,lga,Orlu,South East,Imo,Orlu,,,547,3,32,42,26,17.0938,13.0238,21.0385,11.66,30.74,10.58,6.84,14.8,9.53,9.53
2019/2020,Female,all,Private,SSS,SSS3,,lga,Owerri North,South East,Imo,Owerri North,,,484,3,28,37,23,17.2857,13.0811,21.0435,11.64,27,9.26,5.99,12.92,8.32,8.31
2019/2020,Female,all,Private,SSS,SSS3,,lga,Owerri West,South East,Imo,Owerri West,,,457,3,28,35,21,16.3214,13.0571,21.7619,11.52,25.4,9.2,5.79,12.83,8.25,8.26
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,35,0,16,15,13,2.1875,2.3333,2.6923,26.43,14.4,8.27,13.44,12.25,8.53,7.93
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Okigwe,South East,Imo,Okigwe,,,34,0,20,15,12,1.7,2.2667,2.8333,25.76,14.4,10.27,16.8,15.14,10.53,9.78
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Orlu,South East,Imo,Orlu,,,38,0,20,14,13,1.9,2.7143,2.9231,25.37,13.44,10.23,16.8,15.05,10.45,9.7
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Owerri North,South East,Imo,Owerri North,,,31,0,16,14,12,1.9375,2.2143,2.5833,26.99,13.44,8.32,13.44,12.36,8.63,8.02
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Owerri West,South East,Imo,Owerri West,,,36,0,20,15,12,1.8,2.4,3.0,25.06,14.4,10.2,16.8,14.97,10.38,9.64
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,30,0,16,13,12,1.875,2.3077,2.5,27.46,12.48,8.35,13.44,12.45,8.71,8.09
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Okigwe,South East,Imo,Okigwe,,,29,0,20,14,12,1.45,2.0714,2.4167,27.95,13.44,10.49,16.8,15.69,10.99,10.21
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Orlu,South East,Imo,Orlu,,,31,0,20,14,13,1.55,2.2143,2.3846,28,13.44,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Owerri North,South East,Imo,Owerri North,,,27,0,16,13,12,1.6875,2.0769,2.25,28,12.48,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Owerri West,South East,Imo,Owerri West,,,30,0,16,13,12,1.875,2.3077,2.5,27.46,12.48,8.35,13.44,12.45,8.71,8.09
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,22,0,16,13,12,1.375,1.6923,1.8333,28,12.48,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Okigwe,South East,Imo,Okigwe,,,21,0,20,12,12,1.05,1.75,1.75,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Orlu,South East,Imo,Orlu,,,24,0,20,13,12,1.2,1.8462,2.0,28,12.48,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Owerri North,South East,Imo,Owerri North,,,20,0,16,12,12,1.25,1.6667,1.6667,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Owerri West,South East,Imo,Owerri West,,,22,0,16,12,12,1.375,1.8333,1.8333,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,478,0,20,70,41,23.9,6.8286,11.6585,16.14,67.2,3.91,7.72,12.01,8.01,7.85
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Okigwe,South East,Imo,Okigwe,,,415,0,20,62,37,20.75,6.6935,11.2162,16.27,59.52,3.98,8.02,12.07,8.06,7.88
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Orlu,South East,Imo,Orlu,,,459,0,16,67,39,28.6875,6.8507,11.7692,16.11,64.32,3.11,6.12,9.6,6.4,6.28
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Owerri North,South East,Imo,Owerri North,,,473,0,20,69,41,23.65,6.8551,11.5366,16.18,66.24,3.93,7.8,12.03,8.03,7.86
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Owerri West,South East,Imo,Owerri West,,,486,0,20,70,42,24.3,6.9429,11.5714,16.17,67.2,3.92,7.78,12.02,8.02,7.86
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,372,0,24,56,34,15.5,6.6429,10.9412,16.35,53.76,4.84,9.87,14.53,9.7,9.47
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Okigwe,South East,Imo,Okigwe,,,320,0,20,48,28,16.0,6.6667,11.4286,16.21,46.08,3.95,7.87,12.04,8.04,7.87
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Orlu,South East,Imo,Orlu,,,356,0,20,53,33,17.8,6.717,10.7879,16.39,50.88,4.06,8.34,12.13,8.1,7.9
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Owerri North,South East,Imo,Owerri North,,,366,0,20,54,33,18.3,6.7778,11.0909,16.3,51.84,4.01,8.11,12.08,8.07,7.88
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Owerri West,South East,Imo,Owerri West,,,379,0,20,55,33,18.95,6.8909,11.4848,16.19,52.8,3.94,7.84,12.03,8.03,7.86
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,202,0,20,33,22,10.1,6.1212,9.1818,16.98,31.68,4.41,9.8,12.39,8.3,8.02
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Okigwe,South East,Imo,Okigwe,,,174,0,20,29,20,8.7,6.0,8.7,17.19,27.84,4.54,10.34,12.49,8.38,8.06
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Orlu,South East,Imo,Orlu,,,196,0,20,33,20,9.8,5.9394,9.8,16.73,31.68,4.26,9.18,12.28,8.22,7.97
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Owerri North,South East,Imo,Owerri North,,,201,0,20,34,22,10.05,5.9118,9.1364,17,32.64,4.42,9.85,12.4,8.31,8.02
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Owerri West,South East,Imo,Owerri West,,,207,0,20,32,21,10.35,6.4688,9.8571,16.71,30.72,4.25,9.13,12.27,8.21,7.97
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,3080,0,92,182,105,33.4783,16.9231,29.3333,9.88,115.73,22.6,14.11,37.4,23.57,23.8
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Okigwe,South East,Imo,Okigwe,,,2874,0,80,169,98,35.925,17.0059,29.3265,9.98,108.76,19.7,12.28,32.81,20.71,20.91
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Orlu,South East,Imo,Orlu,,,3146,0,88,181,103,35.75,17.3812,30.5437,9.73,113.83,21.45,12.97,35.39,22.25,22.5
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Owerri North,South East,Imo,Owerri North,,,2994,0,88,179,104,34.0227,16.7263,28.7885,10.03,115.6,21.74,13.76,36.23,22.88,23.09
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Owerri West,South East,Imo,Owerri West,,,3160,0,88,184,106,35.9091,17.1739,29.8113,9.87,117.24,21.57,13.28,35.79,22.55,22.78
2019/2020,Female,all,Public,JSS,JSS2,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,2526,0,92,151,88,27.4565,16.7285,28.7045,9.64,93.06,22.55,14.42,36.6,22.98,23.18
2019/2020,Female,all,Public,JSS,JSS2,,lga,Okigwe,South East,Imo,Okigwe,,,2359,0,84,140,81,28.0833,16.85,29.1235,9.59,86.05,20.54,12.98,33.32,20.91,21.1
2019/2020,Female,all,Public,JSS,JSS2,,lga,Orlu,South East,Imo,Orlu,,,2582,0,92,150,87,28.0652,17.2133,29.6782,9.39,90.23,22.35,13.95,35.88,22.45,22.66
2019/2020,Female,all,Public,JSS,JSS2,,lga,Owerri North,South East,Imo,Owerri North,,,2455,0,84,149,86,29.2262,16.4765,28.5465,9.88,94.43,20.71,13.24,34.12,21.5,21.69
2019/2020,Female,all,Public,JSS,JSS2,,lga,Owerri West,South East,Imo,Owerri West,,,2596,0,92,152,88,28.2174,17.0789,29.5,9.48,92.26,22.4,14.03,36.13,22.63,22.84
2019/2020,Female,all,Public,JSS,JSS3,,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,2015,0,92,121,71,21.9022,16.6529,28.3803,9.35,71.88,22.45,14.59,35.67,22.3,22.46
2019/2020,Female,all,Public,JSS,JSS3,,lga,Okigwe,South East,Imo,Okigwe,,,1878,0,84,113,66,22.3571,16.6195,28.4545,9.39,67.49,20.51,13.28,32.69,20.45,20.6
2019/2020,Female,all,Public,JSS,JSS3,,lga,Orlu,South East,Imo,Orlu,,,2057,0,92,120,70,22.3587,17.1417,29.3857,9.1,69.49,22.24,14.09,34.94,21.75,21.93
2019/2020,Female,all,Public,JSS,JSS3,,lga,Owerri North,South East,Imo,Owerri North,,,1959,0,84,119,70,23.3214,16.4622,27.9857,9.55,72.28,20.62,13.51,33.13,20.77,20.92
2019/2020,Female,all,Public,JSS,JSS3,,lga,Owerri West,South East,Imo,Owerri West,,,2070,0,88,122,71,23.5227,16.9672,29.1549,9.26,72.01,21.36,13.58,33.9,21.16,21.34
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Aboh-Mbaise,South East,Imo,Aboh-Mbaise,,,11212,0,192,779,438,58.3958,14.3928,25.5982,13.34,683.57,32.92,33.75,100.62,65.87,66.52
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Okigwe,South East,Imo,Okigwe,,,9410,0,152,649,365,61.9079,14.4992,25.7808,13.49,577.11,26.14,26.53,80.46,52.74,53.28
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Orlu,South East,Imo,Orlu,,,10375,0,176,721,404,58.9489,14.3897,25.6807,13.38,634.89,30.19,30.84,92.47,60.55,61.16
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Owerri North,South East,Imo,Owerri North,,,9493,0,172,683,384,55.1919,13.899,24.7214,13.58,608.82,29.91,31.31,91.46,59.98,60.53
