session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Jere,North East,Borno,Jere,,,981,0,32,60,44,30.6562,16.35,22.2955,10.39,38.71,8.25,6.46,13.43,8.51,8.51
2019/2020,Female,all,Private,JSS,JSS1,JSS1,lga,Maiduguri,North East,Borno,Maiduguri,,,832,0,20,52,38,41.6,16.0,21.8947,11.31,36.95,5.26,4.11,9.02,5.79,5.79
2019/2020,Female,all,Private,JSS,JSS2,,lga,Biu,North East,Borno,Biu,,,924,0,28,56,43,33.0,16.5,21.4884,10.52,36.4,7.28,5.86,11.85,7.53,7.51
2019/2020,Female,all,Private,JSS,JSS2,,lga,Chibok,North East,Borno,Chibok,,,812,0,28,50,38,29.0,16.24,21.3684,10.42,32.1,7.27,5.9,11.75,7.45,7.43
2019/2020,Female,all,Private,JSS,JSS2,,lga,Gwoza,North East,Borno,Gwoza,,,628,0,20,41,31,31.4,15.3171,20.2581,11.19,28.39,5.32,4.44,8.91,5.71,5.69
2019/2020,Female,all,Private,JSS,JSS2,,lga,Jere,North East,Borno,Jere,,,806,0,28,52,37,28.7857,15.5,21.7838,10.79,34.92,7.3,5.78,12.12,7.72,7.72
2019/2020,Female,all,Private,JSS,JSS2,,lga,Maiduguri,North East,Borno,Maiduguri,,,684,0,20,44,34,34.2,15.5455,20.1176,11.25,30.61,5.33,4.47,8.94,5.73,5.71
2019/2020,Female,all,Private,JSS,JSS3,,lga,Biu,North East,Borno,Biu,,,738,0,28,46,35,26.3571,16.0435,21.0857,10.38,29.32,7.28,5.98,11.7,7.42,7.39
2019/2020,Female,all,Private,JSS,JSS3,,lga,Chibok,North East,Borno,Chibok,,,642,0,32,40,30,20.0625,16.05,21.4,9.95,24.31,8.24,6.73,12.91,8.14,8.1
2019/2020,Female,all,Private,JSS,JSS3,,lga,Gwoza,North East,Borno,Gwoza,,,502,0,20,33,26,25.1,15.2121,19.3077,10.92,21.98,5.34,4.66,8.7,5.55,5.52
2019/2020,Female,all,Private,JSS,JSS3,,lga,Jere,North East,Borno,Jere,,,644,0,32,42,33,20.125,15.3333,19.5152,10.5,26.73,8.46,7.38,13.46,8.55,8.48
2019/2020,Female,all,Private,JSS,JSS3,,lga,Maiduguri,North East,Borno,Maiduguri,,,546,0,20,37,28,27.3,14.7568,19.5,11.34,25.82,5.37,4.62,8.99,5.77,5.74
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Biu,North East,Borno,Biu,,,2407,0,44,174,125,54.7045,13.8333,19.256,14.01,155.38,8.2,10.28,23.84,15.68,15.69
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Chibok,North East,Borno,Chibok,,,2159,0,36,148,106,59.9722,14.5878,20.3679,13.65,129.33,6.55,7.95,19.1,12.53,12.56
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gwoza,North East,Borno,Gwoza,,,2511,0,40,176,125,62.775,14.267,20.088,14.14,159.85,7.4,8.96,21.89,14.42,14.45
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Jere,North East,Borno,Jere,,,2829,0,48,196,140,58.9375,14.4337,20.2071,13.72,172.05,8.77,10.69,25.57,16.78,16.82
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Maiduguri,North East,Borno,Maiduguri,,,2547,0,44,179,127,57.8864,14.2291,20.0551,13.83,158.4,8.08,9.87,23.6,15.5,15.53
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Biu,North East,Borno,Biu,,,2142,0,44,154,109,48.6818,13.9091,19.6514,13.47,131.77,8.04,10.08,23.03,15.08,15.09
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Chibok,North East,Borno,Chibok,,,1918,0,32,134,96,59.9375,14.3134,19.9792,13.91,119.32,5.89,7.21,17.25,11.34,11.36
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Gwoza,North East,Borno,Gwoza,,,2227,0,40,157,113,55.675,14.1847,19.708,13.74,137.53,7.36,9.13,21.31,13.99,14
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Jere,North East,Borno,Jere,,,2516,0,44,174,125,57.1818,14.4598,20.128,13.58,150.88,8.02,9.84,23.22,15.23,15.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Maiduguri,North East,Borno,Maiduguri,,,2262,0,36,158,113,62.8333,14.3165,20.0177,14.11,143.06,6.66,8.09,19.66,12.94,12.97
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Biu,North East,Borno,Biu,,,1927,0,44,139,99,43.7955,13.8633,19.4646,13.17,115.65,7.99,10.17,22.56,14.74,14.73
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Chibok,North East,Borno,Chibok,,,1727,0,32,120,86,53.9688,14.3917,20.0814,13.41,102.54,5.81,7.17,16.7,10.94,10.95
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Gwoza,North East,Borno,Gwoza,,,2008,0,44,142,101,45.6364,14.1408,19.8812,13.04,117.22,7.92,9.96,22.38,14.61,14.61
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Jere,North East,Borno,Jere,,,2260,0,44,157,111,51.3636,14.3949,20.3604,13.2,132,7.91,9.72,22.66,14.81,14.83
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Maiduguri,North East,Borno,Maiduguri,,,2033,0,44,145,103,46.2045,14.0207,19.7379,13.19,121.16,7.97,10.03,22.61,14.77,14.77
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Biu,North East,Borno,Biu,,,1761,0,40,128,93,44.025,13.7578,18.9355,13.32,107.48,7.35,9.51,20.7,13.54,13.52
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Chibok,North East,Borno,Chibok,,,1574,0,40,111,80,39.35,14.1802,19.675,12.57,87.68,7.13,9.15,19.7,12.8,12.78
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Gwoza,North East,Borno,Gwoza,,,1831,0,40,129,92,45.775,14.1938,19.9022,13,106.18,7.19,9.04,20.3,13.25,13.24
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Jere,North East,Borno,Jere,,,2067,0,48,144,104,43.0625,14.3542,19.875,12.69,115.16,8.56,10.87,23.84,15.51,15.5
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Maiduguri,North East,Borno,Maiduguri,,,1860,0,44,133,94,42.2727,13.985,19.7872,12.93,108.61,7.91,10.01,22.21,14.48,14.47
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Biu,North East,Borno,Biu,,,1647,0,44,121,88,37.4318,13.6116,18.7159,12.97,98.29,8.03,10.58,22.22,14.49,14.45
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Chibok,North East,Borno,Chibok,,,1474,0,32,103,75,46.0625,14.3107,19.6533,12.96,84.24,5.77,7.33,16.18,10.55,10.54
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Gwoza,North East,Borno,Gwoza,,,1715,0,40,121,87,42.875,14.1736,19.7126,12.83,97.88,7.18,9.13,20.05,13.06,13.05
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Jere,North East,Borno,Jere,,,1934,0,44,136,96,43.9545,14.2206,20.1458,12.83,110.43,7.85,9.83,22.08,14.38,14.38
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Maiduguri,North East,Borno,Maiduguri,,,1744,0,40,125,89,43.6,13.952,19.5955,13.07,103.21,7.23,9.19,20.38,13.3,13.29
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Biu,North East,Borno,Biu,,,1490,0,40,109,79,37.25,13.6697,18.8608,12.9,88.06,7.27,9.54,20.11,13.1,13.07
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Chibok,North East,Borno,Chibok,,,1336,0,36,93,66,37.1111,14.3656,20.2424,12.22,71.43,6.31,8,17.32,11.21,11.2
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Gwoza,North East,Borno,Gwoza,,,1552,0,44,110,79,35.2727,14.1091,19.6456,12.33,84.95,7.79,10.08,21.3,13.81,13.78
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Jere,North East,Borno,Jere,,,1750,0,48,123,89,36.4583,14.2276,19.6629,12.33,94.96,8.5,10.99,23.23,15.06,15.03
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Maiduguri,North East,Borno,Maiduguri,,,1572,0,44,113,82,35.7273,13.9115,19.1707,12.56,88.78,7.89,10.33,21.63,14.05,14.01
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Biu,North East,Borno,Biu,,,927,3,40,67,48,23.175,13.8358,19.3125,11.68,48.37,13.38,9.32,18.45,11.88,11.83
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Chibok,North East,Borno,Chibok,,,843,3,32,60,44,26.3438,14.05,19.1591,11.78,43.67,10.73,7.52,14.86,9.58,9.53
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Gwoza,North East,Borno,Gwoza,,,738,3,28,54,39,26.3571,13.6667,18.9231,12.08,40.41,9.45,6.66,13.29,8.59,8.55
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Jere,North East,Borno,Jere,,,820,3,32,59,44,25.625,13.8983,18.6364,11.89,43.18,10.79,7.73,14.96,9.65,9.6
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Maiduguri,North East,Borno,Maiduguri,,,798,3,28,56,42,28.5,14.25,19.0,11.81,40.82,9.41,6.63,13.03,8.4,8.36
2019/2020,Female,all,Private,SSS,SSS2,,lga,Biu,North East,Borno,Biu,,,746,3,32,54,39,23.3125,13.8148,19.1282,11.73,39.08,10.73,7.53,14.8,9.53,9.49
2019/2020,Female,all,Private,SSS,SSS2,,lga,Chibok,North East,Borno,Chibok,,,679,3,32,50,38,21.2188,13.58,17.8684,11.87,36.23,10.86,8.06,14.91,9.62,9.54
2019/2020,Female,all,Private,SSS,SSS2,,lga,Gwoza,North East,Borno,Gwoza,,,597,3,28,45,34,21.3214,13.2667,17.5588,12.15,33.41,9.56,7.18,13.3,8.61,8.53
2019/2020,Female,all,Private,SSS,SSS2,,lga,Jere,North East,Borno,Jere,,,661,3,32,48,36,20.6562,13.7708,18.3611,11.64,34.16,10.78,7.84,14.67,9.44,9.37
2019/2020,Female,all,Private,SSS,SSS2,,lga,Maiduguri,North East,Borno,Maiduguri,,,643,3,28,46,34,22.9643,13.9783,18.9118,11.61,32.82,9.39,6.66,12.83,8.25,8.2
2019/2020,Female,all,Private,SSS,SSS3,,lga,Biu,North East,Borno,Biu,,,582,3,36,43,33,16.1667,13.5349,17.6364,11.55,30.06,12.18,9.19,16.36,10.52,10.41
2019/2020,Female,all,Private,SSS,SSS3,,lga,Chibok,North East,Borno,Chibok,,,529,3,32,39,29,16.5312,13.5641,18.2414,11.49,27.29,10.76,7.89,14.5,9.32,9.24
2019/2020,Female,all,Private,SSS,SSS3,,lga,Gwoza,North East,Borno,Gwoza,,,464,3,28,36,28,16.5714,12.8889,16.5714,12.19,26.51,9.66,7.6,13.3,8.61,8.51
2019/2020,Female,all,Private,SSS,SSS3,,lga,Jere,North East,Borno,Jere,,,516,3,28,38,28,18.4286,13.5789,18.4286,11.6,26.96,9.42,6.84,12.81,8.24,8.18
2019/2020,Female,all,Private,SSS,SSS3,,lga,Maiduguri,North East,Borno,Maiduguri,,,498,3,28,38,30,17.7857,13.1053,16.6,12.11,27.79,9.64,7.59,13.23,8.55,8.46
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Biu,North East,Borno,Biu,,,32,0,20,14,12,1.6,2.2857,2.6667,26.56,13.44,10.35,16.8,15.34,10.7,9.94
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Chibok,North East,Borno,Chibok,,,27,0,20,14,12,1.35,1.9286,2.25,28,13.44,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Gwoza,North East,Borno,Gwoza,,,23,0,12,12,12,1.9167,1.9167,1.9167,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Jere,North East,Borno,Jere,,,31,0,16,13,12,1.9375,2.3846,2.5833,26.99,12.48,8.32,13.44,12.36,8.63,8.02
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Maiduguri,North East,Borno,Maiduguri,,,27,0,12,13,12,2.25,2.0769,2.25,28,12.48,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Biu,North East,Borno,Biu,,,28,0,20,14,12,1.4,2.0,2.3333,28,13.44,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Chibok,North East,Borno,Chibok,,,24,0,20,12,12,1.2,2.0,2.0,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Gwoza,North East,Borno,Gwoza,,,20,0,12,12,12,1.6667,1.6667,1.6667,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Jere,North East,Borno,Jere,,,26,0,16,13,12,1.625,2.0,2.1667,28,12.48,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Maiduguri,North East,Borno,Maiduguri,,,23,0,12,12,12,1.9167,1.9167,1.9167,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Biu,North East,Borno,Biu,,,20,0,20,12,12,1.0,1.6667,1.6667,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Chibok,North East,Borno,Chibok,,,17,0,20,12,12,0.85,1.4167,1.4167,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Gwoza,North East,Borno,Gwoza,,,15,0,12,12,12,1.25,1.25,1.25,28,11.52,6.3,10.08,9.42,6.6,6.13
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Jere,North East,Borno,Jere,,,19,0,16,12,12,1.1875,1.5833,1.5833,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Maiduguri,North East,Borno,Maiduguri,,,18,0,16,12,12,1.125,1.5,1.5,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Biu,North East,Borno,Biu,,,486,0,28,73,52,17.3571,6.6575,9.3462,16.91,70.08,6.12,13.48,17.3,11.59,11.21
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Chibok,North East,Borno,Chibok,,,423,0,20,61,44,21.15,6.9344,9.6136,16.8,58.56,4.3,9.36,12.31,8.24,7.98
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Gwoza,North East,Borno,Gwoza,,,353,0,20,52,39,17.65,6.7885,9.0513,17.03,49.92,4.44,9.94,12.41,8.32,8.03
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Jere,North East,Borno,Jere,,,388,0,16,57,43,24.25,6.807,9.0233,17.05,54.72,3.56,7.98,9.94,6.66,6.43
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Maiduguri,North East,Borno,Maiduguri,,,391,0,16,58,42,24.4375,6.7414,9.3095,16.92,55.68,3.5,7.73,9.89,6.63,6.41
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Biu,North East,Borno,Biu,,,379,0,24,58,43,15.7917,6.5345,8.814,17.14,55.68,5.41,12.25,14.95,10.03,9.66
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Chibok,North East,Borno,Chibok,,,331,0,20,49,37,16.55,6.7551,8.9459,17.08,47.04,4.47,10.06,12.43,8.34,8.04
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Gwoza,North East,Borno,Gwoza,,,275,0,16,44,33,17.1875,6.25,8.3333,17.38,42.24,3.72,8.64,10.05,6.75,6.48
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Jere,North East,Borno,Jere,,,301,0,16,45,34,18.8125,6.6889,8.8529,17.12,43.2,3.6,8.13,9.96,6.68,6.44
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Maiduguri,North East,Borno,Maiduguri,,,305,0,20,47,35,15.25,6.4894,8.7143,17.19,45.12,4.54,10.33,12.48,8.38,8.06
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Biu,North East,Borno,Biu,,,207,0,24,35,27,8.625,5.9143,7.6667,17.75,33.6,5.85,14.09,15.28,10.29,9.81
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Chibok,North East,Borno,Chibok,,,180,0,20,29,23,9.0,6.2069,7.8261,17.66,27.84,4.82,11.5,12.69,8.54,8.16
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Gwoza,North East,Borno,Gwoza,,,150,0,16,25,19,9.375,6.0,7.8947,17.62,24,3.83,9.12,10.14,6.82,6.52
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Jere,North East,Borno,Jere,,,165,0,16,27,20,10.3125,6.1111,8.25,17.42,25.92,3.74,8.73,10.07,6.77,6.49
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Maiduguri,North East,Borno,Maiduguri,,,165,0,20,28,22,8.25,5.8929,7.5,17.86,26.88,4.94,12,12.78,8.61,8.2
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Biu,North East,Borno,Biu,,,3108,0,88,179,127,35.3182,17.3631,24.4724,10.01,112.36,22.21,16.18,35.91,22.66,22.72
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Chibok,North East,Borno,Chibok,,,2449,0,68,141,100,36.0147,17.3688,24.49,10.04,88.9,17.18,12.49,27.84,17.58,17.62
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Gwoza,North East,Borno,Gwoza,,,2403,0,64,142,102,37.5469,16.9225,23.5588,10.42,92.86,16.38,12.22,26.99,17.13,17.16
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Jere,North East,Borno,Jere,,,2514,0,72,145,104,34.9167,17.3379,24.1731,10.01,90.9,18.21,13.4,29.39,18.54,18.58
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Maiduguri,North East,Borno,Maiduguri,,,2627,0,76,153,108,34.5658,17.1699,24.3241,10.07,96.62,19.22,14.06,31.17,19.68,19.73
2019/2020,Female,all,Public,JSS,JSS2,,lga,Biu,North East,Borno,Biu,,,2553,0,92,149,106,27.75,17.1342,24.0849,9.69,89.84,23.13,17.19,36.53,22.94,22.96
2019/2020,Female,all,Public,JSS,JSS2,,lga,Chibok,North East,Borno,Chibok,,,2009,0,64,117,85,31.3906,17.1709,23.6353,9.92,72.26,16.21,12.19,25.89,16.32,16.33
2019/2020,Female,all,Public,JSS,JSS2,,lga,Gwoza,North East,Borno,Gwoza,,,1977,0,72,116,83,27.4583,17.0431,23.8193,9.74,70.17,18.15,13.6,28.68,18.02,18.03
2019/2020,Female,all,Public,JSS,JSS2,,lga,Jere,North East,Borno,Jere,,,2065,0,64,119,86,32.2656,17.3529,24.0116,9.86,73.17,16.15,11.99,25.77,16.23,16.25
2019/2020,Female,all,Public,JSS,JSS2,,lga,Maiduguri,North East,Borno,Maiduguri,,,2157,0,80,126,91,26.9625,17.119,23.7033,9.68,75.61,20.16,15.19,31.7,19.9,19.9
2019/2020,Female,all,Public,JSS,JSS3,,lga,Biu,North East,Borno,Biu,,,2033,0,88,120,87,23.1023,16.9417,23.3678,9.55,70.71,22.17,16.95,34.46,21.6,21.58
2019/2020,Female,all,Public,JSS,JSS3,,lga,Chibok,North East,Borno,Chibok,,,1604,0,68,95,69,23.5882,16.8842,23.2464,9.62,56.37,17.16,13.16,26.77,16.79,16.78
2019/2020,Female,all,Public,JSS,JSS3,,lga,Gwoza,North East,Borno,Gwoza,,,1574,0,68,96,68,23.1471,16.3958,23.1471,9.84,58.47,17.25,13.22,27.29,17.17,17.16
2019/2020,Female,all,Public,JSS,JSS3,,lga,Jere,North East,Borno,Jere,,,1645,0,64,97,70,25.7031,16.9588,23.5,9.69,58.21,16.15,12.26,25.38,15.94,15.93
2019/2020,Female,all,Public,JSS,JSS3,,lga,Maiduguri,North East,Borno,Maiduguri,,,1721,0,72,101,73,23.9028,17.0396,23.5753,9.54,59.53,18.11,13.74,28.18,17.66,17.65
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Biu,North East,Borno,Biu,,,11676,0,196,784,553,59.5714,14.8929,21.1139,13.32,669.5,35.05,41.77,101.87,66.65,66.85
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Chibok,North East,Borno,Chibok,,,9218,0,148,630,443,62.2838,14.6317,20.8081,13.74,556.35,26.87,32.01,79.03,51.89,52.05
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gwoza,North East,Borno,Gwoza,,,7689,0,132,549,386,58.25,14.0055,19.9197,14.06,494.64,24.43,29.82,71.82,47.27,47.36
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Jere,North East,Borno,Jere,,,8796,0,140,595,418,62.8286,14.7832,21.0431,13.64,521.71,25.28,29.94,74.28,48.73,48.9
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Maiduguri,North East,Borno,Maiduguri,,,9151,0,148,616,432,61.8311,14.8555,21.1829,13.5,534.39,26.58,31.44,77.84,51.01,51.18
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Biu,North East,Borno,Biu,,,10370,0,180,697,492,57.6111,14.878,21.0772,13.2,588.91,32.09,38.43,92.8,60.65,60.82
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Chibok,North East,Borno,Chibok,,,8186,0,144,560,393,56.8472,14.6179,20.8295,13.37,479.38,25.87,31.11,75.06,49.13,49.25
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Gwoza,North East,Borno,Gwoza,,,6828,0,128,489,343,53.3438,13.9632,19.9067,13.74,429.03,23.49,28.93,68.23,44.79,44.85
