session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Etsako West,South South,Edo,Etsako West,,,1899,0,40,89,48,47.475,21.3371,39.5625
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Oredo,South South,Edo,Oredo,,,3501,0,80,164,92,43.7625,21.3476,38.0543
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Owan East,South South,Edo,Owan East,,,2175,0,48,101,55,45.3125,21.5347,39.5455
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Esan Central,South South,Edo,Esan Central,,,2054,0,48,99,54,42.7917,20.7475,38.037
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Etsako West,South South,Edo,Etsako West,,,1779,0,44,83,47,40.4318,21.4337,37.8511
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Oredo,South South,Edo,Oredo,,,3276,0,80,155,85,40.95,21.1355,38.5412
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Owan East,South South,Edo,Owan East,,,2035,0,48,94,51,42.3958,21.6489,39.902
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Esan Central,South South,Edo,Esan Central,,,1861,0,48,91,50,38.7708,20.4505,37.22
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Etsako West,South South,Edo,Etsako West,,,1610,0,44,76,44,36.5909,21.1842,36.5909
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Oredo,South South,Edo,Oredo,,,2961,0,80,140,80,37.0125,21.15,37.0125
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Owan East,South South,Edo,Owan East,,,1841,0,48,85,46,38.3542,21.6588,40.0217
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Esan Central,South South,Edo,Esan Central,,,751,3,28,37,24,26.8214,20.2973,31.2917
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Etsako West,South South,Edo,Etsako West,,,799,3,36,39,24,22.1944,20.4872,33.2917
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Oredo,South South,Edo,Oredo,,,1959,6,76,91,54,25.7763,21.5275,36.2778
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Owan East,South South,Edo,Owan East,,,841,3,32,42,26,26.2812,20.0238,32.3462
2019/2020,Female,all,Private,SSS,SSS2,,lga,Esan Central,South South,Edo,Esan Central,,,605,3,28,32,20,21.6071,18.9062,30.25
2019/2020,Female,all,Private,SSS,SSS2,,lga,Etsako West,South South,Edo,Etsako West,,,645,3,32,34,21,20.1562,18.9706,30.7143
2019/2020,Female,all,Private,SSS,SSS2,,lga,Oredo,South South,Edo,Oredo,,,1586,6,80,74,44,19.825,21.4324,36.0455
2019/2020,Female,all,Private,SSS,SSS2,,lga,Owan East,South South,Edo,Owan East,,,681,3,32,35,22,21.2812,19.4571,30.9545
2019/2020,Female,all,Private,SSS,SSS3,,lga,Esan Central,South South,Edo,Esan Central,,,470,2,36,24,16,13.0556,19.5833,29.375
2019/2020,Female,all,Private,SSS,SSS3,,lga,Etsako West,South South,Edo,Etsako West,,,502,3,32,27,18,15.6875,18.5926,27.8889
2019/2020,Female,all,Private,SSS,SSS3,,lga,Oredo,South South,Edo,Oredo,,,1226,6,84,59,40,14.5952,20.7797,30.65
2019/2020,Female,all,Private,SSS,SSS3,,lga,Owan East,South South,Edo,Owan East,,,527,3,40,29,20,13.175,18.1724,26.35
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Esan Central,South South,Edo,Esan Central,,,34,0,20,12,12,1.7,2.8333,2.8333
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Etsako West,South South,Edo,Etsako West,,,33,0,20,12,12,1.65,2.75,2.75
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Oredo,South South,Edo,Oredo,,,69,0,40,24,24,1.725,2.875,2.875
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Owan East,South South,Edo,Owan East,,,36,0,20,12,12,1.8,3.0,3.0
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Esan Central,South South,Edo,Esan Central,,,30,0,20,12,12,1.5,2.5,2.5
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Etsako West,South South,Edo,Etsako West,,,28,0,20,12,12,1.4,2.3333,2.3333
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Oredo,South South,Edo,Oredo,,,58,0,44,24,24,1.3182,2.4167,2.4167
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Owan East,South South,Edo,Owan East,,,29,0,20,12,12,1.45,2.4167,2.4167
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Esan Central,South South,Edo,Esan Central,,,22,0,20,12,12,1.1,1.8333,1.8333
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Etsako West,South South,Edo,Etsako West,,,20,0,20,12,12,1.0,1.6667,1.6667
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Oredo,South South,Edo,Oredo,,,43,0,40,24,24,1.075,1.7917,1.7917
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Owan East,South South,Edo,Owan East,,,21,0,20,12,12,1.05,1.75,1.75
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Esan Central,South South,Edo,Esan Central,,,443,0,20,44,26,22.15,10.0682,17.0385
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Etsako West,South South,Edo,Etsako West,,,469,0,20,44,27,23.45,10.6591,17.3704
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Oredo,South South,Edo,Oredo,,,971,0,48,95,58,20.2292,10.2211,16.7414
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Owan East,South South,Edo,Owan East,,,430,0,16,43,27,26.875,10.0,15.9259
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Esan Central,South South,Edo,Esan Central,,,345,0,20,36,23,17.25,9.5833,15.0
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Etsako West,South South,Edo,Etsako West,,,366,0,20,36,23,18.3,10.1667,15.913
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Oredo,South South,Edo,Oredo,,,756,0,52,77,47,14.5385,9.8182,16.0851
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Owan East,South South,Edo,Owan East,,,334,0,20,34,22,16.7,9.8235,15.1818
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Esan Central,South South,Edo,Esan Central,,,190,0,20,23,16,9.5,8.2609,11.875
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Etsako West,South South,Edo,Etsako West,,,200,0,20,22,15,10.0,9.0909,13.3333
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Oredo,South South,Edo,Oredo,,,414,0,44,48,33,9.4091,8.625,12.5455
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Owan East,South South,Edo,Owan East,,,185,0,16,22,15,11.5625,8.4091,12.3333
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Esan Central,South South,Edo,Esan Central,,,2853,0,88,110,60,32.4205,25.9364,47.55
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Etsako West,South South,Edo,Etsako West,,,2741,0,84,108,59,32.631,25.3796,46.4576
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Oredo,South South,Edo,Oredo,,,6240,0,172,233,126,36.2791,26.7811,49.5238
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Owan East,South South,Edo,Owan East,,,2629,0,80,104,56,32.8625,25.2788,46.9464
2019/2020,Female,all,Public,JSS,JSS2,,lga,Esan Central,South South,Edo,Esan Central,,,2341,0,84,90,50,27.869,26.0111,46.82
2019/2020,Female,all,Public,JSS,JSS2,,lga,Etsako West,South South,Edo,Etsako West,,,2252,0,84,90,50,26.8095,25.0222,45.04
2019/2020,Female,all,Public,JSS,JSS2,,lga,Oredo,South South,Edo,Oredo,,,5129,0,176,193,106,29.142,26.5751,48.3868
2019/2020,Female,all,Public,JSS,JSS2,,lga,Owan East,South South,Edo,Owan East,,,2159,0,80,87,48,26.9875,24.8161,44.9792
2019/2020,Female,all,Public,JSS,JSS3,,lga,Esan Central,South South,Edo,Esan Central,,,1868,0,88,73,41,21.2273,25.589,45.561
2019/2020,Female,all,Public,JSS,JSS3,,lga,Etsako West,South South,Edo,Etsako West,,,1797,0,84,71,41,21.3929,25.3099,43.8293
2019/2020,Female,all,Public,JSS,JSS3,,lga,Oredo,South South,Edo,Oredo,,,4083,0,180,157,88,22.6833,26.0064,46.3977
2019/2020,Female,all,Public,JSS,JSS3,,lga,Owan East,South South,Edo,Owan East,,,1719,0,80,70,39,21.4875,24.5571,44.0769
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Esan Central,South South,Edo,Esan Central,,,9344,0,140,423,213,66.7429,22.0898,43.8685
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Etsako West,South South,Edo,Etsako West,,,9647,0,156,429,217,61.8397,22.4872,44.4562
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Oredo,South South,Edo,Oredo,,,21489,0,344,969,490,62.468,22.1765,43.8551
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Owan East,South South,Edo,Owan East,,,9544,0,156,423,214,61.1795,22.5626,44.5981
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Esan Central,South South,Edo,Esan Central,,,8297,0,152,373,190,54.5855,22.244,43.6684
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Etsako West,South South,Edo,Etsako West,,,8566,0,148,381,192,57.8784,22.4829,44.6146
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Oredo,South South,Edo,Oredo,,,19083,0,352,862,435,54.2131,22.1381,43.869
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Owan East,South South,Edo,Owan East,,,8475,0,144,377,192,58.8542,22.4801,44.1406
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Esan Central,South South,Edo,Esan Central,,,7460,0,156,338,172,47.8205,22.071,43.3721
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Etsako West,South South,Edo,Etsako West,,,7703,0,144,343,174,53.4931,22.4577,44.2701
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Oredo,South South,Edo,Oredo,,,17156,0,356,775,392,48.191,22.1368,43.7653
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Owan East,South South,Edo,Owan East,,,7620,0,152,339,172,50.1316,22.4779,44.3023
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Esan Central,South South,Edo,Esan Central,,,6818,0,148,306,156,46.0676,22.281,43.7051
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Etsako West,South South,Edo,Etsako West,,,7041,0,160,312,160,44.0062,22.5673,44.0062
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Oredo,South South,Edo,Oredo,,,15683,0,336,707,359,46.6756,22.1825,43.6852
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Owan East,South South,Edo,Owan East,,,6964,0,148,310,159,47.0541,22.4645,43.7987
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Esan Central,South South,Edo,Esan Central,,,6383,0,136,288,149,46.9338,22.1632,42.8389
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Etsako West,South South,Edo,Etsako West,,,6591,0,144,292,148,45.7708,22.5719,44.5338
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Oredo,South South,Edo,Oredo,,,14682,0,340,661,337,43.1824,22.2118,43.5668
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Owan East,South South,Edo,Owan East,,,6523,0,152,290,149,42.9145,22.4931,43.7785
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Esan Central,South South,Edo,Esan Central,,,5772,0,144,259,135,40.0833,22.2857,42.7556
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Etsako West,South South,Edo,Etsako West,,,5959,0,152,266,137,39.2039,22.4023,43.4964
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Oredo,South South,Edo,Oredo,,,13276,0,340,598,304,39.0471,22.2007,43.6711
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Owan East,South South,Edo,Owan East,,,5897,0,152,262,135,38.7961,22.5076,43.6815
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Esan Central,South South,Edo,Esan Central,,,1750,3,64,80,46,27.3438,21.875,38.0435
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Etsako West,South South,Edo,Etsako West,,,1700,3,68,75,42,25.0,22.6667,40.4762
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Oredo,South South,Edo,Oredo,,,3424,6,136,156,87,25.1765,21.9487,39.3563
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Owan East,South South,Edo,Owan East,,,1680,3,64,73,41,26.25,23.0137,40.9756
2019/2020,Female,all,Public,SSS,SSS2,,lga,Esan Central,South South,Edo,Esan Central,,,1411,3,76,66,38,18.5658,21.3788,37.1316
2019/2020,Female,all,Public,SSS,SSS2,,lga,Etsako West,South South,Edo,Etsako West,,,1373,3,72,61,35,19.0694,22.5082,39.2286
2019/2020,Female,all,Public,SSS,SSS2,,lga,Oredo,South South,Edo,Oredo,,,2755,6,140,128,73,19.6786,21.5234,37.7397
2019/2020,Female,all,Public,SSS,SSS2,,lga,Owan East,South South,Edo,Owan East,,,1352,3,68,62,36,19.8824,21.8065,37.5556
2019/2020,Female,all,Public,SSS,SSS3,,lga,Esan Central,South South,Edo,Esan Central,,,1094,3,76,53,30,14.3947,20.6415,36.4667
2019/2020,Female,all,Public,SSS,SSS3,,lga,Etsako West,South South,Edo,Etsako West,,,1065,3,64,50,29,16.6406,21.3,36.7241
2019/2020,Female,all,Public,SSS,SSS3,,lga,Oredo,South South,Edo,Oredo,,,2144,6,144,101,59,14.8889,21.2277,36.339
2019/2020,Female,all,Public,SSS,SSS3,,lga,Owan East,South South,Edo,Owan East,,,1048,3,68,48,29,15.4118,21.8333,36.1379
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,lga,Esan Central,South South,Edo,Esan Central,,,39,0,20,13,12,1.95,3.0,3.25
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,lga,Etsako West,South South,Edo,Etsako West,,,40,0,20,12,12,2.0,3.3333,3.3333
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,lga,Oredo,South South,Edo,Oredo,,,89,0,52,26,24,1.7115,3.4231,3.7083
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,lga,Owan East,South South,Edo,Owan East,,,38,0,24,13,12,1.5833,2.9231,3.1667
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,lga,Esan Central,South South,Edo,Esan Central,,,32,0,20,12,12,1.6,2.6667,2.6667
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,lga,Etsako West,South South,Edo,Etsako West,,,34,0,20,12,12,1.7,2.8333,2.8333
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,lga,Oredo,South South,Edo,Oredo,,,74,0,52,25,24,1.4231,2.96,3.0833
2019/2020,Female,all,Public,Vocational,Vocational Year 2,,lga,Owan East,South South,Edo,Owan East,,,32,0,24,12,12,1.3333,2.6667,2.6667
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,lga,Esan Central,South South,Edo,Esan Central,,,24,0,20,12,12,1.2,2.0,2.0
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,lga,Etsako West,South South,Edo,Etsako West,,,26,0,24,12,12,1.0833,2.1667,2.1667
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,lga,Oredo,South South,Edo,Oredo,,,56,0,52,24,24,1.0769,2.3333,2.3333
2019/2020,Female,all,Public,Vocational,Vocational Year 3,,lga,Owan East,South South,Edo,Owan East,,,24,0,20,12,12,1.2,2.0,2.0
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Esan Central,South South,Edo,Esan Central,,,6,0,12,32,20,0.5,0.1875,0.3
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Etsako West,South South,Edo,Etsako West,,,6,0,12,29,20,0.5,0.2069,0.3
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Oredo,South South,Edo,Oredo,,,16,0,28,64,42,0.5714,0.25,0.381
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Owan East,South South,Edo,Owan East,,,7,0,12,34,22,0.5833,0.2059,0.3182
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Esan Central,South South,Edo,Esan Central,,,5,0,12,25,17,0.4167,0.2,0.2941
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Etsako West,South South,Edo,Etsako West,,,5,0,12,25,17,0.4167,0.2,0.2941
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Oredo,South South,Edo,Oredo,,,12,0,28,52,34,0.4286,0.2308,0.3529
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Owan East,South South,Edo,Owan East,,,6,0,16,28,18,0.375,0.2143,0.3333
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Esan Central,South South,Edo,Esan Central,,,3,0,12,17,12,0.25,0.1765,0.25
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Etsako West,South South,Edo,Etsako West,,,3,0,12,15,12,0.25,0.2,0.25
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Oredo,South South,Edo,Oredo,,,7,0,28,33,25,0.25,0.2121,0.28
2019/2020,Female,disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Owan East,South South,Edo,Owan East,,,3,0,16,18,13,0.1875,0.1667,0.2308
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,lga,Esan Central,South South,Edo,Esan Central,,,19,0,24,36,22,0.7917,0.5278,0.8636
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,lga,Etsako West,South South,Edo,Etsako West,,,18,0,20,35,22,0.9,0.5143,0.8182
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,lga,Oredo,South South,Edo,Oredo,,,42,0,52,70,43,0.8077,0.6,0.9767
2019/2020,Female,disabled,Private,JSS,JSS1,JSS1,lga,Owan East,South South,Edo,Owan East,,,25,0,32,41,25,0.7812,0.6098,1.0
2019/2020,Female,disabled,Private,JSS,JSS2,,lga,Esan Central,South South,Edo,Esan Central,,,14,0,28,31,20,0.5,0.4516,0.7
2019/2020,Female,disabled,Private,JSS,JSS2,,lga,Etsako West,South South,Edo,Etsako West,,,12,0,24,29,19,0.5,0.4138,0.6316
2019/2020,Female,disabled,Private,JSS,JSS2,,lga,Oredo,South South,Edo,Oredo,,,31,0,56,61,41,0.5536,0.5082,0.7561
2019/2020,Female,disabled,Private,JSS,JSS2,,lga,Owan East,South South,Edo,Owan East,,,18,0,32,33,22,0.5625,0.5455,0.8182
2019/2020,Female,disabled,Private,JSS,JSS3,,lga,Esan Central,South South,Edo,Esan Central,,,14,0,24,26,18,0.5833,0.5385,0.7778
2019/2020,Female,disabled,Private,JSS,JSS3,,lga,Etsako West,South South,Edo,Etsako West,,,12,0,20,23,16,0.6,0.5217,0.75
2019/2020,Female,disabled,Private,JSS,JSS3,,lga,Oredo,South South,Edo,Oredo,,,26,0,56,52,34,0.4643,0.5,0.7647
2019/2020,Female,disabled,Private,JSS,JSS3,,lga,Owan East,South South,Edo,Owan East,,,18,0,32,27,17,0.5625,0.6667,1.0588
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Esan Central,South South,Edo,Esan Central,,,76,0,48,142,75,1.5833,0.5352,1.0133
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Etsako West,South South,Edo,Etsako West,,,79,0,40,120,64,1.975,0.6583,1.2344
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Oredo,South South,Edo,Oredo,,,138,0,80,221,120,1.725,0.6244,1.15
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,lga,Owan East,South South,Edo,Owan East,,,85,0,44,135,72,1.9318,0.6296,1.1806
2019/2020,Female,disabled,Private,Pre-Primary/Primary,Primary 2,,lga,Esan Central,South South,Edo,Esan Central,,,69,0,52,126,67,1.3269,0.5476,1.0299
