session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Eleme,South South,Rivers,Eleme,,,2173,0,36,100,73,60.3611,21.73,29.7671
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,2425,0,48,111,79,50.5208,21.8468,30.6962
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Okrika,South South,Rivers,Okrika,,,2521,0,48,117,85,52.5208,21.547,29.6588
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,3039,0,60,140,101,50.65,21.7071,30.0891
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Bonny,South South,Rivers,Bonny,,,2921,0,64,135,98,45.6406,21.637,29.8061
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Eleme,South South,Rivers,Eleme,,,1954,0,40,89,65,48.85,21.9551,30.0615
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,2180,0,48,100,74,45.4167,21.8,29.4595
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Okrika,South South,Rivers,Okrika,,,2267,0,52,105,78,43.5962,21.5905,29.0641
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,2732,0,60,127,92,45.5333,21.5118,29.6957
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Bonny,South South,Rivers,Bonny,,,2672,0,64,123,89,41.75,21.7236,30.0225
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Eleme,South South,Rivers,Eleme,,,1787,0,36,83,61,49.6389,21.5301,29.2951
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,1992,0,44,92,68,45.2727,21.6522,29.2941
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Okrika,South South,Rivers,Okrika,,,2074,0,52,97,71,39.8846,21.3814,29.2113
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,2498,0,60,117,86,41.6333,21.3504,29.0465
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Bonny,South South,Rivers,Bonny,,,2502,0,64,116,85,39.0938,21.569,29.4353
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Eleme,South South,Rivers,Eleme,,,1673,0,36,78,59,46.4722,21.4487,28.3559
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,1865,0,48,86,64,38.8542,21.686,29.1406
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Okrika,South South,Rivers,Okrika,,,1943,0,48,91,66,40.4792,21.3516,29.4394
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,2337,0,60,110,80,38.95,21.2455,29.2125
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Bonny,South South,Rivers,Bonny,,,2264,0,68,106,78,33.2941,21.3585,29.0256
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Eleme,South South,Rivers,Eleme,,,1509,0,40,70,52,37.725,21.5571,29.0192
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,1684,0,44,78,56,38.2727,21.5897,30.0714
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Okrika,South South,Rivers,Okrika,,,1756,0,44,83,61,39.9091,21.1566,28.7869
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,2114,0,60,100,73,35.2333,21.14,28.9589
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Bonny,South South,Rivers,Bonny,,,1045,3,40,48,36,26.125,21.7708,29.0278
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Eleme,South South,Rivers,Eleme,,,804,3,36,40,32,22.3333,20.1,25.125
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,778,3,32,38,30,24.3125,20.4737,25.9333
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Okrika,South South,Rivers,Okrika,,,924,3,36,44,32,25.6667,21.0,28.875
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,1123,3,40,53,40,28.075,21.1887,28.075
2019/2020,Female,all,Private,SSS,SSS2,,lga,Bonny,South South,Rivers,Bonny,,,848,3,44,40,30,19.2727,21.2,28.2667
2019/2020,Female,all,Private,SSS,SSS2,,lga,Eleme,South South,Rivers,Eleme,,,648,3,28,33,25,23.1429,19.6364,25.92
2019/2020,Female,all,Private,SSS,SSS2,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,628,3,28,33,25,22.4286,19.0303,25.12
2019/2020,Female,all,Private,SSS,SSS2,,lga,Okrika,South South,Rivers,Okrika,,,748,3,36,37,30,20.7778,20.2162,24.9333
2019/2020,Female,all,Private,SSS,SSS2,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,908,3,44,45,33,20.6364,20.1778,27.5152
2019/2020,Female,all,Private,SSS,SSS3,,lga,Bonny,South South,Rivers,Bonny,,,656,3,36,33,27,18.2222,19.8788,24.2963
2019/2020,Female,all,Private,SSS,SSS3,,lga,Eleme,South South,Rivers,Eleme,,,506,3,28,28,22,18.0714,18.0714,23.0
2019/2020,Female,all,Private,SSS,SSS3,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,491,3,28,26,20,17.5357,18.8846,24.55
2019/2020,Female,all,Private,SSS,SSS3,,lga,Okrika,South South,Rivers,Okrika,,,582,3,36,30,24,16.1667,19.4,24.25
2019/2020,Female,all,Private,SSS,SSS3,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,700,3,48,36,29,14.5833,19.4444,24.1379
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Bonny,South South,Rivers,Bonny,,,37,0,20,12,12,1.85,3.0833,3.0833
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Eleme,South South,Rivers,Eleme,,,33,0,16,12,12,2.0625,2.75,2.75
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,32,0,16,12,12,2.0,2.6667,2.6667
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Okrika,South South,Rivers,Okrika,,,38,0,20,13,12,1.9,2.9231,3.1667
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,44,0,24,12,12,1.8333,3.6667,3.6667
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Bonny,South South,Rivers,Bonny,,,31,0,24,12,12,1.2917,2.5833,2.5833
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Eleme,South South,Rivers,Eleme,,,27,0,16,12,12,1.6875,2.25,2.25
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,28,0,16,12,12,1.75,2.3333,2.3333
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Okrika,South South,Rivers,Okrika,,,34,0,20,12,12,1.7,2.8333,2.8333
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,38,0,24,12,12,1.5833,3.1667,3.1667
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Bonny,South South,Rivers,Bonny,,,24,0,20,12,12,1.2,2.0,2.0
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Eleme,South South,Rivers,Eleme,,,20,0,16,12,12,1.25,1.6667,1.6667
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,20,0,16,12,12,1.25,1.6667,1.6667
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Okrika,South South,Rivers,Okrika,,,23,0,20,12,12,1.15,1.9167,1.9167
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,27,0,24,12,12,1.125,2.25,2.25
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Bonny,South South,Rivers,Bonny,,,555,0,24,54,39,23.125,10.2778,14.2308
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Eleme,South South,Rivers,Eleme,,,429,0,16,42,31,26.8125,10.2143,13.8387
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,471,0,24,46,35,19.625,10.2391,13.4571
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Okrika,South South,Rivers,Okrika,,,535,0,24,53,41,22.2917,10.0943,13.0488
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,602,0,28,58,43,21.5,10.3793,14.0
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Bonny,South South,Rivers,Bonny,,,432,0,24,44,34,18.0,9.8182,12.7059
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Eleme,South South,Rivers,Eleme,,,334,0,16,34,27,20.875,9.8235,12.3704
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,366,0,24,37,29,15.25,9.8919,12.6207
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Okrika,South South,Rivers,Okrika,,,417,0,28,42,31,14.8929,9.9286,13.4516
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,469,0,24,47,35,19.5417,9.9787,13.4
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Bonny,South South,Rivers,Bonny,,,238,0,24,27,21,9.9167,8.8148,11.3333
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Eleme,South South,Rivers,Eleme,,,182,0,16,23,17,11.375,7.913,10.7059
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,199,0,24,23,17,8.2917,8.6522,11.7059
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Okrika,South South,Rivers,Okrika,,,229,0,28,25,19,8.1786,9.16,12.0526
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,259,0,28,30,24,9.25,8.6333,10.7917
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Bonny,South South,Rivers,Bonny,,,3771,0,112,139,101,33.6696,27.1295,37.3366
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Eleme,South South,Rivers,Eleme,,,2828,0,84,107,79,33.6667,26.4299,35.7975
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,3029,0,88,116,84,34.4205,26.1121,36.0595
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Okrika,South South,Rivers,Okrika,,,3476,0,100,133,96,34.76,26.1353,36.2083
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,3665,0,108,140,101,33.9352,26.1786,36.2871
2019/2020,Female,all,Public,JSS,JSS2,,lga,Bonny,South South,Rivers,Bonny,,,3099,0,108,115,85,28.6944,26.9478,36.4588
2019/2020,Female,all,Public,JSS,JSS2,,lga,Eleme,South South,Rivers,Eleme,,,2321,0,88,89,65,26.375,26.0787,35.7077
2019/2020,Female,all,Public,JSS,JSS2,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,2487,0,88,96,71,28.2614,25.9062,35.0282
2019/2020,Female,all,Public,JSS,JSS2,,lga,Okrika,South South,Rivers,Okrika,,,2854,0,104,110,80,27.4423,25.9455,35.675
2019/2020,Female,all,Public,JSS,JSS2,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,3011,0,104,116,84,28.9519,25.9569,35.8452
2019/2020,Female,all,Public,JSS,JSS3,,lga,Bonny,South South,Rivers,Bonny,,,2471,0,108,91,67,22.8796,27.1538,36.8806
2019/2020,Female,all,Public,JSS,JSS3,,lga,Eleme,South South,Rivers,Eleme,,,1850,0,76,72,53,24.3421,25.6944,34.9057
2019/2020,Female,all,Public,JSS,JSS3,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,1981,0,92,78,58,21.5326,25.3974,34.1552
2019/2020,Female,all,Public,JSS,JSS3,,lga,Okrika,South South,Rivers,Okrika,,,2275,0,100,90,66,22.75,25.2778,34.4697
2019/2020,Female,all,Public,JSS,JSS3,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,2402,0,104,95,69,23.0962,25.2842,34.8116
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Bonny,South South,Rivers,Bonny,,,11082,0,196,516,365,56.5408,21.4767,30.3616
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Eleme,South South,Rivers,Eleme,,,9804,0,168,434,306,58.3571,22.5899,32.0392
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,10243,0,164,446,314,62.4573,22.9664,32.621
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Okrika,South South,Rivers,Okrika,,,12115,0,204,535,377,59.3873,22.6449,32.1353
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,12295,0,212,545,387,57.9953,22.5596,31.77
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Bonny,South South,Rivers,Bonny,,,9841,0,192,458,323,51.2552,21.4869,30.4675
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Eleme,South South,Rivers,Eleme,,,8706,0,168,385,272,51.8214,22.613,32.0074
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,9096,0,172,397,280,52.8837,22.9118,32.4857
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Okrika,South South,Rivers,Okrika,,,10757,0,204,473,333,52.7304,22.7421,32.3033
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,10917,0,200,483,341,54.585,22.6025,32.0147
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Bonny,South South,Rivers,Bonny,,,8851,0,188,412,290,47.0798,21.483,30.5207
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Eleme,South South,Rivers,Eleme,,,7829,0,172,347,244,45.5174,22.562,32.0861
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,8181,0,168,355,251,48.6964,23.0451,32.5936
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Okrika,South South,Rivers,Okrika,,,9675,0,200,427,301,48.375,22.6581,32.1429
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,9815,0,204,437,309,48.1127,22.46,31.7638
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Bonny,South South,Rivers,Bonny,,,8090,0,200,377,267,40.45,21.4589,30.2996
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Eleme,South South,Rivers,Eleme,,,7156,0,164,317,224,43.6341,22.5741,31.9464
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,7472,0,164,324,231,45.561,23.0617,32.3463
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Okrika,South South,Rivers,Okrika,,,8838,0,204,391,277,43.3235,22.6036,31.9061
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,8970,0,200,398,281,44.85,22.5377,31.9217
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Bonny,South South,Rivers,Bonny,,,7572,0,196,352,249,38.6327,21.5114,30.4096
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Eleme,South South,Rivers,Eleme,,,6700,0,168,298,211,39.881,22.4832,31.7536
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,6997,0,172,303,217,40.6802,23.0924,32.2442
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Okrika,South South,Rivers,Okrika,,,8279,0,212,367,260,39.0519,22.5586,31.8423
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,8401,0,200,374,263,42.005,22.4626,31.943
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Bonny,South South,Rivers,Bonny,,,6848,0,204,319,227,33.5686,21.4671,30.1674
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Eleme,South South,Rivers,Eleme,,,6058,0,172,268,192,35.2209,22.6045,31.5521
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,6327,0,180,273,196,35.15,23.1758,32.2806
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Okrika,South South,Rivers,Okrika,,,7482,0,196,332,235,38.1735,22.5361,31.8383
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,7594,0,208,338,238,36.5096,22.4675,31.9076
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Bonny,South South,Rivers,Bonny,,,2131,3,80,91,65,26.6375,23.4176,32.7846
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Eleme,South South,Rivers,Eleme,,,1651,3,68,74,54,24.2794,22.3108,30.5741
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,1770,3,72,80,59,24.5833,22.125,30.0
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Okrika,South South,Rivers,Okrika,,,2127,3,76,92,67,27.9868,23.1196,31.7463
2019/2020,Female,all,Public,SSS,SSS1,SSS1,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,2044,3,84,90,66,24.3333,22.7111,30.9697
2019/2020,Female,all,Public,SSS,SSS2,,lga,Bonny,South South,Rivers,Bonny,,,1714,3,76,76,56,22.5526,22.5526,30.6071
2019/2020,Female,all,Public,SSS,SSS2,,lga,Eleme,South South,Rivers,Eleme,,,1330,3,64,61,45,20.7812,21.8033,29.5556
2019/2020,Female,all,Public,SSS,SSS2,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,1425,3,68,65,47,20.9559,21.9231,30.3191
2019/2020,Female,all,Public,SSS,SSS2,,lga,Okrika,South South,Rivers,Okrika,,,1713,3,80,76,56,21.4125,22.5395,30.5893
2019/2020,Female,all,Public,SSS,SSS2,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,1649,3,72,73,53,22.9028,22.589,31.1132
2019/2020,Female,all,Public,SSS,SSS3,,lga,Bonny,South South,Rivers,Bonny,,,1334,3,76,58,44,17.5526,23.0,30.3182
2019/2020,Female,all,Public,SSS,SSS3,,lga,Eleme,South South,Rivers,Eleme,,,1037,3,60,49,36,17.2833,21.1633,28.8056
2019/2020,Female,all,Public,SSS,SSS3,,lga,Obio/Akpor,South South,Rivers,Obio/Akpor,,,1108,3,68,52,38,16.2941,21.3077,29.1579
2019/2020,Female,all,Public,SSS,SSS3,,lga,Okrika,South South,Rivers,Okrika,,,1329,3,84,59,45,15.8214,22.5254,29.5333
2019/2020,Female,all,Public,SSS,SSS3,,lga,Port-Harcourt,South South,Rivers,Port-Harcourt,,,1281,3,84,58,43,15.25,22.0862,29.7907
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,lga,Bonny,South South,Rivers,Bonny,,,53,0,28,15,12,1.8929,3.5333,4.4167
2019/2020,Female,all,Public,Vocational,Vocational Year 1,,lga,Eleme,South South,Rivers,Eleme,,,41,0,20,14,12,2.05,2.9286,3.4167
