session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Mashi,North West,Katsina,Mashi,,,745,3,32,49,28,23.2812,15.2041,26.6071,10.29,32.22,10.08,5.41,13.42,8.51,8.56
2019/2020,Female,all,Private,SSS,SSS2,,lga,Daura,North West,Katsina,Daura,,,657,3,32,43,25,20.5312,15.2791,26.28,10.08,27.55,10.06,5.48,13.18,8.33,8.38
2019/2020,Female,all,Private,SSS,SSS2,,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,844,3,36,54,31,23.4444,15.6296,27.2258,10.03,34.58,11.26,5.95,14.79,9.34,9.4
2019/2020,Female,all,Private,SSS,SSS2,,lga,Funtua,North West,Katsina,Funtua,,,652,3,32,43,26,20.375,15.1628,25.0769,10.21,27.73,10.13,5.74,13.29,8.41,8.45
2019/2020,Female,all,Private,SSS,SSS2,,lga,Katsina,North West,Katsina,Katsina,,,726,3,36,48,28,20.1667,15.125,25.9286,10.17,30.98,11.35,6.25,14.93,9.44,9.49
2019/2020,Female,all,Private,SSS,SSS2,,lga,Mashi,North West,Katsina,Mashi,,,604,3,28,41,25,21.5714,14.7317,24.16,10.6,27.46,8.96,5.22,11.99,7.63,7.65
2019/2020,Female,all,Private,SSS,SSS3,,lga,Daura,North West,Katsina,Daura,,,510,3,32,36,24,15.9375,14.1667,21.25,10.76,24,10.42,6.78,13.81,8.8,8.78
2019/2020,Female,all,Private,SSS,SSS3,,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,656,3,36,44,26,18.2222,14.9091,25.2308,10.2,28.38,11.39,6.42,14.95,9.46,9.5
2019/2020,Female,all,Private,SSS,SSS3,,lga,Funtua,North West,Katsina,Funtua,,,508,3,32,35,22,15.875,14.5143,23.0909,10.4,22.77,10.26,6.24,13.47,8.54,8.55
2019/2020,Female,all,Private,SSS,SSS3,,lga,Katsina,North West,Katsina,Katsina,,,562,3,40,39,25,14.05,14.4103,22.48,10.49,25.49,12.88,8.01,16.93,10.75,10.75
2019/2020,Female,all,Private,SSS,SSS3,,lga,Mashi,North West,Katsina,Mashi,,,465,3,32,34,22,14.5312,13.6765,21.1364,11.01,23.26,10.47,6.81,14.08,9,8.98
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Daura,North West,Katsina,Daura,,,36,0,24,14,12,1.5,2.5714,3.0,25.06,13.44,12.24,20.16,17.96,12.46,11.56
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,38,0,24,15,12,1.5833,2.5333,3.1667,24.42,14.4,12.17,20.16,17.77,12.3,11.41
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Funtua,North West,Katsina,Funtua,,,33,0,16,13,12,2.0625,2.5385,2.75,26.15,12.48,8.25,13.44,12.19,8.49,7.88
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Katsina,North West,Katsina,Katsina,,,34,0,20,13,12,1.7,2.6154,2.8333,25.76,12.48,10.27,16.8,15.14,10.53,9.78
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Mashi,North West,Katsina,Mashi,,,35,0,16,13,12,2.1875,2.6923,2.9167,25.4,12.48,8.19,13.44,12.04,8.36,7.76
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Daura,North West,Katsina,Daura,,,31,0,24,13,12,1.2917,2.3846,2.5833,26.99,12.48,12.47,20.16,18.54,12.94,12.03
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,32,0,24,14,12,1.3333,2.2857,2.6667,26.56,13.44,12.42,20.16,18.41,12.83,11.92
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Funtua,North West,Katsina,Funtua,,,28,0,20,12,12,1.4,2.3333,2.3333,28,11.52,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Katsina,North West,Katsina,Katsina,,,29,0,16,13,12,1.8125,2.2308,2.4167,27.95,12.48,8.39,13.44,12.55,8.79,8.17
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Mashi,North West,Katsina,Mashi,,,28,0,20,13,12,1.4,2.1538,2.3333,28,12.48,10.5,16.8,15.7,11,10.22
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Daura,North West,Katsina,Daura,,,22,0,24,12,12,0.9167,1.8333,1.8333,28,11.52,12.6,20.16,18.84,13.2,12.27
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,24,0,24,12,12,1.0,2.0,2.0,28,11.52,12.6,20.16,18.84,13.2,12.27
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Funtua,North West,Katsina,Funtua,,,21,0,16,12,12,1.3125,1.75,1.75,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Katsina,North West,Katsina,Katsina,,,22,0,16,12,12,1.375,1.8333,1.8333,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Mashi,North West,Katsina,Mashi,,,22,0,16,12,12,1.375,1.8333,1.8333,28,11.52,8.4,13.44,12.56,8.8,8.18
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Daura,North West,Katsina,Daura,,,514,0,24,66,37,21.4167,7.7879,13.8919,15.65,63.36,4.33,7.77,14.15,9.41,9.3
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,560,0,24,72,40,23.3333,7.7778,14.0,15.63,69.12,4.32,7.71,14.14,9.4,9.3
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Funtua,North West,Katsina,Funtua,,,408,0,20,57,33,20.4,7.1579,12.3636,15.97,54.72,3.8,7.28,11.93,7.95,7.82
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Katsina,North West,Katsina,Katsina,,,500,0,20,66,37,25.0,7.5758,13.5135,15.72,63.36,3.66,6.66,11.82,7.87,7.77
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Mashi,North West,Katsina,Mashi,,,491,0,20,66,37,24.55,7.4394,13.2703,15.77,63.36,3.69,6.78,11.84,7.89,7.78
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Daura,North West,Katsina,Daura,,,400,0,24,51,30,16.6667,7.8431,13.3333,15.76,48.96,4.41,8.1,14.21,9.46,9.33
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,436,0,24,56,32,18.1667,7.7857,13.625,15.7,53.76,4.37,7.93,14.18,9.43,9.32
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Funtua,North West,Katsina,Funtua,,,318,0,20,45,27,15.9,7.0667,11.7778,16.11,43.2,3.89,7.64,12,8,7.85
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Katsina,North West,Katsina,Katsina,,,389,0,20,52,31,19.45,7.4808,12.5484,15.92,49.92,3.78,7.17,11.92,7.94,7.81
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Mashi,North West,Katsina,Mashi,,,382,0,20,52,30,19.1,7.3462,12.7333,15.88,49.92,3.75,7.07,11.9,7.92,7.8
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Daura,North West,Katsina,Daura,,,220,0,24,33,21,9.1667,6.6667,10.4762,16.49,31.68,4.94,10.31,14.6,9.76,9.51
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,239,0,24,34,21,9.9583,7.0294,11.381,16.22,32.64,4.75,9.49,14.46,9.65,9.44
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Funtua,North West,Katsina,Funtua,,,174,0,16,27,18,10.875,6.4444,9.6667,16.78,25.92,3.43,7.45,9.84,6.59,6.38
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Katsina,North West,Katsina,Katsina,,,212,0,24,32,20,8.8333,6.625,10.6,16.45,30.72,4.91,10.19,14.58,9.75,9.5
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Mashi,North West,Katsina,Mashi,,,209,0,20,31,20,10.45,6.7419,10.45,16.5,29.76,4.12,8.61,12.17,8.14,7.92
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Daura,North West,Katsina,Daura,,,2990,0,84,153,85,35.5952,19.5425,35.1765,8.62,85.49,19.68,10.75,30.71,18.97,19.25
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,3422,0,96,174,96,35.6458,19.6667,35.6458,8.56,96.64,22.43,12.12,34.92,21.55,21.87
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Funtua,North West,Katsina,Funtua,,,2812,0,76,140,77,37.0,20.0857,36.5195,8.45,76.85,17.67,9.36,27.37,16.86,17.12
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Katsina,North West,Katsina,Katsina,,,3200,0,88,164,91,36.3636,19.5122,35.1648,8.67,92.26,20.64,11.26,32.34,19.99,20.29
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Mashi,North West,Katsina,Mashi,,,3352,0,88,165,90,38.0909,20.3152,37.2444,8.4,90.21,20.4,10.63,31.57,19.42,19.74
2019/2020,Female,all,Public,JSS,JSS2,,lga,Daura,North West,Katsina,Daura,,,2456,0,84,127,71,29.2381,19.3386,34.5915,8.38,68.58,19.62,10.93,30.01,18.45,18.7
2019/2020,Female,all,Public,JSS,JSS2,,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,2809,0,92,145,80,30.5326,19.3724,35.1125,8.42,78.89,21.47,11.79,33.01,20.32,20.6
2019/2020,Female,all,Public,JSS,JSS2,,lga,Funtua,North West,Katsina,Funtua,,,2308,0,72,117,65,32.0556,19.7265,35.5077,8.36,63.19,16.76,9.12,25.68,15.79,16.01
2019/2020,Female,all,Public,JSS,JSS2,,lga,Katsina,North West,Katsina,Katsina,,,2627,0,88,137,77,29.8523,19.1752,34.1169,8.49,74.94,20.63,11.61,31.75,19.57,19.83
2019/2020,Female,all,Public,JSS,JSS2,,lga,Mashi,North West,Katsina,Mashi,,,2750,0,92,137,77,29.8913,20.073,35.7143,8.12,71.61,21.29,11.59,32.05,19.61,19.89
2019/2020,Female,all,Public,JSS,JSS3,,lga,Daura,North West,Katsina,Daura,,,1959,0,80,104,59,24.4875,18.8365,33.2034,8.37,55.69,18.76,10.84,28.49,17.51,17.72
2019/2020,Female,all,Public,JSS,JSS3,,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,2241,0,96,115,65,23.3438,19.487,34.4769,8.02,59.02,22.26,12.53,33.09,20.2,20.46
2019/2020,Female,all,Public,JSS,JSS3,,lga,Funtua,North West,Katsina,Funtua,,,1835,0,76,94,54,24.1447,19.5213,33.9815,8.07,48.45,17.66,10.06,26.3,16.07,16.27
2019/2020,Female,all,Public,JSS,JSS3,,lga,Katsina,North West,Katsina,Katsina,,,2094,0,84,110,62,24.9286,19.0364,33.7742,8.3,58.48,19.63,11.19,29.72,18.24,18.47
2019/2020,Female,all,Public,JSS,JSS3,,lga,Mashi,North West,Katsina,Mashi,,,2194,0,88,110,62,24.9318,19.9455,35.3871,7.92,55.81,20.29,11.19,30.04,18.3,18.55
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Daura,North West,Katsina,Daura,,,10851,0,192,664,355,56.5156,16.3419,30.5662,11.57,507.44,30.12,28.27,89.41,57.56,58.34
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Dutsin Ma,North West,Katsina,Dutsin Ma,,,11305,0,188,709,378,60.133,15.945,29.9074,12.09,567.38,30.1,28.29,90.84,58.8,59.58
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Funtua,North West,Katsina,Funtua,,,9147,0,152,547,293,60.1776,16.7221,31.2184,11.53,417.5,23.73,21.91,70.63,45.46,46.09
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Katsina,North West,Katsina,Katsina,,,10487,0,180,651,350,58.2611,16.1091,29.9629,11.86,509.98,28.6,27.03,85.54,55.24,55.96
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Mashi,North West,Katsina,Mashi,,,10157,0,168,619,332,60.4583,16.4087,30.5934,11.77,482.28,26.52,24.71,79.41,51.23,51.93
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Daura,North West,Katsina,Daura,,,9637,0,176,591,317,54.7557,16.3063,30.4006,11.49,447.85,27.57,26.05,81.45,52.39,53.08
