session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,SSS,SSS3,,lga,Jalingo,North East,Taraba,Jalingo,,,470,2,32,24,8,14.6875,19.5833,58.75,7.44,12.05,9.03,2.45,10.56,6.37,6.56
2019/2020,Female,all,Private,SSS,SSS3,,lga,Sardauna,North East,Taraba,Sardauna,,,506,2,32,26,10,15.8125,19.4615,50.6,7.58,13.13,9.13,2.85,10.67,6.46,6.62
2019/2020,Female,all,Private,SSS,SSS3,,lga,Wukari,North East,Taraba,Wukari,,,504,3,32,26,10,15.75,19.3846,50.4,7.6,13.17,9.14,2.86,10.69,6.48,6.64
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,34,0,20,12,0,1.7,2.8333,0.0,14.11,11.52,6.28,2.65,11.1,7.31,7.45
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Donga,North East,Taraba,Donga,,,29,0,16,12,0,1.8125,2.4167,0.0,14.3,11.52,5.11,2.48,8.95,5.9,5.99
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Jalingo,North East,Taraba,Jalingo,,,32,0,20,12,0,1.6,2.6667,0.0,14.18,11.52,6.32,2.81,11.13,7.34,7.46
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Sardauna,North East,Taraba,Sardauna,,,30,0,20,12,0,1.5,2.5,0.0,14.26,11.52,6.36,3,11.16,7.36,7.48
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Wukari,North East,Taraba,Wukari,,,32,0,20,12,0,1.6,2.6667,0.0,14.18,11.52,6.32,2.81,11.13,7.34,7.46
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,29,0,20,12,0,1.45,2.4167,0.0,14.3,11.52,6.39,3.1,11.18,7.38,7.48
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Donga,North East,Taraba,Donga,,,24,0,16,12,0,1.5,2.0,0.0,14.56,11.52,5.23,3,9.04,5.97,6.03
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Jalingo,North East,Taraba,Jalingo,,,27,0,20,12,0,1.35,2.25,0.0,14.39,11.52,6.44,3.33,11.22,7.41,7.5
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Sardauna,North East,Taraba,Sardauna,,,26,0,16,12,0,1.625,2.1667,0.0,14.44,11.52,5.18,2.77,9,5.94,6.01
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Wukari,North East,Taraba,Wukari,,,28,0,20,12,0,1.4,2.3333,0.0,14.34,11.52,6.41,3.21,11.2,7.39,7.49
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,22,0,20,12,0,1.1,1.8333,0.0,14.69,11.52,6.62,4.09,11.36,7.51,7.56
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Donga,North East,Taraba,Donga,,,19,0,16,12,0,1.1875,1.5833,0.0,14.95,11.52,5.42,3.79,9.18,6.08,6.09
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Jalingo,North East,Taraba,Jalingo,,,20,0,20,12,0,1.0,1.6667,0.0,14.86,11.52,6.72,4.5,11.43,7.57,7.6
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Sardauna,North East,Taraba,Sardauna,,,19,0,16,12,0,1.1875,1.5833,0.0,14.95,11.52,5.42,3.79,9.18,6.08,6.09
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Wukari,North East,Taraba,Wukari,,,20,0,20,12,0,1.0,1.6667,0.0,14.86,11.52,6.72,4.5,11.43,7.57,7.6
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,460,0,20,43,17,23.0,10.6977,27.0588,14.01,40.1,2.82,3.33,10.96,7.22,7.31
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Donga,North East,Taraba,Donga,,,351,0,16,34,12,21.9375,10.3235,29.25,14.27,32.59,2.24,2.46,8.93,5.89,5.98
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Jalingo,North East,Taraba,Jalingo,,,461,0,20,40,16,23.05,11.525,28.8125,13.02,34.63,2.68,3.12,10.3,6.73,6.81
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Sardauna,North East,Taraba,Sardauna,,,461,0,20,44,16,23.05,10.4773,28.8125,14.2,41.91,2.8,3.12,11.11,7.33,7.43
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Wukari,North East,Taraba,Wukari,,,436,0,20,41,16,21.8,10.6341,27.25,13.96,38.11,2.81,3.3,10.93,7.19,7.28
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,359,0,20,34,12,17.95,10.5588,29.9167,13.56,30.9,2.71,3.01,10.68,7.01,7.11
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Donga,North East,Taraba,Donga,,,273,0,16,28,9,17.0625,9.75,30.3333,14.24,26.88,2.22,2.37,8.93,5.89,5.98
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Jalingo,North East,Taraba,Jalingo,,,358,0,20,34,12,17.9,10.5294,29.8333,13.6,30.97,2.72,3.02,10.71,7.02,7.13
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Sardauna,North East,Taraba,Sardauna,,,358,0,20,36,14,17.9,9.9444,25.5714,14.46,34.56,2.9,3.52,11.26,7.43,7.52
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Wukari,North East,Taraba,Wukari,,,338,0,20,32,12,16.9,10.5625,28.1667,13.53,28.83,2.74,3.2,10.65,6.98,7.07
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,196,0,20,22,7,9.8,8.9091,28.0,14.34,21.12,2.83,3.21,11.2,7.39,7.49
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Donga,North East,Taraba,Donga,,,151,0,16,18,5,9.4375,8.3889,30.2,14.25,17.28,2.22,2.38,8.93,5.89,5.98
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Jalingo,North East,Taraba,Jalingo,,,196,0,20,21,5,9.8,9.3333,39.2,13.97,20.16,2.61,2.3,11.04,7.26,7.42
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Sardauna,North East,Taraba,Sardauna,,,196,0,24,22,6,8.1667,8.9091,32.6667,14.16,21.12,3.26,3.31,13.34,8.79,8.95
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Wukari,North East,Taraba,Wukari,,,186,0,20,20,6,9.3,9.3,31.0,14.22,19.2,2.75,2.9,11.15,7.35,7.47
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,2776,0,84,102,46,33.0476,27.2157,60.3478,5.96,40.21,17.67,6.26,23.41,13.56,13.97
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Donga,North East,Taraba,Donga,,,2325,0,68,84,37,34.1912,27.6786,62.8378,5.89,32.82,14.24,4.87,18.8,10.87,11.21
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Jalingo,North East,Taraba,Jalingo,,,2751,0,80,99,46,34.3875,27.7879,59.8043,5.9,38.58,16.81,6.02,22.14,12.8,13.18
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Sardauna,North East,Taraba,Sardauna,,,2772,0,84,100,46,33.0,27.72,60.2609,5.86,38.69,17.63,6.27,23.12,13.35,13.75
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Wukari,North East,Taraba,Wukari,,,2733,0,80,97,43,34.1625,28.1753,63.5581,5.79,37.22,16.69,5.66,21.85,12.58,12.98
2019/2020,Female,all,Public,JSS,JSS2,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,2280,0,88,84,37,25.9091,27.1429,61.6216,5.82,32.34,18.42,6.43,24.12,13.9,14.33
2019/2020,Female,all,Public,JSS,JSS2,,lga,Donga,North East,Taraba,Donga,,,1905,0,68,71,32,28.0147,26.831,59.5312,5.89,27.58,14.29,5.14,18.78,10.85,11.18
2019/2020,Female,all,Public,JSS,JSS2,,lga,Jalingo,North East,Taraba,Jalingo,,,2258,0,76,81,36,29.7105,27.8765,62.7222,5.7,30.53,15.84,5.45,20.53,11.78,12.15
2019/2020,Female,all,Public,JSS,JSS2,,lga,Sardauna,North East,Taraba,Sardauna,,,2273,0,84,83,37,27.0595,27.3855,61.4324,5.78,31.73,17.57,6.15,22.92,13.2,13.6
2019/2020,Female,all,Public,JSS,JSS2,,lga,Wukari,North East,Taraba,Wukari,,,2245,0,84,81,36,26.7262,27.716,62.3611,5.73,30.67,17.53,6.06,22.76,13.08,13.49
2019/2020,Female,all,Public,JSS,JSS3,,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,1819,0,88,68,30,20.6705,26.75,60.6333,5.89,26.48,18.47,6.53,24.32,14.06,14.48
2019/2020,Female,all,Public,JSS,JSS3,,lga,Donga,North East,Taraba,Donga,,,1517,0,64,58,25,23.7031,26.1552,60.68,5.98,22.99,13.46,4.75,17.9,10.38,10.69
2019/2020,Female,all,Public,JSS,JSS3,,lga,Jalingo,North East,Taraba,Jalingo,,,1801,0,80,65,28,22.5125,27.7077,64.3214,5.71,24.62,16.65,5.6,21.65,12.43,12.83
2019/2020,Female,all,Public,JSS,JSS3,,lga,Sardauna,North East,Taraba,Sardauna,,,1815,0,84,69,29,21.6071,26.3043,62.5862,5.94,27.23,17.61,6.04,23.39,13.54,13.96
2019/2020,Female,all,Public,JSS,JSS3,,lga,Wukari,North East,Taraba,Wukari,,,1790,0,80,65,28,22.375,27.5385,63.9286,5.74,24.74,16.67,5.63,21.72,12.49,12.89
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Ardo-Kola,North East,Taraba,Ardo-Kola,,,9125,0,164,381,182,55.6402,23.9501,50.1374,7.77,197.63,20.73,14.72,55.75,33.9,34.74
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Donga,North East,Taraba,Donga,,,7595,0,140,316,149,54.25,24.0348,50.9732,7.68,161.96,17.59,12.36,47.15,28.61,29.33
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Jalingo,North East,Taraba,Jalingo,,,8456,0,156,357,170,54.2051,23.6863,49.7412,7.79,185.62,19.76,14.11,53.14,32.33,33.12
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Sardauna,North East,Taraba,Sardauna,,,9565,0,176,395,187,54.3466,24.2152,51.1497,7.63,201.06,22.06,15.48,58.97,35.75,36.65
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Wukari,North East,Taraba,Wukari,,,8597,0,160,362,171,53.7312,23.7486,50.2749,7.75,187.18,20.2,14.32,54.26,32.98,33.8
