session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,1721,0,48,97,35,35.8542,17.7423,49.1714
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,1905,0,52,109,40,36.6346,17.4771,47.625
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,828,3,32,49,17,25.875,16.898,48.7059
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,1076,3,44,61,20,24.4545,17.6393,53.8
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,793,3,32,47,16,24.7812,16.8723,49.5625
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,871,3,36,50,16,24.1944,17.42,54.4375
2019/2020,Female,all,Private,SSS,SSS1,SSS1,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,732,3,32,42,14,22.875,17.4286,52.2857
2019/2020,Female,all,Private,SSS,SSS2,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,667,3,36,40,13,18.5278,16.675,51.3077
2019/2020,Female,all,Private,SSS,SSS2,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,868,3,40,50,18,21.7,17.36,48.2222
2019/2020,Female,all,Private,SSS,SSS2,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,641,3,32,38,13,20.0312,16.8684,49.3077
2019/2020,Female,all,Private,SSS,SSS2,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,702,3,36,42,14,19.5,16.7143,50.1429
2019/2020,Female,all,Private,SSS,SSS2,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,593,3,32,37,14,18.5312,16.027,42.3571
2019/2020,Female,all,Private,SSS,SSS3,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,518,2,32,34,10,16.1875,15.2353,51.8
2019/2020,Female,all,Private,SSS,SSS3,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,673,3,44,39,12,15.2955,17.2564,56.0833
2019/2020,Female,all,Private,SSS,SSS3,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,495,3,32,31,11,15.4688,15.9677,45.0
2019/2020,Female,all,Private,SSS,SSS3,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,548,3,32,34,12,17.125,16.1176,45.6667
2019/2020,Female,all,Private,SSS,SSS3,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,462,2,32,30,8,14.4375,15.4,57.75
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,32,0,20,14,2,1.6,2.2857,16.0
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,40,0,24,15,3,1.6667,2.6667,13.3333
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,39,0,24,14,2,1.625,2.7857,19.5
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,35,0,20,13,1,1.75,2.6923,35.0
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,34,0,16,13,1,2.125,2.6154,34.0
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,28,0,20,12,0,1.4,2.3333,0.0
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,34,0,24,13,1,1.4167,2.6154,34.0
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,31,0,24,12,0,1.2917,2.5833,0.0
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,29,0,20,12,0,1.45,2.4167,0.0
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,30,0,16,13,1,1.875,2.3077,30.0
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,21,0,20,12,0,1.05,1.75,0.0
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,25,0,24,12,0,1.0417,2.0833,0.0
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,23,0,20,12,0,1.15,1.9167,0.0
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,21,0,20,12,0,1.05,1.75,0.0
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,22,0,20,12,0,1.1,1.8333,0.0
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,417,0,20,52,18,20.85,8.0192,23.1667
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,546,0,24,65,22,22.75,8.4,24.8182
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,461,0,24,56,19,19.2083,8.2321,24.2632
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,427,0,20,52,17,21.35,8.2115,25.1176
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,447,0,20,54,18,22.35,8.2778,24.8333
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,324,0,20,40,13,16.2,8.1,24.9231
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,424,0,24,52,17,17.6667,8.1538,24.9412
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,359,0,24,44,14,14.9583,8.1591,25.6429
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,331,0,16,42,13,20.6875,7.881,25.4615
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,348,0,20,43,15,17.4,8.093,23.2
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,177,0,20,25,8,8.85,7.08,22.125
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,233,0,24,31,10,9.7083,7.5161,23.3
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,197,0,24,28,9,8.2083,7.0357,21.8889
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,183,0,20,25,7,9.15,7.32,26.1429
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,191,0,20,27,8,9.55,7.0741,23.875
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,2951,0,76,136,48,38.8289,21.6985,61.4792
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,3686,0,96,172,63,38.3958,21.4302,58.5079
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,3223,0,88,146,52,36.625,22.0753,61.9808
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,2867,0,80,132,47,35.8375,21.7197,61.0
2019/2020,Female,all,Public,JSS,JSS1,JSS1,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,2871,0,80,138,49,35.8875,20.8043,58.5918
2019/2020,Female,all,Public,JSS,JSS2,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,2424,0,76,114,42,31.8947,21.2632,57.7143
2019/2020,Female,all,Public,JSS,JSS2,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,3024,0,100,142,50,30.24,21.2958,60.48
2019/2020,Female,all,Public,JSS,JSS2,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,2643,0,84,122,43,31.4643,21.6639,61.4651
2019/2020,Female,all,Public,JSS,JSS2,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,2352,0,76,111,40,30.9474,21.1892,58.8
2019/2020,Female,all,Public,JSS,JSS2,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,2355,0,80,114,41,29.4375,20.6579,57.439
2019/2020,Female,all,Public,JSS,JSS3,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,1934,0,76,91,31,25.4474,21.2527,62.3871
2019/2020,Female,all,Public,JSS,JSS3,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,2414,0,96,115,42,25.1458,20.9913,57.4762
2019/2020,Female,all,Public,JSS,JSS3,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,2109,0,80,99,36,26.3625,21.303,58.5833
2019/2020,Female,all,Public,JSS,JSS3,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,1876,0,80,90,32,23.45,20.8444,58.625
2019/2020,Female,all,Public,JSS,JSS3,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,1879,0,80,92,32,23.4875,20.4239,58.7188
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,8982,0,140,485,184,64.1571,18.5196,48.8152
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,12042,0,192,669,253,62.7188,18.0,47.5968
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,10629,0,176,603,226,60.392,17.6269,47.031
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,9802,0,152,535,203,64.4868,18.3215,48.2857
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,9579,0,152,536,204,63.0197,17.8713,46.9559
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,7979,0,144,432,163,55.4097,18.4699,48.9509
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,10695,0,196,591,223,54.5663,18.0964,47.9596
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,9439,0,172,534,202,54.8779,17.676,46.7277
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,8705,0,152,475,180,57.2697,18.3263,48.3611
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 2,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,8507,0,156,479,182,54.5321,17.7599,46.7418
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,7172,0,148,388,146,48.4595,18.4845,49.1233
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,9616,0,188,532,201,51.1489,18.0752,47.8408
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,8487,0,168,483,182,50.5179,17.5714,46.6319
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,7826,0,156,428,161,50.1667,18.285,48.6087
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 3,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,7647,0,160,428,161,47.7938,17.8668,47.4969
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,6555,0,144,353,131,45.5208,18.5694,50.0382
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,8788,0,200,487,184,43.94,18.0452,47.7609
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,7756,0,188,438,165,41.2553,17.7078,47.0061
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,7153,0,156,390,148,45.8526,18.341,48.3311
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 4,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,6989,0,156,390,144,44.8013,17.9205,48.5347
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,6137,0,144,332,125,42.6181,18.4849,49.096
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,8228,0,196,455,173,41.9796,18.0835,47.5607
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,7262,0,184,412,157,39.4674,17.6262,46.2548
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,6698,0,160,366,137,41.8625,18.3005,48.8905
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 5,,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,6545,0,148,366,135,44.223,17.8825,48.4815
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Bwari,North Central,Abuja Federal Capital Territory,Bwari,,,5547,0,136,298,110,40.7868,18.6141,50.4273
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Gwagwalada,North Central,Abuja Federal Capital Territory,Gwagwalada,,,7440,0,200,413,156,37.2,18.0145,47.6923
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,6565,0,168,373,141,39.0774,17.6005,46.5603
2019/2020,Female,all,Public,Pre-Primary/Primary,Primary 6,,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,6057,0,156,333,126,38.8269,18.1892,48.0714
