session,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,infrastructure_score,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,zone,North West,North West,,,,,92655,0,1532,5028,2685,60.4798,18.4278,34.5084,10.48,3488.64,226.86,199.78,658.11,418.35,425.04
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,zone,South East,South East,,,,,57095,0,926,3368,1989,61.6577,16.9522,28.7054,11.58,2557.82,147.11,145.16,430.74,277.31,280.49
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,zone,South South,South South,,,,,68559,0,1288,3573,1925,53.229,19.1881,35.6151,9.69,2279.61,184.58,162.74,518.56,326.06,331.32
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 2,,zone,South West,South West,,,,,73706,0,1436,4205,2329,51.3273,17.5282,31.6471,10.53,2902.67,216.36,204.19,617.53,392.71,397.94
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,zone,North Central,North Central,,,,,76777,0,1592,4294,2175,48.2268,17.8801,35.2998,10.05,2849.93,231.36,202.95,660.5,417.44,424.23
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,zone,North East,North East,,,,,59532,0,1174,3167,1596,50.7087,18.7976,37.3008,9.69,2030.7,166.89,141.63,473.22,297.57,302.8
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,zone,North West,North West,,,,,83272,0,1548,4486,2447,53.7933,18.5626,34.0302,10.06,2968.78,226.53,204.7,642.18,405.9,412.04
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,zone,South East,South East,,,,,51317,0,942,3033,1672,54.4766,16.9196,30.692,11.09,2211.3,145.41,138.11,423.01,270.86,274.39
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,zone,South South,South South,,,,,61642,0,1280,3238,1755,48.1578,19.0371,35.1236,9.5,2017.57,182.68,163.99,506.77,317.72,322.65
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 3,,zone,South West,South West,,,,,66275,0,1440,3794,2112,46.0243,17.4684,31.3802,10.26,2541.55,215.38,206.5,605.75,383.85,388.73
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,zone,North Central,North Central,,,,,70161,0,1608,3944,1984,43.6325,17.7893,35.3634,9.83,2554.6,231.85,204.62,654.99,412.68,419.31
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,zone,North East,North East,,,,,54413,0,1162,2913,1460,46.827,18.6794,37.2692,9.53,1834.26,164.3,140.3,462.11,289.9,294.95
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,zone,North West,North West,,,,,76059,0,1508,4101,2226,50.437,18.5465,34.1685,9.88,2660.69,219.15,198.6,616.23,388.5,394.35
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,zone,South East,South East,,,,,46920,0,921,2797,1481,50.9446,16.7751,31.6813,10.92,2012.63,140.56,130.82,408.71,261.2,264.81
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,zone,South South,South South,,,,,56328,0,1276,2972,1609,44.1442,18.9529,35.0081,9.32,1812.85,181.1,164.02,497.42,311,315.73
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 4,,zone,South West,South West,,,,,60561,0,1452,3485,1933,41.7087,17.3776,31.3301,10.05,2281.84,215.76,208.55,600.53,379.48,384.18
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,zone,North Central,North Central,,,,,65693,0,1620,3706,1877,40.5512,17.7261,34.9989,9.69,2360.68,232.91,208.29,652.1,410.03,416.43
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,zone,North East,North East,,,,,50931,0,1185,2749,1357,42.9797,18.5271,37.5321,9.38,1702.4,166.48,142.08,465.28,291.23,296.32
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,zone,North West,North West,,,,,71298,0,1540,3887,2069,46.2974,18.3427,34.4601,9.74,2484.07,222.37,201.1,621.96,391.32,397.25
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,zone,South East,South East,,,,,43898,0,928,2658,1350,47.3039,16.5154,32.517,10.82,1898.74,140.49,128.43,408.93,261.04,264.83
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,zone,South South,South South,,,,,52744,0,1292,2798,1523,40.8235,18.8506,34.6316,9.2,1679.01,182.93,167.88,497.97,310.71,315.28
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 5,,zone,South West,South West,,,,,56701,0,1436,3272,1816,39.4854,17.3292,31.223,9.95,2116.87,212.79,206.96,588.78,371.51,376.02
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,zone,North Central,North Central,,,,,59387,0,1608,3366,1703,36.9322,17.6432,34.872,9.53,2102.4,230.01,207.5,638.04,400.18,406.31
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,zone,North East,North East,,,,,46075,0,1208,2484,1167,38.1416,18.5487,39.4816,9.06,1487.91,166.33,137.68,461.51,287.39,292.77
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,zone,North West,North West,,,,,64486,0,1520,3606,1798,42.425,17.883,35.8654,9.7,2305.17,217.64,190.71,612.62,385.26,391.57
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,zone,South East,South East,,,,,39718,0,894,2472,1192,44.4273,16.0672,33.3205,10.88,1781.94,135.02,120.74,396.14,253.08,256.96
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,zone,South South,South South,,,,,47689,0,1272,2542,1385,37.4914,18.7604,34.4325,9.06,1498.86,179.43,166.24,484.19,301.43,305.75
2019/2020,Female,all,Private,Pre-Primary/Primary,Primary 6,,zone,South West,South West,,,,,51271,0,1444,2986,1656,35.5062,17.1705,30.9607,9.81,1897.8,213.28,209.88,584.64,368.12,372.39
2019/2020,Female,all,Private,SSS,SSS1,SSS1,zone,North Central,North Central,,,,,29129,105,1136,1678,871,25.6417,17.3594,33.4432,9.05,983.36,342.78,152.86,431.29,268.39,271.95
2019/2020,Female,all,Private,SSS,SSS1,SSS1,zone,North East,North East,,,,,23359,287,736,1326,546,31.7378,17.6161,42.7821,9.05,800.17,217.77,77.42,281.56,175.34,179.03
2019/2020,Female,all,Private,SSS,SSS1,SSS1,zone,North West,North West,,,,,31771,377,1048,1783,826,30.3158,17.8188,38.4637,8.97,1053.03,312.14,122.61,396.81,246.71,251.11
2019/2020,Female,all,Private,SSS,SSS1,SSS1,zone,South East,South East,,,,,20263,320,600,1224,610,33.7717,16.5547,33.218,9.94,797.25,183.84,81.28,246.31,155.42,157.63
2019/2020,Female,all,Private,SSS,SSS1,SSS1,zone,South South,South South,,,,,24126,90,932,1322,745,25.8863,18.2496,32.3839,8.71,738.27,280.46,129.51,342.49,211.85,214.29
2019/2020,Female,all,Private,SSS,SSS1,SSS1,zone,South West,South West,,,,,26923,90,1044,1583,878,25.7883,17.0076,30.664,9.32,947.9,318.98,153.21,404.92,253.04,255.69
2019/2020,Female,all,Private,SSS,SSS2,,zone,North Central,North Central,,,,,23508,104,1140,1390,718,20.6211,16.9122,32.7409,8.98,805.17,344.25,156.68,429.77,267.11,270.42
2019/2020,Female,all,Private,SSS,SSS2,,zone,North East,North East,,,,,18845,286,724,972,452,26.029,19.3879,41.6925,8.02,511.48,210.89,78.14,251.05,153.36,156.36
2019/2020,Female,all,Private,SSS,SSS2,,zone,North West,North West,,,,,25677,377,1024,1417,680,25.0752,18.1207,37.7603,8.56,792.19,303.33,122.03,372.95,230.17,234.05
2019/2020,Female,all,Private,SSS,SSS2,,zone,South East,South East,,,,,16303,320,624,871,503,26.1266,18.7176,32.4115,8.53,475.09,187.21,86.64,225.48,139.01,140.58
2019/2020,Female,all,Private,SSS,SSS2,,zone,South South,South South,,,,,19489,90,928,1105,618,21.0011,17.6371,31.5356,8.72,615.56,280,132.42,341.05,210.97,213.19
2019/2020,Female,all,Private,SSS,SSS2,,zone,South West,South West,,,,,21722,90,1020,1302,703,21.2961,16.6836,30.899,9.19,768.48,310.78,148.55,391.3,244.03,246.61
2019/2020,Female,all,Private,SSS,SSS3,,zone,North Central,North Central,,,,,18226,97,1148,1133,583,15.8763,16.0865,31.2624,9.23,672.83,349.6,165.25,442,275.83,278.88
2019/2020,Female,all,Private,SSS,SSS3,,zone,North East,North East,,,,,14659,252,736,738,367,19.9171,19.8631,39.9428,7.65,366.3,213.73,82.92,245.5,148.76,151.4
2019/2020,Female,all,Private,SSS,SSS3,,zone,North West,North West,,,,,19895,376,1028,1052,574,19.3531,18.9116,34.6603,8.07,544.14,304.22,133.47,356.17,217.68,220.53
2019/2020,Female,all,Private,SSS,SSS3,,zone,South East,South East,,,,,12662,316,604,673,409,20.9636,18.8143,30.9584,8.26,351.35,181.19,87.8,212.33,130.2,131.36
2019/2020,Female,all,Private,SSS,SSS3,,zone,South South,South South,,,,,15109,80,920,898,522,16.4228,16.8252,28.9444,9.01,513.06,281.3,143.03,346.39,215.33,216.97
2019/2020,Female,all,Private,SSS,SSS3,,zone,South West,South West,,,,,16868,86,1044,1060,579,16.1571,15.9132,29.133,9.39,635.4,320.96,161.26,406.68,254.38,256.57
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,zone,North Central,North Central,,,,,1161,0,676,464,268,1.7175,2.5022,4.3321,21.37,445.44,332.34,567.84,474.74,324.67,300.73
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,zone,North East,North East,,,,,912,0,482,373,123,1.8921,2.445,7.4146,17.91,358.08,206.17,292.53,308.69,207.9,197.77
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,zone,North West,North West,,,,,1266,0,627,462,249,2.0191,2.7403,5.0843,20.14,443.52,304.4,526.68,430.69,293.04,271.22
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,zone,South East,South East,,,,,918,0,434,359,182,2.1152,2.5571,5.044,20.19,344.64,210.82,364.56,298.42,203.1,187.98
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,zone,South South,South South,,,,,947,0,536,367,246,1.7668,2.5804,3.8496,22.41,352.32,266.31,450.24,383.4,263.29,244.03
2019/2020,Female,all,Private,Vocational,Vocational Year 1,,zone,South West,South West,,,,,1073,0,564,406,199,1.9025,2.6429,5.392,19.73,389.76,272.06,470.7,384.32,261.04,241.69
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,zone,North Central,North Central,,,,,988,0,664,437,252,1.488,2.2609,3.9206,22.24,419.52,329.34,557.76,473.55,324.99,301.18
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,zone,North East,North East,,,,,781,0,478,331,120,1.6339,2.3595,6.5083,18.59,317.76,214.15,330.5,313.4,211.76,199.36
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,zone,North West,North West,,,,,1055,0,680,440,255,1.5515,2.3977,4.1373,21.76,422.4,335.64,571.2,480.87,329.38,305.17
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,zone,South East,South East,,,,,726,0,418,278,181,1.7368,2.6115,4.011,22.03,266.88,206.89,351.12,297.03,203.68,188.73
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,zone,South South,South South,,,,,805,0,544,366,246,1.4798,2.1995,3.2724,24.06,351.36,274.77,456.96,400.34,276.64,256.64
2019/2020,Female,all,Private,Vocational,Vocational Year 2,,zone,South West,South West,,,,,907,0,576,382,192,1.5747,2.3743,4.724,20.68,366.72,281.19,483.84,399.55,272.47,252.27
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,zone,North Central,North Central,,,,,729,0,668,422,241,1.0913,1.7275,3.0249,24.96,405.12,340.4,561.12,499.11,346.02,321.16
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,zone,North East,North East,,,,,474,0,520,362,120,0.9115,1.3094,3.95,22.17,347.52,257.74,436.8,370.41,254.13,235.51
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,zone,North West,North West,,,,,693,0,600,379,240,1.155,1.8285,2.8875,25.52,363.84,307.45,504,452.55,314.36,291.86
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,zone,South East,South East,,,,,456,0,436,242,180,1.0459,1.8843,2.5333,27.27,232.32,227.21,366.24,338.35,236.42,219.69
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,zone,South South,South South,,,,,594,0,536,360,240,1.1082,1.65,2.475,27.6,345.6,280.22,450.24,418.2,292.52,271.87
2019/2020,Female,all,Private,Vocational,Vocational Year 3,,zone,South West,South West,,,,,667,0,584,368,186,1.1421,1.8125,3.586,23.1,353.28,292.16,490.56,422.75,291.09,269.9
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,zone,North Central,North Central,,,,,15987,0,712,1886,961,22.4537,8.4767,16.6358,15.22,1810.56,119.47,192.6,412.88,273.95,272.98
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,zone,North East,North East,,,,,12765,0,674,1587,801,18.9392,8.0435,15.9363,15.31,1523.52,115.02,190.32,392.29,260.44,259.05
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,zone,North West,North West,,,,,17490,0,856,2138,1208,20.4322,8.1805,14.4785,15.54,2052.48,151.92,266.05,502.6,334.13,330.95
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,zone,South East,South East,,,,,11450,0,606,1621,851,18.8944,7.0635,13.4548,15.73,1556.16,110.99,202.68,358.39,238.53,235.44
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,zone,South South,South South,,,,,13184,0,580,1463,818,22.731,9.0116,16.1174,15.29,1404.48,98.54,161.94,337.24,223.86,222.78
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 1,,zone,South West,South West,,,,,14820,0,640,1785,993,23.1562,8.3025,14.9245,15.47,1713.6,112.16,192.97,374.7,249,246.96
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,zone,North Central,North Central,,,,,12437,0,728,1508,776,17.0838,8.2473,16.0271,15.3,1447.68,123.95,204.4,423.51,281.14,279.71
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,zone,North East,North East,,,,,9923,0,606,1228,550,16.3746,8.0806,18.0418,15.05,1178.88,98.62,151.15,349.11,231.4,231.32
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,zone,North West,North West,,,,,13646,0,844,1755,897,16.1682,7.7755,15.2129,15.42,1684.8,146.75,249.66,493.27,327.7,325.3
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,zone,South East,South East,,,,,8927,0,602,1229,658,14.8289,7.2636,13.5669,15.71,1179.84,109.86,199.68,355.72,236.73,233.75
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,zone,South South,South South,,,,,10260,0,608,1186,674,16.875,8.6509,15.2226,15.42,1138.56,105.69,179.73,355.32,236.05,234.33
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 2,,zone,South West,South West,,,,,11521,0,660,1429,792,17.4561,8.0623,14.5467,15.53,1371.84,116.9,204.17,387.34,257.49,255.1
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,zone,North Central,North Central,,,,,6810,0,716,921,475,9.5112,7.3941,14.3368,15.57,884.16,127.6,224.74,420.79,279.79,277
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,zone,North East,North East,,,,,5424,0,598,598,282,9.0702,9.0702,19.234,14.93,574.08,95.1,139.91,342.84,227.07,227.53
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,zone,North West,North West,,,,,7494,0,836,861,454,8.9641,8.7038,16.5066,15.24,826.56,140.71,227.91,485.11,321.91,320.66
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,zone,South East,South East,,,,,4912,0,584,585,358,8.411,8.3966,13.7207,15.68,561.6,106.05,191.54,344.7,229.35,226.59
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,zone,South South,South South,,,,,5625,0,584,740,414,9.6318,7.6014,13.587,15.71,710.4,106.5,193.42,345.04,229.61,226.74
2019/2020,Female,all,Public,Adult & Non-Formal,IQS/IQTS Stage 3,,zone,South West,South West,,,,,6310,0,656,860,474,9.6189,7.3372,13.3122,15.76,825.6,120.71,221.75,388.38,258.54,255.05
2019/2020,Female,all,Public,JSS,JSS1,JSS1,zone,North Central,North Central,,,,,104195,0,2848,4818,2447,36.5853,21.6262,42.5807,7.76,2449.28,642.32,300.98,962.49,584.77,596.46
2019/2020,Female,all,Public,JSS,JSS1,JSS1,zone,North East,North East,,,,,78422,0,2353,3432,1866,33.3285,22.8502,42.0268,7.25,1614.55,525.4,251.95,753.85,452.64,461.29
2019/2020,Female,all,Public,JSS,JSS1,JSS1,zone,North West,North West,,,,,108900,0,3311,4846,2695,32.8904,22.4721,40.4082,7.38,2311.02,744.17,368.72,1073.38,646.3,657.84
2019/2020,Female,all,Public,JSS,JSS1,JSS1,zone,South East,South East,,,,,72433,0,2204,3512,2124,32.8643,20.6244,34.1022,8.12,1824.56,512.64,290.83,766.83,469.08,474.98
2019/2020,Female,all,Public,JSS,JSS1,JSS1,zone,South South,South South,,,,,85080,0,2412,3678,2003,35.2736,23.1321,42.4763,7.25,1732.39,538.01,255.53,772.91,464.09,473.13
2019/2020,Female,all,Public,JSS,JSS1,JSS1,zone,South West,South West,,,,,94663,0,2704,4433,2471,35.0085,21.3542,38.3096,7.87,2257.72,617.66,317.62,920.75,560.49,569.75
2019/2020,Female,all,Public,JSS,JSS2,,zone,North Central,North Central,,,,,85520,0,2836,4002,2040,30.1551,21.3693,41.9216,7.55,1968.6,637.57,304.43,937.34,566.77,577.71
2019/2020,Female,all,Public,JSS,JSS2,,zone,North East,North East,,,,,64298,0,2407,2859,1527,26.7129,22.4897,42.1074,7.06,1303.47,534.96,257.24,754.64,450.84,459.39
2019/2020,Female,all,Public,JSS,JSS2,,zone,North West,North West,,,,,89423,0,3264,3989,2267,27.3968,22.4174,39.4455,7.16,1833.65,731.91,372.36,1033.33,618.87,629.21
