session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,0,8,11,0,0,0,0,0,13,0
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,11,16,0,0,0,0,0,20,0
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,0,20,27,3,2,0,0,0,30,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,14,19,2,1,0,0,0,22,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Felande,North West,Kebbi,Argungu,Felande,,0,22,28,2,1,0,0,0,33,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,12,16,1,0,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,14,18,1,0,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,13,16,1,0,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,10,12,1,0,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,14,18,1,0,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,14,18,1,0,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,26,33,2,1,0,0,0,39,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Bedi,North West,Kebbi,Zuru,Bedi,,0,38,51,5,4,0,0,0,58,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,14,19,1,0,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,15,19,12,11,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Felande,North West,Kebbi,Argungu,Felande,,0,14,19,12,11,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,28,39,18,17,0,0,0,31,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,31,40,22,17,12,0,0,28,5
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,9,12,7,6,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,8,9,3,2,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,24,31,19,12,25,0,0,20,7
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,0,23,30,19,12,25,0,0,19,7
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,10,12,3,2,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,0,42,54,27,23,12,0,0,40,4
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,11,14,7,3,12,0,0,10,4
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Bedi,North West,Kebbi,Zuru,Bedi,,0,14,18,7,6,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,0,42,56,30,24,25,0,0,40,6
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,20,28,15,13,12,0,0,21,2
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,0,11,16,0,0,0,0,0,20,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,15,21,1,0,0,0,0,25,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Felande,North West,Kebbi,Argungu,Felande,,0,3,5,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,4,5,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,11,16,1,0,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,9,12,0,0,0,0,0,15,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,9,11,0,0,0,0,0,13,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,8,9,0,0,0,0,0,11,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,0,15,19,1,0,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,6,7,0,0,0,0,0,9,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,9,12,0,0,0,0,0,15,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,0,6,7,0,0,0,0,0,9,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,8,9,0,0,0,0,0,11,0
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,0,12,16,1,0,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,9,12,1,0,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Felande,North West,Kebbi,Argungu,Felande,,0,14,18,2,1,0,0,0,20,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,8,9,1,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,8,11,1,0,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,8,11,1,0,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,6,9,1,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,9,12,1,0,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,9,12,1,0,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,16,19,2,1,0,0,0,22,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bedi,North West,Kebbi,Zuru,Bedi,,0,23,31,3,2,0,0,0,35,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,9,12,1,0,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,10,14,7,6,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Felande,North West,Kebbi,Argungu,Felande,,0,8,12,7,3,12,0,0,8,4
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,17,24,14,7,25,0,0,17,6
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,19,26,14,12,12,0,0,19,2
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,6,7,3,2,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,4,7,3,2,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,16,21,12,11,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,0,13,19,12,7,12,0,0,13,4
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,6,7,3,2,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,0,26,36,14,13,0,0,0,31,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,7,9,3,2,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bedi,North West,Kebbi,Zuru,Bedi,,0,10,12,7,3,12,0,0,8,4
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,0,27,37,19,16,12,0,0,27,3
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,14,19,12,11,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,0,7,8,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,9,11,0,0,0,0,0,13,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Felande,North West,Kebbi,Argungu,Felande,,0,2,4,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,2,3,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,7,11,0,0,0,0,0,13,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,6,8,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,6,6,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,6,5,0,0,0,0,2,6,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,0,10,14,0,0,0,0,0,17,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,3,5,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,8,11,0,0,0,0,0,13,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,0,3,5,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,6,7,0,0,0,0,0,9,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,0,9,12,1,0,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,6,7,1,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Felande,North West,Kebbi,Argungu,Felande,,0,8,12,1,0,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,6,7,1,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,6,7,1,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,4,5,1,0,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,4,5,1,0,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,6,7,1,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,6,8,1,0,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,11,14,1,0,0,0,0,16,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bedi,North West,Kebbi,Zuru,Bedi,,0,16,22,2,1,0,0,0,25,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,6,7,1,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,6,9,3,2,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Felande,North West,Kebbi,Argungu,Felande,,0,6,7,3,2,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,13,18,7,6,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,10,14,7,6,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,3,5,3,2,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,3,3,3,2,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,10,14,7,6,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,0,8,11,7,6,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,3,5,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,0,18,24,14,13,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,4,5,3,2,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bedi,North West,Kebbi,Zuru,Bedi,,0,4,5,3,2,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,0,17,25,10,9,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,8,11,7,6,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,0,4,4,0,0,0,0,1,5,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,6,8,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Felande,North West,Kebbi,Argungu,Felande,,0,1,2,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,1,2,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,4,7,0,0,0,0,0,9,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,3,4,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,3,6,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,3,4,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,0,6,9,0,0,0,0,0,11,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,1,2,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,3,5,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,0,1,2,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,2,4,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,0,4,6,1,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,3,5,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Felande,North West,Kebbi,Argungu,Felande,,0,4,7,0,0,0,0,0,9,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,3,5,1,0,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,3,5,1,0,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,3,3,1,0,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,3,3,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,3,3,1,0,0,0,1,3,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,3,4,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,4,6,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bedi,North West,Kebbi,Zuru,Bedi,,0,7,11,1,0,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,3,3,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,3,3,3,0,12,0,0,1,3
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Felande,North West,Kebbi,Argungu,Felande,,0,3,5,3,2,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,6,8,3,2,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,6,8,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,0,2,3,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Badariya/Magarza,North West,Kebbi,Kalgo,Badariya/Magarza,,0,2,2,0,0,0,0,1,2,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Dangoma/Gayi,North West,Kebbi,Kalgo,Dangoma/Gayi,,0,4,6,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Diggi,North West,Kebbi,Kalgo,Diggi,,0,4,5,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,0,2,3,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,0,10,11,7,0,25,0,1,6,7
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Jijima,North West,Kebbi,Yauri,Jijima,,0,3,3,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bedi,North West,Kebbi,Zuru,Bedi,,0,3,4,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ciroman Dabai,North West,Kebbi,Zuru,Ciroman Dabai,,0,9,11,3,0,12,0,0,10,3
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Isgogo /Dago,North West,Kebbi,Zuru,Isgogo /Dago,,0,3,5,0,0,0,0,0,6,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,0,29,37,1,0,0,0,0,45,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Dikko,North West,Kebbi,Argungu,Dikko,,0,43,61,2,1,0,0,0,73,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Felande,North West,Kebbi,Argungu,Felande,,0,12,15,0,0,0,0,0,19,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ambursa,North West,Kebbi,Birnin Kebbi,Ambursa,,0,13,15,0,0,0,0,0,19,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,0,31,43,1,0,0,0,0,52,1
