session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,27,33,45,33,4,0,0,0,5
2022/2023,Female,ALL,NABTEB,1-year,College of Education,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,15,19,23,18,4,0,0,1,2
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,33,45,38,35,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,17,21,23,18,4,0,0,2,2
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,18,25,23,18,4,0,0,4,2
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,10,16,10,8,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,10,14,10,8,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,20,29,23,18,4,0,0,6,2
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,10,17,18,15,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,27,37,28,23,4,0,0,8,2
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,42,56,45,43,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,17,23,20,18,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,42,54,38,35,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,12,16,10,8,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,10,16,10,8,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,17,23,23,18,4,0,0,3,2
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,23,33,165,163,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,17,25,133,105,11,0,0,0,11
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,32,41,205,148,21,0,0,0,23
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,23,29,165,138,11,0,0,0,11
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,13,19,133,105,11,0,0,0,11
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,32,41,195,181,7,0,0,0,6
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,20,25,133,131,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,10,16,103,73,11,0,0,0,12
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,30,41,205,148,21,0,0,0,23
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,13,17,63,60,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,22,29,133,105,11,0,0,0,11
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,5,6,8,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,17,25,23,20,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,10,12,15,8,4,0,0,0,3
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,17,23,23,20,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,0,27,35,35,30,4,0,0,4,2
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,10,16,15,13,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,13,17,15,13,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,10,16,15,13,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,10,12,8,5,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,5,8,8,5,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,17,23,23,20,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,10,14,15,13,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,23,29,28,25,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,10,16,10,8,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,13,17,10,8,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,7,10,10,5,4,0,0,1,2
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,7,8,5,3,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,10,16,10,8,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,7,10,10,5,4,0,0,1,2
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,17,23,10,8,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,25,35,28,23,4,0,0,7,2
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,10,14,10,8,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,27,33,20,18,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,7,10,5,3,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,7,10,10,5,4,0,0,1,2
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,10,16,10,8,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,15,21,95,93,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,10,16,63,60,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,20,27,125,65,25,0,0,0,24
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,15,21,95,93,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,8,12,63,60,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,22,29,125,98,11,0,0,0,11
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,13,17,103,100,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,8,10,63,60,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,22,27,125,105,7,0,0,0,8
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,10,14,63,60,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,15,19,95,93,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,3,6,8,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,12,16,23,20,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,7,8,8,5,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,10,16,15,13,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,0,18,23,28,25,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,8,10,15,8,4,0,0,0,3
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,8,12,15,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,7,8,8,5,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,7,8,8,5,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,3,4,8,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,10,14,15,13,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,7,8,8,5,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,13,21,15,13,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,7,10,5,3,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,8,12,5,3,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,5,6,5,3,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,5,6,5,3,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,8,10,10,8,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,5,6,5,3,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,10,12,10,8,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,17,25,20,15,4,0,0,5,2
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,7,12,10,8,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,17,21,15,13,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,5,8,5,3,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,5,6,5,3,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,7,10,5,3,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,10,14,63,60,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,8,10,33,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,12,16,63,60,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,8,12,63,60,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,7,8,33,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,13,19,63,60,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,7,10,63,33,11,0,0,0,12
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,5,8,33,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,13,19,63,60,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,7,8,33,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,10,12,63,60,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,2,4,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,8,10,8,0,4,0,0,2,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,3,6,8,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,5,8,15,0,7,0,0,0,6
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,0,12,14,8,0,4,0,0,4,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,5,6,8,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,3,6,8,0,4,0,0,0,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,3,4,8,0,4,0,0,0,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,2,4,8,0,4,0,0,0,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,7,8,8,5,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,3,6,8,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,7,12,10,5,4,0,0,2,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,5,6,5,3,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,5,6,5,3,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,2,4,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,2,4,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,5,8,5,3,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,3,6,5,3,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,7,8,5,3,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Asantan Oja,South West,Ondo,Ondo East,Asantan Oja,,0,10,14,10,5,4,0,0,3,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,5,4,0,0,0,0,1,2,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,8,14,15,0,7,0,0,1,6
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,2,4,5,0,4,0,0,0,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,5,6,5,3,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,5,6,63,0,25,0,0,0,25
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,3,6,33,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,7,10,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Agbabu,South West,Ondo,Odigbo,Agbabu,,0,5,6,33,0,14,0,0,0,13
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ago-Alaye,South West,Ondo,Odigbo,Ago-Alaye,,0,5,6,33,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ajue,South West,Ondo,Odigbo,Ajue,,0,5,8,33,0,14,0,0,0,13
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ateru/Otasan/Igba,South West,Ondo,Ondo East,Ateru/Otasan/Igba,,0,5,6,33,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bolorunduro I,South West,Ondo,Ondo East,Bolorunduro I,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Enuowa/Obalalu,South West,Ondo,Ondo West,Enuowa/Obalalu,,0,7,10,33,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Gbaghengha/Gbongbo/Ajagba Alafia,South West,Ondo,Ondo West,Gbaghengha/Gbongbo/Ajagba Alafia,,0,2,4,33,0,14,0,0,0,13
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ifore/Odosida/Loro,South West,Ondo,Ondo West,Ifore/Odosida/Loro,,0,5,8,33,30,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Agamo/Oke-Oore/Akomowa,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,,0,15,21,28,25,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ayede/Ogbese,South West,Ondo,Akure North,Ayede/Ogbese,,0,57,76,88,85,0,0,0,4,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ayetoro,South West,Ondo,Akure North,Ayetoro,,0,32,39,45,40,4,0,0,2,2
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Aponmu,South West,Ondo,Akure South,Aponmu,,0,48,66,80,78,0,0,0,2,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Gbogi/Isikan I,South West,Ondo,Akure South,Gbogi/Isikan I,,0,78,103,110,108,0,0,0,9,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Gbogi/Isikan II,South West,Ondo,Akure South,Gbogi/Isikan II,,0,25,33,45,40,4,0,0,0,2
