session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,0,25,29,9,9,0,0,1,36,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,0,28,38,16,12,4,0,0,42,6
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,0,16,21,11,6,4,0,0,20,6
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,0,13,21,11,10,0,0,0,20,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,0,34,46,21,17,2,0,0,49,5
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,0,11,18,11,10,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Akaka,South West,Ogun,Remo North,Akaka,,0,18,25,11,10,0,0,0,28,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,0,29,38,21,17,2,0,0,36,5
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,0,18,25,11,10,0,0,0,28,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,0,38,51,21,20,0,0,0,58,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0,13,15,21,20,0,0,1,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,0,51,66,144,97,38,0,0,0,61
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,0,16,21,47,46,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,0,15,21,47,27,16,0,0,0,26
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,0,26,37,94,75,16,0,0,0,24
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,0,26,34,72,71,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Akaka,South West,Ogun,Remo North,Akaka,,0,20,25,47,27,16,0,0,0,26
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,0,16,23,47,46,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,0,34,43,68,67,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Abigi,South West,Ogun,Sagamu,Abigi,,0,11,15,21,20,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,0,27,37,72,71,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0,15,23,5,4,0,0,0,32,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Elega,South West,Ogun,Abeokuta North,Elega,,0,20,27,5,4,0,0,0,38,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,0,34,49,9,7,2,0,0,69,3
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,0,21,29,5,4,0,0,0,42,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,0,17,24,5,5,0,0,0,32,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,0,27,40,9,9,0,0,0,55,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,0,9,11,2,2,0,0,0,16,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,0,13,15,2,2,0,0,1,21,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Akaka,South West,Ogun,Remo North,Akaka,,0,27,40,9,8,2,0,0,55,2
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,0,15,21,5,3,2,0,0,28,2
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,0,35,46,10,9,0,0,0,63,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,0,23,32,5,4,0,0,0,47,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Abigi,South West,Ogun,Sagamu,Abigi,,0,29,41,9,9,0,0,0,56,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0,28,37,16,15,0,0,0,42,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Elega,South West,Ogun,Abeokuta North,Elega,,0,32,43,21,16,4,0,0,44,7
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,0,15,21,9,9,0,0,0,22,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,0,17,24,12,11,0,0,0,24,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,0,10,15,5,5,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,0,9,11,5,5,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,0,22,29,16,11,4,0,0,27,7
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,0,9,11,5,5,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Akaka,South West,Ogun,Remo North,Akaka,,0,13,18,11,6,4,0,0,15,6
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,0,18,24,12,11,0,0,0,24,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,0,13,18,11,5,4,0,0,15,8
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,0,26,32,12,11,0,0,0,38,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0,8,11,26,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,0,32,41,94,70,18,0,0,0,30
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,0,10,15,21,20,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,0,9,11,26,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,0,18,25,47,46,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,0,15,21,47,46,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Akaka,South West,Ogun,Remo North,Akaka,,0,13,18,26,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,0,11,15,26,22,2,0,0,0,5
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,0,18,24,42,41,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Abigi,South West,Ogun,Sagamu,Abigi,,0,5,9,21,20,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,0,17,21,47,46,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0,11,15,5,2,2,0,0,18,3
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Elega,South West,Ogun,Abeokuta North,Elega,,0,14,15,5,4,0,0,3,18,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,0,21,29,7,6,0,0,0,39,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,0,13,21,5,5,0,0,0,27,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,0,9,11,5,5,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,0,18,27,7,6,0,0,0,35,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,0,6,9,2,2,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,0,9,11,2,0,2,0,0,16,3
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Akaka,South West,Ogun,Remo North,Akaka,,0,18,27,5,5,0,0,0,37,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,0,10,15,2,2,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,0,22,32,8,7,0,0,0,43,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,0,14,18,5,4,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Abigi,South West,Ogun,Sagamu,Abigi,,0,21,29,7,6,0,0,0,39,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0,18,24,9,9,0,0,0,27,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Elega,South West,Ogun,Abeokuta North,Elega,,0,21,29,11,10,0,0,0,34,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,0,10,15,9,9,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,0,10,15,12,11,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,0,8,9,5,5,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,0,6,9,5,5,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,0,14,18,11,10,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,0,5,6,5,5,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Akaka,South West,Ogun,Remo North,Akaka,,0,8,11,5,5,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,0,10,15,12,11,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,0,6,9,5,4,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,0,16,21,11,10,0,0,0,20,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0,6,9,21,20,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,0,20,27,47,44,2,0,0,0,4
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,0,6,9,21,20,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,0,6,9,26,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,0,11,15,21,20,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,0,11,15,47,46,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Akaka,South West,Ogun,Remo North,Akaka,,0,8,9,26,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,0,8,11,26,22,2,0,0,0,5
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,0,15,18,47,44,2,0,0,0,4
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Abigi,South West,Ogun,Sagamu,Abigi,,0,5,6,21,20,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,0,11,15,47,46,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0,6,9,2,2,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Elega,South West,Ogun,Abeokuta North,Elega,,0,6,9,0,0,0,0,0,15,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,0,14,18,2,2,0,0,0,26,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,0,7,6,0,0,0,0,3,10,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,0,8,9,0,0,0,0,0,15,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,0,11,15,2,2,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,0,4,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,0,5,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Akaka,South West,Ogun,Remo North,Akaka,,0,11,15,5,5,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,0,6,9,2,2,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,0,11,15,2,0,2,0,0,21,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,0,8,11,2,0,2,0,0,16,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Abigi,South West,Ogun,Sagamu,Abigi,,0,10,15,2,2,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0,10,11,9,0,7,0,0,7,12
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Elega,South West,Ogun,Abeokuta North,Elega,,0,10,15,5,0,4,0,0,17,7
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,0,5,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,0,6,6,0,0,0,0,2,10,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,0,4,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,0,2,3,5,0,4,0,0,0,7
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,0,8,11,5,5,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,0,3,3,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Akaka,South West,Ogun,Remo North,Akaka,,0,2,3,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,0,8,11,5,0,4,0,0,12,7
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,0,4,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,0,7,9,5,0,4,0,0,8,7
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0,4,3,0,0,0,0,2,5,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,0,11,15,0,0,0,0,0,24,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,0,4,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,0,3,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,0,6,9,21,20,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,0,5,9,21,0,18,0,0,0,27
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Akaka,South West,Ogun,Remo North,Akaka,,0,4,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,0,4,6,26,0,20,0,0,0,33
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,0,8,9,26,0,20,0,0,0,33
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Abigi,South West,Ogun,Sagamu,Abigi,,0,3,3,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ado Odo I,South West,Ogun,Sagamu,Ado Odo I,,0,6,9,21,0,18,0,0,0,27
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0,45,65,12,12,0,0,0,92,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Elega,South West,Ogun,Abeokuta North,Elega,,0,61,80,15,14,0,0,0,114,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ago-Egun/Ijesa,South West,Ogun,Abeokuta South,Ago-Egun/Ijesa,,0,105,143,27,25,2,0,0,202,3
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,0,62,78,15,14,0,0,0,110,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,0,37,52,9,8,0,0,0,75,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,0,90,120,23,23,0,0,0,168,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,0,33,42,9,7,2,0,0,58,2
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,0,45,60,11,9,2,0,0,85,2
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Akaka,South West,Ogun,Remo North,Akaka,,0,88,120,26,23,2,0,0,165,4
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ayegbami,South West,Ogun,Remo North,Ayegbami,,0,43,55,12,9,2,0,0,75,4
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Igan/Ajina,South West,Ogun,Remo North,Igan/Ajina,,0,95,132,27,27,0,0,0,184,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Abalabi,South West,Ogun,Sagamu,Abalabi,,0,66,89,17,16,0,0,0,126,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Abigi,South West,Ogun,Sagamu,Abigi,,0,86,117,25,24,0,0,0,162,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0,85,114,51,50,2,0,0,123,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Elega,South West,Ogun,Abeokuta North,Elega,,0,88,119,56,50,4,0,0,125,8
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Gbagura,South West,Ogun,Abeokuta North,Gbagura,,0,44,60,23,23,0,0,0,69,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ake I,South West,Ogun,Abeokuta South,Ake I,,0,48,65,27,25,2,0,0,73,3
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ake II,South West,Ogun,Abeokuta South,Ake II,,0,33,42,18,15,2,0,0,46,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ijade/Imepe I,South West,Ogun,Ijebu Ode,Ijade/Imepe I,,0,27,39,18,15,2,0,0,41,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ijade/Imepe II,South West,Ogun,Ijebu Ode,Ijade/Imepe II,,0,67,94,51,44,7,0,0,89,10
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ijasi/Idepo,South West,Ogun,Ijebu Ode,Ijasi/Idepo,,0,22,28,13,10,2,0,0,30,4
