session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,46,65,40,39,0,0,0,25,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Emai II,South South,Edo,Owan East,Emai II,,0,9,14,7,5,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,0,28,40,28,23,3,0,0,13,3
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,18,25,60,58,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,0,27,37,77,76,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,25,31,77,76,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,14,19,60,41,10,0,0,0,11
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Auchi,South South,Edo,Etsako West,Auchi,,0,20,29,77,46,17,0,0,0,18
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,0,35,46,100,81,10,0,0,0,11
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,0,67,94,217,186,17,0,0,0,18
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,36,46,100,87,7,0,0,0,8
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,36,48,100,99,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Emai I,South South,Edo,Owan East,Emai I,,0,15,19,39,37,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Emai II,South South,Edo,Owan East,Emai II,,0,18,22,39,37,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,13,15,2,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,0,14,19,2,0,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,11,15,2,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,8,11,2,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,0,14,20,4,2,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,0,33,44,7,5,0,0,0,28,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,23,33,4,2,0,0,0,22,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,15,19,2,0,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Emai I,South South,Edo,Owan East,Emai I,,0,36,49,7,5,0,0,0,32,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Emai II,South South,Edo,Owan East,Emai II,,0,13,18,4,2,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,0,16,25,2,0,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,13,18,11,9,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,7,8,5,4,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,16,22,11,9,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Auchi,South South,Edo,Etsako West,Auchi,,0,14,18,11,9,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,19,26,16,14,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,28,42,30,28,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Emai II,South South,Edo,Owan East,Emai II,,0,6,8,7,5,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,0,19,26,18,12,3,0,0,9,3
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,12,18,39,37,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,0,18,22,44,42,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,15,19,44,42,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,9,12,39,23,10,0,0,0,9
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Auchi,South South,Edo,Etsako West,Auchi,,0,13,15,44,42,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,0,21,31,60,46,7,0,0,0,8
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,0,45,57,125,124,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,25,31,77,69,3,0,0,0,5
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,25,33,65,58,3,0,0,0,4
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Emai I,South South,Edo,Owan East,Emai I,,0,9,12,21,19,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Emai II,South South,Edo,Owan East,Emai II,,0,12,15,39,23,10,0,0,0,9
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,8,11,2,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,0,9,14,2,0,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,8,11,2,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,4,4,2,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,0,9,14,2,0,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,0,19,25,4,2,0,0,0,16,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,15,22,2,0,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,8,11,2,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Emai I,South South,Edo,Owan East,Emai I,,0,23,30,4,2,0,0,0,20,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Emai II,South South,Edo,Owan East,Emai II,,0,9,14,2,0,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,0,11,15,2,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,7,8,7,5,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,4,4,5,4,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,9,14,11,9,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Auchi,South South,Edo,Etsako West,Auchi,,0,9,14,12,11,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,12,15,11,9,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,20,27,25,23,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Emai II,South South,Edo,Owan East,Emai II,,0,4,4,7,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,0,14,18,11,9,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,7,8,21,18,3,0,0,0,2
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,0,12,15,44,42,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,9,14,39,37,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,7,8,21,19,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Auchi,South South,Edo,Etsako West,Auchi,,0,9,14,44,42,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,0,15,22,39,37,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,0,29,38,109,108,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,15,20,60,46,7,0,0,0,8
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,15,22,65,55,7,0,0,0,6
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Emai I,South South,Edo,Owan East,Emai I,,0,6,8,21,19,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Emai II,South South,Edo,Owan East,Emai II,,0,8,8,21,19,0,0,1,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,4,4,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,0,6,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,5,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,2,4,2,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,0,6,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,0,9,14,2,0,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,8,11,2,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,4,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Emai I,South South,Edo,Owan East,Emai I,,0,14,18,2,0,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Emai II,South South,Edo,Owan East,Emai II,,0,4,4,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,0,6,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,4,7,7,0,3,0,0,1,4
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,2,4,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,7,10,0,0,0,0,0,7,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Auchi,South South,Edo,Etsako West,Auchi,,0,4,7,7,0,3,0,0,1,4
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,6,8,7,0,3,0,0,2,4
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,9,11,7,0,3,0,0,4,4
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Emai II,South South,Edo,Owan East,Emai II,,0,2,1,0,0,0,0,1,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,0,6,8,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,4,4,21,0,10,0,0,0,12
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,0,7,10,44,0,24,0,0,0,25
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,5,7,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,2,4,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Auchi,South South,Edo,Etsako West,Auchi,,0,4,4,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,0,8,10,21,0,10,0,0,0,12
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,0,15,23,65,23,24,0,0,0,24
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,7,8,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,8,11,44,0,24,0,0,0,25
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Emai I,South South,Edo,Owan East,Emai I,,0,2,4,21,0,10,0,0,0,12
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Emai II,South South,Edo,Owan East,Emai II,,0,4,7,21,19,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,36,49,7,5,0,0,0,32,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,0,47,63,9,7,0,0,0,41,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,35,49,7,5,0,0,0,32,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,21,29,4,2,0,0,0,19,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,0,43,59,7,5,0,0,0,39,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,0,80,113,16,14,0,0,0,74,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,70,91,11,9,0,0,0,61,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,42,55,7,5,0,0,0,36,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Emai I,South South,Edo,Owan East,Emai I,,0,96,126,12,11,0,0,0,85,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Emai II,South South,Edo,Owan East,Emai II,,0,35,45,5,4,0,0,0,30,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,0,52,68,7,5,0,0,0,46,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,34,42,25,21,3,0,0,17,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,20,25,19,18,0,0,0,7,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,42,55,35,30,3,0,0,20,3
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Auchi,South South,Edo,Etsako West,Auchi,,0,45,57,30,28,0,0,0,25,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,53,68,44,37,3,0,0,25,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,94,130,88,85,3,0,0,45,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Emai II,South South,Edo,Owan East,Emai II,,0,16,23,14,11,3,0,0,9,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,0,59,79,49,48,0,0,0,30,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,37,53,116,113,3,0,0,0,2
2022/2023,Female,ALL,NECO,1-year,University,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,0,52,71,157,154,3,0,0,0,2
2022/2023,Female,ALL,NECO,1-year,University,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,43,59,121,90,17,0,0,0,18
2022/2023,Female,ALL,NECO,1-year,University,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,25,33,69,67,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Auchi,South South,Edo,Etsako West,Auchi,,0,39,52,121,120,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,0,69,91,173,154,10,0,0,0,11
2022/2023,Female,ALL,NECO,1-year,University,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,0,129,176,329,329,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,67,89,187,168,10,0,0,0,11
2022/2023,Female,ALL,NECO,1-year,University,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,78,105,208,191,10,0,0,0,10
2022/2023,Female,ALL,NECO,1-year,University,ward,Emai I,South South,Edo,Owan East,Emai I,,0,28,37,69,55,7,0,0,0,8
2022/2023,Female,ALL,NECO,1-year,University,ward,Emai II,South South,Edo,Owan East,Emai II,,0,30,40,69,67,0,0,0,0,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Ewu I,South South,Edo,Esan Central,Ewu I,,0,23,31,4,2,0,0,0,21,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Ewu II,South South,Edo,Esan Central,Ewu II,,0,27,35,5,4,0,0,0,23,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Ikekato,South South,Edo,Esan Central,Ikekato,,0,20,29,4,2,0,0,0,19,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Anwain,South South,Edo,Etsako West,Anwain,,0,12,18,2,0,0,0,0,12,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Auchi I,South South,Edo,Etsako West,Auchi I,,0,27,35,5,4,0,0,0,23,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Gra/Etete,South South,Edo,Oredo,Gra/Etete,,0,57,80,11,9,0,0,0,53,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Ibiwe/ Iwegie/ Ugbague,South South,Edo,Oredo,Ibiwe/ Iwegie/ Ugbague,,0,43,56,7,5,0,0,0,37,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,,0,26,33,5,4,0,0,0,21,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Emai I,South South,Edo,Owan East,Emai I,,0,66,85,9,7,0,0,0,57,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Emai II,South South,Edo,Owan East,Emai II,,0,23,31,4,2,0,0,0,21,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Igue/Ikao,South South,Edo,Owan East,Igue/Ikao,,0,35,45,5,4,0,0,0,30,1
