session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,0,10,13,1,0,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,0,8,10,1,0,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,7,9,19,19,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,8,11,30,23,13,0,0,0,10
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,6,8,22,12,17,0,0,0,14
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,16,21,52,35,30,0,0,0,24
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,11,16,33,33,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,0,7,9,22,21,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,0,5,8,22,21,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,0,4,4,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,0,6,8,22,12,17,0,0,0,14
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,9,11,0,0,0,0,0,20,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,0,16,21,0,0,0,0,0,38,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,6,9,0,0,0,0,0,16,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,0,7,9,0,0,0,0,0,16,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,0,7,9,0,0,0,0,0,16,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,12,16,0,0,0,0,0,29,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,0,11,15,0,0,0,0,0,26,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,0,13,17,0,0,0,0,0,30,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,0,6,9,0,0,0,0,0,16,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,4,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,6,9,0,0,0,0,0,16,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,0,14,20,0,0,0,0,0,36,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,0,10,12,0,0,0,0,0,22,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,0,10,12,0,0,0,0,0,22,0
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,4,6,1,0,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,12,17,1,0,0,0,0,29,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,0,7,9,1,0,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,0,10,12,1,0,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,6,8,1,0,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,0,11,15,1,0,0,0,0,25,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,0,3,4,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,0,14,18,1,0,0,0,0,31,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,4,6,1,0,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,3,4,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,0,12,15,1,0,0,0,0,25,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,0,6,9,1,0,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,0,5,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,5,7,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,4,6,19,12,13,0,0,0,11
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,4,6,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,10,12,33,23,17,0,0,0,14
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,7,10,22,21,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,0,4,6,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,0,3,4,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,0,2,3,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,0,4,4,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,5,7,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,0,11,15,0,0,0,0,0,26,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,4,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,0,4,6,0,0,0,0,0,11,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,0,4,6,0,0,0,0,0,11,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,7,10,0,0,0,0,0,18,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,0,6,8,0,0,0,0,0,14,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,0,8,10,0,0,0,0,0,18,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,0,3,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,2,3,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,4,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,0,9,11,0,0,0,0,0,19,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,0,7,8,0,0,0,0,1,14,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,0,5,8,0,0,0,0,0,14,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,3,3,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,8,11,1,0,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,0,5,6,1,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,0,6,8,1,0,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,3,4,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,0,6,10,1,0,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,0,2,3,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,0,8,11,1,0,0,0,0,18,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,3,4,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,2,3,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,0,7,11,1,0,0,0,0,18,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,0,3,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,0,3,4,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,3,4,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,3,4,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,2,2,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,5,8,22,21,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,5,7,22,21,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,0,2,3,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,0,2,3,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,0,2,2,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,0,2,3,11,10,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,2,3,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,0,6,9,0,0,0,0,0,16,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,2,2,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,0,3,3,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,0,2,2,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,5,6,0,0,0,0,0,11,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,0,3,3,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,0,4,6,0,0,0,0,0,11,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,0,2,2,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,1,1,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,2,3,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,0,5,6,0,0,0,0,0,11,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,0,4,6,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,0,3,4,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,1,1,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,4,5,1,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,0,3,5,0,0,0,0,0,9,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,0,3,3,1,0,0,0,1,5,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,2,3,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,0,3,3,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,0,1,1,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,0,5,6,0,0,0,0,0,11,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,1,1,0,0,0,0,1,2,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,1,2,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,0,4,5,1,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,0,2,3,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,0,1,2,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,2,2,11,0,17,0,0,0,15
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,1,2,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,1,1,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,3,5,0,0,0,0,0,9,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,2,3,11,0,17,0,0,0,15
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Imiringi,South South,Bayelsa,Ogbia,Imiringi,,0,1,2,11,0,17,0,0,0,15
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,0,1,2,11,0,17,0,0,0,15
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,0,0,1,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,0,1,2,0,0,0,0,0,4,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,24,29,0,0,0,0,0,52,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,0,48,61,1,0,0,0,0,109,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,15,20,0,0,0,0,0,36,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,0,22,29,0,0,0,0,0,52,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,0,19,25,0,0,0,0,0,45,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,37,51,1,0,0,0,0,91,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,0,27,36,0,0,0,0,0,65,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bassambiri II,South South,Bayelsa,Nembe,Bassambiri II,,0,38,49,1,0,0,0,0,87,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bassambiri III,South South,Bayelsa,Nembe,Bassambiri III,,0,16,22,0,0,0,0,0,39,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Anyama,South South,Bayelsa,Ogbia,Anyama,,0,12,16,0,0,0,0,0,29,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Emeyal,South South,Bayelsa,Ogbia,Emeyal,,0,17,23,0,0,0,0,0,41,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Attissa I,South South,Bayelsa,Yenagoa,Attissa I,,0,46,60,1,0,0,0,0,107,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Attissa II,South South,Bayelsa,Yenagoa,Attissa II,,0,31,40,1,0,0,0,0,71,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Attissa III,South South,Bayelsa,Yenagoa,Attissa III,,0,28,36,0,0,0,0,0,64,0
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,11,15,1,0,0,0,0,26,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,32,44,2,1,0,0,0,76,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,0,24,33,1,1,0,0,0,57,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,0,27,35,1,1,0,0,0,61,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,14,19,1,0,0,0,0,33,1
