session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Barade,North East,Taraba,Jalingo,Barade,,0,4,5,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,8,12,3,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,8,15,3,0,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,13,17,3,0,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,8,12,3,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,4,5,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,11,15,3,0,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,8,12,3,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,6,10,6,3,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,11,15,6,3,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,6,10,10,6,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Akate,North East,Taraba,Donga,Akate,,0,8,12,6,3,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,8,10,6,3,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,15,22,10,6,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Barade,North East,Taraba,Jalingo,Barade,,0,6,10,6,3,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,4,5,3,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,11,15,6,3,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,6,10,6,3,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,8,10,6,3,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,4,5,3,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,4,7,124,57,28,0,0,0,21
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,4,7,114,111,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,8,10,114,111,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Barade,North East,Taraba,Jalingo,Barade,,0,13,15,114,111,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,11,15,114,111,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,6,7,114,111,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,2,2,57,54,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,4,5,67,57,5,0,0,0,3
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,6,7,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Akate,North East,Taraba,Donga,Akate,,0,2,5,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,8,10,3,0,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,4,5,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,4,7,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Barade,North East,Taraba,Jalingo,Barade,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,4,7,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,6,7,3,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,8,12,3,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,6,7,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,6,10,3,0,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,4,7,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,4,5,6,3,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,6,7,6,3,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,4,5,6,3,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Akate,North East,Taraba,Donga,Akate,,0,6,7,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,4,7,6,3,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,11,17,6,3,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Barade,North East,Taraba,Jalingo,Barade,,0,4,5,3,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,6,10,6,3,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,6,7,6,3,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,4,5,6,3,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,4,5,57,54,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,4,5,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,4,7,114,57,24,0,0,0,18
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Barade,North East,Taraba,Jalingo,Barade,,0,6,10,114,111,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,6,10,114,111,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,4,5,57,54,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,4,5,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Akate,North East,Taraba,Donga,Akate,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,4,5,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Barade,North East,Taraba,Jalingo,Barade,,0,2,0,0,0,0,0,1,0,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,4,5,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,4,5,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,4,7,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,4,5,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,4,5,3,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,4,5,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,4,7,6,0,5,0,0,1,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Akate,North East,Taraba,Donga,Akate,,0,4,2,0,0,0,0,1,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,6,7,3,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Barade,North East,Taraba,Jalingo,Barade,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,4,5,3,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,4,2,0,0,0,0,1,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,2,2,3,0,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,2,0,0,0,0,0,1,0,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,4,2,0,0,0,0,1,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Barade,North East,Taraba,Jalingo,Barade,,0,4,5,57,0,24,0,0,0,18
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,4,5,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,2,0,0,0,0,0,1,0,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,32,44,6,3,0,0,0,16,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,8,12,3,0,0,0,0,4,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Akate,North East,Taraba,Donga,Akate,,0,11,15,3,0,0,0,0,5,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,34,44,6,3,0,0,0,16,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,19,27,3,0,0,0,0,10,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,23,32,3,0,0,0,0,12,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Barade,North East,Taraba,Jalingo,Barade,,0,11,15,3,0,0,0,0,5,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,23,30,3,0,0,0,0,11,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,25,34,3,0,0,0,0,13,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,36,49,10,6,0,0,0,17,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,25,34,6,3,0,0,0,12,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,11,12,0,0,0,0,0,5,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,34,44,6,3,0,0,0,16,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,21,30,6,3,0,0,0,10,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,21,30,13,10,0,0,0,8,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,34,44,22,19,0,0,0,11,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,19,27,16,13,0,0,0,6,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Akate,North East,Taraba,Donga,Akate,,0,23,32,16,13,0,0,0,8,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,21,27,10,6,0,0,0,8,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Bikadarko,North East,Taraba,Donga,Bikadarko,,0,46,64,25,22,0,0,0,18,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Barade,North East,Taraba,Jalingo,Barade,,0,17,25,13,10,0,0,0,6,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,13,17,3,0,0,0,0,6,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,32,42,19,16,0,0,0,11,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,25,34,16,13,0,0,0,9,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,23,32,16,13,0,0,0,8,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,8,12,3,0,0,0,0,4,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,15,20,209,166,19,0,0,0,14
2022/2023,Female,ALL,NECO,1-year,University,ward,Iware,North East,Taraba,Ardo Kola,Iware,,0,15,20,209,156,24,0,0,0,17
2022/2023,Female,ALL,NECO,1-year,University,ward,Abbare Yelwa,North East,Taraba,Jalingo,Abbare Yelwa,,0,23,30,308,213,38,0,0,0,30
2022/2023,Female,ALL,NECO,1-year,University,ward,Barade,North East,Taraba,Jalingo,Barade,,0,38,49,527,439,38,0,0,0,28
2022/2023,Female,ALL,NECO,1-year,University,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,34,44,365,363,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,17,22,209,207,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,6,10,105,102,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,11,15,152,150,0,0,0,0,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Alim-Gora,North East,Taraba,Ardo Kola,Alim-Gora,,0,21,27,3,0,0,0,0,10,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Ardo Kola,North East,Taraba,Ardo Kola,Ardo Kola,,0,6,7,0,0,0,0,0,3,0
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Akate,North East,Taraba,Donga,Akate,,0,6,10,0,0,0,0,0,4,0
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Asibiti,North East,Taraba,Donga,Asibiti,,0,23,30,3,0,0,0,0,11,1
