session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,0,6,8,3,2,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,0,19,24,16,15,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,0,11,16,12,8,4,0,0,8,3
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,0,14,18,12,10,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,0,13,19,12,8,4,0,0,11,3
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,0,19,25,16,15,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bambam,North East,Gombe,Balanga,Bambam,,0,5,7,1,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,0,7,8,1,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,0,18,22,2,1,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,0,19,25,2,1,0,0,0,26,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,0,13,16,2,1,0,0,0,16,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,0,5,7,1,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,0,8,10,1,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,0,19,23,2,1,0,0,0,24,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,0,12,16,2,1,0,0,0,16,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,0,8,11,1,0,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,0,3,4,1,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bambam,North East,Gombe,Balanga,Bambam,,0,4,5,9,8,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bangu,North East,Gombe,Balanga,Bangu,,0,12,14,9,8,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,0,8,10,9,8,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,0,8,8,9,8,0,0,1,1,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Awak,North East,Gombe,Kaltungo,Awak,,0,12,16,29,22,9,0,0,0,6
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,0,13,14,29,28,0,0,1,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,0,13,19,20,19,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,0,7,8,9,8,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,0,5,5,9,8,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bambam,North East,Gombe,Balanga,Bambam,,0,8,10,8,7,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bangu,North East,Gombe,Balanga,Bangu,,0,5,5,8,7,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,0,8,10,8,7,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,0,5,7,3,2,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,0,3,4,3,2,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Awak,North East,Gombe,Kaltungo,Awak,,0,7,10,8,7,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,0,2,4,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,0,3,4,3,2,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,0,11,14,8,7,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,0,6,8,8,7,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,0,9,12,8,3,4,0,0,6,4
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,0,9,12,8,7,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,0,12,16,12,10,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bambam,North East,Gombe,Balanga,Bambam,,0,2,3,1,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,0,5,5,1,0,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,0,11,12,1,0,0,0,1,12,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,0,13,19,2,1,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,0,9,13,2,1,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,0,3,4,1,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,0,4,5,1,0,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,0,13,16,2,1,0,0,0,16,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,0,8,12,1,0,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,0,5,7,1,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,0,2,3,1,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bambam,North East,Gombe,Balanga,Bambam,,0,2,3,9,8,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bangu,North East,Gombe,Balanga,Bangu,,0,7,8,9,8,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,0,5,5,9,8,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,0,5,5,9,8,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Awak,North East,Gombe,Kaltungo,Awak,,0,8,11,20,19,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,0,8,11,29,28,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,0,9,12,20,9,13,0,0,0,9
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,0,5,7,9,8,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,0,3,4,9,8,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bambam,North East,Gombe,Balanga,Bambam,,0,3,4,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bangu,North East,Gombe,Balanga,Bangu,,0,3,4,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,0,4,5,3,0,4,0,0,3,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,0,3,4,3,2,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Awak,North East,Gombe,Kaltungo,Awak,,0,4,5,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,0,2,2,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,0,6,8,0,0,0,0,0,9,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,0,4,5,3,0,4,0,0,3,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,0,4,5,3,0,4,0,0,3,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,0,4,5,3,2,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,0,6,8,3,0,4,0,0,6,3
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bambam,North East,Gombe,Balanga,Bambam,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,0,6,10,0,0,0,0,0,11,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,0,7,10,1,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,0,5,7,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,0,2,3,1,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,0,2,2,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,0,7,10,1,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,0,4,5,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,0,3,4,1,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,0,1,2,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bambam,North East,Gombe,Balanga,Bambam,,0,2,1,0,0,0,0,1,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bangu,North East,Gombe,Balanga,Bangu,,0,4,5,9,0,9,0,0,0,8
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,0,3,4,9,0,9,0,0,0,8
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,0,2,3,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Awak,North East,Gombe,Kaltungo,Awak,,0,4,5,9,0,9,0,0,0,8
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,0,4,5,0,0,0,0,0,6,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,0,5,5,9,0,9,0,0,0,8
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,0,3,4,9,0,9,0,0,0,8
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,0,2,2,0,0,0,0,0,2,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bambam,North East,Gombe,Balanga,Bambam,,0,29,39,26,24,0,0,0,21,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bangu,North East,Gombe,Balanga,Bangu,,0,21,29,22,21,0,0,0,13,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,0,36,48,34,30,4,0,0,24,3
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,0,19,26,15,14,0,0,0,16,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,0,14,18,15,13,4,0,0,7,2
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Awak,North East,Gombe,Kaltungo,Awak,,0,30,42,30,27,4,0,0,21,3
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,0,12,16,10,8,4,0,0,9,2
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,0,19,22,15,14,0,0,0,12,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Barwo Winde,North East,Gombe,Nafada,Barwo Winde,,0,50,66,52,45,9,0,0,28,6
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,0,31,43,34,33,0,0,0,19,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,0,43,56,38,37,0,0,0,29,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,0,35,49,34,33,0,0,0,25,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,0,54,77,57,51,4,0,0,37,5
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Bambam,North East,Gombe,Balanga,Bambam,,0,9,14,2,1,0,0,0,14,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,0,19,24,3,2,0,0,0,24,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ajiya,North East,Gombe,Gombe,Ajiya,,0,51,67,9,8,0,0,0,67,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,0,59,78,9,8,0,0,0,79,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Bolari East,North East,Gombe,Gombe,Bolari East,,0,37,49,7,6,0,0,0,48,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,0,17,24,3,2,0,0,0,24,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,0,19,26,2,1,0,0,0,27,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Barwo / Nasarawo,North East,Gombe,Nafada,Barwo / Nasarawo,,0,55,71,9,8,0,0,0,71,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Birin Bolewa,North East,Gombe,Nafada,Birin Bolewa,,0,35,49,7,6,0,0,0,49,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Deba,North East,Gombe,Yamaltu/Deba,Deba,,0,25,35,5,3,0,0,0,35,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,0,9,13,1,0,0,0,0,14,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Bambam,North East,Gombe,Balanga,Bambam,,0,12,15,36,33,4,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,University,ward,Bangu,North East,Gombe,Balanga,Bangu,,0,29,38,65,62,4,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,University,ward,Dadiya,North East,Gombe,Balanga,Dadiya,,0,23,31,56,52,4,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,University,ward,Bajoga,North East,Gombe,Gombe,Bajoga,,0,18,23,36,35,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Awak,North East,Gombe,Kaltungo,Awak,,0,36,48,92,75,18,0,0,0,15
2022/2023,Female,ALL,NECO,1-year,University,ward,Bule / Kaltin,North East,Gombe,Kaltungo,Bule / Kaltin,,0,39,52,99,94,4,0,0,0,4
2022/2023,Female,ALL,NECO,1-year,University,ward,Kaltungo East,North East,Gombe,Kaltungo,Kaltungo East,,0,37,51,92,91,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Difa / Lubo / Kinafa,North East,Gombe,Yamaltu/Deba,Difa / Lubo / Kinafa,,0,21,27,46,42,4,0,0,0,4
2022/2023,Female,ALL,NECO,1-year,University,ward,Gwani / Shinga / Wade,North East,Gombe,Yamaltu/Deba,Gwani / Shinga / Wade,,0,12,15,27,26,0,0,0,0,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Bambam,North East,Gombe,Balanga,Bambam,,0,19,24,17,12,4,0,0,12,5
